,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
ATF4,0.00193186568088902,0.492789264230582,0.57,0.439,1,0.220818791774948
ZNF382,0.00484182943111178,-0.323992460125146,0.417,0.489,1,0.220818791774948
ETV5,0.00561052386682341,-0.392110470130216,0.437,0.597,1,0.220818791774948
PBX1,0.00635137880842792,-0.329388477795949,0.45,0.561,1,0.220818791774948
PPARG,0.00643283645848079,-0.346555431579518,0.397,0.518,1,0.220818791774948
CEBPG(var.2),0.00827199675864111,0.499809989358943,0.563,0.453,1,0.220818791774948
STAT3,0.0100681234390238,-0.258840678630705,0.351,0.547,1,0.220818791774948
ELK1,0.0105682256579208,-0.335444179461713,0.45,0.54,1,0.220818791774948
RARA::RXRA,0.010870048437929,-0.31165125639088,0.444,0.612,1,0.220818791774948
JUN,0.0112243499166091,0.318259136310572,0.623,0.46,1,0.220818791774948
MEF2C,0.0120592667659338,-0.237784851149432,0.43,0.583,1,0.220818791774948
NR2F1(var.3),0.0131541509094048,0.26690921631463,0.543,0.453,1,0.220818791774948
PAX9,0.0135205002930071,-0.246473577478309,0.444,0.54,1,0.220818791774948
ELK3,0.0138416592289491,-0.317858711508239,0.43,0.54,1,0.220818791774948
PAX3,0.0141144179792079,0.23896599738534,0.49,0.381,1,0.220818791774948
SP1,0.0142803403703328,-0.239223836331517,0.351,0.475,1,0.220818791774948
KLF5,0.0158527613030651,-0.211269946166347,0.377,0.511,1,0.220818791774948
NFATC2,0.0170486925565257,-0.28430043353053,0.397,0.489,1,0.220818791774948
HSF4,0.0179119081806699,-0.252190532325766,0.424,0.576,1,0.220818791774948
SP4,0.0203529396698253,-0.193718249901101,0.364,0.489,1,0.220818791774948
POU5F1B,0.0208125915354586,-0.210917464681526,0.377,0.482,1,0.220818791774948
RBPJ,0.0209678067591228,-0.216519764585402,0.411,0.583,1,0.220818791774948
DLX6,0.0235058297191162,0.268311427214265,0.583,0.453,1,0.220818791774948
SOX15,0.0241145114939598,-0.267851526732805,0.457,0.568,1,0.220818791774948
NFYA,0.0242025721547348,0.234498129757891,0.57,0.424,1,0.220818791774948
SP2,0.0246470692963557,-0.21109982926202,0.377,0.504,1,0.220818791774948
OSR2,0.0247368124612688,-0.197038539323455,0.43,0.583,1,0.220818791774948
NFYC,0.0250986213424773,0.261233085557569,0.523,0.432,1,0.220818791774948
TFAP2B,0.0251897861987115,-0.197533494546076,0.417,0.525,1,0.220818791774948
ELF2,0.0251897861987115,-0.23714194017186,0.47,0.59,1,0.220818791774948
ELK4,0.0259294793372098,-0.228027899666196,0.43,0.597,1,0.220818791774948
LHX2,0.0273671187017237,0.263149990464869,0.589,0.446,1,0.224489777489328
ZNF449,0.028061222186166,0.235196044449868,0.576,0.46,1,0.224489777489328
TEAD4,0.0313204549617413,-0.272131874422653,0.47,0.54,1,0.226638880710995
MSX1,0.0317637825238895,0.228347581486737,0.55,0.439,1,0.226638880710995
MSX2,0.0317637825238895,0.228347581486737,0.55,0.439,1,0.226638880710995
BSX,0.0317637825238895,0.228347581486737,0.55,0.439,1,0.226638880710995
CEBPG,0.0346582628096685,0.408140441369454,0.556,0.475,1,0.237060429951803
ZNF410,0.0350202907883345,-0.228802504925067,0.364,0.561,1,0.237060429951803
TFAP2A(var.2),0.0414059861459263,-0.218854266810725,0.47,0.525,1,0.258876473507503
TEAD3,0.0421098310652261,-0.258317587518402,0.464,0.561,1,0.258876473507503
ZNF282,0.0422518082392315,-0.245910062183943,0.464,0.547,1,0.258876473507503
TFAP2B(var.2),0.0425369777521059,-0.19697162475405,0.437,0.547,1,0.258876473507503
ZBED1,0.0435479221728729,-0.2186379207117,0.45,0.561,1,0.258876473507503
ESR1,0.0448774617446378,-0.255142239450107,0.477,0.554,1,0.258876473507503
CEBPA,0.0453281808411012,0.447039695538101,0.596,0.518,1,0.258876473507503
ZBTB7A,0.046087857025957,-0.219567330762419,0.47,0.547,1,0.258876473507503
TEAD2,0.0477969452168471,-0.305305288512395,0.483,0.547,1,0.262883198692659
LHX1,0.0500488976888151,0.259852088186711,0.583,0.525,1,0.269651203874433
TEF,0.053246798809511,0.273863473956963,0.53,0.403,1,0.277423291184729
MXI1,0.0535931357970499,-0.224187085446037,0.464,0.604,1,0.277423291184729
BARHL2,0.0646875100249484,-0.202276580586456,0.404,0.554,1,0.319591211823191
TFAP2C,0.0659149615073404,-0.193426536702436,0.47,0.532,1,0.319591211823191
TGIF2,0.0667438781661832,0.252396527851129,0.51,0.432,1,0.319591211823191
MNX1,0.0675813594432059,-0.189071577547451,0.364,0.518,1,0.319591211823191
HOXC11,0.0677920752352222,-0.197440916778541,0.464,0.54,1,0.319591211823191
TFAP2E,0.0690677465091908,-0.149545036965218,0.45,0.532,1,0.319892720674147
NR4A1,0.0736887478303063,-0.192447249017371,0.404,0.489,1,0.32727777521816
IRF1,0.0755143395049559,-0.169753583449511,0.305,0.403,1,0.32727777521816
E2F8,0.0755143395049559,-0.202465764481265,0.424,0.504,1,0.32727777521816
TEAD1,0.0759764598241959,-0.217157007396513,0.437,0.518,1,0.32727777521816
