,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
OSR1,0.00467429219019745,0.457588554721443,0.667,0.521,1,0.442273055695765
ZNF135,0.00496207675901628,-0.443422484726723,0.298,0.423,1,0.442273055695765
ZNF460,0.00705110046830053,-0.264491577598616,0.246,0.451,1,0.442273055695765
SOHLH2,0.00790580425573569,0.436615902673712,0.509,0.437,1,0.442273055695765
HOXD4,0.0101766575267239,0.409913557899476,0.614,0.408,1,0.442273055695765
EVX2,0.0107540490515431,-0.403169431948386,0.421,0.648,1,0.442273055695765
HES5,0.0110535234697476,-0.380990087028082,0.281,0.549,1,0.442273055695765
ZBTB14,0.0113603841050114,0.411468909913545,0.667,0.437,1,0.442273055695765
CREM,0.0126647896416675,-0.403710880634388,0.439,0.62,1,0.442273055695765
TBX3,0.0128368264133469,-0.429335592511567,0.421,0.479,1,0.442273055695765
HOXA2,0.0146742183182252,-0.486670539275688,0.404,0.648,1,0.442273055695765
HES7,0.0167396145611927,-0.317470037398803,0.211,0.465,1,0.442273055695765
EVX1,0.0211062003630755,-0.381124690321268,0.456,0.676,1,0.442273055695765
SOX15,0.0245413189116053,-0.324691777073657,0.439,0.592,1,0.442273055695765
BARHL2,0.0251586157155915,0.38895386983279,0.544,0.366,1,0.442273055695765
SPI1,0.0298679069194434,-0.399866052079324,0.158,0.127,1,0.442273055695765
HOXA1,0.0302315483138156,-0.474324974504917,0.421,0.563,1,0.442273055695765
HOXA5,0.0302315483138156,-0.474324974504917,0.421,0.563,1,0.442273055695765
HOXB5,0.0302315483138156,-0.474324974504917,0.421,0.563,1,0.442273055695765
ZNF317,0.0321073464329419,0.314528282310878,0.561,0.408,1,0.442273055695765
FOXN3,0.0324942442428714,0.392353836716264,0.614,0.493,1,0.442273055695765
TCFL5,0.0340820235156988,0.384934620183723,0.632,0.549,1,0.442273055695765
NKX2-3,0.03573565519049,0.350019195039437,0.614,0.479,1,0.442273055695765
ELK4,0.0365878199021377,-0.313126491190933,0.351,0.549,1,0.442273055695765
ELF1,0.0365878199021377,-0.38113657791938,0.211,0.366,1,0.442273055695765
GSC,0.0370203553016364,0.293176562613842,0.667,0.408,1,0.442273055695765
ELF3,0.0378984991880304,-0.514786273391261,0.228,0.324,1,0.442273055695765
FOS,0.0392489027631352,-0.361494559860462,0.491,0.577,1,0.442273055695765
EN1,0.0435476732707195,-0.377728645439922,0.386,0.606,1,0.442273055695765
FOSB::JUNB(var.2),0.0435476732707195,-0.396013833325455,0.386,0.592,1,0.442273055695765
TEF,0.0450662394926271,-0.385905050261633,0.351,0.493,1,0.442273055695765
ATOH1(var.2),0.046629213193392,0.291026294846472,0.544,0.451,1,0.442273055695765
ZNF148,0.0471602394317968,-0.195936925720562,0.474,0.648,1,0.442273055695765
ZNF24,0.0476963430757007,0.354573807556642,0.596,0.451,1,0.442273055695765
ETV1,0.0476963430757007,-0.348918355789239,0.333,0.423,1,0.442273055695765
ZBTB18,0.0482375602323069,0.298011544290378,0.614,0.479,1,0.442273055695765
TP73,0.0482375602323069,-0.38619460723863,0.404,0.521,1,0.442273055695765
FOSL1::JUN(var.2),0.0498922554645895,-0.369387797527434,0.456,0.563,1,0.442273055695765
RARA,0.0504542898858678,-0.364109865224394,0.316,0.535,1,0.442273055695765
NFE2,0.0510216199490508,-0.402084603500423,0.386,0.577,1,0.442273055695765
RXRB(var.2),0.0539389940063011,-0.381694989120252,0.298,0.479,1,0.442273055695765
PDX1,0.055144306268066,-0.355428115733754,0.456,0.606,1,0.442273055695765
EMX1,0.055144306268066,-0.355428115733754,0.456,0.606,1,0.442273055695765
HOXB2,0.055144306268066,-0.355428115733754,0.456,0.606,1,0.442273055695765
HOXD3,0.055144306268066,-0.355428115733754,0.456,0.606,1,0.442273055695765
RELA,0.0557553319896961,-0.350496877372865,0.404,0.423,1,0.442273055695765
PAX6,0.0563719873812212,0.301460613364614,0.509,0.408,1,0.442273055695765
IRF7,0.0569943100067833,0.336522921880034,0.614,0.493,1,0.442273055695765
NFKB2,0.0576223375140246,-0.241008660863792,0.281,0.394,1,0.442273055695765
JUND(var.2),0.0582561076322462,-0.372071840907198,0.509,0.606,1,0.442273055695765
HES6,0.0582561076322462,-0.247663811018523,0.386,0.549,1,0.442273055695765
E2F4,0.0582561076322462,-0.332434437719552,0.509,0.648,1,0.442273055695765
GABPA,0.0588956581705415,-0.338366916612882,0.263,0.394,1,0.442273055695765
NKX2-8,0.0628564771034849,0.300192879283079,0.579,0.451,1,0.45157048399064
MGA,0.0635375555363715,-0.268678569943909,0.439,0.535,1,0.45157048399064
TBX15,0.0635375555363715,-0.268678569943909,0.439,0.535,1,0.45157048399064
SPIB,0.0721962019159238,-0.430558786224797,0.105,0.211,1,0.458605037675998
MAZ,0.0737291995339992,-0.23627967251569,0.491,0.662,1,0.458605037675998
VENTX,0.0768750474204687,0.214170150027721,0.596,0.423,1,0.458605037675998
ZKSCAN5,0.0768750474204687,-0.334684493238091,0.14,0.282,1,0.458605037675998
NR2C2(var.2),0.0784885234765341,-0.359583484405812,0.404,0.521,1,0.458605037675998
E2F2,0.0817981468287791,-0.312581331876376,0.509,0.62,1,0.458605037675998
NR2F2,0.0826430045987887,-0.227766416807958,0.368,0.437,1,0.458605037675998
ELF5,0.0834949216058889,-0.322224281299132,0.281,0.408,1,0.458605037675998
RARA(var.2),0.0834949216058889,-0.220347345908237,0.404,0.577,1,0.458605037675998
TBX6,0.0834949216058889,-0.292711388392282,0.386,0.521,1,0.458605037675998
TFE3,0.084353937088481,0.278433705711508,0.544,0.366,1,0.458605037675998
TFDP1,0.0860934204273501,0.294436854830336,0.649,0.493,1,0.458605037675998
HIC2,0.0869739667458442,-0.244624938689689,0.404,0.592,1,0.458605037675998
CDX4,0.0887568647733475,0.29649275773673,0.632,0.507,1,0.458605037675998
POU6F1,0.089659294882341,0.271055927748455,0.684,0.521,1,0.458605037675998
HOXB7,0.089659294882341,-0.324492267514815,0.456,0.549,1,0.458605037675998
CEBPG,0.0905690979610337,-0.349888508111148,0.228,0.366,1,0.458605037675998
VSX1,0.0914863131644688,-0.367506714521867,0.491,0.507,1,0.458605037675998
VSX2,0.0914863131644688,-0.367506714521867,0.491,0.507,1,0.458605037675998
PBX2,0.0914863131644688,0.342248355221997,0.632,0.493,1,0.458605037675998
GATA1::TAL1,0.0924109796245546,0.773687397141396,0.719,0.676,1,0.458605037675998
ELF4,0.0924109796245546,-0.317369898362947,0.404,0.479,1,0.458605037675998
PRRX1,0.0924109796245546,0.251142987308793,0.614,0.394,1,0.458605037675998
UNCX,0.0924109796245546,0.251142987308793,0.614,0.394,1,0.458605037675998
JDP2,0.0933431364471664,-0.345204457135451,0.421,0.592,1,0.458605037675998
GSC2,0.0952300774557713,0.217434646427471,0.667,0.479,1,0.458605037675998
PAX7,0.0961849396969779,0.298067178440793,0.561,0.451,1,0.458605037675998
BHLHA15(var.2),0.0971474484051957,0.318977261014933,0.579,0.493,1,0.458605037675998
CEBPB,0.0981176425119385,-0.352581224033684,0.246,0.352,1,0.458605037675998
CDX1,0.099095560904864,0.337950559727158,0.561,0.493,1,0.458605037675998
IKZF1,0.103085253385682,-0.300057872292846,0.193,0.394,1,0.471585412040246
KLF15,0.106160525607445,0.231881878792439,0.684,0.521,1,0.479396062067445
JUN::JUNB(var.2),0.107201631969856,-0.3255217459893,0.649,0.634,1,0.479396062067445
FOSL2::JUNB(var.2),0.112529005056198,-0.327983309541501,0.509,0.634,1,0.487225420434905
FOS::JUNB,0.113619114740047,-0.433589090230967,0.526,0.563,1,0.487225420434905
FOSL2::JUN,0.114717524647652,-0.455259146676495,0.544,0.606,1,0.487225420434905
TBX1,0.115824272538241,-0.183204913606883,0.368,0.535,1,0.487225420434905
KLF13,0.118062932811287,-0.288634571510453,0.404,0.563,1,0.487225420434905
MLX,0.118062932811287,0.250375098874364,0.667,0.549,1,0.487225420434905
BATF::JUN,0.118062932811287,-0.361278183641774,0.491,0.563,1,0.487225420434905
NR1I3,0.119194920208135,-0.159532184164532,0.491,0.634,1,0.487225420434905
POU5F1,0.121484396251787,0.234424273780082,0.632,0.479,1,0.487225420434905
EHF,0.123808121616179,-0.43199151946013,0.228,0.197,1,0.487225420434905
NEUROD2,0.127358573036472,0.246985814341919,0.614,0.479,1,0.487225420434905
FOXD1,0.128559500368017,0.34275664702618,0.579,0.521,1,0.487225420434905
MSX1,0.1297692101698,-0.240088659924311,0.421,0.521,1,0.487225420434905
MSX2,0.1297692101698,-0.240088659924311,0.421,0.521,1,0.487225420434905
BSX,0.1297692101698,-0.240088659924311,0.421,0.521,1,0.487225420434905
BATF,0.1297692101698,-0.321036831760562,0.544,0.563,1,0.487225420434905
IRF9,0.130987738659635,-0.248204890146176,0.298,0.451,1,0.487225420434905
NR2F1,0.130987738659635,-0.300125217639469,0.333,0.31,1,0.487225420434905
RARB(var.3),0.133451395856918,-0.26697494593989,0.456,0.563,1,0.487765243327845
SOX18,0.134696596271563,0.316723199727645,0.632,0.493,1,0.487765243327845
PPARA::RXRA,0.135950758781549,-0.173075985770528,0.439,0.521,1,0.487765243327845
