,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
STAT1::STAT2,1.22429998813949e-06,0.641398033183501,0.425,0.177,0.000774981892492299,0.000325663796845105
JUN::JUNB,7.87613562874657e-06,0.953631897629938,0.527,0.333,0.00498559385299658,0.000681549082337755
FOS::JUND,1.01358738327217e-05,1.03934031682876,0.512,0.291,0.00641600813611286,0.000681549082337755
FOSL1::JUN,1.17760749794366e-05,1.0239575156665,0.512,0.305,0.00745425546198337,0.000681549082337755
FOSL2::JUN,1.62412885591291e-05,1.01852916488295,0.512,0.312,0.0102807356579287,0.000681549082337755
FOS,1.95562077238035e-05,0.984898328779092,0.498,0.312,0.0123790794891676,0.000681549082337755
FOS::JUN,2.26186669271597e-05,0.99695386425225,0.507,0.305,0.0143176161648921,0.000681549082337755
JUNB,2.29488535056273e-05,0.918745791608828,0.493,0.312,0.0145266242690621,0.000681549082337755
FOSL1::JUNB,2.30599313572925e-05,0.971125008355988,0.502,0.27,0.0145969365491661,0.000681549082337755
JUND,2.62598572771917e-05,0.970863707292937,0.493,0.298,0.0166224896564623,0.000698512203573299
IRF9,3.11876815020597e-05,0.516330720979383,0.483,0.284,0.0197418023908038,0.000754174843595263
IRF1,3.93212058291616e-05,0.417618815506124,0.386,0.199,0.0248903232898593,0.000871620062546415
FOSB::JUNB,4.99036395939531e-05,0.945611672134456,0.483,0.298,0.0315890038629723,0.00102110524092243
FOSL1::JUND,5.37455782436343e-05,0.869606156581641,0.498,0.319,0.0340209510282205,0.00102116598662905
FOSL2::JUND,6.49100510666127e-05,0.944513495726804,0.512,0.305,0.0410880623251658,0.00115107157224793
FOSL1,7.61442322103571e-05,0.915502403458437,0.527,0.312,0.0481992989891561,0.00126589786049719
FOSL2,0.000113058579373523,0.94524129797963,0.512,0.355,0.0715660807434403,0.00165761222110648
FOSL2::JUNB,0.000117665157728862,0.899779624181023,0.498,0.291,0.0744820448423695,0.00165761222110648
FOS::JUNB,0.00012244832425849,0.910563886758187,0.507,0.326,0.077509789255624,0.00165761222110648
IRF4,0.000124632497827555,0.474965683590406,0.478,0.298,0.0788923711248422,0.00165761222110648
JUN(var.2),0.000152536778073934,0.886059353191452,0.493,0.326,0.0965557805208002,0.00193213252226983
NFE2,0.000207389856636566,0.797709729171097,0.488,0.355,0.131277779250947,0.00250753190296939
JDP2,0.000220194089898082,0.732591316266655,0.541,0.355,0.139382858905486,0.00254659251795173
OVOL2,0.000383224663878942,-0.339543045486669,0.44,0.652,0.242581212235371,0.00414529925888127
BACH1,0.000389595795007638,0.624410840952537,0.507,0.369,0.246614138239835,0.00414529925888127
BACH2,0.000476109857460186,0.819781884469136,0.464,0.333,0.301377539772298,0.0048709700801696
ZKSCAN5,0.000680667301965545,0.440522992890359,0.454,0.333,0.43086240214419,0.00670583341936425
MEF2D,0.000716620651452765,0.333852501220737,0.531,0.355,0.4536208723696,0.00680789618880127
BATF,0.000848500090664154,0.815409525542005,0.531,0.348,0.53710055739041,0.00778279393505741
BATF::JUN,0.00105811023050499,0.800724951259182,0.527,0.348,0.669783775909658,0.00938191071047757
IRF8,0.00130487393968796,0.410606587022433,0.435,0.326,0.825985203822478,0.0111966602566773
BATF3,0.0015109315454116,0.722035788063147,0.522,0.362,0.956419668245544,0.0119094949120472
IRF2,0.00152226626695341,0.396001840228875,0.44,0.305,0.963594546981506,0.0119094949120472
CEBPD,0.00152226626695341,-0.68054634199386,0.469,0.617,0.963594546981506,0.0119094949120472
CEBPA,0.00160382849563642,-0.690509805509267,0.488,0.61,1,0.0121890965668368
OVOL1,0.0021522353296699,-0.309779329524184,0.469,0.603,1,0.015902627713672
