,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
HOXB7,0.000333719726312647,0.294909286370299,0.541,0.397,0.211244586755905,0.176854959481385
SREBF2,0.000613690645585306,-0.264781246546093,0.402,0.533,0.388466178655499,0.176854959481385
SCRT2,0.000874802454710588,0.266106113827197,0.548,0.441,0.553749953831802,0.176854959481385
HOXA6,0.00113458058490567,0.293389075693525,0.507,0.406,0.718189510245288,0.176854959481385
CTCFL,0.00149107206262201,0.232368899779472,0.563,0.41,0.943848615639733,0.176854959481385
STAT1::STAT2,0.00167635032683777,-0.379920295407655,0.37,0.515,1,0.176854959481385
TCFL5,0.00384794219063807,0.227921196824727,0.493,0.389,1,0.253855043062301
SCRT1,0.00396901719841544,0.223627954781011,0.576,0.463,1,0.253855043062301
RXRG,0.00426508853879549,-0.216893026435449,0.398,0.546,1,0.253855043062301
NR1I3,0.00472883279450619,-0.202890371455664,0.45,0.576,1,0.253855043062301
IRF1,0.0054862867332929,-0.252452802650429,0.407,0.511,1,0.253855043062301
VAX1,0.00601552234744789,0.24571211274366,0.526,0.432,1,0.253855043062301
VAX2,0.00601552234744789,0.24571211274366,0.526,0.432,1,0.253855043062301
DRGX,0.00601552234744789,0.24571211274366,0.526,0.432,1,0.253855043062301
GSX2,0.00601552234744789,0.24571211274366,0.526,0.432,1,0.253855043062301
HOXC8,0.00844922969745172,0.23811814710909,0.528,0.437,1,0.305308810809012
CTCF,0.00912967929568228,0.248907321585984,0.598,0.467,1,0.305308810809012
NKX6-1,0.00972027362508269,0.23859940493402,0.53,0.441,1,0.305308810809012
NKX6-2,0.00972027362508269,0.23859940493402,0.53,0.441,1,0.305308810809012
LHX5,0.00972027362508269,0.23859940493402,0.53,0.441,1,0.305308810809012
TEF,0.0101287283206781,0.218152560662481,0.533,0.415,1,0.305308810809012
DMRT3,0.011593881237184,0.225649358340527,0.543,0.489,1,0.324811732233064
ETV5,0.0122532193631855,-0.242670462748812,0.422,0.55,1,0.324811732233064
LMX1A,0.0133500310630466,0.220168727383702,0.535,0.467,1,0.324811732233064
IRF5,0.0141126636290321,-0.238914280385671,0.463,0.541,1,0.324811732233064
RXRB,0.0145983308293962,-0.195277445204007,0.411,0.485,1,0.324811732233064
SMAD3,0.0148633306852102,0.200422259148115,0.52,0.441,1,0.324811732233064
MEOX2,0.0155097596317185,0.213625978668249,0.567,0.476,1,0.324811732233064
SPIB,0.0158068744907846,-0.391902079405767,0.372,0.498,1,0.324811732233064
HES5,0.0159839765435769,-0.160988558680301,0.515,0.598,1,0.324811732233064
NR2F2,0.0164891762380035,-0.197151921514616,0.461,0.537,1,0.324811732233064
OVOL1,0.0168213056376569,0.187913789926081,0.55,0.459,1,0.324811732233064
THAP1,0.0169333130548043,-0.189481399682175,0.478,0.581,1,0.324811732233064
ZNF263,0.0188782350045961,-0.1561693192182,0.457,0.515,1,0.351468316409098
PPARA::RXRA,0.0196111489435078,-0.177800664602731,0.435,0.541,1,0.354681636606869
HINFP,0.0214953909658857,0.176258256707308,0.487,0.402,1,0.36144070571168
IRF3,0.0218906027931744,-0.198737702518976,0.45,0.533,1,0.36144070571168
EHF,0.0221970752031803,-0.274933338226931,0.448,0.52,1,0.36144070571168
LEF1,0.0228698680769287,0.151001107651373,0.472,0.384,1,0.36144070571168
IRF4,0.0230898526241721,-0.250534024293359,0.435,0.511,1,0.36144070571168
OTX1,0.0234108513968071,0.205615503011306,0.52,0.463,1,0.36144070571168
ETV6,0.0241664363390123,-0.250458037942783,0.446,0.507,1,0.3642227191094
ATF4,0.0257952175680383,0.23151140213833,0.587,0.507,1,0.37972959815275
CLOCK,0.027661252004608,0.165590684231452,0.541,0.463,1,0.381131349588006
TEAD4,0.028123717594689,0.134732910511971,0.524,0.441,1,0.381131349588006
ESR1,0.0282403698605307,-0.157960998565803,0.463,0.555,1,0.381131349588006
SPI1,0.0282988521811,-0.281644673520314,0.422,0.507,1,0.381131349588006
PPARD,0.0309142480272585,-0.190411026374799,0.426,0.524,1,0.400123183305614
MAFG,0.0315192698944931,0.142727560338673,0.459,0.384,1,0.400123183305614
ZBTB6,0.0334969838282238,-0.148431892608933,0.498,0.603,1,0.400123183305614
NRL,0.033734488690688,0.15469881497291,0.493,0.45,1,0.400123183305614
RFX4,0.0338708512364395,-0.158914522581996,0.42,0.48,1,0.400123183305614
PROP1,0.0339734321826351,0.164197570887147,0.546,0.476,1,0.400123183305614
RXRG(var.2),0.0348736450171538,-0.147929744605686,0.485,0.559,1,0.400123183305614
ESRRA,0.0349788147074615,-0.16666403398562,0.465,0.541,1,0.400123183305614
TFAP2B(var.2),0.0354731941324913,0.150308838554384,0.487,0.428,1,0.400123183305614
IRF2,0.0360815157030163,-0.225031935364677,0.463,0.524,1,0.400123183305614
ZIC5,0.0366621558163122,0.154890826088046,0.491,0.384,1,0.400123183305614
STAT1,0.0385282216652611,0.185531262271929,0.463,0.397,1,0.405915108381204
CREM,0.0386045135016456,0.178576458154657,0.47,0.402,1,0.405915108381204
ZIC1,0.039296935331805,0.183824209803263,0.496,0.437,1,0.405915108381204
MAFF,0.0405539524346667,0.16399439909194,0.489,0.41,1,0.405915108381204
HES7,0.0407134506622597,-0.157325253374604,0.511,0.607,1,0.405915108381204
TCF4,0.041640918992013,0.180777519180275,0.55,0.498,1,0.405915108381204
ZIC3,0.0416816462002817,0.138474093846953,0.511,0.459,1,0.405915108381204
THRB,0.0447904639641317,-0.157311382872341,0.437,0.507,1,0.417822941780162
SREBF1,0.0448771297503751,-0.191486539677282,0.457,0.524,1,0.417822941780162
DMRTC2,0.0449639369171578,0.143019943545064,0.539,0.493,1,0.417822941780162
NFATC3,0.0465508399196179,0.114853569300159,0.483,0.415,1,0.417822941780162
PRDM1,0.0468198539321147,-0.137213039242793,0.424,0.515,1,0.417822941780162
HOXB3,0.0468648165345838,0.168012593933338,0.493,0.424,1,0.417822941780162
ELF1,0.0476803762383984,-0.197600746411722,0.457,0.524,1,0.419189974429252
ESRRB,0.04953551474196,-0.164371055974729,0.428,0.493,1,0.429533983995352
ELF5,0.0527287154849272,-0.166723053598244,0.474,0.546,1,0.451044282458904
CEBPA,0.054746434245705,0.227323297930791,0.613,0.559,1,0.46205990503375
NFIX,0.0562492073853593,0.172975848155793,0.487,0.45,1,0.467764674674618
REST,0.0578934406622607,-0.146075499610887,0.463,0.528,1,0.467764674674618
NFIA,0.0581084807359743,0.131284746785451,0.533,0.45,1,0.467764674674618
GLI3,0.0583782137429618,0.104687252775984,0.476,0.445,1,0.467764674674618
ZNF135,0.0626650917741401,-0.194840960401328,0.491,0.559,1,0.495837538662884
RFX2,0.0644629595385042,-0.150574664629139,0.435,0.476,1,0.497021251213656
FOSL2::JUNB(var.2),0.0646391837388042,0.173977806904038,0.493,0.424,1,0.497021251213656
NFIC,0.0651702430501318,0.132864373936532,0.502,0.441,1,0.497021251213656
TGIF2LY,0.0660633356110134,-0.121666197607085,0.491,0.563,1,0.497834421925851
NR5A1,0.072925229338997,-0.166631492077471,0.457,0.528,1,0.543078472606883
IRF9,0.0747620552655429,-0.182733409151256,0.437,0.476,1,0.544003240025581
MEF2B,0.0752271190581683,-0.155426434427578,0.509,0.555,1,0.544003240025581
ELF3,0.0756276226259892,-0.183810315191238,0.493,0.541,1,0.544003240025581
ZNF384,0.0777246997024858,-0.0970024337055331,0.517,0.585,1,0.552806010243522
NFIB,0.0802191928152991,-0.131505043590801,0.446,0.537,1,0.564208322800937
NFIL3,0.0818466760915546,0.183391155760349,0.572,0.498,1,0.566538454438379
HOXB6,0.0824907643928584,0.176972501381208,0.515,0.472,1,0.566538454438379
RELB,0.084594157532322,-0.124114675587828,0.474,0.52,1,0.566538454438379
NR3C1,0.0852556875815951,-0.122965685800919,0.461,0.55,1,0.566538454438379
NR2C2(var.2),0.0852556875815951,-0.136203374293123,0.461,0.498,1,0.566538454438379
RAX,0.0866659872945393,0.157103769398911,0.489,0.424,1,0.566538454438379
TFAP4(var.2),0.0868155293531165,0.128645822580192,0.522,0.485,1,0.566538454438379
NFKB1,0.0900043118381552,-0.140942240843267,0.526,0.572,1,0.58135438156686
TEAD1,0.0912436118610945,0.119927781080739,0.528,0.463,1,0.583406124323968
REL,0.0926541834464788,-0.113873103817961,0.485,0.533,1,0.586500981216211
NR2F1(var.2),0.0944820005528863,-0.127271469070031,0.476,0.511,1,0.592149567821555
MEF2D,0.0956086612893126,-0.139061615394466,0.478,0.507,1,0.593336103883675
TGIF2,0.0981416937971943,-0.127399849058776,0.472,0.524,1,0.602385575591047
SMAD5,0.0989701419612463,0.0991996428215358,0.515,0.424,1,0.602385575591047
MNX1,0.103799406638954,0.101873548842304,0.517,0.432,1,0.625762137166265
SNAI3,0.106063541181627,-0.136308910963465,0.504,0.568,1,0.633379448754432
ZIC4,0.10971328386101,0.127127906951432,0.491,0.428,1,0.649051483028215
ZKSCAN5,0.114577520690142,-0.193016588400907,0.38,0.45,1,0.671551579600553
FOXK1,0.117881713967852,0.170242108796217,0.52,0.476,1,0.684579127905051
ZFP57,0.121260208187151,0.156165728706036,0.511,0.463,1,0.697591436589879
MEF2C,0.122829674997194,-0.08561380523655,0.463,0.507,1,0.697591436589879
PAX5,0.123719447624139,-0.101548878189748,0.467,0.528,1,0.697591436589879
POU6F2,0.126016169296301,-0.154184151294518,0.441,0.511,1,0.697591436589879
