"","p_val","avg_diff","pct.1","pct.2","p_val_adj"
"FOXA1",0.000225417153565642,-0.467460679187356,0.388,0.664,0.142689058207051
"FOXA2",0.000229993733526667,-0.569693956832092,0.494,0.655,0.14558603332238
"FOXO3",0.000237022385525102,-0.563241988473571,0.471,0.618,0.15003517003739
"IKZF1",0.000237022385525102,0.556737150535532,0.412,0.273,0.15003517003739
"ETV1",0.000251688503721603,0.64921524609626,0.435,0.273,0.159318822855775
"NRF1",0.000461983118376439,-0.667710907486369,0.482,0.636,0.292435313932286
"FOXA3",0.000484671547072874,-0.536169216836152,0.459,0.636,0.306797089297129
"PITX1",0.000656324007205842,0.471654553153588,0.612,0.364,0.415453096561298
"HINFP",0.0011704271742322,-0.577290998261496,0.576,0.655,0.740880401288981
"STAT1::STAT2",0.00122413559492595,0.462787973496713,0.376,0.3,0.774877831588124
"ELF5",0.00172794923616735,0.531636614544702,0.4,0.273,1
"HOXB13",0.00198508099495068,-0.404623655801161,0.494,0.636,1
"RARA(var.2)",0.00209023889761678,0.426865463734332,0.624,0.445,1
"CTCF",0.00212641138372463,-0.657704832208367,0.612,0.709,1
"PITX2",0.00285977730655426,0.415967322250548,0.588,0.355,1
"ONECUT2",0.00340399817324322,-0.408758497144698,0.365,0.536,1
"FOXG1",0.00378653379428427,-0.498680436514678,0.459,0.527,1
"CUX1",0.00427619138159884,-0.385302177418768,0.365,0.573,1
"E2F8",0.00434564703663472,-0.483006336899521,0.435,0.545,1
"FOXP2",0.00467102559739836,-0.410313042436084,0.459,0.636,1
"PITX3",0.00526262563084737,0.423896879564217,0.553,0.418,1
"MEF2D",0.00573861143905402,0.440127356817998,0.518,0.345,1
"NFIC::TLX1",0.0065003713460807,0.43210569310327,0.529,0.373,1
"ZIC5",0.006601725700996,-0.342861557068922,0.576,0.673,1
"ZNF684",0.00680870800181945,0.3544655372155,0.588,0.445,1
"ELF4",0.00757985220974417,0.390949769879972,0.506,0.364,1
"ZNF460",0.00799404956085183,0.288448720968923,0.494,0.3,1
"ZNF135",0.00901780778202583,0.371219840547999,0.365,0.3,1
"ONECUT3",0.0108527308003512,-0.347689696186194,0.424,0.573,1
"FOS::JUN(var.2)",0.0118460236601693,0.385415405432537,0.576,0.427,1
"IRF3",0.012919116046504,0.327088607327537,0.471,0.336,1
"HAND2",0.013106092794665,-0.370888165705536,0.412,0.618,1
"TBX1",0.0138781470198062,0.374798037373219,0.471,0.327,1
"ONECUT1",0.0155436014208769,-0.328738019726771,0.459,0.618,1
"NOTO",0.0159865007816011,-0.364407848501333,0.494,0.6,1
"ALX3",0.0162120829312976,-0.348870683199874,0.506,0.664,1
"MEIS1",0.017142624353031,-0.357146475444795,0.412,0.582,1
"MEOX2",0.0181196971230548,-0.336519707259229,0.471,0.645,1
"FOXN3",0.0192768874469911,-0.398151011355956,0.459,0.591,1
"RFX7",0.0192768874469911,-0.295659878584425,0.424,0.591,1
"SOX15",0.022836451549237,-0.307984486310335,0.482,0.591,1
"NR2F1",0.0234560343087081,0.384775257723179,0.388,0.309,1
"OTX2",0.0242509887112325,0.334090533532462,0.612,0.482,1
"EN1",0.0249036663665779,-0.351288019680444,0.388,0.564,1
"PBX3",0.0249036663665779,0.237293288605292,0.494,0.3,1
"GFI1",0.0254031061519583,0.277000632678065,0.482,0.345,1
"ELK3",0.0257408608462406,0.194385796007182,0.682,0.5,1
"NR5A1",0.0271310048095126,0.299680402550178,0.447,0.3,1
"TBX4",0.0299127339891909,0.35282055040547,0.447,0.345,1
"TBX5",0.0299127339891909,0.35282055040547,0.447,0.345,1
"ZNF384",0.0304975792076198,0.224873578292334,0.612,0.4,1
"HEY1",0.0312926314699608,-0.247412978924767,0.459,0.564,1
"ARNT::HIF1A",0.031900531315138,-0.335483665528673,0.4,0.527,1
"GATA2",0.0325185271629956,-1.06062845332359,0.694,0.664,1
"THRB(var.3)",0.0329361977651047,0.257005152026136,0.459,0.345,1
"ZBTB6",0.0342168709131437,0.298251258879552,0.494,0.373,1
"USF2",0.0357645521859709,0.29447100152255,0.435,0.327,1
"LHX6",0.0362175656135565,-0.334996338034156,0.447,0.536,1
"FOSL2::JUNB(var.2)",0.0362175656135565,0.340797970717651,0.659,0.473,1
"RARA::RXRG",0.0371382791047942,0.300325472726904,0.553,0.427,1
"MEF2A",0.0371382791047942,0.263071632381691,0.447,0.364,1
"FOXC1",0.0376060603256994,-0.301744602253459,0.447,0.618,1
"ZNF140",0.0376060603256994,0.246585782571419,0.518,0.336,1
"MIXL1",0.0392829710518626,-0.354374577970204,0.506,0.627,1
"ELK1",0.0400208500024897,0.224190736300685,0.741,0.573,1
"HOXA2",0.0410229509737011,-0.306826224346421,0.447,0.545,1
"EBF1",0.0417884069768661,0.250863786887202,0.459,0.327,1
"PBX1",0.0423053997348148,-0.30639368379532,0.388,0.545,1
"FOSL2::JUN(var.2)",0.0423053997348148,0.351329627593781,0.612,0.5,1
"NFE2",0.0469222067849135,0.440128827174652,0.541,0.409,1
"MEF2C",0.047206499318448,0.256460522946246,0.494,0.355,1
"PAX6",0.0474922391692024,-0.258640120136838,0.482,0.591,1
"GATA4",0.0477794318248231,-1.07295329746398,0.659,0.655,1
"POU3F3",0.0483581975453189,-0.276328755473553,0.506,0.645,1
"ETV5",0.0495334050730681,0.321039481591053,0.447,0.336,1
"ELF2",0.0501299354458129,0.211082853114454,0.553,0.418,1
"SOX8",0.0507324761594446,-0.256281765793903,0.459,0.609,1
"ATF2",0.0513410718304524,0.319165193402843,0.553,0.436,1
"EBF3",0.0513410718304524,0.232293806973386,0.494,0.382,1
"TP73",0.0535194866325949,-0.230076604301898,0.435,0.582,1
"HIF1A",0.0535194866325949,-0.281914564003739,0.482,0.591,1
"HES1",0.0564332113551486,-0.262690511550791,0.376,0.573,1
"ZBTB14",0.0574333269231533,-0.37420331445278,0.518,0.582,1
"NR4A2",0.0577699565363546,0.250386034716918,0.435,0.355,1
"GSC2",0.0577699565363546,0.290722178644718,0.553,0.445,1
"NR1D1",0.0594777963321393,0.290931057779865,0.471,0.373,1
"GBX2",0.0601725626330396,-0.289133640098523,0.447,0.582,1
"TBX3",0.0605224611153203,0.234128114831629,0.541,0.427,1
"USF1",0.0612273177015286,0.248495094082771,0.471,0.364,1
"POU4F1",0.0622973386804319,-0.246139345647676,0.518,0.655,1
"FOS",0.0633827825499742,0.368131806200377,0.471,0.391,1
"PAX4",0.0633827825499742,-0.334671706870198,0.529,0.591,1
"CLOCK",0.0633827825499742,-0.299234949910058,0.412,0.582,1
"TLX2",0.0633827825499742,-0.334671706870198,0.529,0.591,1
"LHX9",0.0633827825499742,-0.334671706870198,0.529,0.591,1
"PRRX2",0.0633827825499742,-0.334671706870198,0.529,0.591,1
"PAX9",0.0641150577861293,0.281847825438689,0.553,0.418,1
"GATA6",0.0644838067221736,-0.736483791721516,0.671,0.709,1
"JUN",0.0656005690190242,0.309299938242799,0.471,0.409,1
"RARG(var.3)",0.0656005690190242,0.29401466943236,0.482,0.373,1
"SOX18",0.0656005690190242,-0.164504258943011,0.471,0.582,1
"CTCFL",0.0667332276502669,-0.323093173488213,0.553,0.609,1
"BATF::JUN",0.0671143404440232,0.341803201890524,0.459,0.373,1
"ZFP57",0.0674972429955488,-0.222971807801125,0.518,0.627,1
"TP53",0.0682684409195712,-0.228308312998129,0.482,0.564,1
"MZF1",0.0714260020059476,0.281335528523217,0.518,0.4,1
"ZNF24",0.0738719052710198,-0.17890261799036,0.412,0.564,1
"SOX12",0.0742861372362102,-0.255230581760953,0.494,0.618,1
"HSF4",0.0747022654413745,0.243005853853774,0.529,0.382,1
"BARHL1",0.0768115581522411,-0.277570994518663,0.506,0.636,1
"ZNF682",0.0794065287148435,0.237613108151581,0.529,0.409,1
"HOXA10",0.0802871967630748,-0.28775826559413,0.471,0.645,1
"NFKB1",0.0816230607838215,0.238693512271593,0.482,0.355,1
"BATF",0.0838895303428495,0.323491693014706,0.459,0.391,1
"DPRX",0.0852736922936,-0.251692071915236,0.494,0.645,1
"MEIS2",0.0871479025517176,-0.288194146209943,0.424,0.482,1
"FOXD2",0.0871479025517176,-0.266461621771747,0.482,0.627,1
"NFIB",0.0876216129106141,0.265805591952227,0.447,0.382,1
"FOXE1",0.0880973983117401,-0.263367011132778,0.435,0.564,1
"BATF3",0.0890552180810699,0.323687739008701,0.482,0.382,1
"NFE2L1",0.0890552180810699,0.301746310229454,0.6,0.464,1
"TBX6",0.0895372643662384,0.274830861996034,0.447,0.382,1
"FOSL2",0.0924738268224492,0.385018179817026,0.459,0.391,1
"HOXA1",0.0924738268224492,-0.232443380874388,0.424,0.509,1
"HOXA5",0.0924738268224492,-0.232443380874388,0.424,0.509,1
"HOXB5",0.0924738268224492,-0.232443380874388,0.424,0.509,1
"GATA3",0.0939708445163569,-0.804449905708253,0.694,0.691,1
"RORA",0.0949796083879844,-0.220864770019582,0.353,0.427,1
"ZNF528",0.0970231546745271,0.256660970780615,0.565,0.455,1
"EMX2",0.0975394963363072,-0.282242859487657,0.459,0.509,1
"MAF::NFE2",0.0980580318700113,0.307049587817357,0.576,0.491,1
"ELK4",0.0985787671873074,0.248293813231943,0.635,0.509,1
"TFDP1",0.0985787671873074,-0.344268827881068,0.553,0.618,1
"CEBPG(var.2)",0.0985787671873074,0.335838892364539,0.388,0.364,1
"MAFK",0.0991017081960731,0.263991910183255,0.424,0.364,1
"SOX10",0.100154230899776,-0.232999538807991,0.494,0.618,1
"GLIS3",0.102286004099601,-0.21378885644085,0.435,0.536,1
"PKNOX1",0.103908406143396,0.182717957650239,0.529,0.409,1
"NKX6-1",0.104453728070958,-0.287011857189617,0.576,0.6,1
"NKX6-2",0.104453728070958,-0.287011857189617,0.576,0.6,1
"LHX5",0.104453728070958,-0.287011857189617,0.576,0.6,1
"FOSL1::JUN(var.2)",0.1055511889473,0.262566271718819,0.612,0.509,1
"EVX1",0.106657778170303,-0.27613568152051,0.541,0.627,1
"HLF",0.108334879789617,0.297132502699227,0.447,0.373,1
"ETS1",0.108898528369185,0.167422022665,0.588,0.427,1
"SRY",0.111176351112603,-0.256278648408953,0.553,0.609,1
"OVOL2",0.111176351112603,-0.212774534522417,0.447,0.527,1
"BCL6B",0.119446013293841,-0.193508440677667,0.506,0.645,1
"ZIC4",0.120665754927934,-0.187911792953859,0.565,0.636,1
"RXRG(var.2)",0.121279270448542,0.20232309663243,0.471,0.355,1
"CENPB",0.123134463512638,-0.201591807886836,0.482,0.509,1
"TBX18",0.123757762114009,0.233763617194378,0.4,0.336,1
"MEIS3",0.125011744325224,-0.23531996056762,0.447,0.473,1
"OSR2",0.126911263914393,0.175048725404548,0.482,0.373,1
"JUN(var.2)",0.12819003938229,0.300071285648368,0.482,0.427,1
"HOXC8",0.12819003938229,-0.255548629505933,0.482,0.582,1
"CEBPE",0.128833172460737,0.244925224830369,0.388,0.318,1
"HES6",0.130126956898615,-0.207295082200831,0.365,0.455,1
"POU4F2",0.132086511689944,-0.235117221933537,0.6,0.618,1
"FOXB1",0.132086511689944,-0.213920976095833,0.506,0.564,1
"EGR3",0.132744752689298,-0.19744425809382,0.518,0.636,1
"ZNF410",0.133405530813031,-0.203023151065999,0.376,0.527,1
"SOX13",0.134068851496752,0.255102439456896,0.482,0.427,1
"CEBPB",0.135403142224207,0.251315841409548,0.376,0.327,1
"POU5F1B",0.136747668104818,0.184090431007931,0.612,0.527,1
"TCF7",0.138102472165165,0.298984146491982,0.635,0.509,1
"MYBL1",0.138783741900836,-0.183063195413029,0.494,0.591,1
"PLAG1",0.140843085868631,0.181150211559012,0.506,0.427,1
"RARA",0.141534729791858,0.21199313631499,0.459,0.364,1
"ERF",0.142925843216222,0.148946894487975,0.576,0.491,1
"PDX1",0.146449520504331,-0.230685512086789,0.424,0.555,1
"EMX1",0.146449520504331,-0.230685512086789,0.424,0.555,1
"HOXB2",0.146449520504331,-0.230685512086789,0.424,0.555,1
"HOXD3",0.146449520504331,-0.230685512086789,0.424,0.555,1
"FOXH1",0.14859540481501,-0.185253235676404,0.494,0.6,1
"FOSL1",0.151493829614022,0.272931068912862,0.447,0.4,1
"LMX1B",0.154435119053027,-0.258753576853652,0.506,0.564,1
"HIC2",0.155177176752071,0.225543924525469,0.482,0.427,1
"POU3F2",0.155177176752071,-0.159814102493644,0.565,0.6,1
"OVOL1",0.155177176752071,-0.148134566003889,0.447,0.509,1
"TEAD3",0.158172498206175,-0.165384557198332,0.518,0.609,1
"HSF1",0.15968648232905,0.157979526926008,0.576,0.464,1
"MNT",0.15968648232905,-0.231354117071357,0.4,0.482,1
"GATA5",0.164294195809508,-0.697673073228363,0.635,0.645,1
"ATOH7",0.16507178872405,-0.172958635940008,0.482,0.591,1
"JUNB",0.168209879249852,0.272909826408378,0.529,0.445,1
"ERG",0.169795621421366,0.157965295457721,0.518,0.455,1
"ETV2",0.169795621421366,0.189143563150736,0.553,0.482,1
"FOSB::JUNB",0.171392544357339,0.26215798539302,0.494,0.391,1
"SREBF2",0.172195210097424,0.208438413293104,0.447,0.418,1
"PRRX1",0.178718036026897,-0.284505371642441,0.541,0.545,1
"UNCX",0.178718036026897,-0.284505371642441,0.541,0.545,1
"E2F7",0.178718036026897,-0.1815232533128,0.518,0.573,1
"CUX2",0.179546143704983,-0.219212780507747,0.494,0.591,1
"HES7",0.180377100377682,-0.212718951594386,0.341,0.464,1
"ATF7",0.180377100377682,0.175175254765284,0.612,0.518,1
"EVX2",0.181210910386721,-0.233097005601623,0.471,0.536,1
"FOSL2::JUND(var.2)",0.181210910386721,0.255133453855468,0.565,0.509,1
"ETV3",0.182887107667929,0.123899630944042,0.624,0.482,1
"CREM",0.182887107667929,0.246930469490495,0.553,0.518,1
"RARA::RXRA",0.183729503510282,0.167901727453552,0.553,0.482,1
"NR1I2",0.187127833801515,0.136931049400296,0.588,0.5,1
"BACH1",0.187127833801515,0.276406960079147,0.471,0.455,1
"GATA1",0.187984624066474,-0.278404846297245,0.718,0.7,1
"SOX9",0.188844305710282,-0.129702324974015,0.388,0.491,1
"RXRB(var.2)",0.188844305710282,0.209586906955617,0.494,0.427,1
"NEUROG2",0.189706882842137,-0.168478159533585,0.494,0.573,1
"JDP2(var.2)",0.19057235954709,0.278854398949369,0.588,0.5,1
"PAX1",0.191440739885892,0.182528930040943,0.565,0.464,1
"FOSB::JUN",0.192312027894822,0.202349691472424,0.588,0.5,1
"CEBPG",0.193186227585537,0.198004944909898,0.376,0.345,1
"ZBTB7A",0.193186227585537,0.172627566414305,0.576,0.464,1
"SREBF1",0.194943377934826,0.162766569778477,0.506,0.382,1
"FOSL2::JUN",0.195826336492119,0.274649086623187,0.494,0.445,1
"IRF9",0.197601039929491,0.161389773804259,0.376,0.373,1
"NEUROD2",0.199387484243098,-0.215583691977082,0.482,0.518,1
"GSX1",0.202995717377851,-0.236799153189781,0.494,0.527,1
"SOHLH2",0.2066512754513,-0.255041164331424,0.447,0.509,1
"CREB3L4",0.208496874335411,-0.205509046910906,0.518,0.536,1
"POU6F1",0.209424141252392,-0.210000829106552,0.494,0.509,1
"NFIA",0.210354391179517,0.100563406493718,0.588,0.464,1
"RHOXF1",0.214105290276775,0.17708878707622,0.553,0.5,1
"NFATC2",0.222720641341465,-0.151610300923687,0.482,0.527,1
"MGA",0.22466840380019,0.222590602374056,0.518,0.409,1
"TBX15",0.22466840380019,0.222590602374056,0.518,0.409,1
"FOSB::JUNB(var.2)",0.22466840380019,0.1990641521767,0.6,0.536,1
"FOSL2::JUNB",0.22466840380019,0.215742524644791,0.459,0.418,1
"PKNOX2",0.226628307550649,0.105302762831733,0.541,0.373,1
"OSR1",0.227612819938312,-0.185823933713033,0.529,0.655,1
"BHLHE23",0.229590980527089,-0.21959626385664,0.494,0.591,1
"JUNB(var.2)",0.229590980527089,0.212684713140927,0.6,0.5,1
"CREB3",0.230584634551191,-0.198328910551499,0.506,0.636,1
"NR4A1",0.232581104383358,-0.196538739562854,0.529,0.645,1
"ESRRB",0.23864400820314,0.174749640829922,0.459,0.336,1
"ETS2",0.239665238435086,0.178592554185618,0.541,0.518,1
"ZBTB12",0.239665238435086,0.252776870402651,0.506,0.464,1
"CEBPA",0.239665238435086,0.302125476221836,0.318,0.336,1
"GBX1",0.242747403344483,-0.18887571728723,0.482,0.545,1
"POU4F3",0.243780958095339,-0.22067821555081,0.518,0.582,1
"HOXA9",0.243780958095339,-0.189242859928956,0.494,0.536,1
"JUND",0.243780958095339,0.247544443083818,0.529,0.427,1
"DMRTA2",0.248995089574338,-0.179613553330466,0.447,0.491,1
"FOSL1::JUND",0.251102419423897,0.245122095699836,0.494,0.436,1
"GLIS1",0.253222163327739,-0.126794133506531,0.459,0.536,1
"TFAP2A",0.253222163327739,0.153220852051946,0.435,0.409,1
"MYBL2",0.254286695972357,-0.177261599050328,0.541,0.582,1
"MYB",0.257498961877281,-0.193582732605506,0.482,0.555,1
"NR1H4",0.257498961877281,0.136322324482147,0.553,0.445,1
"TCF21(var.2)",0.258575946633538,-0.13922962135473,0.506,0.527,1
"VSX1",0.260739272196487,-0.123965411171936,0.506,0.591,1
"VSX2",0.260739272196487,-0.123965411171936,0.506,0.591,1
"FOS::JUN",0.266202250844845,0.220857867888412,0.424,0.409,1
"HOXB7",0.268409345829254,-0.199368423230997,0.447,0.527,1
"NKX2-5",0.269517593741667,0.150771233338867,0.624,0.5,1
"ISX",0.271743498462843,-0.126770422897484,0.6,0.6,1
"RAX2",0.271743498462843,-0.126770422897484,0.6,0.6,1
"SOX2",0.271743498462843,0.159323428326056,0.518,0.391,1
"VAX1",0.272861158384202,-0.19399631797743,0.529,0.555,1
"VAX2",0.272861158384202,-0.19399631797743,0.529,0.555,1
"DRGX",0.272861158384202,-0.19399631797743,0.529,0.555,1
"GSX2",0.272861158384202,-0.19399631797743,0.529,0.555,1
"HOXC13",0.276232986293436,-0.152129897450708,0.541,0.6,1
"FOS::JUND",0.276232986293436,0.211535135471666,0.459,0.427,1
"TAL1::TCF3",0.277363216401596,-0.206038144090941,0.506,0.545,1
"HNF1B",0.279633115996112,-0.242584084822617,0.624,0.655,1
"NKX2-3",0.279633115996112,-0.169483770910089,0.506,0.536,1
"PBX2",0.281915610006383,-0.111759014199553,0.529,0.591,1
"HOXB3",0.28651841972561,-0.253696046528261,0.565,0.573,1
"LBX2",0.287677008185469,-0.178282735693873,0.553,0.627,1
"CREB3L4(var.2)",0.287677008185469,0.209494946580421,0.553,0.518,1
"TCFL5",0.287677008185469,-0.198024700773053,0.565,0.655,1
"PRDM4",0.29000365554839,0.148455108000582,0.471,0.436,1
"ATF3",0.291171716356172,0.193793935814697,0.635,0.555,1
"HES5",0.294694857896449,-0.110782192071054,0.388,0.445,1
"FOSL1::JUNB",0.29705942624826,0.175143779699536,0.459,0.409,1
"MEOX1",0.298246454833436,-0.15050811343575,0.471,0.582,1
"CEBPD",0.300630004113192,0.23421044978644,0.318,0.355,1
"HES2",0.307856628320773,-0.136572880334714,0.459,0.564,1
"PHOX2B",0.307856628320773,-0.159234887311734,0.506,0.6,1
"ZNF449",0.309072150281089,0.102358855771514,0.447,0.464,1
"NR2C2",0.310290840193426,-0.130417465458116,0.459,0.509,1
"LMX1A",0.310290840193426,-0.25075790407084,0.459,0.509,1
"GRHL2",0.310290840193426,0.137326678905081,0.541,0.482,1
"REST",0.312737724855798,0.10340512206309,0.529,0.427,1
"BACH2",0.312737724855798,0.243946398646763,0.482,0.418,1
"VENTX",0.313965919994343,-0.117952659654961,0.471,0.545,1
"RORC",0.313965919994343,0.139048479680162,0.565,0.509,1
"CREB1",0.315197283861706,0.131625269918836,0.541,0.464,1
"SCRT2",0.316431816549336,0.140218539325245,0.553,0.445,1
"MYCN",0.317669518107365,0.116089513598974,0.518,0.473,1
"ZNF143",0.323905557802484,-0.134776289758658,0.376,0.491,1
"NFIX",0.326422152870093,0.104594794859614,0.588,0.491,1
"CDX2",0.327685202203016,-0.180149371492663,0.553,0.6,1
"RFX5",0.330220802834758,-0.145905350964234,0.565,0.573,1
"ESRRA",0.332769070083352,0.166067596690341,0.353,0.3,1
"POU3F1",0.335330000147633,-0.136069662944387,0.576,0.6,1
"E2F1",0.33919512802473,-0.200855274604231,0.518,0.636,1
"MXI1",0.33919512802473,0.160080358735504,0.506,0.455,1
"YY1",0.34048983009625,-0.195882746029772,0.518,0.555,1
"NKX2-2",0.34048983009625,0.113050005387562,0.565,0.491,1
"NKX2-8",0.341787694002827,0.111265297580044,0.494,0.455,1
"KLF13",0.343088718946854,0.138483716602849,0.529,0.473,1
"MLXIPL",0.349641228270182,-0.147602650850024,0.494,0.527,1
"PAX3",0.349641228270182,-0.207458203797303,0.506,0.527,1
"DBP",0.350961200253108,-0.157113078369798,0.341,0.436,1
"BHLHE22",0.352284326470382,-0.177037312842228,0.529,0.536,1
"TEAD1",0.352284326470382,-0.116062389553817,0.435,0.509,1
"HOXA6",0.354940036975216,-0.148245781906375,0.553,0.609,1
"SIX2",0.357608350077923,0.136467407235038,0.506,0.464,1
"NR1I3",0.358947229376647,-0.111099087722238,0.447,0.518,1
"HOXA4",0.36977142025455,0.161525376349378,0.506,0.518,1
"LEF1",0.371138565136932,0.136175178462345,0.647,0.618,1
"ARGFX",0.371138565136932,-0.198359543479129,0.565,0.591,1
"FOSL1::JUN",0.37388225017449,0.192319593072153,0.494,0.409,1
"JDP2",0.375258786651631,0.136625743220055,0.471,0.418,1
"MSANTD3",0.376638449906934,0.147364565702282,0.6,0.545,1
"NR2C1",0.378021237988196,0.190686276612052,0.412,0.436,1
"TCF7L2",0.379407148897825,0.167076156782107,0.6,0.518,1
"FOSL2::JUND",0.382188330984477,0.167632404035282,0.482,0.455,1
"JUND(var.2)",0.386383472770451,0.14231941391879,0.529,0.491,1
"OLIG1",0.390606603256665,-0.189825656356764,0.518,0.555,1
"NFIL3",0.390606603256665,0.203044901478616,0.471,0.427,1
"OLIG2",0.400569053978508,-0.142078144919702,0.482,0.5,1
"ESR2",0.402004621197026,0.142188386881088,0.494,0.455,1
"BHLHA15(var.2)",0.402004621197026,-0.106586272605512,0.518,0.536,1
"ESX1",0.406329802711505,-0.157703240859679,0.553,0.582,1
"EGR2",0.409228628112192,-0.122050959191847,0.612,0.627,1
"FOXC2",0.409228628112192,-0.155366687295741,0.494,0.491,1
"ZNF136",0.409228628112192,-0.106355042126235,0.412,0.482,1
"ZKSCAN1",0.41068264323841,0.143050344799364,0.588,0.482,1
"ZNF740",0.41068264323841,-0.112153710787699,0.506,0.555,1
"TFEB",0.412139722588194,0.130836626110745,0.424,0.436,1
"RARB(var.3)",0.426878342487891,0.134761004210147,0.435,0.382,1
"PAX5",0.429862507776,-0.101033740332229,0.4,0.491,1
"NR2F2",0.432858753935408,0.1271428593653,0.4,0.391,1
"HOXA13",0.432858753935408,-0.197467343301024,0.624,0.6,1
"ZIC1",0.434361398031317,-0.124740976525662,0.576,0.582,1
"SHOX",0.435867051078342,-0.148928082986015,0.612,0.591,1
"HOXB9",0.435867051078342,-0.145245650136988,0.553,0.582,1
"NR2F6(var.3)",0.437375709222887,0.14537363049396,0.494,0.464,1
"TFAP2C",0.44344031405604,0.111651842652995,0.588,0.473,1
"RXRA::VDR",0.449552679913037,0.165165670864732,0.482,0.418,1
"TBXT",0.455712537538336,0.195502332590386,0.482,0.5,1
"BARX2",0.465040752312451,-0.12723471465077,0.624,0.618,1
"NR2F1(var.3)",0.469744382172489,0.170003615638568,0.459,0.482,1
"ZNF652",0.471318082071217,-0.190052535752173,0.506,0.491,1
"TFCP2",0.490427490083152,0.104050263337768,0.506,0.473,1
"ATF4",0.490427490083152,0.179251558128126,0.459,0.409,1
"SMAD3",0.496888646732191,0.106938544916633,0.529,0.482,1
"OTX1",0.500136155795716,-0.115759051067784,0.482,0.573,1
"HNF1A",0.50994585058012,-0.185220886876475,0.612,0.591,1
"HOXD11",0.50994585058012,-0.148553018335183,0.506,0.555,1
"NKX6-3",0.5248469951048,0.122173978003345,0.612,0.609,1
"E2F3",0.5248469951048,0.160899893404419,0.494,0.5,1
"HOXD10",0.526516333842878,0.103240701078916,0.576,0.573,1
"GATA1::TAL1",0.529863127552919,-0.735426865455765,0.718,0.636,1
"LHX2",0.533220698846272,-0.101615079940442,0.471,0.509,1
"ARNT2",0.538277146484595,-0.114437156648603,0.471,0.5,1
"RORA(var.2)",0.539967959378878,0.103840089109966,0.518,0.536,1
"STAT1",0.545056292566787,-0.111798601471825,0.624,0.609,1
"TWIST1",0.545056292566787,-0.101522745529754,0.388,0.455,1
"KLF15",0.553589407628665,-0.185354961049308,0.588,0.618,1
"ZNF16",0.555303850292794,0.142202924370716,0.459,0.464,1
"FOS::JUNB",0.562187443376888,0.140919487755501,0.506,0.436,1
"EGR4",0.565644629395798,-0.109702486510327,0.588,0.618,1
"MAX",0.567377043466505,-0.126379257258716,0.506,0.473,1
"HOXC4",0.574331995247609,-0.105698905255356,0.612,0.573,1
"RAX",0.581327047310404,-0.130068995580057,0.447,0.464,1
"ZBED1",0.593663351943388,-0.102669030959866,0.459,0.5,1
"SNAI3",0.595435417740473,0.108104186232299,0.435,0.418,1
"HMBOX1",0.597209892923367,-0.10018572413626,0.506,0.509,1
"RUNX3",0.597209892923367,0.10002945974813,0.541,0.555,1
"TEF",0.602547690980806,-0.103459215833073,0.447,0.436,1
"ZBTB32",0.602547690980806,-0.12757363457339,0.553,0.527,1
"HNF4A(var.2)",0.607906870017447,-0.115366529703242,0.4,0.427,1
"ZFP42",0.609697974454638,-0.144827501971802,0.506,0.564,1
"DUX4",0.624110361559339,0.100108298629672,0.565,0.555,1
"PAX7",0.653366347471521,-0.16000434420206,0.518,0.5,1
"RORB",0.677538378324874,0.113278299608174,0.482,0.482,1
