"","p_val","avg_diff","pct.1","pct.2","p_val_adj"
"TFAP2A(var.3)",0.137998203751918,0.191810742244744,0.564,0.451,1
"NR4A2",0.142688189107997,-0.20754739052811,0.355,0.451,1
"BACH1",0.144278411949742,-0.268672247170117,0.455,0.535,1
"EBF1",0.144278411949742,-0.194606521381338,0.327,0.479,1
"HNF4A",0.144278411949742,-0.212427114670516,0.445,0.592,1
"SOX18",0.146689170670919,0.252225500086688,0.582,0.493,1
"PHOX2B",0.146689170670919,0.191618230566516,0.6,0.535,1
"ZNF317",0.149130620779263,0.180475801371362,0.555,0.408,1
"RFX2",0.151602965151497,0.215330078874381,0.618,0.535,1
"FOXP2",0.153268457424751,0.224700565629696,0.636,0.563,1
"MEF2A",0.154947828661469,-0.199537239086856,0.364,0.451,1
"SHOX",0.1592073598241,0.258755048397188,0.591,0.521,1
"SOX10",0.16006979858964,0.197806021785796,0.618,0.521,1
"ZNF148",0.160935764878764,-0.104270793692197,0.527,0.648,1
"ZNF282",0.161805265779075,-0.252986993463068,0.491,0.577,1
"VAX1",0.1626783083473,-0.187721550217983,0.555,0.676,1
"VAX2",0.1626783083473,-0.187721550217983,0.555,0.676,1
"CLOCK",0.1626783083473,0.266509112540088,0.582,0.479,1
"DRGX",0.1626783083473,-0.187721550217983,0.555,0.676,1
"GSX2",0.1626783083473,-0.187721550217983,0.555,0.676,1
"MEF2C",0.165318756157257,-0.178268042067101,0.355,0.437,1
"JUN::JUNB",0.165318756157257,-0.206095490100843,0.473,0.521,1
"FOXP1",0.165318756157257,0.31110577896791,0.655,0.648,1
"MAF::NFE2",0.166206035336302,-0.261292054870148,0.491,0.592,1
"TFE3",0.166206035336302,0.180722873662943,0.473,0.366,1
"HIF1A",0.167991329992853,0.225090755022342,0.591,0.479,1
"NR2F1(var.2)",0.167991329992853,-0.204424343792293,0.455,0.521,1
"CREB1",0.170696215203103,-0.125682913930442,0.464,0.563,1
"EGR1",0.170696215203103,0.227386373606246,0.609,0.521,1
"SREBF1",0.17527665510933,-0.159366099890678,0.382,0.493,1
"PROP1",0.176203647575955,0.202593644664942,0.6,0.479,1
"TEAD2",0.176203647575955,0.209541324173082,0.5,0.423,1
"PPARA::RXRA",0.178068589377182,-0.186094887854183,0.455,0.521,1
"PAX9",0.179948183387664,-0.159193652973259,0.418,0.521,1
"MITF",0.180893490978283,0.189724395432952,0.464,0.352,1
"ESR2",0.184711606016201,-0.155897504684817,0.455,0.535,1
"LHX1",0.184711606016201,0.167915239993114,0.555,0.394,1
"EGR4",0.185675387159619,0.132515976712997,0.618,0.521,1
"NKX6-1",0.187614095468957,0.246819039423131,0.6,0.563,1
"NKX6-2",0.187614095468957,0.246819039423131,0.6,0.563,1
"TBX2",0.187614095468957,-0.166199290379523,0.455,0.507,1
"LHX5",0.187614095468957,0.246819039423131,0.6,0.563,1
"KLF2",0.189567705661048,-0.182512623049012,0.436,0.549,1
"NR1I2",0.189567705661048,-0.185774206889153,0.5,0.521,1
"SOX14",0.189567705661048,0.117904896513003,0.518,0.423,1
"SREBF2",0.190550114008859,-0.185026848126117,0.418,0.507,1
"CEBPB",0.190550114008859,-0.226308268733661,0.327,0.352,1
"MYBL2",0.191536265801888,0.191124878925641,0.582,0.479,1
"HEY1",0.193519823311762,0.13035590749316,0.564,0.408,1
"CEBPE",0.19652338175993,-0.221801564253464,0.318,0.296,1
"ELF2",0.19652338175993,-0.176431822016672,0.418,0.479,1
"HOXB6",0.197532116832692,0.240750128031657,0.618,0.493,1
"FOS::JUN(var.2)",0.198544635830693,-0.225132834938435,0.427,0.465,1
"HSF4",0.199560944368066,-0.127711693735121,0.382,0.451,1
"IRF3",0.199560944368066,-0.251384702326332,0.336,0.423,1
"DUX4",0.200581048015848,0.175402981416279,0.555,0.451,1
"ZEB1",0.201604952301683,-0.178203012298581,0.445,0.479,1
"THAP1",0.203664184679305,0.177250799159895,0.536,0.451,1
"LBX1",0.203664184679305,0.210322368653821,0.609,0.507,1
"NFE2L1",0.203664184679305,-0.195634028795929,0.464,0.549,1
"POU2F1",0.20469952360669,0.162609583926754,0.582,0.507,1
"ZNF449",0.20469952360669,-0.166845681070922,0.464,0.479,1
"E2F4",0.209933658316439,-0.220416098859776,0.6,0.648,1
"SCRT1",0.212054214703843,0.25468075965084,0.491,0.451,1
"POU5F1B",0.214190205012107,0.130077382761724,0.527,0.479,1
"HNF4A(var.2)",0.215264000315533,-0.120304520207227,0.427,0.577,1
"FOXA3",0.216341668919122,0.229985957680449,0.636,0.648,1
"ESX1",0.218508645341388,0.186832399466749,0.582,0.535,1
"E2F8",0.218508645341388,0.181942465355701,0.545,0.493,1
"PBX3",0.218508645341388,-0.155539214434907,0.3,0.394,1
"NFYA",0.220691172424564,-0.20195606462089,0.536,0.648,1
"CEBPG(var.2)",0.220691172424564,-0.223458394682804,0.364,0.352,1
"EBF3",0.220691172424564,-0.142348324650029,0.382,0.437,1
"GATA2",0.226215767538747,0.650665205007292,0.664,0.648,1
"E2F6",0.226215767538747,0.169865669856221,0.509,0.479,1
"PLAG1",0.228453010982443,-0.175465320730029,0.427,0.479,1
"MAZ",0.228453010982443,-0.147675555166294,0.564,0.662,1
"ONECUT3",0.229577522773277,0.169133776207465,0.573,0.549,1
"MYF6",0.230705966951548,-0.154644985216867,0.464,0.606,1
"PPARG",0.234114935466538,-0.209369187727753,0.464,0.521,1
"ELK1",0.234114935466538,0.177200747912872,0.573,0.479,1
"HOXA2",0.234114935466538,-0.188642588728337,0.545,0.648,1
"JDP2(var.2)",0.235259150589165,-0.232709696007485,0.5,0.577,1
"NEUROD2",0.236407318534587,0.217675078846381,0.518,0.479,1
"GSC",0.23871552855607,0.133137252430259,0.545,0.408,1
"STAT1",0.239875578329516,0.137459050626732,0.609,0.507,1
"HOXD9",0.241039596319966,0.138915347669006,0.609,0.479,1
"BARX1",0.243379551752118,-0.245638944348235,0.5,0.493,1
"POU4F3",0.24691933759276,0.199869662805287,0.582,0.563,1
"HESX1",0.248107240955214,0.231921000677251,0.555,0.507,1
"KLF13",0.250495030181845,-0.205021631453037,0.473,0.563,1
"OTX1",0.250495030181845,-0.233282805619688,0.573,0.662,1
"GRHL1",0.252898817970486,-0.158354740047881,0.518,0.648,1
"ATOH7",0.25531862979812,0.149295095074542,0.591,0.521,1
"DMRTA2",0.25531862979812,0.180436339387953,0.491,0.479,1
"OTX2",0.25531862979812,-0.150495606524036,0.482,0.535,1
"EMX2",0.257754490225742,-0.171032200591718,0.509,0.62,1
"NFIX(var.2)",0.260206422889777,0.156798925260704,0.445,0.423,1
"HNF4G",0.260206422889777,-0.193227805052038,0.5,0.563,1
"SOX13",0.261438423441922,-0.168455855514883,0.427,0.479,1
"MSC",0.262674450493559,-0.208999463586665,0.482,0.521,1
"FOXG1",0.266406717255666,0.151954354697591,0.527,0.507,1
"ZNF682",0.266406717255666,-0.193155989862016,0.409,0.465,1
"GATA3",0.27143960034925,0.558402688881811,0.691,0.648,1
"YY1",0.275256740850635,0.188711381196607,0.555,0.465,1
"GATA4",0.275256740850635,0.702533294934676,0.655,0.676,1
"PAX7",0.27653722379598,0.204892316271094,0.5,0.451,1
"SOX9",0.277821761554587,-0.182626338584369,0.491,0.549,1
"GATA6",0.277821761554587,0.519798708992121,0.709,0.718,1
"INSM1",0.27911035608785,-0.104113167573914,0.482,0.577,1
"BHLHA15(var.2)",0.27911035608785,0.143802003496944,0.536,0.493,1
"PITX2",0.27911035608785,-0.207972311471504,0.355,0.408,1
"HOXB4",0.283000499011901,0.226999440720322,0.518,0.507,1
"SOHLH2",0.284305339005865,0.136059682766971,0.509,0.437,1
"TFAP2A",0.285614244640426,-0.140614420958683,0.409,0.423,1
"HOXC4",0.286927217498872,0.174203933464663,0.573,0.521,1
"ARGFX",0.288244259100627,0.211404895648812,0.591,0.549,1
"NR4A1",0.290890554291053,0.109102557499681,0.645,0.549,1
"ARNT::HIF1A",0.294890546939085,0.200797811347852,0.527,0.507,1
"PKNOX1",0.294890546939085,-0.145205034736606,0.409,0.451,1
"IRF8",0.29892722774514,-0.183778525702428,0.418,0.408,1
"FOSL1::JUND(var.2)",0.29892722774514,-0.19496449723105,0.527,0.592,1
"TEAD1",0.301638744144791,0.192117082054384,0.509,0.465,1
"THRB(var.2)",0.307110756464382,-0.16201521673064,0.473,0.521,1
"GATA1",0.309871262537373,0.208670909281213,0.7,0.662,1
"CEBPG",0.312648106860011,-0.133283004961778,0.345,0.366,1
"ZNF263",0.315441291806853,-0.11362584112945,0.427,0.521,1
"NFATC2",0.323918897706045,0.107869818884791,0.527,0.423,1
"NEUROG2(var.2)",0.323918897706045,-0.185761840328084,0.509,0.535,1
"NHLH2",0.325346130102997,0.1393861519525,0.545,0.423,1
"NR1D1",0.325346130102997,-0.130328858813398,0.373,0.423,1
"JUN",0.32677744694048,-0.158969777505724,0.409,0.465,1
"SP3",0.32677744694048,-0.105390951622125,0.464,0.592,1
"GATA5",0.329652332149726,0.578976044714229,0.645,0.606,1
"SRY",0.336910984201346,0.154040878717386,0.609,0.606,1
"ETV2",0.338374955182907,-0.188735871978467,0.482,0.479,1
"MAX",0.339843004196093,0.191338799667342,0.473,0.451,1
"RORA(var.2)",0.341315130172537,-0.176402032587485,0.536,0.563,1
"HMBOX1",0.341315130172537,0.124986402781703,0.509,0.465,1
"HOXD13",0.341315130172537,0.174455244956991,0.573,0.479,1
"GFI1",0.344271608382054,-0.100424048834527,0.345,0.38,1
"FOXC1",0.347244379823459,0.131258132291642,0.618,0.549,1
"NEUROD1",0.347244379823459,-0.185834575305155,0.518,0.521,1
"BHLHE23",0.350233433350283,0.163330853106264,0.591,0.563,1
"IRF4",0.351734062094397,-0.173867467180234,0.4,0.451,1
"NKX6-3",0.351734062094397,-0.179273069807212,0.609,0.606,1
"MAFF",0.359298157492598,0.121270590479903,0.591,0.493,1
"GLIS1",0.360823153828731,-0.171079354635148,0.536,0.634,1
"HOXC13",0.362352204546645,0.154191802512857,0.6,0.521,1
"PITX3",0.365422460398163,-0.167483659205829,0.418,0.479,1
"NR2C1",0.368508906844561,-0.195360578034502,0.436,0.423,1
"RXRB",0.370058195526622,-0.126320043702988,0.436,0.521,1
"CEBPA",0.371611524490919,-0.183923335571855,0.336,0.296,1
"CREB3L4",0.373168891126081,0.153505475467378,0.536,0.521,1
"TBXT",0.377865189816518,-0.214639022048369,0.5,0.521,1
"HOXD11",0.377865189816518,-0.105621900560573,0.555,0.634,1
"HOXB7",0.379438679518523,-0.140066835097055,0.527,0.549,1
"HSF1",0.384183277209136,-0.144160805357898,0.464,0.521,1
"IRF6",0.38577284216974,0.160777307653594,0.491,0.479,1
"ELK4",0.392171175723115,-0.127962826883883,0.509,0.549,1
"ZNF384",0.392171175723115,-0.187189944835259,0.4,0.437,1
"TFAP2B(var.2)",0.393780760130582,-0.109633152373545,0.482,0.577,1
"OVOL2",0.400258991650797,0.116118647774974,0.527,0.563,1
"GLI2",0.405159444591807,-0.138729020039192,0.5,0.521,1
"TGIF2LY",0.408446246693212,-0.155011323542772,0.464,0.465,1
"HOXA1",0.413406113517494,-0.181000288249314,0.509,0.563,1
"HOXA5",0.413406113517494,-0.181000288249314,0.509,0.563,1
"HOXB5",0.413406113517494,-0.181000288249314,0.509,0.563,1
"SRF",0.416732414443348,-0.190091439741766,0.491,0.535,1
"HAND2",0.418401467792535,0.157278200661697,0.618,0.592,1
"FEV",0.428498119043979,-0.120597628365516,0.482,0.549,1
"ATF4",0.430194568479584,-0.118709464825243,0.409,0.493,1
"NFKB1",0.431894910759943,-0.133824595857729,0.355,0.366,1
"LMX1B",0.435307251957988,0.204214527308471,0.564,0.521,1
"KLF14",0.437019239731714,-0.109354714944718,0.518,0.507,1
"GATA1::TAL1",0.443905838326232,0.728196190825756,0.636,0.676,1
"ZBTB33",0.445637120424073,0.143052534077875,0.618,0.606,1
"REL",0.45260059617967,0.132305826903341,0.491,0.437,1
"FOSL2::JUND(var.2)",0.45260059617967,-0.151146857261835,0.509,0.535,1
"RELB",0.468490992207313,0.129245792211583,0.518,0.465,1
"ZBTB26",0.468490992207313,-0.135922712622375,0.473,0.493,1
"REST",0.470275458324785,-0.120912750521174,0.427,0.451,1
"FLI1",0.472063672004467,-0.102050854983248,0.5,0.521,1
"TEF",0.472063672004467,-0.124793649777114,0.436,0.493,1
"PBX1",0.473855625988426,0.130231471781665,0.545,0.521,1
"BCL6",0.479253856010781,0.124380866470806,0.573,0.493,1
"TFAP4(var.2)",0.481060697064876,0.124727666490937,0.527,0.563,1
"ZBTB6",0.481060697064876,-0.117120371855337,0.373,0.423,1
"TP73",0.484685479962432,0.10105744304999,0.582,0.521,1
"OLIG3",0.490150289189882,-0.100626728907309,0.473,0.592,1
"FIGLA",0.495648068706793,0.134157017155205,0.4,0.338,1
"SNAI2",0.497487950541127,0.158714179164347,0.409,0.31,1
"MAF",0.499331462850546,-0.118281471581131,0.491,0.521,1
"ATF3",0.504883697936932,-0.131714018278595,0.555,0.563,1
"TAL1::TCF3",0.508603183740574,0.181155548396786,0.545,0.563,1
"ZNF143",0.512336984377061,-0.127066328742695,0.491,0.493,1
"ZSCAN4",0.516085028368877,0.115586927842945,0.545,0.451,1
"TCF7",0.521733641248608,-0.1593723438271,0.509,0.549,1
"TP63",0.529314287830537,0.141836699377652,0.518,0.479,1
"HLF",0.536950558972639,-0.130749652835664,0.373,0.451,1
"TGIF2",0.538868244601152,-0.124676313522363,0.445,0.479,1
"RAX",0.54657315708677,0.108741379000867,0.464,0.479,1
"FOXB1",0.54657315708677,0.100581502846248,0.564,0.549,1
"PAX3",0.552387432251324,0.138240836337592,0.527,0.479,1
"ZNF410",0.556280406758441,0.123329122600845,0.527,0.479,1
"TBX21",0.560186714540852,-0.105157037536388,0.464,0.507,1
"TFAP2C(var.3)",0.564106268902986,0.139561146035836,0.518,0.493,1
"ZBTB7C",0.568038981959135,0.102240368564642,0.536,0.507,1
"ZNF16",0.568038981959135,-0.119343868959686,0.464,0.521,1
"NFYC",0.570010245208956,-0.147508355864519,0.564,0.606,1
"ZKSCAN1",0.597944580052173,0.121584222465061,0.482,0.451,1
"HOXA7",0.601985427539786,-0.156993750568949,0.482,0.479,1
"HOXB8",0.601985427539786,-0.156993750568949,0.482,0.479,1
"HOXD8",0.601985427539786,-0.156993750568949,0.482,0.479,1
"LHX2",0.606038540457959,0.139204780095663,0.509,0.535,1
"ZNF274",0.614181161252835,-0.122525876175679,0.509,0.507,1
"HOXA6",0.616224324655256,0.120260466317829,0.609,0.577,1
"NEUROG1",0.620319571313333,0.111223938260512,0.518,0.521,1
"NR3C2",0.622371628580649,-0.115520851915312,0.473,0.521,1
"MEOX2",0.664011949548409,0.134111573438137,0.645,0.62,1
"VSX1",0.71537461704425,-0.138959083610014,0.591,0.507,1
"VSX2",0.71537461704425,-0.138959083610014,0.591,0.507,1
"ERF",0.719717555395208,-0.100826052989058,0.491,0.437,1
"BHLHE41",0.761409248332622,0.100431190087044,0.491,0.451,1
"DUXA",0.768059543329126,0.112709891248387,0.545,0.535,1
"NFATC3",0.819579204047527,0.143052541122237,0.527,0.563,1
"TCF7L2",0.885638601260646,-0.113610232871255,0.518,0.465,1
