"","p_val","avg_diff","pct.1","pct.2","p_val_adj"
"PAX4",0.259881704521278,0.17889477909282,0.579,0.479,1
"KLF16",0.259881704521278,-0.130999234684978,0.491,0.577,1
"TBR1",0.259881704521278,0.188818662951153,0.614,0.465,1
"GATA2",0.259881704521278,0.662243302761172,0.684,0.648,1
"TLX2",0.259881704521278,0.17889477909282,0.579,0.479,1
"LHX9",0.259881704521278,0.17889477909282,0.579,0.479,1
"PRRX2",0.259881704521278,0.17889477909282,0.579,0.479,1
"TWIST1",0.259881704521278,0.245460925537215,0.509,0.423,1
"FOSL2",0.261914984344451,-0.288774624840039,0.526,0.62,1
"FOXP2",0.261914984344451,0.247313749929433,0.632,0.563,1
"ATF3",0.261914984344451,-0.202251353210057,0.491,0.563,1
"SIX2",0.266014453188714,0.101976432312542,0.544,0.451,1
"FOSL1::JUNB",0.266014453188714,-0.28875991487383,0.561,0.62,1
"ETV6",0.268080665565035,-0.198107300962814,0.246,0.394,1
"FOSL2::JUND",0.268080665565035,-0.243893750646442,0.561,0.62,1
"KLF11",0.268080665565035,-0.104072797099427,0.474,0.606,1
"KLF9",0.268080665565035,-0.15606473406505,0.474,0.521,1
"FOXI1",0.270157878074287,0.200816705928857,0.579,0.507,1
"FOXL1",0.270157878074287,0.200816705928857,0.579,0.507,1
"ISX",0.270157878074287,0.207692208604737,0.544,0.507,1
"RAX2",0.270157878074287,0.207692208604737,0.544,0.507,1
"FOXO4",0.270157878074287,0.200816705928857,0.579,0.507,1
"FOXO6",0.270157878074287,0.200816705928857,0.579,0.507,1
"FOXP3",0.270157878074287,0.200816705928857,0.579,0.507,1
"FOSL1",0.270157878074287,-0.242097739042357,0.526,0.577,1
"STAT3",0.27224610127935,-0.16126068611961,0.491,0.592,1
"NFYA",0.274345345291579,-0.162413155311116,0.544,0.648,1
"SRF",0.278576933906849,-0.273654996058286,0.456,0.535,1
"FOSB::JUN",0.282852715663836,-0.149247303364793,0.491,0.606,1
"MTF1",0.285007199364306,-0.187246011805861,0.526,0.521,1
"IRF3",0.285007199364306,-0.218574469500755,0.404,0.423,1
"PKNOX1",0.285007199364306,-0.16962452417383,0.368,0.451,1
"HINFP",0.287172754887052,0.25503139121665,0.614,0.493,1
"GATA4",0.287172754887052,0.663413037453533,0.719,0.676,1
"HOXC4",0.289349389097804,0.210186627787766,0.596,0.521,1
"RAX",0.291537108386814,0.146700581828168,0.544,0.479,1
"ETS1",0.291537108386814,-0.182864109770637,0.474,0.535,1
"FOS::JUN",0.291537108386814,-0.226914222602006,0.561,0.634,1
"OVOL1",0.291537108386814,-0.20130246831849,0.456,0.521,1
"NFIC(var.2)",0.293735918665993,0.20887558800577,0.421,0.38,1
"TEAD1",0.293735918665993,-0.135363077976521,0.386,0.465,1
"EOMES",0.295945825366066,0.269833321002936,0.614,0.521,1
"MAFA",0.295945825366066,-0.189193100548986,0.439,0.507,1
"POU6F1(var.2)",0.295945825366066,-0.21652511130382,0.561,0.62,1
"RUNX2",0.298166833433768,0.132235255166383,0.702,0.634,1
"E2F6",0.298166833433768,-0.10111611631623,0.333,0.479,1
"ZSCAN4",0.300398947329059,0.130758312362571,0.544,0.451,1
"BACH2(var.2)",0.300398947329059,0.164733423974206,0.596,0.521,1
"OLIG2",0.302642171022384,0.150961667953099,0.649,0.479,1
"MYCN",0.30489650799195,0.154937532728455,0.632,0.493,1
"HOXD12",0.307161961221042,0.130463057440075,0.649,0.549,1
"PAX1",0.309438533195374,0.22180311421518,0.526,0.549,1
"PAX5",0.309438533195374,0.128920074764957,0.579,0.493,1
"NRF1",0.311726225900466,0.136966930005873,0.579,0.479,1
"HOXC10",0.311726225900466,0.145029820992637,0.632,0.521,1
"EGR4",0.320988226088219,0.121864287057265,0.561,0.521,1
"MAX",0.323331534544032,0.192341798848092,0.544,0.451,1
"KLF14",0.32568596499723,-0.135415148619453,0.561,0.507,1
"SOX13",0.32568596499723,-0.192758269182948,0.404,0.479,1
"ZNF16",0.328051515861487,-0.137160767180885,0.421,0.521,1
"MEOX2",0.330428185030559,-0.128285736722282,0.526,0.62,1
"MYF5",0.330428185030559,0.20151845473291,0.561,0.521,1
"GCM1",0.332815969875986,0.148117789616127,0.614,0.465,1
"SHOX",0.335214867244822,0.15849881985683,0.579,0.521,1
"HSF4",0.335214867244822,0.111097176974029,0.561,0.451,1
"CREB3L4",0.335214867244822,0.167874250092521,0.596,0.521,1
"HLF",0.335214867244822,-0.178682242476814,0.281,0.451,1
"NFATC4",0.337624873457408,-0.119342406461047,0.439,0.507,1
"FOXD2",0.337624873457408,0.2178215270724,0.526,0.451,1
"HOXD9",0.337624873457408,0.166393218976866,0.561,0.479,1
"GRHL2",0.340045984305177,0.106543617973951,0.491,0.451,1
"RBPJ",0.344921500414604,-0.112124734029688,0.368,0.451,1
"JUND",0.344921500414604,-0.19193377645156,0.544,0.606,1
"RARA::RXRA",0.34737589459543,-0.211072876768628,0.456,0.479,1
"ZEB1",0.34737589459543,-0.182710675439751,0.386,0.479,1
"ONECUT2",0.35231792348073,0.257870675707975,0.509,0.507,1
"BCL6",0.35231792348073,0.169847294282359,0.596,0.493,1
"FOXK2",0.35231792348073,0.220472705696237,0.614,0.577,1
"SCRT1",0.35231792348073,0.153830676185142,0.474,0.451,1
"HOXB3",0.354805543874802,-0.148189899014504,0.439,0.62,1
"ATOH7",0.357304224458933,0.146516468175886,0.561,0.521,1
"CEBPA",0.359813956719166,-0.299934789538266,0.281,0.296,1
"FOXG1",0.362334731594706,0.222915668502374,0.561,0.507,1
"MEOX1",0.362334731594706,-0.153024508123191,0.561,0.592,1
"RUNX3",0.362334731594706,0.134963533625655,0.702,0.606,1
"NR4A2",0.364866539476138,-0.124209050675408,0.386,0.451,1
"MAF",0.36740937020368,-0.230276153826099,0.456,0.521,1
"ERG",0.369963213065487,-0.127445964144733,0.456,0.521,1
"DMRT3",0.372528056795989,-0.172416515817974,0.386,0.479,1
"HESX1",0.37510388957428,0.184894292472026,0.579,0.507,1
"MAFK",0.37769069902255,-0.123969588396397,0.439,0.451,1
"MITF",0.37769069902255,0.145901782566089,0.474,0.352,1
"DUX4",0.382897195624168,0.172796567164535,0.491,0.451,1
"SP9",0.382897195624168,-0.101101508579384,0.544,0.563,1
"NR2F1(var.2)",0.38551685522388,-0.161230552255205,0.439,0.521,1
"TFCP2",0.388147436383477,-0.151185649974386,0.526,0.62,1
"TFAP2B(var.2)",0.388147436383477,-0.192109704819048,0.544,0.577,1
"PITX1",0.388147436383477,0.133009365605333,0.561,0.507,1
"MNX1",0.390788923918668,-0.170301045839517,0.474,0.563,1
"E2F8",0.390788923918668,-0.145735015966085,0.456,0.493,1
"ZBTB32",0.393441302079793,-0.16695532863527,0.474,0.577,1
"KLF4",0.393441302079793,-0.137549383502031,0.509,0.606,1
"TCF21(var.2)",0.396104554550571,0.116462167243251,0.526,0.423,1
"LHX2",0.396104554550571,-0.109721265166921,0.439,0.535,1
"ESX1",0.398778664446905,-0.119549634433748,0.386,0.535,1
"LEF1",0.406865961307037,0.147683533852733,0.596,0.521,1
"SMAD5",0.406865961307037,-0.179378751396447,0.368,0.423,1
"SMAD3",0.409583320668793,-0.157267984857889,0.474,0.423,1
"BCL6B",0.415050312425784,-0.132661572469283,0.596,0.577,1
"ATF7",0.415050312425784,-0.177421326902253,0.544,0.62,1
"SCRT2",0.415050312425784,0.10714876207103,0.526,0.465,1
"FOSB::JUNB",0.417799903618953,-0.219745007421821,0.561,0.535,1
"TFAP2A",0.417799903618953,-0.150924230205104,0.404,0.423,1
"RREB1",0.423331169312958,-0.155349247734729,0.526,0.535,1
"GBX1",0.423331169312958,-0.119791592215837,0.439,0.549,1
"RELB",0.428905062926265,-0.128094861096144,0.368,0.465,1
"PLAG1",0.431707936851684,-0.121289853495239,0.456,0.479,1
"ASCL1",0.434521396578402,0.10286789483599,0.509,0.493,1
"PROX1",0.437345417173721,0.183075282445891,0.667,0.563,1
"MZF1",0.437345417173721,0.141317624280475,0.439,0.338,1
"HOXD10",0.443025038338998,0.135934254971433,0.596,0.577,1
"FOXA1",0.443025038338998,0.221049313006826,0.596,0.62,1
"POU2F3",0.443025038338998,0.150059939774067,0.544,0.493,1
"PAX9",0.448746589279095,0.1638279515734,0.614,0.521,1
"JUNB",0.448746589279095,-0.165066322506895,0.544,0.592,1
"NEUROD1",0.454509849629042,-0.185901176318021,0.491,0.521,1
"NR2F6(var.3)",0.454509849629042,-0.173784808741085,0.456,0.493,1
"JUN::JUNB",0.460314589720122,-0.187660490435875,0.579,0.521,1
"RORB",0.460314589720122,0.132533109695548,0.526,0.451,1
"TBX18",0.460314589720122,-0.170751869951712,0.386,0.366,1
"FOXE1",0.466160570576053,0.166022326246729,0.491,0.465,1
"CEBPD",0.469098949065543,-0.199136083897953,0.281,0.282,1
"ESR1",0.472047543912584,-0.129381616261296,0.439,0.535,1
"TFAP2C(var.3)",0.472047543912584,0.157955060294918,0.491,0.493,1
"MEF2C",0.47500632262777,-0.11913666476117,0.439,0.437,1
"ATF6",0.477975252140512,-0.137605284516018,0.456,0.606,1
"BHLHE41",0.480954298799326,0.149434901974688,0.544,0.451,1
"CENPB",0.483943428372166,0.13857301824788,0.526,0.437,1
"HOXD11",0.483943428372166,-0.134993686201128,0.544,0.634,1
"SOX8",0.483943428372166,-0.109508291293775,0.491,0.592,1
"POU3F1",0.489951796431358,0.105019896180422,0.596,0.549,1
"SOX2",0.489951796431358,-0.109604641518065,0.439,0.408,1
"BHLHE23",0.496000070866835,0.127294609096898,0.614,0.563,1
"HES1",0.496000070866835,-0.180312229383745,0.439,0.437,1
"NFYC",0.496000070866835,-0.132646575244016,0.544,0.606,1
"NKX6-1",0.502087956969242,0.170467690545547,0.526,0.563,1
"NKX6-2",0.502087956969242,0.170467690545547,0.526,0.563,1
"LHX5",0.502087956969242,0.170467690545547,0.526,0.563,1
"FOXA2",0.502087956969242,0.225784693900459,0.579,0.535,1
"RFX3",0.502087956969242,0.14100489727007,0.544,0.521,1
"JDP2(var.2)",0.505146659772329,-0.136756026951294,0.509,0.577,1
"E2F1",0.511293390594289,0.112117675374202,0.614,0.479,1
"GBX2",0.517478955948786,-0.149243154629891,0.509,0.563,1
"DLX5",0.517478955948786,0.181714138502619,0.544,0.493,1
"TAL1::TCF3",0.523703028907753,0.171987875587472,0.614,0.563,1
"TGIF2LY",0.523703028907753,-0.155244069991927,0.509,0.465,1
"ONECUT1",0.526829401074266,0.135400642170309,0.491,0.493,1
"POU4F3",0.529965273405197,0.127766864378493,0.561,0.563,1
"TP53",0.529965273405197,-0.100704376079847,0.316,0.423,1
"ZKSCAN1",0.529965273405197,0.156618237101026,0.526,0.451,1
"IRF5",0.53311060247049,0.191763699963234,0.439,0.493,1
"SNAI2",0.536265344273724,0.128538358094912,0.368,0.31,1
"ZNF143",0.539429454253459,-0.114518063702088,0.439,0.493,1
"CREB1",0.539429454253459,-0.108529546176055,0.526,0.563,1
"NFATC2",0.542602887284623,0.124496574252568,0.544,0.423,1
"JUN",0.542602887284623,-0.100039562930527,0.439,0.465,1
"CREB3L4(var.2)",0.545785597679964,-0.144345292323148,0.526,0.507,1
"TFAP4(var.2)",0.545785597679964,0.210012067013088,0.526,0.563,1
"RFX4",0.552178665012347,-0.121220004153337,0.509,0.577,1
"BHLHE22",0.555388927777804,0.111820491353235,0.561,0.507,1
"HIF1A",0.555388927777804,0.158353858661817,0.561,0.479,1
"TBX20",0.55860827956756,0.12489878006016,0.632,0.535,1
"NR2F1(var.3)",0.565074055769807,-0.193964234044565,0.474,0.479,1
"NFIB",0.565074055769807,0.101383127515012,0.404,0.352,1
"MEF2D",0.568320381578284,-0.130590848170428,0.368,0.38,1
"MEIS1",0.568320381578284,0.149132657462675,0.632,0.563,1
"MAFF",0.568320381578284,0.125208242628902,0.526,0.493,1
"GLI2",0.574839657982821,-0.116146447064707,0.491,0.521,1
"SPDEF",0.591290757535561,0.137484189489083,0.667,0.592,1
"NOTO",0.591290757535561,0.1110259590561,0.526,0.493,1
"ARGFX",0.591290757535561,0.108322153204703,0.649,0.549,1
"DLX6",0.597931251225429,-0.127534028677936,0.456,0.493,1
"JUN(var.2)",0.61131278708229,-0.195587162646149,0.491,0.563,1
"ZNF382",0.61131278708229,-0.121298586845773,0.509,0.535,1
"TFAP2C(var.2)",0.614678791116512,-0.115581082228451,0.474,0.437,1
"CTCF",0.618052928803357,0.114579683563371,0.684,0.606,1
"GRHL1",0.635043571092031,0.112466849489637,0.632,0.648,1
"DPRX",0.635043571092031,0.127651386597748,0.544,0.592,1
"HOXB13",0.635043571092031,-0.138556011881097,0.579,0.535,1
"FOXA3",0.662629762202992,0.135539114424522,0.614,0.648,1
"SPIC",0.673096370258196,-0.122893816971644,0.263,0.254,1
"NFATC3",0.704871178359256,0.129258142898507,0.526,0.563,1
"IRF6",0.708434961790913,0.160841145214186,0.439,0.479,1
"RXRG",0.712005140402743,-0.121019445267646,0.491,0.479,1
"HOXB6",0.712005140402743,0.171325240418029,0.526,0.493,1
"TFAP2E",0.715581643461519,-0.150304266221372,0.474,0.465,1
"NFIX",0.726348385767857,0.1153183106519,0.456,0.465,1
"BACH2",0.729949471019085,-0.111261463307651,0.561,0.606,1
"FOSL2::JUN(var.2)",0.755319952686134,-0.108975246955105,0.509,0.563,1
"ZBTB33",0.766276178217975,0.117667503917509,0.526,0.606,1
"HOXC13",0.766276178217975,0.104762036303767,0.579,0.521,1
"MZF1(var.2)",0.77727934486971,-0.161523861065241,0.474,0.465,1
"ATF2",0.780957138937025,-0.110559923560954,0.509,0.535,1
"TFAP2C",0.817991920847059,0.108068874144235,0.544,0.592,1
"ZBTB7B",0.821719331471693,-0.131766332339979,0.474,0.479,1
"NR4A2::RXRA",0.870512382959798,-0.109922511459384,0.456,0.479,1
"ZNF384",0.900798317957514,-0.11442451111779,0.439,0.437,1
"FOXP1",0.900798317957514,0.138289389976741,0.649,0.648,1
"FOSL1::JUND(var.2)",0.935041268724712,-0.107792111129438,0.649,0.592,1
