"","p_val","avg_diff","pct.1","pct.2","p_val_adj"
"NR2C2(var.2)",0.129767350461555,0.223321315383714,0.58,0.424,1
"NEUROG1",0.129767350461555,-0.241828790160258,0.46,0.6,1
"GLI3",0.130925194884455,0.183749446639041,0.58,0.4,1
"POU3F1",0.133264903075595,-0.179151604382629,0.4,0.576,1
"MYC",0.134446828423763,0.181362270977046,0.58,0.494,1
"EGR1",0.135636842120804,-0.138908411698396,0.5,0.612,1
"HES6",0.136834974643318,0.238951249528147,0.46,0.365,1
"ZBTB26",0.138041256337573,0.212671934087076,0.52,0.447,1
"ATF2",0.138041256337573,-0.310600911544398,0.4,0.553,1
"FIGLA",0.139255717416716,-0.251941670825434,0.34,0.506,1
"TBX1",0.142948477039484,-0.282442272487255,0.34,0.471,1
"TFAP2B(var.3)",0.144195955029402,-0.217306001633412,0.42,0.576,1
"SOX13",0.147988476403686,-0.231442423860961,0.4,0.482,1
"HAND2",0.149269443336211,0.239766561765397,0.54,0.412,1
"ZIC3",0.153163127977121,-0.114233309887619,0.5,0.576,1
"ZKSCAN1",0.153163127977121,-0.278495214901252,0.44,0.588,1
"FOXA1",0.155801522809551,0.224162037628868,0.5,0.388,1
"TCF12(var.2)",0.162548263876435,0.204416338764694,0.58,0.471,1
"FOSL2::JUNB(var.2)",0.163923676112196,-0.273413081693072,0.58,0.659,1
"FOXA2",0.166700781378127,0.229845949181033,0.56,0.494,1
"ISX",0.16810252773793,-0.269604288880828,0.5,0.6,1
"RAX2",0.16810252773793,-0.269604288880828,0.5,0.6,1
"JUN::JUNB(var.2)",0.16810252773793,-0.301749600500562,0.44,0.553,1
"FOXO3",0.173798084229922,0.195886727391806,0.56,0.471,1
"HOXD9",0.173798084229922,-0.193018115848368,0.36,0.576,1
"PKNOX1",0.173798084229922,-0.166318654088896,0.38,0.529,1
"TCF3",0.173798084229922,0.191380620604334,0.56,0.459,1
"CREM",0.173798084229922,-0.33734421665066,0.52,0.553,1
"CDX4",0.175244245400006,-0.171552799527544,0.42,0.541,1
"CDX1",0.175244245400006,-0.20228360700713,0.42,0.6,1
"GFI1",0.181118738102422,-0.191560362760569,0.36,0.482,1
"IRF4",0.182609947197646,0.247720931731307,0.5,0.412,1
"NR6A1",0.182609947197646,0.222467123319426,0.56,0.471,1
"NRF1",0.18866585378232,0.273272602042599,0.62,0.482,1
"THAP1",0.18866585378232,-0.180736642304336,0.42,0.565,1
"GLIS1",0.18866585378232,0.21248609488714,0.52,0.459,1
"HOXC9",0.18866585378232,-0.16776985141645,0.44,0.541,1
"ZFP42",0.18866585378232,0.210762757088854,0.58,0.506,1
"FOXI1",0.191748779268067,0.235711026125833,0.56,0.459,1
"FOXL1",0.191748779268067,0.235711026125833,0.56,0.459,1
"FOXO4",0.191748779268067,0.235711026125833,0.56,0.459,1
"FOXO6",0.191748779268067,0.235711026125833,0.56,0.459,1
"FOXP3",0.191748779268067,0.235711026125833,0.56,0.459,1
"ZNF684",0.191748779268067,-0.262687403254163,0.5,0.588,1
"NKX2-8",0.193304065896739,-0.207785694904368,0.4,0.494,1
"NHLH2",0.193304065896739,0.218528100806401,0.56,0.471,1
"ZBTB7A",0.196442399642099,-0.229164133284898,0.5,0.576,1
"JDP2(var.2)",0.198025491090524,-0.329637388130194,0.52,0.588,1
"OVOL2",0.198025491090524,0.2724977503046,0.6,0.447,1
"CEBPG(var.2)",0.198025491090524,-0.345757206519716,0.2,0.388,1
"PRDM4",0.198025491090524,-0.185387588278136,0.4,0.471,1
"NKX2-2",0.199617894717862,-0.228645772092422,0.46,0.565,1
"MAF::NFE2",0.202830724336523,-0.262295154311281,0.48,0.576,1
"FOXD1",0.207720339574903,0.168840473070374,0.58,0.435,1
"LHX2",0.207720339574903,-0.222621995577815,0.42,0.471,1
"ELF4",0.209369058958113,-0.161089902816811,0.46,0.506,1
"ZEB1",0.209369058958113,0.171520535404063,0.6,0.494,1
"LBX2",0.211027235564005,-0.130634144173623,0.4,0.553,1
"MNT",0.211027235564005,0.156323025770869,0.52,0.4,1
"ATF6",0.211027235564005,-0.157880077823394,0.4,0.506,1
"IRF8",0.212694889017312,0.251596610896369,0.48,0.4,1
"HOXA2",0.216058703549965,0.253660839894385,0.52,0.447,1
"DUXA",0.217754902455194,-0.110052974383956,0.44,0.565,1
"CREB3L1",0.219460653853987,-0.265908339155965,0.38,0.494,1
"MZF1(var.2)",0.222900886573,-0.117069071558658,0.48,0.529,1
"OLIG1",0.222900886573,-0.204838918747102,0.36,0.518,1
"PHOX2A",0.224635403369614,-0.272209628557003,0.54,0.588,1
"ZNF410",0.224635403369614,0.172906152375913,0.56,0.376,1
"FOSB::JUNB(var.2)",0.224635403369614,-0.229623885333868,0.5,0.6,1
"THAP11",0.22637954360703,-0.155908097064783,0.42,0.541,1
"YY1",0.229896762023776,0.203027962233165,0.6,0.518,1
"NR2F1",0.229896762023776,0.154351398828972,0.52,0.388,1
"MEF2B",0.231669873241287,-0.20628240672874,0.54,0.482,1
"ZIC4",0.231669873241287,-0.110790910230124,0.4,0.565,1
"IRF3",0.235245179946669,-0.15038200427767,0.4,0.471,1
"TBXT",0.237047406586612,-0.274290849350542,0.42,0.482,1
"KLF11",0.238859368986049,-0.141080847738664,0.54,0.671,1
"NKX6-3",0.240681081916904,-0.21282885664561,0.52,0.612,1
"POU6F1(var.2)",0.240681081916904,0.233814398658659,0.6,0.588,1
"ATF3",0.242512559824641,-0.287051236584611,0.52,0.635,1
"NR2F6(var.3)",0.248065722911222,-0.282763680428427,0.5,0.494,1
"ZNF384",0.249936398559271,-0.127915746939761,0.46,0.612,1
"SMAD5",0.249936398559271,-0.14765862315389,0.44,0.553,1
"MYBL2",0.253707258931275,-0.195233495169164,0.42,0.541,1
"HES1",0.253707258931275,0.200771450496441,0.56,0.376,1
"BHLHE23",0.255607468173296,-0.200582044551055,0.44,0.494,1
"ZNF140",0.257517545887551,-0.162180729190434,0.4,0.518,1
"VSX1",0.25943750346352,0.237428154844956,0.52,0.506,1
"VSX2",0.25943750346352,0.237428154844956,0.52,0.506,1
"PROP1",0.261367351938306,-0.288249264867154,0.46,0.588,1
"EN2",0.267216347788306,-0.225557868222947,0.4,0.471,1
"HOXA13",0.267216347788306,-0.1603215719334,0.46,0.624,1
"BHLHE22(var.2)",0.267216347788306,0.173463702222938,0.62,0.506,1
"NFIL3",0.267216347788306,-0.264998327163483,0.36,0.471,1
"TBX3",0.27116531911175,-0.196642454428475,0.42,0.541,1
"FOXB1",0.273154724711336,-0.108759743941581,0.38,0.506,1
"NKX2-5",0.273154724711336,-0.146744736993026,0.5,0.624,1
"SMAD3",0.275154088394241,-0.232552351144189,0.48,0.529,1
"FOSL1::JUN(var.2)",0.277163418289668,-0.18881344850561,0.6,0.612,1
"SRY",0.279182722152492,0.200741831467599,0.62,0.553,1
"NFKB2",0.279182722152492,0.166110978472781,0.5,0.353,1
"SP8",0.28325128091414,0.231823257818323,0.6,0.459,1
"GCM2",0.28325128091414,0.156921378643528,0.68,0.553,1
"VDR",0.285300549430065,0.318738024874576,0.58,0.541,1
"RARA::RXRA",0.29150838516556,-0.160613798277301,0.48,0.553,1
"RFX4",0.29150838516556,-0.17173377078481,0.6,0.588,1
"CLOCK",0.29150838516556,0.114342162755615,0.56,0.412,1
"EWSR1-FLI1",0.293597692005565,0.133240961069567,0.46,0.329,1
"IRF2",0.295697021098888,0.213544015812583,0.56,0.471,1
"DMRT3",0.299925762779803,-0.111439157895968,0.46,0.541,1
"HOXD12",0.302055182740263,-0.205038316034217,0.5,0.529,1
"PAX6",0.304194639695534,0.160301179734054,0.54,0.482,1
"HIF1A",0.315042559059743,0.11377656140435,0.58,0.482,1
"SOX14",0.317242280064418,0.185146303291122,0.54,0.447,1
"MEIS1",0.319452048261448,0.307181439663231,0.46,0.412,1
"KLF3",0.319452048261448,-0.128533444118022,0.4,0.471,1
"ZBTB12",0.319452048261448,-0.234586364878099,0.44,0.506,1
"NFIX",0.321671863454705,-0.198795871860597,0.5,0.588,1
"FOXK2",0.321671863454705,0.188021719212055,0.54,0.412,1
"ONECUT1",0.321671863454705,0.251543953982089,0.46,0.459,1
"SNAI2",0.321671863454705,0.139042775876154,0.42,0.341,1
"FOXP2",0.328391582754237,0.100250101618367,0.58,0.459,1
"POU2F2",0.330651575563117,-0.107300791511946,0.46,0.576,1
"ZNF282",0.332921608065566,-0.195887592158035,0.44,0.471,1
"FOSL2::JUND(var.2)",0.332921608065566,-0.241076371983991,0.52,0.565,1
"TBX19",0.33520167752399,-0.141427703452634,0.44,0.518,1
"DLX5",0.342102073802307,-0.186584669692749,0.48,0.506,1
"HMBOX1",0.34909266268088,0.149845957115418,0.62,0.506,1
"GLI2",0.34909266268088,0.133663481791261,0.54,0.435,1
"BARX2",0.353803092496471,-0.141486153707319,0.44,0.624,1
"TBX21",0.356173299906131,-0.138887170311566,0.42,0.506,1
"POU4F3",0.356173299906131,0.170713277608837,0.68,0.518,1
"BCL6B",0.35855349298726,-0.165768192625267,0.44,0.506,1
"OVOL1",0.35855349298726,0.152514148108485,0.52,0.447,1
"ZBTB32",0.35855349298726,0.222853526197206,0.56,0.553,1
"ASCL1(var.2)",0.35855349298726,0.159885712035633,0.58,0.471,1
"FOXG1",0.360943664186079,0.224986064915478,0.52,0.459,1
"SOX9",0.363343805501965,0.116362513919004,0.46,0.388,1
"HOXC11",0.363343805501965,-0.161343280764066,0.5,0.553,1
"MAF",0.363343805501965,-0.207395510322512,0.38,0.471,1
"SREBF1",0.368173964240017,-0.113998640688687,0.38,0.506,1
"MYBL1",0.368173964240017,0.17363140684135,0.52,0.494,1
"E2F8",0.368173964240017,-0.126687309991751,0.28,0.435,1
"E2F4",0.368173964240017,-0.186562720921988,0.5,0.529,1
"NR1D1",0.370603963414537,-0.13564762979392,0.38,0.471,1
"TFDP1",0.373043896208251,0.257601871991533,0.54,0.553,1
"ELF3",0.375493752366399,0.120931663487159,0.34,0.306,1
"POU2F3",0.375493752366399,-0.165925569059639,0.5,0.588,1
"TFAP2C(var.2)",0.380423191482873,-0.145829281059172,0.38,0.471,1
"NFATC2",0.382902751654098,-0.12471856732663,0.44,0.482,1
"FOSB::JUN",0.382902751654098,-0.250751119195873,0.56,0.588,1
"FOSL2::JUND",0.382902751654098,0.166802163825417,0.6,0.482,1
"GBX2",0.385392189613306,0.206178569254145,0.5,0.447,1
"RXRG(var.2)",0.3878914928214,-0.145604308164266,0.38,0.471,1
"GABPA",0.392919642526221,0.104023508790072,0.5,0.435,1
"MXI1",0.392919642526221,-0.120089026334962,0.46,0.506,1
"ZBED1",0.400535516462484,0.113552773703264,0.58,0.459,1
"CUX1",0.400535516462484,0.119069530995976,0.5,0.365,1
"EMX2",0.403093722007198,0.215898291629237,0.52,0.459,1
"HNF1A",0.405661692089585,0.177421105235661,0.62,0.612,1
"CREB3",0.40823941046327,-0.193612650477321,0.48,0.506,1
"HOXB9",0.40823941046327,-0.118705999404381,0.46,0.553,1
"NEUROG2(var.2)",0.410826860414669,0.201983189986123,0.54,0.447,1
"PHOX2B",0.410826860414669,-0.152030011919268,0.46,0.506,1
"FOXK1",0.413424024762262,0.132679654899358,0.54,0.435,1
"MSC",0.416030885855906,-0.185389467376041,0.42,0.459,1
"MGA",0.418647425576178,-0.14645952618941,0.42,0.518,1
"TBX15",0.418647425576178,-0.14645952618941,0.42,0.518,1
"BARHL2",0.421273625333759,-0.189042947328654,0.48,0.541,1
"TBX4",0.421273625333759,-0.214796301386214,0.42,0.447,1
"TBX5",0.421273625333759,-0.214796301386214,0.42,0.447,1
"GATA1",0.423909466068859,-0.180453678473834,0.58,0.718,1
"YY2",0.426554928250667,0.283991301788082,0.6,0.541,1
"IRF6",0.431874636473089,0.136932134111538,0.5,0.482,1
"GATA1::TAL1",0.434548841092636,-0.210181404272208,0.7,0.718,1
"CEBPG",0.434548841092636,-0.146896426836994,0.3,0.376,1
"E2F1",0.434548841092636,-0.142775102940682,0.54,0.518,1
"NR2F1(var.2)",0.434548841092636,-0.167119871747246,0.46,0.459,1
"RORB",0.437232584315932,0.11684765176566,0.62,0.482,1
"THRB(var.3)",0.437232584315932,0.153051112833693,0.56,0.459,1
"TCF4",0.445340824313317,0.185323860420944,0.52,0.447,1
"MLX",0.448062498288105,-0.134303422446505,0.44,0.518,1
"NEUROD1",0.448062498288105,0.12704578484787,0.52,0.459,1
"ZBTB6",0.453534095183069,-0.102759092732947,0.38,0.494,1
"FOSL2::JUNB",0.456283969103629,0.13318470272506,0.56,0.459,1
"SOX2",0.456283969103629,-0.118385135002512,0.4,0.518,1
"OLIG2",0.459043193215591,0.126902272695796,0.52,0.482,1
"ZSCAN4",0.464589588794068,0.149256192823247,0.54,0.518,1
"HOXB7",0.464589588794068,0.203805726971177,0.5,0.447,1
"TCF7",0.464589588794068,-0.130473766444732,0.52,0.635,1
"NR2C2",0.467376707464212,-0.114584982191376,0.44,0.459,1
"MSX1",0.472978651016388,-0.151594366646778,0.46,0.565,1
"MSX2",0.472978651016388,-0.151594366646778,0.46,0.565,1
"BSX",0.472978651016388,-0.151594366646778,0.46,0.565,1
"FOS::JUNB",0.478617349917175,0.124009801832745,0.6,0.506,1
"HOXA1",0.481450410995371,0.143584403386801,0.46,0.424,1
"HOXA5",0.481450410995371,0.143584403386801,0.46,0.424,1
"HOXB5",0.481450410995371,0.143584403386801,0.46,0.424,1
"FOS::JUND",0.487143809006955,0.124791173323785,0.56,0.459,1
"LBX1",0.490004085560656,-0.153890069895767,0.46,0.612,1
"ARNT2",0.495751639270332,0.143019570059476,0.5,0.471,1
"THRB(var.2)",0.495751639270332,-0.11699653118893,0.46,0.494,1
"MTF1",0.501534982286481,-0.112132078856973,0.46,0.529,1
"MYOD1",0.501534982286481,0.118335822360398,0.48,0.447,1
"HOXC8",0.50735385421985,0.182214125008988,0.52,0.482,1
"NR1H2::RXRA",0.510276530102455,-0.12606530356047,0.46,0.506,1
"PPARA::RXRA",0.516148190740798,-0.114193935602565,0.46,0.529,1
"SCRT1",0.519097105709859,-0.124690406945123,0.48,0.471,1
"NR3C1",0.522054696476649,-0.114351157942227,0.42,0.518,1
"CEBPA",0.522054696476649,-0.117435914677904,0.18,0.318,1
"RORA(var.2)",0.525020926982457,-0.147383568376761,0.5,0.518,1
"SOX12",0.525020926982457,0.131442226646161,0.56,0.494,1
"ZBTB7C",0.527995760703972,-0.143281081488655,0.48,0.576,1
"POU4F1",0.527995760703972,0.125596945067531,0.56,0.518,1
"MEIS2(var.2)",0.530979160654213,-0.164952778030683,0.68,0.635,1
"POU4F2",0.536971508980426,0.188426640932804,0.56,0.6,1
"ZBTB7B",0.536971508980426,-0.175622614618951,0.6,0.576,1
"RFX2",0.536971508980426,-0.114464552739567,0.52,0.6,1
"HOXC10",0.536971508980426,-0.143622837554635,0.52,0.518,1
"BACH2(var.2)",0.536971508980426,-0.136989414774112,0.52,0.565,1
"SOX4",0.536971508980426,0.152061673123869,0.56,0.576,1
"MEF2C",0.542997666829567,0.103168090184551,0.5,0.494,1
"NR5A1",0.542997666829567,-0.135923493962042,0.26,0.447,1
"RHOXF1",0.546023326960173,-0.169750269417365,0.48,0.553,1
"VENTX",0.546023326960173,0.123845054655461,0.54,0.471,1
"POU6F2",0.549057321717531,-0.105551458107035,0.48,0.565,1
"FOSL1::JUNB",0.552099610898341,0.138254239085248,0.56,0.459,1
"MSGN1",0.552099610898341,-0.140438305895244,0.46,0.459,1
"MEIS1(var.2)",0.552099610898341,0.17091987181115,0.64,0.541,1
"CEBPE",0.55515015384452,-0.117973050708777,0.34,0.388,1
"FOSL1::JUN",0.558208909444503,0.133963574792476,0.56,0.494,1
"OSR1",0.558208909444503,0.142458144434342,0.56,0.529,1
"SP1",0.558208909444503,0.133926404014261,0.5,0.529,1
"ERG",0.561275836134578,0.112143281517579,0.58,0.518,1
"TBX6",0.561275836134578,-0.149256165609565,0.48,0.447,1
"ZNF528",0.561275836134578,-0.11405191153794,0.54,0.565,1
"IRF5",0.564350891900269,0.11694639158689,0.54,0.471,1
"RAX",0.567434034277754,0.118568280163661,0.5,0.447,1
"NR2F1(var.3)",0.567434034277754,-0.154152921691661,0.5,0.459,1
"HOXB3",0.570525220355331,0.228137758106577,0.56,0.565,1
"GATA4",0.570525220355331,0.210616287863868,0.7,0.659,1
"ETV2",0.576731549733589,0.138660880359552,0.66,0.553,1
"ZNF652",0.582969527841899,0.196484130457975,0.52,0.506,1
"BHLHE41",0.592385048575774,0.129663147884254,0.42,0.412,1
"ALX3",0.598700561429271,-0.125325674072443,0.52,0.506,1
"FOS",0.605046435055403,0.141112935412101,0.5,0.471,1
"ETS2",0.605046435055403,0.141573348880454,0.64,0.541,1
"GATA6",0.605046435055403,0.132224784679097,0.74,0.671,1
"SRF",0.611422285907764,-0.137465078698859,0.5,0.447,1
"TFCP2",0.617827723637684,-0.112279098630284,0.5,0.506,1
"GLIS2",0.62104141375387,0.150004361250719,0.5,0.482,1
"FOXE1",0.62104141375387,0.147750059008184,0.52,0.435,1
"ETV5",0.624262351159847,-0.118081872647868,0.48,0.447,1
"HOXB6",0.633968138286071,0.1018401318333,0.56,0.6,1
"ZNF135",0.633968138286071,0.104153062643146,0.42,0.365,1
"GATA3",0.64047395945334,0.113265628648149,0.74,0.694,1
"KLF14",0.65356841911633,0.133431089631571,0.6,0.565,1
"BHLHA15(var.2)",0.660156198240917,0.117344105722269,0.5,0.518,1
"GBX1",0.666770426844217,0.122014432972147,0.52,0.482,1
"GATA2",0.666770426844217,0.205924252639416,0.74,0.694,1
"SHOX",0.670087320793751,-0.132003789466806,0.54,0.612,1
"PDX1",0.673410659661963,0.155648901222911,0.44,0.424,1
"VAX1",0.673410659661963,0.156197658461894,0.54,0.529,1
"VAX2",0.673410659661963,0.156197658461894,0.54,0.529,1
"DRGX",0.673410659661963,0.156197658461894,0.54,0.529,1
"EMX1",0.673410659661963,0.155648901222911,0.44,0.424,1
"GSX2",0.673410659661963,0.156197658461894,0.54,0.529,1
"HOXB2",0.673410659661963,0.155648901222911,0.44,0.424,1
"HOXD3",0.673410659661963,0.155648901222911,0.44,0.424,1
"RXRG",0.680076445351984,-0.124755946076003,0.48,0.494,1
"CENPB",0.686767326583225,0.140643544951258,0.46,0.482,1
"HNF1B",0.690122033495695,0.166631764026857,0.62,0.624,1
"CDX2",0.693482840127095,0.121890416857324,0.48,0.553,1
"TGIF2LX",0.696849687667727,-0.177370666354343,0.48,0.482,1
"EBF1",0.703601268457127,0.117536424892429,0.48,0.459,1
"MEOX2",0.71037629830619,0.117731017190008,0.5,0.471,1
"IRF7",0.717174294097371,0.10530231483693,0.58,0.529,1
"TGIF2LY",0.723994767254763,-0.164326201680219,0.42,0.447,1
"E2F3",0.744586085481064,-0.163035030098421,0.46,0.494,1
"NR4A1",0.744586085481064,0.125711709096508,0.52,0.529,1
"SIX2",0.748036254370012,-0.118591717138056,0.58,0.506,1
"ISL2",0.768841127369498,0.109751940514991,0.64,0.624,1
"NEUROG2",0.775814084644352,-0.110529156641531,0.54,0.494,1
"BACH1",0.803881735662742,-0.151357635644243,0.52,0.471,1
"BHLHE40",0.860746983940732,0.129501271409356,0.48,0.506,1
"FOSL1::JUND",0.878681305067661,-0.121462185086379,0.54,0.494,1
"SOX18",0.900284150353034,-0.145850142483131,0.46,0.471,1
"HINFP",0.965473324392579,0.16441999661983,0.54,0.576,1
"TGIF1",0.980006722286205,-0.114704018229465,0.5,0.482,1
"PLAGL2",0.998182240621759,0.158415370811502,0.46,0.482,1
