,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
SP2,0.001938676162166,-0.37505968903924,0.509,0.702,1,0.304231056684778
TFAP2B(var.3),0.00280491771478481,-0.348826819068888,0.402,0.577,1,0.304231056684778
PRRX1,0.00387555486222647,-0.371761920124709,0.554,0.683,1,0.304231056684778
UNCX,0.00387555486222647,-0.371761920124709,0.554,0.683,1,0.304231056684778
KLF6,0.00506076179311806,-0.290402478307884,0.375,0.596,1,0.317815840607814
ALX3,0.00719547525908255,-0.382930364084207,0.616,0.702,1,0.344454708711959
MIXL1,0.00767892662733667,-0.365620252433102,0.536,0.712,1,0.344454708711959
POU4F1,0.0187768603239808,-0.327258976938456,0.545,0.663,1,0.470816938170633
ZNF740,0.02183186072187,-0.293241155989835,0.473,0.577,1,0.470816938170633
ERF,0.0244678220784995,-0.294386643260757,0.366,0.471,1,0.470816938170633
PLAGL2,0.0263254256230306,-0.235157804107051,0.411,0.587,1,0.470816938170633
ARGFX,0.0281470667779744,-0.293335942075641,0.625,0.702,1,0.470816938170633
KLF2,0.028461003504478,-0.194909732176886,0.42,0.51,1,0.470816938170633
SIX2,0.0312533789121327,-0.276275603704267,0.42,0.577,1,0.470816938170633
TFAP2C(var.3),0.0344630622766672,-0.245397464380088,0.438,0.567,1,0.470816938170633
HOXA1,0.0350245063521519,0.289218017899818,0.545,0.433,1,0.470816938170633
HOXA5,0.0350245063521519,0.289218017899818,0.545,0.433,1,0.470816938170633
HOXB5,0.0350245063521519,0.289218017899818,0.545,0.433,1,0.470816938170633
MAZ,0.0373490203210132,-0.206139685331837,0.482,0.548,1,0.470816938170633
KLF15,0.0417331245885649,-0.304758978026072,0.598,0.683,1,0.470816938170633
TFEB,0.0426157928873418,-0.232233177073477,0.393,0.548,1,0.470816938170633
BHLHE40,0.0435141968113886,-0.245188601387026,0.357,0.49,1,0.470816938170633
MLX,0.0477574323225773,-0.258600725320049,0.5,0.615,1,0.470816938170633
PKNOX1,0.0477574323225773,-0.214472017838578,0.393,0.558,1,0.470816938170633
TCF3,0.053951323880114,0.217957145086899,0.509,0.365,1,0.470816938170633
CTCFL,0.0542233168480173,-0.266779869132868,0.607,0.644,1,0.470816938170633
THRB(var.3),0.0561594753745015,-0.227260086597542,0.348,0.481,1,0.470816938170633
GATA6,0.0572914672828804,-0.6821248934855,0.652,0.74,1,0.470816938170633
POU2F1,0.0578645410899096,-0.287576598458857,0.509,0.606,1,0.470816938170633
TCF12(var.2),0.0590249862009721,0.219752551694523,0.509,0.365,1,0.470816938170633
POU3F1,0.0608018245818584,-0.254782223922356,0.554,0.644,1,0.470816938170633
ZBTB14,0.0617067294416505,-0.267950932060807,0.571,0.625,1,0.470816938170633
HES5,0.0623161708127802,-0.290334818063939,0.312,0.433,1,0.470816938170633
MZF1(var.2),0.062622753708682,-0.249438241713129,0.375,0.519,1,0.470816938170633
IRF6,0.0644885487465789,-0.257082496577772,0.473,0.596,1,0.470816938170633
HSF2,0.0654385142075897,-0.239020439158682,0.42,0.548,1,0.470816938170633
ZNF75D,0.0690209295152596,-0.260951147250765,0.446,0.548,1,0.470816938170633
TBX19,0.0713834220241241,-0.199198121486823,0.5,0.625,1,0.470816938170633
MLXIPL,0.074517875684584,-0.208148095536575,0.464,0.596,1,0.470816938170633
PAX4,0.0777638859865692,-0.265406952752825,0.571,0.683,1,0.470816938170633
TLX2,0.0777638859865692,-0.265406952752825,0.571,0.683,1,0.470816938170633
LHX9,0.0777638859865692,-0.265406952752825,0.571,0.683,1,0.470816938170633
PRRX2,0.0777638859865692,-0.265406952752825,0.571,0.683,1,0.470816938170633
KLF5,0.0803674003303632,-0.159878886177681,0.509,0.625,1,0.470816938170633
LMX1B,0.0803674003303632,-0.248823593388447,0.598,0.654,1,0.470816938170633
ZIC5,0.0815046594567499,-0.233177023591321,0.562,0.635,1,0.470816938170633
E2F7,0.0822700615979928,-0.193058803532207,0.491,0.654,1,0.470816938170633
BHLHE41,0.0877924273854811,-0.193780543123361,0.357,0.471,1,0.470816938170633
TFAP2A(var.3),0.0890138508685443,-0.225745711332306,0.473,0.548,1,0.470816938170633
NR1I3,0.0894240212454618,-0.254770867812193,0.473,0.587,1,0.470816938170633
GATA4,0.0906636715058914,-0.712588561651671,0.607,0.654,1,0.470816938170633
SMAD2::SMAD3::SMAD4,0.0910799468878453,-0.166090510157497,0.366,0.519,1,0.470816938170633
CLOCK,0.0910799468878453,0.252241355572513,0.545,0.452,1,0.470816938170633
IRF1,0.0919171076377785,-0.170355202952413,0.116,0.231,1,0.470816938170633
ZNF16,0.0931844287996213,0.254161447935487,0.491,0.433,1,0.470816938170633
NFE2,0.0948959604903124,-0.357115995260422,0.393,0.51,1,0.470816938170633
RFX3,0.0953277553717235,-0.185723881802197,0.536,0.615,1,0.470816938170633
GSX1,0.0983945433121539,-0.211385572549676,0.58,0.635,1,0.470816938170633
TBR1,0.0992850928149009,0.24625259203641,0.554,0.423,1,0.470816938170633
EN1,0.101995377085783,-0.251093740524978,0.554,0.625,1,0.470816938170633
HNF1A,0.104298650514763,-0.19799764174146,0.518,0.606,1,0.470816938170633
ZNF460,0.105700324370434,-0.116069394163188,0.268,0.394,1,0.470816938170633
TCF7,0.105700324370434,0.252447686529445,0.625,0.548,1,0.470816938170633
PAX7,0.107116899784074,-0.22177640932534,0.455,0.577,1,0.470816938170633
BACH2(var.2),0.107592419862402,-0.18574009915201,0.5,0.606,1,0.470816938170633
HOXC10,0.109995144038164,0.168125074127402,0.625,0.529,1,0.470816938170633
GBX1,0.110968025057665,-0.181944026845847,0.598,0.635,1,0.470816938170633
KLF4,0.112440069553687,-0.151534073434969,0.446,0.587,1,0.470816938170633
ZIC4,0.113927467124502,-0.199402464339199,0.562,0.644,1,0.470816938170633
KLF13,0.114426694696304,-0.180043380681932,0.473,0.558,1,0.470816938170633
SNAI2,0.114927642369491,-0.15165658703148,0.339,0.481,1,0.470816938170633
GATA3,0.118482735757323,-0.635755025063698,0.643,0.692,1,0.470816938170633
NR6A1,0.121074466636312,-0.172633015782141,0.375,0.49,1,0.470816938170633
LMX1A,0.122123494991907,-0.201726719213175,0.518,0.596,1,0.470816938170633
KLF14,0.125313236472953,-0.149728323343598,0.554,0.625,1,0.470816938170633
GATA1,0.129116255868705,-0.360730060343909,0.571,0.654,1,0.470816938170633
SP4,0.131329317818384,-0.178358738582995,0.518,0.577,1,0.470816938170633
RARA(var.2),0.131329317818384,-0.234326743239217,0.375,0.471,1,0.470816938170633
SP1,0.131887152277694,-0.166176052753817,0.429,0.51,1,0.470816938170633
OLIG2,0.13244682108013,-0.192333147278544,0.5,0.577,1,0.470816938170633
MEF2C,0.135272797827567,-0.14443191106775,0.357,0.385,1,0.470816938170633
TFEC,0.139890963349498,-0.162640294995754,0.384,0.538,1,0.470816938170633
PHOX2A,0.141064247543352,-0.22785471142034,0.571,0.644,1,0.470816938170633
DLX5,0.141064247543352,0.184966303902333,0.616,0.529,1,0.470816938170633
JUND(var.2),0.141653719096224,-0.182420534038994,0.411,0.5,1,0.470816938170633
NKX6-1,0.141653719096224,-0.208529785005569,0.589,0.625,1,0.470816938170633
NKX6-2,0.141653719096224,-0.208529785005569,0.589,0.625,1,0.470816938170633
LHX5,0.141653719096224,-0.208529785005569,0.589,0.625,1,0.470816938170633
EBF3,0.141653719096224,0.173052708843479,0.491,0.365,1,0.470816938170633
NOTO,0.143433490615768,-0.198709341168619,0.598,0.625,1,0.470816938170633
ZNF140,0.14523036538209,-0.159498930404166,0.357,0.423,1,0.470816938170633
DUX4,0.147044430241196,0.206344748280196,0.607,0.519,1,0.470816938170633
ZIC1,0.147652953466011,-0.227050543390764,0.527,0.615,1,0.470816938170633
EN2,0.148875771393931,-0.185738493763315,0.571,0.615,1,0.470816938170633
KLF10,0.148875771393931,-0.196253523592992,0.464,0.577,1,0.470816938170633
SP8,0.149490072425038,-0.149101230429277,0.527,0.577,1,0.470816938170633
GLIS2,0.151344581578732,-0.191103317155264,0.464,0.529,1,0.470816938170633
KLF11,0.151966630431522,-0.177626198715724,0.491,0.635,1,0.470816938170633
OLIG3,0.152590624054256,-0.193980024242093,0.527,0.577,1,0.470816938170633
RXRB,0.155739872201536,-0.207051974040416,0.402,0.442,1,0.470816938170633
OSR1,0.155739872201536,-0.167473756597297,0.518,0.635,1,0.470816938170633
TEAD3,0.1563755994095,0.113999279509366,0.616,0.471,1,0.470816938170633
E2F4,0.1563755994095,-0.214958523140057,0.536,0.635,1,0.470816938170633
TFE3,0.157652955893979,-0.123424277252937,0.473,0.567,1,0.470816938170633
ZNF24,0.158938202057602,-0.232765218873611,0.527,0.663,1,0.470816938170633
ATOH7,0.158938202057602,0.172127229605618,0.58,0.51,1,0.470816938170633
MNX1,0.163499042475429,-0.249352287765081,0.58,0.606,1,0.474387445314978
BATF::JUN,0.167486267842596,-0.343318525867035,0.438,0.49,1,0.474387445314978
HNF4A,0.167486267842596,-0.173324624287221,0.42,0.529,1,0.474387445314978
OSR2,0.170184715025701,0.173338639597295,0.518,0.452,1,0.474387445314978
TBX21,0.170864390284415,0.174789318843191,0.589,0.471,1,0.474387445314978
JUN::JUNB,0.170864390284415,-0.358070714116057,0.464,0.538,1,0.474387445314978
ZEB1,0.17154609661277,0.138810003682952,0.482,0.365,1,0.474387445314978
SOX18,0.1722298368341,-0.203873323881439,0.455,0.538,1,0.474387445314978
MITF,0.176375146636382,-0.203804282484107,0.429,0.529,1,0.474858181681984
RFX1,0.179886012604224,-0.221471275399563,0.545,0.567,1,0.474858181681984
GLIS3,0.180594375714485,-0.154700030253969,0.536,0.596,1,0.474858181681984
NR2F1,0.182017313327969,-0.145171901440031,0.33,0.346,1,0.474858181681984
USF1,0.183448550498162,-0.204101615767886,0.339,0.385,1,0.474858181681984
