,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
ZNF135,4.29423550496844e-06,0.547869487721908,0.452,0.232,0.00271825107464503,0.00149439395572902
SPIB,5.98444699490044e-05,0.633087655424561,0.215,0.134,0.0378815494777198,0.0104129377711268
ELF1,9.38021536594209e-05,0.542408465783192,0.393,0.268,0.0593767632664134,0.0108810498244928
MAFK,0.00035244185658392,0.485997416571455,0.607,0.402,0.223095695217621,0.030662441522801
SNAI2,0.000465248383502904,0.478565854881296,0.548,0.339,0.294502226757338,0.0323812874918021
FOXD1,0.000652562080469086,-0.430552041086889,0.474,0.661,0.413071796936932,0.037848600667207
FOXP1,0.000840794886501381,-0.330834336758214,0.526,0.732,0.532223163155374,0.0417995172146401
IRF1,0.00106482590957412,0.294583069664394,0.244,0.116,0.674034800760416,0.0463199270664741
ESR1,0.00135139840907886,0.444118971695543,0.511,0.366,0.855435192946921,0.0472051112022963
FOXK1,0.0014647440169253,-0.332309324045707,0.533,0.723,0.927182962713716,0.0472051112022963
NFKB1,0.00149211558398063,0.392865413783513,0.444,0.259,0.944509164659738,0.0472051112022963
USF1,0.00166648499669846,0.396083207185363,0.489,0.339,1,0.0480868400073013
FOXK2,0.00189351501965161,-0.318752295593571,0.533,0.696,1,0.0480868400073013
GABPA,0.00204794912226336,0.47292396294138,0.474,0.321,1,0.0480868400073013
ZNF140,0.00207270862100437,0.357628774958999,0.526,0.357,1,0.0480868400073013
ETV1,0.00297327255144554,0.461404475589122,0.459,0.312,1,0.0587909174426615
FIGLA,0.00343610424514829,0.398133252392521,0.578,0.455,1,0.0587909174426615
SPI1,0.00343610424514829,0.422222319239164,0.259,0.179,1,0.0587909174426615
SNAI3,0.00351596566847184,0.409050933790681,0.511,0.375,1,0.0587909174426615
FOXI1,0.00405454603052838,-0.321953979127878,0.533,0.652,1,0.0587909174426615
FOXL1,0.00405454603052838,-0.321953979127878,0.533,0.652,1,0.0587909174426615
FOXO4,0.00405454603052838,-0.321953979127878,0.533,0.652,1,0.0587909174426615
FOXO6,0.00405454603052838,-0.321953979127878,0.533,0.652,1,0.0587909174426615
FOXP3,0.00405454603052838,-0.321953979127878,0.533,0.652,1,0.0587909174426615
HES5,0.00493456479683456,0.354940146664046,0.459,0.312,1,0.0686891419719371
HES7,0.00614918901477445,0.372265695972052,0.489,0.348,1,0.082304529890058
NFATC3,0.00703896096185421,-0.303792294635113,0.452,0.607,1,0.0893339564822925
EHF,0.00742610809774309,0.484328342197152,0.363,0.295,1,0.0893339564822925
TFAP2C(var.2),0.0078739355439815,0.273708157764794,0.541,0.366,1,0.0893339564822925
FOXA3,0.00791582299612012,-0.307842875647886,0.57,0.634,1,0.0893339564822925
ETV4,0.00795790991652606,0.416671911698287,0.467,0.384,1,0.0893339564822925
ETV5,0.00852356566075865,0.380705759810305,0.422,0.268,1,0.0903590631329021
FOXO3,0.00856853184880968,-0.341306630982414,0.504,0.67,1,0.0903590631329021
ETV6,0.00976383377612951,0.380494064233227,0.333,0.25,1,0.099935710414502
HOXA1,0.0113927523822987,-0.275294586660542,0.385,0.545,1,0.107153454838918
HOXA5,0.0113927523822987,-0.275294586660542,0.385,0.545,1,0.107153454838918
HOXB5,0.0113927523822987,-0.275294586660542,0.385,0.545,1,0.107153454838918
TP53,0.0125451778285491,0.28352007439097,0.578,0.402,1,0.112507461988049
NFATC2,0.012608594877971,-0.249166299550659,0.422,0.562,1,0.112507461988049
USF2,0.0133920299668788,0.310524868184123,0.489,0.393,1,0.113575812421675
HOXC10,0.0138686379757128,-0.308942075160103,0.504,0.625,1,0.113575812421675
NFIC::TLX1,0.0139379333665225,0.291749013405829,0.511,0.348,1,0.113575812421675
ZNF460,0.0142181809704919,0.212877700708977,0.422,0.268,1,0.113575812421675
SNAI1,0.0143601601912463,0.384397236296814,0.526,0.411,1,0.113575812421675
NR2F1,0.0155417335159535,0.298366067005521,0.422,0.33,1,0.120189405856707
HOXB9,0.0164832434658039,-0.29721791957109,0.504,0.616,1,0.124699320132603
TBX4,0.0179026935831374,0.317011472948376,0.519,0.464,1,0.129794528477746
TBX5,0.0179026935831374,0.317011472948376,0.519,0.464,1,0.129794528477746
BHLHE40,0.0187867595158756,0.282765448841073,0.489,0.357,1,0.133424332888259
GFI1,0.0197087779469445,0.28579998373034,0.444,0.348,1,0.135116271895968
BACH1,0.0202807547190948,0.262296917977646,0.607,0.429,1,0.135116271895968
ELF4,0.0203774790755801,0.28255542514865,0.437,0.384,1,0.135116271895968
ISX,0.0209663180528226,-0.302256100993636,0.496,0.661,1,0.135116271895968
RAX2,0.0209663180528226,-0.302256100993636,0.496,0.661,1,0.135116271895968
NFE2,0.0231455667716719,0.315407974947275,0.526,0.393,1,0.14389779180393
HOXA7,0.0243636767618445,-0.278780037968826,0.437,0.571,1,0.14389779180393
HOXB8,0.0243636767618445,-0.278780037968826,0.437,0.571,1,0.14389779180393
HOXD8,0.0243636767618445,-0.278780037968826,0.437,0.571,1,0.14389779180393
TCF7,0.024591021774333,-0.288699884109471,0.489,0.625,1,0.14389779180393
RARA,0.025167441479847,0.297099897533604,0.481,0.366,1,0.14389779180393
SPIC,0.0254012634724095,0.336161438077254,0.333,0.304,1,0.14389779180393
TFDP1,0.0256369629075968,-0.34780974159925,0.474,0.562,1,0.14389779180393
VENTX,0.0313222039617301,-0.297855410401068,0.4,0.571,1,0.170413539134339
HINFP,0.0320320385632789,-0.285560173057564,0.519,0.607,1,0.170413539134339
BARX1,0.0323198091461678,-0.326937385303104,0.452,0.536,1,0.170413539134339
ZNF682,0.0323198091461678,0.231134987987481,0.519,0.393,1,0.170413539134339
IKZF1,0.0334931466663253,0.34882177704252,0.474,0.375,1,0.172936100065889
LBX1,0.0337921115071277,-0.278654169532941,0.519,0.661,1,0.172936100065889
HOXC13,0.0343968916904626,-0.264671974290702,0.504,0.598,1,0.173479975482333
TFAP2B,0.0357915386193417,0.227920441714758,0.57,0.482,1,0.177935077707585
