,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
ZNF135,0.000404891762762333,0.410916245017227,0.387,0.232,0.256296485828557,0.256296485828557
IRF1,0.00123447783151871,0.276069477560545,0.266,0.116,0.781424467351342,0.282182051744101
ERF,0.00268891538059669,0.370798388257714,0.491,0.366,1,0.282182051744101
HOXA1,0.00278130188831751,-0.380148926602402,0.416,0.545,1,0.282182051744101
HOXA5,0.00278130188831751,-0.380148926602402,0.416,0.545,1,0.282182051744101
HOXB5,0.00278130188831751,-0.380148926602402,0.416,0.545,1,0.282182051744101
THRB(var.3),0.00312049662276257,0.326204631383362,0.497,0.348,1,0.282182051744101
HOXA2,0.00385987707906512,-0.367215207557284,0.434,0.527,1,0.305412773881027
RARA(var.2),0.00454131749206531,0.326354408837189,0.514,0.375,1,0.319405996941927
ELF1,0.00562761747524639,0.366101003888958,0.341,0.268,1,0.356228186183097
MAFK,0.00621248154449873,0.387285505147674,0.474,0.402,1,0.357500074333427
HES5,0.00953813830266926,0.327263587401104,0.434,0.312,1,0.451462390360206
ETS1,0.00974409598765135,0.327206402230981,0.526,0.455,1,0.451462390360206
NR1I2,0.0104743177853504,0.30209981753899,0.578,0.464,1,0.451462390360206
ETV2,0.0106981609090096,0.315418022899336,0.52,0.411,1,0.451462390360206
NRF1,0.0128587228854422,-0.279034352860655,0.451,0.589,1,0.467080712124414
HIC2,0.0130730875331971,0.305112367648338,0.468,0.375,1,0.467080712124414
ZNF460,0.013400561224108,0.187737344894566,0.422,0.268,1,0.467080712124414
FIGLA,0.0140198002059461,0.305778732387092,0.52,0.455,1,0.467080712124414
ETV5,0.0172326245686104,0.303857083690072,0.428,0.268,1,0.511498498005053
ETV6,0.0178621879826931,0.289907793979674,0.358,0.25,1,0.511498498005053
PHOX2A,0.0180047970381441,-0.298288315258718,0.393,0.571,1,0.511498498005053
BARX1,0.0185852534820161,-0.309006058545981,0.416,0.536,1,0.511498498005053
EGR3,0.022079423943831,-0.206501505524328,0.503,0.634,1,0.527121782170155
TWIST1,0.022423738828961,0.286117571667957,0.578,0.455,1,0.527121782170155
OSR2,0.0238480920967595,-0.204507986583517,0.422,0.518,1,0.527121782170155
NR6A1,0.0242162103774396,0.24994742846715,0.555,0.375,1,0.527121782170155
ZNF140,0.0245892445008802,0.227528488912573,0.434,0.357,1,0.527121782170155
