,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
FOSL2::JUND(var.2),0.000140531672530111,-0.424844002784289,0.382,0.552,0.0889565487115602,0.0889565487115602
JUN::JUNB(var.2),0.000960066197933531,-0.357794085310544,0.41,0.558,0.607721903291925,0.303860951645963
PHOX2A,0.0028098448049049,-0.299114257218494,0.393,0.587,1,0.592877253834935
ATF7,0.00597378713205357,-0.309419840745571,0.445,0.558,1,0.724468091921837
VDR,0.00779809381534458,0.317652035484076,0.584,0.477,1,0.724468091921837
FOSL2::JUNB(var.2),0.00894193934540536,-0.324936977093888,0.434,0.535,1,0.724468091921837
ETV6,0.0101697887693682,0.238944222359295,0.358,0.203,1,0.724468091921837
JUNB(var.2),0.0103293586817235,-0.259121262386983,0.416,0.57,1,0.724468091921837
NR1I2,0.0108886924218643,0.27653528149078,0.578,0.483,1,0.724468091921837
FOSB::JUNB(var.2),0.017516976270534,-0.255481360923512,0.422,0.558,1,0.724468091921837
FOSB::JUN,0.0194492094275706,-0.254837200174887,0.428,0.547,1,0.724468091921837
HOXA7,0.0219366042342597,-0.213474401678749,0.445,0.576,1,0.724468091921837
HOXB8,0.0219366042342597,-0.213474401678749,0.445,0.576,1,0.724468091921837
HOXD8,0.0219366042342597,-0.213474401678749,0.445,0.576,1,0.724468091921837
ARNT2,0.0223770241520383,0.249139343659368,0.48,0.366,1,0.724468091921837
PROP1,0.0228897563620109,-0.223673110983848,0.451,0.523,1,0.724468091921837
THRB(var.3),0.0232809742666038,0.215537436506412,0.497,0.384,1,0.724468091921837
TBX6,0.0256807417983242,0.239360242892533,0.486,0.384,1,0.724468091921837
TAL1::TCF3,0.0264045303721212,-0.248270919580805,0.52,0.599,1,0.724468091921837
BHLHE41,0.02737175549837,0.2432908182858,0.474,0.372,1,0.724468091921837
ELF1,0.0299653634182828,0.207171256372228,0.341,0.291,1,0.724468091921837
ZIC5,0.0308756037340018,-0.192915455043755,0.503,0.558,1,0.724468091921837
NFIC,0.0317235929719331,0.234970501207286,0.601,0.477,1,0.724468091921837
TP53,0.0318094800613804,-0.208275370009961,0.468,0.57,1,0.724468091921837
PBX3,0.0338406237545289,0.233696017165777,0.48,0.424,1,0.724468091921837
ATOH7,0.0340223732223005,-0.202596365305402,0.497,0.587,1,0.724468091921837
ZNF354C,0.0344804012388587,-0.172595265095273,0.439,0.512,1,0.724468091921837
FOS::JUN(var.2),0.0384388102124288,-0.236446782125826,0.497,0.552,1,0.724468091921837
NRF1,0.0390493085973392,-0.181148375834949,0.451,0.564,1,0.724468091921837
TP63,0.0392546296207124,-0.183114954379587,0.462,0.529,1,0.724468091921837
IRF7,0.0408239497958134,0.216543013815246,0.491,0.424,1,0.724468091921837
IRF1,0.0417908236575216,0.150403337547973,0.266,0.203,1,0.724468091921837
KLF15,0.0417908236575216,-0.153915474298437,0.451,0.599,1,0.724468091921837
PAX3(var.2),0.0420082971713541,-0.214185647714849,0.393,0.517,1,0.724468091921837
MEIS1,0.0428877925639968,0.208336592339625,0.624,0.517,1,0.724468091921837
ZIC4,0.0441224749247057,-0.204465122040534,0.445,0.535,1,0.724468091921837
IRF5,0.0449237001071008,0.13597031422715,0.457,0.355,1,0.724468091921837
BARHL1,0.048374964999024,-0.172715839498343,0.509,0.616,1,0.724468091921837
HOXA9,0.0493653268925969,-0.225345436016461,0.48,0.581,1,0.724468091921837
IRF9,0.0517857812104446,0.215311712634037,0.41,0.308,1,0.724468091921837
SREBF2(var.2),0.0534984665751419,0.186638951512796,0.457,0.337,1,0.724468091921837
ZBTB12,0.0534984665751419,0.206669731278014,0.497,0.407,1,0.724468091921837
BACH1,0.0551211432607723,0.209389616048989,0.555,0.424,1,0.724468091921837
NR5A1,0.0596498764977752,0.148107934545209,0.405,0.302,1,0.724468091921837
CDX2,0.060237081699211,-0.124834467761804,0.491,0.634,1,0.724468091921837
TBR1,0.0615758283787636,0.180915936973896,0.538,0.424,1,0.724468091921837
GABPA,0.0615758283787636,0.186935818927863,0.318,0.314,1,0.724468091921837
MGA,0.0647955475147213,0.194875218155349,0.491,0.39,1,0.724468091921837
TBX15,0.0647955475147213,0.194875218155349,0.491,0.39,1,0.724468091921837
ZNF528,0.0671793882727903,0.19597321318928,0.451,0.384,1,0.724468091921837
MEIS3,0.0676647150832866,0.169189901199121,0.607,0.5,1,0.724468091921837
RARA(var.2),0.0686440227937827,0.164232042661384,0.514,0.424,1,0.724468091921837
EHF,0.0689730358561027,0.216977755181468,0.289,0.238,1,0.724468091921837
BHLHE22,0.0696349489874397,-0.168875965979489,0.497,0.57,1,0.724468091921837
MAFF,0.0696349489874397,0.186745348782053,0.584,0.5,1,0.724468091921837
NR1H4,0.0703020684506134,0.175206189728695,0.52,0.413,1,0.724468091921837
FOXG1,0.0709744226577649,0.180725843979504,0.63,0.512,1,0.724468091921837
INSM1,0.071652040047972,-0.12167557136793,0.41,0.535,1,0.724468091921837
CREB3L4(var.2),0.0718222701030334,-0.181161341368125,0.497,0.587,1,0.724468091921837
CDX4,0.0719928313309579,-0.208891834383315,0.549,0.651,1,0.724468091921837
SCRT1,0.0802043594454223,-0.183980751784908,0.503,0.599,1,0.724468091921837
TFEB,0.0803909891742085,0.174485232216704,0.445,0.39,1,0.724468091921837
PAX9,0.0805779715192147,-0.126036146288958,0.387,0.483,1,0.724468091921837
ESRRB,0.0836180103696407,0.17618725667384,0.468,0.384,1,0.724468091921837
HOXA1,0.0838110557292848,-0.2104144593472,0.416,0.494,1,0.724468091921837
HOXA5,0.0838110557292848,-0.2104144593472,0.416,0.494,1,0.724468091921837
HOXB5,0.0838110557292848,-0.2104144593472,0.416,0.494,1,0.724468091921837
NFIX,0.0845868484498745,-0.208981779606016,0.462,0.517,1,0.724468091921837
PKNOX1,0.0851724973810938,0.172316381991776,0.509,0.413,1,0.724468091921837
ATF4,0.0873479826189466,-0.271658769907753,0.329,0.39,1,0.724468091921837
ZBTB7A,0.0877483015801137,0.147209398828238,0.503,0.407,1,0.724468091921837
NKX2-8,0.0883515534256594,-0.130462099571646,0.445,0.558,1,0.724468091921837
TBX3,0.0891610850374557,0.185876079693689,0.491,0.43,1,0.724468091921837
RARA::RXRA,0.0918334021366141,0.142331225085144,0.538,0.395,1,0.724468091921837
SP2,0.0924591409015517,-0.133356574010364,0.457,0.564,1,0.724468091921837
VSX1,0.0937208883331046,-0.232749663477064,0.503,0.547,1,0.724468091921837
VSX2,0.0937208883331046,-0.232749663477064,0.503,0.547,1,0.724468091921837
VEZF1,0.0939325160604515,-0.172121135429428,0.468,0.535,1,0.724468091921837
SOX18,0.0947828618578301,-0.218324612131955,0.445,0.5,1,0.724468091921837
MLXIPL,0.096069934222416,0.204801274507563,0.474,0.43,1,0.724468091921837
HOXA2,0.096718695597449,-0.200706399062221,0.434,0.488,1,0.724468091921837
POU2F1,0.0978077470874839,0.159340367655811,0.566,0.494,1,0.724468091921837
TCF7,0.0980267287638637,0.140479954632614,0.584,0.529,1,0.724468091921837
NFIL3,0.0995705872141094,-0.180110514523527,0.358,0.43,1,0.724468091921837
MLX,0.101358681647242,0.16056490865455,0.468,0.413,1,0.724468091921837
PHOX2B,0.101809677796987,-0.12240169561469,0.457,0.587,1,0.724468091921837
NR2C2(var.2),0.102262270033724,0.146594186626674,0.509,0.395,1,0.724468091921837
SOX12,0.103629658564087,-0.229592583106288,0.595,0.576,1,0.724468091921837
LEF1,0.105011538844575,0.17421479914703,0.561,0.523,1,0.724468091921837
STAT1::STAT2,0.106174244368414,0.136106487269245,0.225,0.244,1,0.724468091921837
KLF3,0.106408005864062,-0.133954651453492,0.399,0.477,1,0.724468091921837
ZBED1,0.1066421751797,-0.171332033748479,0.462,0.535,1,0.724468091921837
TEAD2,0.107111739023039,-0.144709907629566,0.41,0.512,1,0.724468091921837
ZBTB33,0.107582939400715,-0.17358078437352,0.503,0.547,1,0.724468091921837
POU4F1,0.109963611665251,-0.0986173011937726,0.462,0.564,1,0.732704907201095
NR2F2,0.115597124230172,0.151823849774754,0.416,0.32,1,0.739702107042677
SREBF2,0.116097527389345,0.149378328983202,0.457,0.395,1,0.739702107042677
ZNF740,0.116599631256095,-0.126205223035424,0.497,0.541,1,0.739702107042677
MZF1,0.116851322027257,0.193259328640271,0.445,0.39,1,0.739702107042677
PBX2,0.120419965945247,0.168568332448609,0.572,0.477,1,0.739702107042677
DLX5,0.120678098505588,-0.143736502310998,0.462,0.558,1,0.739702107042677
FOSL1::JUND(var.2),0.122497170162962,-0.153398481767087,0.486,0.57,1,0.739702107042677
SNAI3,0.123546218396872,-0.211569907682484,0.416,0.523,1,0.739702107042677
CDX1,0.124337596893672,-0.178305715777414,0.555,0.605,1,0.739702107042677
SPDEF,0.12593221186211,0.114304324244294,0.601,0.547,1,0.739702107042677
JDP2(var.2),0.126467275944993,-0.224340568450366,0.509,0.564,1,0.739702107042677
ZIC1,0.128353948644306,-0.143262684181419,0.48,0.541,1,0.739702107042677
NR1I3,0.128896996970144,-0.1899472877789,0.503,0.529,1,0.739702107042677
HEY2,0.12944182870432,0.13496016138024,0.503,0.436,1,0.739702107042677
MAFG,0.129988447155221,0.153343609458595,0.538,0.5,1,0.739702107042677
ZBTB7C,0.131087057411502,0.135581915129292,0.549,0.5,1,0.739702107042677
KLF5,0.131915729754728,-0.108378563024108,0.457,0.57,1,0.739702107042677
CTCF,0.132470429214146,-0.189661673045652,0.59,0.657,1,0.739702107042677
ELF5,0.133305863437835,0.152076248016238,0.318,0.244,1,0.739702107042677
HSF4,0.134426111614487,0.160953076579416,0.468,0.419,1,0.739702107042677
SIX2,0.135553624671328,0.132082754713922,0.532,0.453,1,0.739702107042677
JUN,0.137544331633315,-0.160417787322586,0.41,0.465,1,0.744150101913575
TCF7L1,0.139846943212802,0.113888330302639,0.601,0.517,1,0.750195890285627
