,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
IRF7,0.00251785512550976,0.648669264484109,0.614,0.426,1,0.987907686402608
MLX,0.00653595144127539,0.436425801834408,0.667,0.426,1,0.987907686402608
STAT1::STAT2,0.00886322259059749,0.393070202871849,0.246,0.148,1,0.987907686402608
TBX21,0.0090040602650478,0.418847196666596,0.596,0.393,1,0.987907686402608
MEOX2,0.0186024793041719,-0.455834078471199,0.526,0.689,1,0.987907686402608
POU5F1,0.0217810998530728,0.37548069000045,0.632,0.459,1,0.987907686402608
ESX1,0.0280042262962316,-0.376428962490392,0.386,0.607,1,0.987907686402608
GSC2,0.0299840991176548,0.355202535883814,0.667,0.41,1,0.987907686402608
NKX2-3,0.0325177010208113,0.393234218258032,0.614,0.426,1,0.987907686402608
RORC,0.0325177010208113,0.336842837790879,0.614,0.459,1,0.987907686402608
MYB,0.0352325029140544,0.283478128266341,0.614,0.328,1,0.987907686402608
PAX5,0.0371479262839471,0.365425098151818,0.579,0.377,1,0.987907686402608
NKX2-8,0.0386420439219143,0.364933687560277,0.579,0.492,1,0.987907686402608
PAX9,0.0451392857029285,0.338988932032244,0.614,0.41,1,0.987907686402608
E2F6,0.0451392857029285,-0.22352772010315,0.333,0.557,1,0.987907686402608
PAX7,0.0475002031833441,0.379338777572464,0.561,0.377,1,0.987907686402608
HES7,0.0481063932872451,-0.254474241711938,0.211,0.361,1,0.987907686402608
NFYB,0.0552139999051178,-0.3528904051642,0.333,0.525,1,0.987907686402608
HOXB3,0.056596035529198,-0.31378422420378,0.439,0.689,1,0.987907686402608
RREB1,0.0594465478202435,-0.345760358351849,0.526,0.574,1,0.987907686402608
EOMES,0.0594465478202435,0.314943443434472,0.614,0.443,1,0.987907686402608
MEOX1,0.0601774969026235,-0.334749345245571,0.561,0.721,1,0.987907686402608
HOXB7,0.0687206500119274,-0.314975151706957,0.456,0.656,1,0.987907686402608
HOXA10,0.0729209539454548,-0.303082071380933,0.544,0.672,1,0.987907686402608
ZBTB18,0.0737857283140546,0.250322289980015,0.614,0.541,1,0.987907686402608
MYBL1,0.0737857283140546,0.350117804244763,0.526,0.344,1,0.987907686402608
ZNF382,0.0746588695321197,-0.301314398699591,0.509,0.656,1,0.987907686402608
ZNF682,0.0764304740931262,-0.245859733286259,0.421,0.59,1,0.987907686402608
NFIC::TLX1,0.0782362111883069,-0.305348358046205,0.351,0.508,1,0.987907686402608
TBXT,0.0782362111883069,0.190105021617358,0.561,0.459,1,0.987907686402608
RELB,0.0800765249282467,-0.275253471746169,0.368,0.557,1,0.987907686402608
ESRRB,0.0810097869394219,0.274822520332435,0.421,0.328,1,0.987907686402608
KLF13,0.0858093723084906,-0.270731549660064,0.404,0.557,1,0.987907686402608
