"","p_val","avg_diff","pct.1","pct.2","p_val_adj"
"GLIS1",0.0240786217867178,0.32433071363474,0.575,0.42,1
"MNT",0.0242121989799408,0.302276966937459,0.525,0.4,1
"NKX6-1",0.0264384325240297,0.241838853155242,0.5,0.38,1
"NKX6-2",0.0264384325240297,0.241838853155242,0.5,0.38,1
"CLOCK",0.0264384325240297,0.325956961406124,0.525,0.38,1
"LHX5",0.0264384325240297,0.241838853155242,0.5,0.38,1
"GLIS2",0.0280696595419848,0.267472259232323,0.617,0.49,1
"ZBTB14",0.0283753851479741,0.468210630283457,0.5,0.39,1
"NKX6-3",0.028995450955617,0.313474146294421,0.5,0.42,1
"FOS",0.0291522775993232,-0.4166092112092,0.408,0.52,1
"FOXC1",0.0296271446950531,0.359882434187099,0.517,0.43,1
"SRY",0.0299474055645799,0.302000880392123,0.508,0.42,1
"TBR1",0.0315937155500711,0.31073724340654,0.525,0.42,1
"NHLH1",0.032445580286286,0.254926254317842,0.525,0.46,1
"HES1",0.0338494792129546,0.393252694320814,0.525,0.41,1
"FOSL2::JUNB",0.0342084625527988,-0.357785861990454,0.375,0.5,1
"POU3F3",0.0345706945984228,0.246712825827247,0.625,0.43,1
"ZFP42",0.0362415544770094,0.256232377321252,0.5,0.37,1
"FOSL2",0.0364313858975825,-0.385109962676802,0.442,0.53,1
"TBX20",0.0366220639931565,0.243265170415288,0.517,0.38,1
"SOX8",0.0371992074526364,0.250674103427472,0.542,0.4,1
"BATF::JUN",0.0377840760490702,-0.330520866218158,0.4,0.5,1
"ZNF24",0.0379807626331167,0.30447915085012,0.483,0.4,1
"ZBTB33",0.0381783193156633,0.314675426505165,0.558,0.43,1
"CREB3L1",0.0381783193156633,0.298929978072009,0.492,0.4,1
"FOXH1",0.039179257678688,0.27581800502377,0.617,0.49,1
"FOXA2",0.0393820971072469,0.279527842789295,0.567,0.43,1
"BHLHE40",0.040202393356347,0.285188144871759,0.525,0.4,1
"VEZF1",0.0416727874039243,0.229365852471285,0.575,0.45,1
"TBX1",0.0431884579086004,0.207380215873134,0.533,0.45,1
"PBX1",0.0434087392585792,0.269550353822345,0.533,0.42,1
"ZFP57",0.0438521503809567,0.272897673243032,0.55,0.42,1
"SOX4",0.0456642268327771,0.216390159152981,0.517,0.37,1
"INSM1",0.0468285054195794,0.279637960745232,0.525,0.45,1
"ELK4",0.0468285054195794,0.214413567623082,0.567,0.44,1
"PAX1",0.0487432604933575,0.25706140261487,0.517,0.35,1
"BACH2(var.2)",0.0487432604933575,0.25784582557482,0.533,0.42,1
"HINFP",0.0497250257691813,0.385037130945941,0.508,0.4,1
"BATF",0.0497250257691813,-0.318531442332791,0.392,0.5,1
"CEBPB",0.0499730418989452,0.408597989321607,0.667,0.51,1
"FOSB::JUNB",0.0502220943360575,-0.287103247854554,0.367,0.5,1
"FOSL2::JUN",0.0504721862789715,-0.332479899862703,0.4,0.48,1
"HOXB4",0.051738350799504,0.287752840265687,0.558,0.43,1
"MAFF",0.0519947471625148,0.302820209383551,0.517,0.39,1
"FOS::JUNB",0.0525107291274422,-0.31217873469581,0.4,0.5,1
"FOS::JUND",0.0525107291274422,-0.379839839125816,0.408,0.46,1
"FOSL1::JUNB",0.0532927236634013,-0.355483313999185,0.383,0.53,1
"CENPB",0.0535555405556397,0.286115046558306,0.583,0.44,1
"NRF1",0.0548859115751258,0.49616228212783,0.525,0.41,1
"HES6",0.055969947885287,0.270565926621328,0.467,0.45,1
"BARX2",0.0562437258076883,0.256651731781138,0.508,0.39,1
"CEBPE",0.0565186178260383,0.426995350821397,0.633,0.54,1
"NR1D2",0.0579099044343505,0.262750318717521,0.492,0.47,1
"PHOX2A",0.0590433233358941,0.278395117621662,0.55,0.4,1
"CREB3",0.0593295374941629,0.296592988736324,0.525,0.46,1
"ZNF135",0.0596169020521112,0.226051579024831,0.517,0.37,1
"NRL",0.0601950956433606,0.279657434768257,0.567,0.47,1
"VSX1",0.0604859313219368,0.251738959218145,0.55,0.39,1
"VSX2",0.0604859313219368,0.251738959218145,0.55,0.39,1
"SOX21",0.0610710970791803,0.288341442549333,0.55,0.44,1
"ZNF143",0.061660944247493,-0.282834390565362,0.358,0.48,1
"TBX19",0.0628547896220855,0.272055368643261,0.542,0.46,1
"EOMES",0.063156218602385,0.262169421098675,0.55,0.41,1
"ATF3",0.0646813368738742,-0.245119677652691,0.367,0.45,1
"MEF2A",0.0649899787055368,0.267744862510657,0.483,0.41,1
"CEBPG",0.0662367187549479,0.389544320770649,0.633,0.56,1
"FOS::JUN",0.0662367187549479,-0.299550856396619,0.408,0.52,1
"FOSL1::JUND",0.0671846495412324,-0.284315495521015,0.383,0.47,1
"BACH2",0.067503096997863,-0.336454130843954,0.458,0.51,1
"POU6F2",0.0678227853523025,0.217432110246408,0.525,0.38,1
"NFYA",0.0694399590700063,-0.246589847569384,0.417,0.56,1
"GATA5",0.0697671639238542,-0.422417572356674,0.275,0.38,1
"TFAP2A(var.3)",0.0700956333963884,0.193612975340408,0.533,0.4,1
"EN1",0.070425370883224,0.245581446921697,0.517,0.43,1
"TFAP2B",0.0710886634902747,0.238364279657204,0.492,0.39,1
"ZNF460",0.0714222254096147,0.164704664195301,0.508,0.41,1
"HEY1",0.0724306144569408,0.286199584310841,0.517,0.43,1
"ISL2",0.0737932346735429,0.255705397967721,0.567,0.5,1
"FOSL1",0.0737932346735429,-0.264835728475966,0.417,0.51,1
"NFATC4",0.0744823639226298,0.24232939643989,0.492,0.35,1
"NR4A2::RXRA",0.0755259085037501,0.189265013440012,0.542,0.47,1
"FOXA1",0.0758763972136854,0.241172659724806,0.525,0.46,1
"JUN(var.2)",0.0769358327360276,-0.305675359529584,0.375,0.53,1
"MIXL1",0.0769358327360276,0.269786565016431,0.533,0.42,1
"HOXB6",0.0776487984386939,0.283454856786057,0.517,0.41,1
"SREBF2(var.2)",0.0787283284472803,0.280297771583462,0.542,0.47,1
"JDP2",0.0790908738621546,-0.274306211297685,0.408,0.5,1
"RFX3",0.0790908738621546,0.247744903637681,0.608,0.46,1
"KLF16",0.0794547760226172,0.200989871782323,0.483,0.37,1
"LEF1",0.0801866642789547,0.24641600989049,0.5,0.4,1
"FOS::JUN(var.2)",0.0805546572252779,0.253378842418859,0.45,0.31,1
"BARHL1",0.0839286750163972,0.243703163815529,0.5,0.41,1
"KLF5",0.0843105266281522,0.146375223916378,0.508,0.37,1
"JUND",0.0850784474245003,-0.22025073409573,0.383,0.54,1
"NR2F6(var.3)",0.0866312552560496,0.239192360602632,0.508,0.49,1
"HIF1A",0.0870230118330504,0.235983619706902,0.525,0.42,1
"ZNF274",0.0874161971086598,0.184471412670912,0.55,0.47,1
"HOXC4",0.0882068674540909,0.253397710829373,0.533,0.48,1
"HES5",0.0894036738123159,0.180414685918809,0.558,0.42,1
"SREBF1",0.0906135233110277,-0.166722198521461,0.4,0.57,1
"NR3C2",0.0906135233110277,0.221748451283363,0.575,0.46,1
"LHX1",0.0906135233110277,0.208225136534967,0.525,0.41,1
"ARNT2",0.0910197209153047,0.234677073342094,0.533,0.42,1
"ESR2",0.0930727210257994,-0.227138248798445,0.442,0.51,1
"NHLH2",0.0934877473730532,0.283854679844819,0.542,0.49,1
"ZNF652",0.0947417404897228,0.227163700785718,0.525,0.45,1
"MAFK",0.0972901467428454,-0.244260095453556,0.392,0.5,1
"THAP11",0.0977201604586159,-0.178979774275843,0.392,0.49,1
"ZSCAN4",0.098151691621766,0.247710111407758,0.55,0.42,1
"BHLHE22",0.099019319869608,0.248663005930464,0.558,0.5,1
"ZBTB6",0.099019319869608,0.264916627476627,0.508,0.46,1
"NFYC",0.099019319869608,-0.224101885849406,0.417,0.52,1
"FLI1",0.100332227919069,0.169543475157588,0.525,0.42,1
"RFX7",0.100772935002333,0.304786932373819,0.542,0.41,1
"GATA1",0.100772935002333,-0.234765764754955,0.367,0.42,1
"ARNT::HIF1A",0.101215183260023,0.239761428010106,0.492,0.39,1
"MLX",0.102104316822281,0.214658852228291,0.508,0.45,1
"MYBL1",0.102104316822281,0.224918194916616,0.55,0.45,1
"GATA3",0.102104316822281,-0.372623944723951,0.3,0.39,1
"HOXC8",0.103901226673689,0.241436207779469,0.508,0.44,1
"ZIC1",0.104354357706345,0.26687521355233,0.558,0.48,1
"DLX5",0.105265327618857,0.247050068164606,0.55,0.46,1
"FOXK1",0.105723173220883,0.242189029678926,0.483,0.48,1
"ZBTB7A",0.108972470824827,0.215374825660076,0.492,0.38,1
"NEUROG2",0.109443036115641,0.210122580859068,0.567,0.46,1
"FOXP2",0.109915206400954,0.279395553433309,0.567,0.48,1
"FOXA3",0.109915206400954,0.228193503918988,0.533,0.45,1
"TBX4",0.110388985011248,0.175123113078634,0.55,0.47,1
"TBX5",0.110388985011248,0.175123113078634,0.55,0.47,1
"NFIA",0.111820004047993,0.219968477944128,0.533,0.48,1
"LMX1A",0.113750747449826,0.215998538950254,0.542,0.51,1
"DUXA",0.115707648340115,0.256388389241704,0.525,0.42,1
"HOXA4",0.115707648340115,0.204400793063553,0.492,0.35,1
"MEOX1",0.116695973753555,0.178200660546488,0.525,0.37,1
"GBX2",0.116695973753555,0.267002319300166,0.533,0.45,1
"HOXB3",0.118190879450606,0.225871603510159,0.5,0.43,1
"RARA::RXRA",0.118692505795057,-0.239039103206705,0.467,0.51,1
"ESX1",0.120715720398281,0.209862920623955,0.542,0.46,1
"POU4F3",0.120715720398281,0.201519296578233,0.55,0.44,1
"FOSL1::JUN",0.121225717619079,-0.259998329172752,0.408,0.5,1
"HES7",0.122250767051555,0.201960724686646,0.517,0.4,1
"TBX21",0.123282578029059,0.164951658475446,0.542,0.41,1
"KLF15",0.123282578029059,0.300962944644633,0.45,0.36,1
"MYOG",0.125891856374813,0.182394433798117,0.583,0.44,1
"TFAP2B(var.3)",0.126418837875536,0.178512894486127,0.483,0.4,1
"HOXA2",0.128010091565842,0.143187563500089,0.575,0.44,1
"JUNB",0.128010091565842,-0.188914205449658,0.408,0.52,1
"BCL6B",0.129616875824468,0.162996302210276,0.508,0.36,1
"FOXP1",0.130155936606292,0.197267626903106,0.542,0.43,1
"GCM2",0.131239276157377,0.178833223264039,0.517,0.42,1
"FOXK2",0.131239276157377,0.192160270457226,0.492,0.41,1
"ERG",0.133426915221575,0.138565956190603,0.542,0.44,1
"TFAP2C",0.133426915221575,0.240421202758808,0.467,0.44,1
"PITX3",0.135086083045568,0.207045407087531,0.542,0.45,1
"FEV",0.136761148652044,0.225467603170192,0.508,0.44,1
"HOXD13",0.136761148652044,0.131934152864667,0.5,0.4,1
"ZNF341",0.136761148652044,0.17292451036828,0.533,0.44,1
"MEF2B",0.137323051134831,0.199576622893395,0.508,0.44,1
"NKX2-2",0.13845219550274,0.17350152872017,0.508,0.37,1
"KLF17",0.140159306547857,0.249839917801417,0.542,0.41,1
"NR5A1",0.140731927645394,-0.155046700752439,0.367,0.48,1
"POU2F3",0.140731927645394,0.222469509114677,0.592,0.55,1
"TFDP1",0.141306345855535,0.345586591795625,0.475,0.42,1
"SIX1",0.145377846362194,0.148977284572838,0.467,0.42,1
"VAX1",0.146557477936826,0.16563799753317,0.542,0.47,1
"VAX2",0.146557477936826,0.16563799753317,0.542,0.47,1
"DRGX",0.146557477936826,0.16563799753317,0.542,0.47,1
"GSX2",0.146557477936826,0.16563799753317,0.542,0.47,1
"FOXI1",0.147150032928262,0.173904132945556,0.508,0.46,1
"FOXL1",0.147150032928262,0.173904132945556,0.508,0.46,1
"FOXO4",0.147150032928262,0.173904132945556,0.508,0.46,1
"FOXO6",0.147150032928262,0.173904132945556,0.508,0.46,1
"FOXP3",0.147150032928262,0.173904132945556,0.508,0.46,1
"MAF::NFE2",0.147744418007282,-0.176836729948017,0.4,0.47,1
"TBX6",0.150140318173144,0.162544517252973,0.533,0.46,1
"ZIC4",0.152565734722097,0.249141329352717,0.525,0.43,1
"ZBTB26",0.153176722621174,0.195478151598925,0.542,0.46,1
"HOXD4",0.155020853530822,0.196380589341746,0.55,0.45,1
"ZBED1",0.155639295799196,0.176703801062252,0.5,0.43,1
"LMX1B",0.157505858425364,0.231940295930059,0.525,0.43,1
"SNAI2",0.160020931115924,0.160052658398045,0.55,0.43,1
"ZNF382",0.16128979907451,0.120740448345943,0.508,0.42,1
"ZNF354C",0.163207328105459,0.155866824567161,0.583,0.5,1
"MAX",0.163207328105459,0.181796181759416,0.508,0.37,1
"ZBTB12",0.167093875713841,0.162246351887685,0.442,0.4,1
"HOXD11",0.167748339953985,0.220068207163325,0.508,0.43,1
"EGR2",0.168404727466597,0.315545770547985,0.508,0.44,1
"ALX3",0.172383590282223,0.214972573825281,0.517,0.43,1
"GATA2",0.173725384115698,-0.34057918450794,0.308,0.33,1
"REST",0.175752683644454,0.195427879980246,0.5,0.41,1
"ONECUT2",0.175752683644454,0.2067377166658,0.517,0.43,1
"PAX4",0.177113985880061,0.14253929484288,0.475,0.4,1
"TLX2",0.177113985880061,0.14253929484288,0.475,0.4,1
"LHX9",0.177113985880061,0.14253929484288,0.475,0.4,1
"PRRX2",0.177113985880061,0.14253929484288,0.475,0.4,1
"BATF3",0.177113985880061,-0.159715362112406,0.433,0.49,1
"GATA6",0.177797575423297,-0.385756364083584,0.317,0.38,1
"GATA1::TAL1",0.178483127297227,-0.3584250945334,0.283,0.31,1
"NR1H4::RXRA",0.182637787983303,0.148218635917232,0.542,0.44,1
"POU6F1(var.2)",0.185447123816775,0.186224887663304,0.533,0.51,1
"NFE2L1",0.186154425433045,-0.155447258462061,0.425,0.48,1
"NR3C1",0.188288291141522,0.179060919220085,0.567,0.49,1
"IRF3",0.188288291141522,0.262516615425061,0.575,0.51,1
"PITX2",0.189003574596307,0.132060844998479,0.508,0.39,1
"HNF4A",0.191161442610546,0.224195455480663,0.517,0.48,1
"EBF3",0.194798087445161,0.138882674571962,0.55,0.47,1
"E2F8",0.195531466765207,0.184119051941684,0.525,0.45,1
"MYBL2",0.196266868148956,0.178880099719305,0.492,0.48,1
"BARX1",0.196266868148956,0.179991018200451,0.508,0.46,1
"ZBTB7C",0.197743746049112,-0.164982639660285,0.467,0.49,1
"GMEB2",0.198485227005772,0.167381150372316,0.533,0.4,1
"ETV5",0.199228738906513,0.18645485102595,0.525,0.46,1
"FIGLA",0.200721864285078,0.153124171558775,0.55,0.45,1
"ZNF684",0.202223139549718,0.182003706463821,0.525,0.5,1
"DLX6",0.204490370973577,0.150311550609021,0.517,0.41,1
"SREBF1(var.2)",0.20677603528148,0.206147258572483,0.558,0.51,1
"PROP1",0.209080188499265,0.15227731817449,0.525,0.36,1
"TCF21(var.2)",0.209080188499265,0.211456604168702,0.592,0.52,1
"HAND2",0.209080188499265,0.163361007381431,0.5,0.41,1
"TBX18",0.210626589449334,0.161856919890089,0.492,0.43,1
"RUNX2",0.211402885594032,-0.105284593374281,0.45,0.51,1
"HNF4G",0.212181248166589,0.222399736207959,0.508,0.51,1
"MLXIPL",0.21531540191778,0.190747237291072,0.567,0.51,1
"SNAI1",0.21531540191778,0.179064349576981,0.5,0.44,1
"PKNOX1",0.21531540191778,0.136649276339564,0.483,0.44,1
"DMRTC2",0.216894927916871,0.148269981696867,0.508,0.48,1
"GFI1",0.216894927916871,0.136982165615384,0.583,0.49,1
"RBPJ",0.220078953926782,-0.116092946952063,0.492,0.55,1
"MNX1",0.220880174174477,0.150185675688242,0.608,0.46,1
"JDP2(var.2)",0.224105964661529,-0.17396872211408,0.392,0.4,1
"SOX2",0.224917648565391,0.179652482429413,0.625,0.49,1
"TAL1::TCF3",0.22573143049503,0.167845840621229,0.517,0.42,1
"SOX18",0.226547312181605,0.115886150574546,0.542,0.44,1
"RXRG",0.229007572875779,-0.130881917534886,0.483,0.61,1
"GLI2",0.229831870609583,-0.122743266678669,0.4,0.5,1
"TGIF2",0.232317419526341,-0.190291556441689,0.383,0.45,1
"GLIS3",0.233150159830199,0.169669785233121,0.508,0.44,1
"HOXB13",0.233150159830199,0.173230979819236,0.55,0.47,1
"HOXA1",0.233985014808949,0.13564712855148,0.617,0.52,1
"HOXA5",0.233985014808949,0.13564712855148,0.617,0.52,1
"HOXB5",0.233985014808949,0.13564712855148,0.617,0.52,1
"JUN::JUNB",0.234821986045426,-0.172834283252403,0.425,0.49,1
"NOTO",0.2356610751073,0.153044608128465,0.467,0.4,1
"POU4F2",0.237345612901745,0.195641805966159,0.508,0.5,1
"HOXA10",0.239038640428111,0.21210449903268,0.475,0.46,1
"SP3",0.239038640428111,0.138905948220345,0.458,0.39,1
"HEY2",0.239888341597129,0.202189159174346,0.533,0.41,1
"VENTX",0.240740169675797,0.19964551173351,0.558,0.49,1
"ATOH7",0.241594126123976,0.229339265197709,0.617,0.54,1
"NR1H2::RXRA",0.243308429890061,0.122411418048385,0.508,0.41,1
"MYB",0.245031264260459,0.13047579539161,0.533,0.42,1
"EGR3",0.246762640347237,0.236484438449306,0.508,0.43,1
"RARB(var.3)",0.249375743875576,0.168206475954732,0.45,0.42,1
"HOXA6",0.253773775140074,0.166174350257321,0.525,0.48,1
"HMBOX1",0.259122320438777,0.133341043899845,0.492,0.43,1
"ELF2",0.259122320438777,0.174342607996218,0.5,0.45,1
"ZNF16",0.259122320438777,-0.132865535280548,0.533,0.59,1
"FOXN3",0.262731108236047,0.217319252306212,0.433,0.38,1
"NFIC(var.2)",0.262731108236047,0.183476462980776,0.525,0.46,1
"ZNF528",0.262731108236047,0.143186478735261,0.5,0.4,1
"PITX1",0.262731108236047,0.166855101196269,0.492,0.45,1
"NFATC3",0.265460371405074,0.15902179944959,0.475,0.39,1
"MEF2D",0.26637444982692,0.157858405257357,0.525,0.4,1
"HOXA7",0.26637444982692,0.245456805708652,0.458,0.49,1
"HOXB8",0.26637444982692,0.245456805708652,0.458,0.49,1
"HOXD8",0.26637444982692,0.245456805708652,0.458,0.49,1
"KLF13",0.267290691917683,-0.115982312259666,0.408,0.5,1
"NR4A2",0.270977316025977,0.125742916114884,0.458,0.41,1
"TFAP2A(var.2)",0.272833634379142,0.174465134106221,0.467,0.41,1
"KLF10",0.277512420827958,0.149930996625456,0.475,0.37,1
"OTX2",0.279399148598839,0.115268821084777,0.517,0.42,1
"OLIG3",0.280345775506892,0.195078163987239,0.492,0.45,1
"TCF7L1",0.281294578727172,0.178308057603712,0.4,0.37,1
"RREB1",0.282245558959975,0.109144006997135,0.508,0.41,1
"MSANTD3",0.287997194547121,0.118452831652158,0.492,0.42,1
"PRDM1",0.287997194547121,0.126289309655364,0.508,0.46,1
"LHX2",0.28993185130653,0.180927960330429,0.475,0.43,1
"NR1I2",0.299736161174315,0.171451871810068,0.508,0.46,1
"TFAP2E",0.302720079320107,0.138640427218099,0.492,0.41,1
"TFAP2C(var.2)",0.307737034342991,0.147323206949989,0.5,0.46,1
"NR2C2(var.2)",0.310773472457211,0.156311484626618,0.508,0.42,1
"TCF4",0.312808711152304,0.106323719278133,0.483,0.43,1
"NFKB2",0.31485270817978,0.186084881663885,0.475,0.43,1
"GSC2",0.31485270817978,0.119607269559368,0.492,0.37,1
"FOSL1::JUND(var.2)",0.315877991247931,0.160006940635571,0.45,0.36,1
"ZIC3",0.316905464075523,0.18056771964154,0.508,0.45,1
"MEIS1(var.2)",0.316905464075523,0.169085618585275,0.5,0.42,1
"GATA4",0.316905464075523,-0.220000905989917,0.317,0.35,1
"DMRTA2",0.320001021192769,0.1667520289348,0.508,0.43,1
"PBX2",0.321037253036778,0.160787347189028,0.525,0.47,1
"IRF7",0.323116285591419,0.183625649089824,0.517,0.49,1
"ZNF136",0.324159086118575,0.121988623154575,0.55,0.45,1
"GSC",0.325204075989917,0.165370612769482,0.483,0.51,1
"HOXA9",0.326251255063565,0.134357622755558,0.483,0.43,1
"MAFG",0.326251255063565,0.142480202334004,0.508,0.43,1
"ELF1",0.327300623177507,-0.107437417618635,0.508,0.58,1
"LBX1",0.337914651419174,0.17417497936738,0.442,0.36,1
"OTX1",0.345474548966681,0.150691979452317,0.5,0.48,1
"SNAI3",0.345474548966681,0.107034921842976,0.55,0.48,1
"NR2F1(var.3)",0.347654170961871,0.141803903106245,0.575,0.47,1
"STAT1",0.354245373482128,0.157180888339165,0.517,0.5,1
"TGIF2LY",0.358683069754258,-0.161355188126741,0.417,0.5,1
"IRF2",0.372204701135531,0.169680481887175,0.533,0.54,1
"SOX10",0.372204701135531,0.101327424086778,0.542,0.49,1
"CTCF",0.374488642286694,0.212596309473159,0.417,0.4,1
"KLF9",0.375633855541895,0.120561082523861,0.508,0.44,1
"NFIC::TLX1",0.376781229117848,0.115016036279636,0.483,0.49,1
"IRF6",0.380236300398759,-0.128539266367825,0.517,0.6,1
"MSGN1",0.380236300398759,0.12158715077989,0.533,0.51,1
"BHLHE22(var.2)",0.382550461628979,0.182671071632066,0.5,0.47,1
"MITF",0.387204612729805,0.11824219920076,0.6,0.51,1
"NR2F2",0.388373523981509,0.146008485876872,0.475,0.45,1
"POU1F1",0.390717785324048,0.132444275746465,0.525,0.48,1
"BHLHA15(var.2)",0.393070622568465,0.122911327920819,0.55,0.49,1
"KLF14",0.395432024346956,0.169891175330326,0.458,0.41,1
"RORA",0.400180474274459,0.110947705962453,0.467,0.43,1
"OLIG2",0.400180474274459,0.188025101395994,0.517,0.5,1
"ETV3",0.401372920850845,0.188092204070777,0.45,0.42,1
"ARGFX",0.401372920850845,0.103495988642907,0.483,0.46,1
"TGIF1",0.406163995943189,-0.128792497162063,0.467,0.49,1
"ETV4",0.407367078704323,-0.11588849041097,0.542,0.6,1
"POU2F2",0.40977960920957,0.158719933720451,0.592,0.54,1
"NR2C1",0.40977960920957,0.128133035978507,0.483,0.4,1
"RXRB(var.2)",0.410989053492634,0.134753175700386,0.417,0.42,1
"TGIF2LX",0.410989053492634,-0.145490790940149,0.425,0.49,1
"EGR1",0.419514338146898,0.205399625046869,0.458,0.46,1
"EVX2",0.431871982929059,0.15056059338688,0.533,0.49,1
"YY1",0.433119241877942,0.139132303803667,0.5,0.46,1
"TFE3",0.436873498583561,0.131593705829679,0.517,0.5,1
"NKX2-5",0.444437969795904,0.122609680969645,0.458,0.42,1
"PRRX1",0.452076632079478,0.112531031512325,0.458,0.43,1
"UNCX",0.452076632079478,0.112531031512325,0.458,0.43,1
"NFKB1",0.452076632079478,0.126742525837339,0.442,0.42,1
"JUN",0.457210030960473,0.147586171263558,0.458,0.41,1
"RARA(var.2)",0.457210030960473,0.104347840210307,0.483,0.47,1
"JUNB(var.2)",0.457210030960473,0.137222674431174,0.45,0.39,1
"LHX6",0.462376005382182,0.138397440927286,0.542,0.45,1
"E2F4",0.467574385697908,0.110575521243063,0.5,0.44,1
"EVX1",0.470185673473387,0.14008838945614,0.517,0.47,1
"KLF11",0.470185673473387,0.15185274582901,0.433,0.39,1
"POU5F1",0.475432331919166,0.100644873159067,0.6,0.53,1
"NR4A1",0.4807109468996,0.169361990343346,0.492,0.44,1
"PBX3",0.488688371042014,0.131312069677451,0.508,0.47,1
"ASCL1(var.2)",0.488688371042014,0.127517309117089,0.483,0.46,1
"RHOXF1",0.494046034257232,-0.111847119895721,0.45,0.46,1
"ELK3",0.495390343626482,0.126934538844669,0.483,0.45,1
"HIC2",0.499434964433369,0.119373020606735,0.45,0.45,1
