,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
ZBED1,0.00305627294479107,-0.315719176995775,0.445,0.575,1,0.279472001000459
MSANTD3,0.00520124517236173,0.273492809783942,0.483,0.396,1,0.279472001000459
HOXA4,0.00785747039505106,-0.272454624210855,0.459,0.567,1,0.279472001000459
HEY1,0.00880423834738371,0.270095127976116,0.457,0.336,1,0.279472001000459
MYOD1,0.0102074640641714,0.219569123809556,0.497,0.388,1,0.279472001000459
GCM2,0.0108259595489866,0.248554484128166,0.506,0.381,1,0.279472001000459
TFAP2C(var.3),0.0119442389530489,0.200310134319267,0.477,0.373,1,0.279472001000459
HOXB9,0.0147763035254497,0.278353741523062,0.49,0.373,1,0.279472001000459
THRB(var.3),0.0152608956734634,-0.250734874180209,0.463,0.545,1,0.279472001000459
POU3F4,0.0165340793155253,-0.233395137649407,0.461,0.522,1,0.279472001000459
TFAP2A(var.3),0.0192723164507023,0.190170429180692,0.477,0.403,1,0.279472001000459
OSR2,0.0193327163666958,0.205221314991321,0.539,0.455,1,0.279472001000459
HES5,0.0216869155408439,0.202609661784114,0.459,0.351,1,0.279472001000459
HOXC9,0.0227450106258163,0.263938992051494,0.472,0.418,1,0.279472001000459
SREBF1(var.2),0.0248831950526021,0.166514723049955,0.479,0.336,1,0.279472001000459
ESRRB,0.0258793875747109,-0.206531370392745,0.43,0.5,1,0.279472001000459
ZBTB26,0.0266689817582515,0.22162725330211,0.514,0.433,1,0.279472001000459
HEY2,0.0299062124757279,0.1989803170001,0.468,0.358,1,0.279472001000459
HES2,0.032278745971262,0.201885772559926,0.443,0.373,1,0.279472001000459
SREBF1,0.0339157357805342,0.195453640392319,0.506,0.396,1,0.279472001000459
NFIX,0.0349618710512943,0.209174721109962,0.483,0.388,1,0.279472001000459
SOHLH2,0.0349618710512943,0.182057468415717,0.479,0.41,1,0.279472001000459
SREBF2,0.0352657803664407,0.203305156648624,0.501,0.403,1,0.279472001000459
FOS::JUN(var.2),0.0364517389808041,-0.216154792280029,0.432,0.515,1,0.279472001000459
NR4A2,0.0370838784896753,-0.177446251576454,0.479,0.545,1,0.279472001000459
HES1,0.0384855930155971,0.144267174898062,0.459,0.336,1,0.279472001000459
HOXD4,0.0395381796153361,-0.201564183558397,0.477,0.582,1,0.279472001000459
HES7,0.0417754649586224,0.171677521991048,0.472,0.396,1,0.279472001000459
JDP2,0.0437513875297353,-0.290477389291084,0.468,0.582,1,0.279472001000459
CREB1,0.0445511658526799,-0.254817021501432,0.425,0.463,1,0.279472001000459
SMAD5,0.0447997193975456,-0.1687086245036,0.477,0.56,1,0.279472001000459
