,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
OSR1,0.000428356573862066,0.31706261983538,0.551,0.378,0.271149711254688,0.0732489741304133
CDX1,0.00131795072329999,0.247780692327119,0.577,0.447,0.834262807848896,0.11268478684215
SRY,0.0166034891030724,0.211603348848349,0.542,0.431,1,0.295662281809307
TGIF2,0.0179205556260666,0.197589058692735,0.513,0.372,1,0.295662281809307
OLIG3,0.0190653493621796,0.232047529464706,0.561,0.457,1,0.295662281809307
TBX6,0.0212589697538444,0.189772552365354,0.542,0.463,1,0.295662281809307
BCL6,0.0215480658307451,0.224072419595441,0.51,0.436,1,0.295662281809307
EBF3,0.0228152366896642,-0.215923720322948,0.468,0.516,1,0.295662281809307
TBX20,0.0273237650819198,0.184879312792896,0.571,0.479,1,0.295662281809307
HOXA4,0.0274132067291511,-0.21186277794969,0.481,0.553,1,0.295662281809307
CDX4,0.0298771733215635,0.166263018715039,0.545,0.473,1,0.295662281809307
POU2F2,0.0301191597705525,0.229525404138591,0.49,0.431,1,0.295662281809307
TBX1,0.032322224408523,0.192206466714229,0.542,0.489,1,0.295662281809307
ATF2,0.0343346004198974,-0.170061331637576,0.481,0.543,1,0.295662281809307
TCF21(var.2),0.0388023937375854,0.187285436391088,0.484,0.426,1,0.295662281809307
RFX2,0.0403974468584938,-0.181175015133853,0.41,0.516,1,0.295662281809307
IRF6,0.0404598892930342,0.159743521362114,0.468,0.362,1,0.295662281809307
OLIG2,0.0449705020439186,0.192828177230931,0.526,0.463,1,0.295662281809307
NKX2-3,0.0454509258027026,0.189311894689601,0.497,0.436,1,0.295662281809307
TBX4,0.0464247571987456,0.162164939435787,0.577,0.463,1,0.295662281809307
TBX5,0.0464247571987456,0.162164939435787,0.577,0.463,1,0.295662281809307
EN2,0.0490098418921223,-0.214359024349336,0.452,0.553,1,0.295662281809307
HOXA13,0.0492306155570835,0.170302044010448,0.532,0.436,1,0.295662281809307
EBF1,0.051255384683138,-0.155156081377861,0.436,0.511,1,0.295662281809307
HOXD9,0.0527216357320332,0.174983905553454,0.51,0.468,1,0.295662281809307
BHLHE23,0.0544630342818987,0.169102381707032,0.529,0.473,1,0.295662281809307
SPIB,0.0595439869896159,-0.2438724020842,0.292,0.33,1,0.295662281809307
ASCL1(var.2),0.0655716409156948,-0.144111730036618,0.484,0.596,1,0.295662281809307
ETV1,0.0713883018281961,0.12966601814952,0.497,0.41,1,0.295662281809307
PPARA::RXRA,0.0738304064321744,0.152089709054948,0.49,0.441,1,0.295662281809307
NEUROG1,0.0738304064321744,0.155788725531324,0.522,0.489,1,0.295662281809307
TBX21,0.074659462355391,0.130113406863964,0.577,0.452,1,0.295662281809307
OLIG1,0.0760228861810116,0.149738282827774,0.5,0.457,1,0.295662281809307
NKX2-8,0.0766589743831715,0.169639129436728,0.506,0.495,1,0.295662281809307
CLOCK,0.076765409751716,-0.170000261178822,0.503,0.58,1,0.295662281809307
PKNOX2,0.0806780156381159,0.137495886764605,0.513,0.436,1,0.295662281809307
CREM,0.0810112474718985,-0.181298055438057,0.458,0.5,1,0.295662281809307
HOXA7,0.0815691162608746,0.148107934133181,0.561,0.5,1,0.295662281809307
HOXB8,0.0815691162608746,0.148107934133181,0.561,0.5,1,0.295662281809307
HOXD8,0.0815691162608746,0.148107934133181,0.561,0.5,1,0.295662281809307
PROP1,0.085562013898943,0.105722404427672,0.526,0.457,1,0.295662281809307
HOXA1,0.0861451123680883,0.164732617031868,0.542,0.479,1,0.295662281809307
HOXA5,0.0861451123680883,0.164732617031868,0.542,0.479,1,0.295662281809307
HOXB5,0.0861451123680883,0.164732617031868,0.542,0.479,1,0.295662281809307
TBX2,0.093395677405913,0.12573152064575,0.526,0.426,1,0.295662281809307
HOXC12,0.0960461492809213,0.130265443917502,0.577,0.479,1,0.295662281809307
ONECUT1,0.0974583280435197,0.145031539623957,0.538,0.495,1,0.295662281809307
HOXD4,0.0977168620477775,-0.138080387757407,0.433,0.511,1,0.295662281809307
GLI2,0.0994107176012637,-0.147935969408388,0.481,0.521,1,0.295662281809307
SOX8,0.100862205761103,0.171255869985279,0.532,0.484,1,0.295662281809307
IRF7,0.10273392071858,0.136943048869891,0.439,0.356,1,0.295662281809307
ZNF282,0.103273740810141,0.145504034204867,0.532,0.447,1,0.295662281809307
TCF4,0.104223849997091,-0.128069925880549,0.516,0.59,1,0.295662281809307
NR2C2,0.104769879017407,-0.140033884025401,0.468,0.479,1,0.295662281809307
E2F8,0.10683774136536,0.144881815861157,0.497,0.452,1,0.295662281809307
POU3F4,0.10781374849295,0.115906445733986,0.551,0.452,1,0.295662281809307
NRF1,0.107953752539492,0.204197197682179,0.478,0.404,1,0.295662281809307
MGA,0.108234192381667,0.132443766238175,0.535,0.479,1,0.295662281809307
TBX15,0.108234192381667,0.132443766238175,0.535,0.479,1,0.295662281809307
ARNT2,0.110927214543543,0.159044253924981,0.497,0.457,1,0.295662281809307
NFYB,0.11338135174045,-0.133400350692265,0.487,0.527,1,0.295662281809307
PAX6,0.114697808114676,0.15070089772995,0.551,0.489,1,0.295662281809307
MYF6,0.116026261787079,0.135579014162723,0.551,0.5,1,0.295662281809307
BARX1,0.117366777753135,0.150312917857247,0.558,0.479,1,0.295662281809307
TFE3,0.118568526247919,0.135426170388939,0.532,0.447,1,0.295662281809307
CREB1,0.118719420796912,-0.149969457911203,0.429,0.537,1,0.295662281809307
JUN,0.125036700882528,-0.181276760845391,0.561,0.59,1,0.295662281809307
DPRX,0.126934398939657,0.162635310095224,0.503,0.479,1,0.295662281809307
ESR1,0.127093546843335,-0.182066461312253,0.494,0.537,1,0.295662281809307
ZNF274,0.127891616598394,0.16198161385886,0.577,0.521,1,0.295662281809307
BATF::JUN,0.128211933553361,-0.239019324317901,0.397,0.452,1,0.295662281809307
HOXA10,0.128372325743765,0.146518344190053,0.5,0.42,1,0.295662281809307
PLAG1,0.129499441739257,0.10751952717351,0.542,0.463,1,0.295662281809307
SP2,0.131449500561468,0.109803065543266,0.478,0.399,1,0.295662281809307
HOXC8,0.131940554359264,0.132041156141878,0.558,0.468,1,0.295662281809307
BATF,0.133422246329648,-0.230655971033687,0.407,0.452,1,0.295662281809307
TCFL5,0.135250651686702,0.170969840223308,0.474,0.441,1,0.295662281809307
E2F2,0.135752652351976,-0.134525415527162,0.446,0.516,1,0.295662281809307
