,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
GATA5,0.000270246115795693,0.978793759324804,0.415,0.188,0.171065791298673,0.171065791298673
MAFG,0.00101149457976308,0.622077272416608,0.5,0.344,0.640276068990029,0.320138034495015
LMX1A,0.00237491770287696,0.480413787392493,0.61,0.391,1,0.429066436195384
GATA3,0.0029989331018883,0.825443931920988,0.341,0.219,1,0.429066436195384
GATA2,0.00507554015885986,0.809734265825709,0.329,0.172,1,0.429066436195384
PRDM1,0.00539451802994648,-0.299416178844961,0.378,0.656,1,0.429066436195384
GATA4,0.00573148678935242,0.881545506066379,0.366,0.234,1,0.429066436195384
NFIC::TLX1,0.00608732275527514,0.430999954514207,0.524,0.391,1,0.429066436195384
GATA6,0.00661892983658626,0.70747575376851,0.341,0.234,1,0.429066436195384
MAX::MYC,0.0067783007297849,0.469506132597836,0.585,0.516,1,0.429066436195384
NRL,0.0115329699590103,0.381748912107178,0.488,0.312,1,0.663669998550322
NR3C1,0.0160488970551543,0.438319130831284,0.5,0.297,1,0.811976336402377
OTX1,0.0215976636329972,0.407114806608986,0.488,0.344,1,0.811976336402377
CLOCK,0.0215976636329972,0.521658076263136,0.549,0.438,1,0.811976336402377
GATA1,0.023222011605885,0.507981662171265,0.451,0.328,1,0.811976336402377
EGR4,0.024697708335177,0.377252694818456,0.439,0.312,1,0.811976336402377
TCF7L1,0.024697708335177,0.334088117659014,0.537,0.344,1,0.811976336402377
KLF13,0.0262539585207309,-0.306938845292665,0.427,0.5,1,0.811976336402377
BHLHE22(var.2),0.0270633745868106,0.373673518827828,0.537,0.391,1,0.811976336402377
GATA1::TAL1,0.0273379245321753,0.787926228954522,0.305,0.234,1,0.811976336402377
RUNX2,0.0299188771556189,0.413832770658505,0.537,0.391,1,0.811976336402377
TFAP2B,0.0299188771556189,0.389685846754776,0.573,0.438,1,0.811976336402377
TP73,0.0314412686570634,0.378012456425925,0.524,0.406,1,0.811976336402377
ELF4,0.0320685756872977,-0.25144822039212,0.402,0.578,1,0.811976336402377
MAFA,0.0320685756872977,0.322664961203954,0.524,0.406,1,0.811976336402377
TCF7L2,0.0374841790169423,0.350073865036146,0.512,0.359,1,0.877458814391731
MAFF,0.0389537483900873,0.368377638487199,0.5,0.359,1,0.877458814391731
PRDM4,0.0400877882135841,0.351585020719345,0.585,0.422,1,0.877458814391731
ZNF354C,0.0474958640963507,0.260741305660079,0.537,0.391,1,0.877458814391731
MAX,0.0506724137599533,0.292815722115306,0.537,0.406,1,0.877458814391731
MAZ,0.0525661901306486,0.236127902304718,0.537,0.375,1,0.877458814391731
NR1I3,0.0555175319281058,0.296602452641956,0.512,0.344,1,0.877458814391731
NR6A1,0.0555175319281058,0.310181561780674,0.463,0.312,1,0.877458814391731
E2F4,0.057560814312088,-0.225803520117559,0.366,0.531,1,0.877458814391731
ZNF24,0.0623874543420931,0.313294296229107,0.549,0.406,1,0.877458814391731
TFAP2A(var.2),0.064068906370825,0.219669173870305,0.537,0.312,1,0.877458814391731
NFYB,0.064068906370825,-0.25985295456264,0.415,0.547,1,0.877458814391731
TCFL5,0.0652105305697913,0.323103836269385,0.512,0.375,1,0.877458814391731
ZIC1,0.0675441256875996,-0.21497193858341,0.488,0.609,1,0.877458814391731
MEIS3,0.0699459976651072,0.306552417261471,0.524,0.312,1,0.877458814391731
ETV3,0.0724175289836875,-0.295559191237946,0.366,0.453,1,0.877458814391731
CEBPB,0.0749601070482451,-0.495550371780994,0.585,0.625,1,0.877458814391731
HIF1A,0.0769145019251314,0.246835295001065,0.537,0.391,1,0.877458814391731
GSC2,0.0782403591634959,0.276812683779304,0.5,0.406,1,0.877458814391731
MAF,0.0782403591634959,0.298212996289686,0.451,0.344,1,0.877458814391731
NR2F1(var.3),0.0782403591634959,-0.279151895593058,0.402,0.594,1,0.877458814391731
MYOD1,0.0789102313925157,0.261801163089163,0.585,0.484,1,0.877458814391731
ELF2,0.0802639721717179,-0.206440486389533,0.415,0.5,1,0.877458814391731
HLF,0.080947884380858,-0.395282556928517,0.512,0.672,1,0.877458814391731
VDR,0.0858687554728673,0.247534128573966,0.512,0.359,1,0.877458814391731
NR3C2,0.0895295229723461,0.285649502440236,0.524,0.281,1,0.877458814391731
SOX10,0.0902765462210277,0.283198920226764,0.5,0.375,1,0.877458814391731
ZNF740,0.0910285769396073,0.258575960707319,0.463,0.422,1,0.877458814391731
BCL6,0.0940872101391322,0.326823274451157,0.415,0.375,1,0.877458814391731
KLF5,0.0964348299367414,0.196907595263993,0.415,0.359,1,0.877458814391731
MYBL1,0.0972277037729948,-0.285743552266946,0.512,0.625,1,0.877458814391731
TFAP2C,0.0988290823419023,0.292890442555486,0.549,0.5,1,0.877458814391731
CEBPG,0.0988290823419023,-0.46258445663186,0.573,0.641,1,0.877458814391731
ZNF274,0.0988290823419023,0.288391914421035,0.5,0.406,1,0.877458814391731
TCF7,0.0988290823419023,0.28346349849044,0.439,0.375,1,0.877458814391731
CUX1,0.0996376303507942,-0.288722432486194,0.415,0.547,1,0.877458814391731
MNT,0.10045144632341,0.329074265765295,0.524,0.391,1,0.877458814391731
POU6F1,0.101270551841044,0.290110447649922,0.524,0.391,1,0.877458814391731
TBX20,0.101270551841044,0.31765161268689,0.402,0.328,1,0.877458814391731
NFIC(var.2),0.101270551841044,0.288144677208276,0.524,0.438,1,0.877458814391731
DPRX,0.103759821097677,0.242260974902929,0.463,0.281,1,0.877458814391731
MZF1,0.103759821097677,0.234390706050328,0.561,0.469,1,0.877458814391731
SP2,0.105446176146716,0.214243214308414,0.476,0.406,1,0.877458814391731
HSF4,0.106297470669493,-0.276974418094602,0.451,0.516,1,0.877458814391731
TFAP2E,0.108016400624225,0.239109967450611,0.5,0.406,1,0.877458814391731
EBF3,0.108016400624225,0.218578203121665,0.549,0.469,1,0.877458814391731
SPDEF,0.109757260615846,0.228061486366607,0.451,0.328,1,0.877458814391731
CEBPG(var.2),0.109757260615846,-0.386690825802394,0.537,0.656,1,0.877458814391731
YY1,0.110635967551368,0.2339754894115,0.476,0.328,1,0.877458814391731
XBP1,0.110635967551368,0.254628079102541,0.476,0.375,1,0.877458814391731
CEBPE,0.112410041325274,-0.457098841647072,0.61,0.641,1,0.877458814391731
FOSL2,0.114206469203933,0.35254375966343,0.524,0.375,1,0.877458814391731
PRRX1,0.114206469203933,0.246148975921398,0.537,0.484,1,0.877458814391731
UNCX,0.114206469203933,0.246148975921398,0.537,0.484,1,0.877458814391731
TBX19,0.114206469203933,0.292568341480301,0.561,0.375,1,0.877458814391731
DLX6,0.116025419680784,-0.299582355439875,0.463,0.531,1,0.877458814391731
RORA(var.2),0.117867060541558,-0.233150855561004,0.427,0.531,1,0.877458814391731
ZNF684,0.117867060541558,0.199306371882644,0.512,0.359,1,0.877458814391731
DUX4,0.118796442095519,-0.282385042285401,0.5,0.531,1,0.877458814391731
GSC,0.122571527356703,0.216890832197661,0.598,0.484,1,0.877458814391731
EBF1,0.125463856499777,0.2165813908998,0.524,0.453,1,0.877458814391731
NHLH2,0.127421438453627,0.308424507624787,0.524,0.422,1,0.877458814391731
ZBED1,0.128409099284373,-0.25339924208583,0.427,0.484,1,0.877458814391731
GCM1,0.129402700362031,0.221705993245712,0.549,0.422,1,0.877458814391731
HES6,0.129402700362031,0.240834811973072,0.5,0.438,1,0.877458814391731
PDX1,0.132419346541458,-0.264421527100993,0.5,0.578,1,0.877458814391731
EMX1,0.132419346541458,-0.264421527100993,0.5,0.578,1,0.877458814391731
HOXB2,0.132419346541458,-0.264421527100993,0.5,0.578,1,0.877458814391731
HOXD3,0.132419346541458,-0.264421527100993,0.5,0.578,1,0.877458814391731
PAX7,0.133436909741754,-0.190911038170184,0.378,0.5,1,0.877458814391731
NR1D2,0.133436909741754,0.18689971747957,0.537,0.391,1,0.877458814391731
ZFP42,0.134460513421798,0.300046502767126,0.463,0.391,1,0.877458814391731
ZNF143,0.139669830921281,-0.242972408358599,0.415,0.531,1,0.902153091562965
ELF5,0.14179653007203,-0.307282525942278,0.463,0.578,1,0.906638419551468
HIC2,0.143948017650792,-0.210955910729275,0.488,0.578,1,0.911190951729513
SRY,0.14722206275563,0.21987556490975,0.537,0.391,1,0.912504745090349
RXRG(var.2),0.149436190056517,-0.159473950324543,0.341,0.453,1,0.912504745090349
MEIS1,0.150552739286254,0.250741088156822,0.402,0.344,1,0.912504745090349
ETV6,0.152804902021449,-0.239101087416939,0.427,0.5,1,0.912504745090349
ATF4,0.152804902021449,-0.26039540041339,0.451,0.594,1,0.912504745090349
KLF9,0.152804902021449,0.103213789963703,0.476,0.359,1,0.912504745090349
GRHL1,0.157386000173713,0.260979591410327,0.561,0.5,1,0.921220869066094
HOXC8,0.158547375311956,0.221485563919772,0.549,0.453,1,0.921220869066094
MEOX1,0.16445175071796,0.274743110795277,0.549,0.422,1,0.921220869066094
PKNOX2,0.16445175071796,0.185667525257637,0.5,0.375,1,0.921220869066094
HOXD4,0.16445175071796,0.163399826510382,0.549,0.438,1,0.921220869066094
NFIB,0.16445175071796,0.21991596419638,0.451,0.375,1,0.921220869066094
SPI1,0.16445175071796,-0.408082965935022,0.427,0.5,1,0.921220869066094
SOX15,0.168073008777608,0.178215827536694,0.537,0.422,1,0.925554950163483
HESX1,0.169293304156495,0.20151504053203,0.5,0.406,1,0.925554950163483
PBX1,0.171753811007197,0.240947499996502,0.585,0.453,1,0.925554950163483
ASCL1,0.174240984510357,0.238873621509056,0.524,0.484,1,0.925554950163483
EGR3,0.17549461276444,0.224301964478939,0.415,0.266,1,0.925554950163483
TFAP2B(var.2),0.17549461276444,0.155638267568508,0.512,0.359,1,0.925554950163483
HOXA2,0.17549461276444,-0.205193699775795,0.451,0.609,1,0.925554950163483
CENPB,0.178022034245959,0.273978353383964,0.549,0.391,1,0.925554950163483
ZNF263,0.180576450223668,0.159698589936817,0.451,0.406,1,0.925554950163483
ETV5,0.184458967639275,-0.131926588139815,0.39,0.578,1,0.925554950163483
ZNF384,0.188402931815218,0.128950068180397,0.512,0.359,1,0.925554950163483
NHLH1,0.189731312840927,0.191459855667349,0.512,0.469,1,0.925554950163483
HOXA1,0.191066582093016,-0.269360033606234,0.524,0.578,1,0.925554950163483
HOXA5,0.191066582093016,-0.269360033606234,0.524,0.578,1,0.925554950163483
HOXB5,0.191066582093016,-0.269360033606234,0.524,0.578,1,0.925554950163483
IRF3,0.19240875441227,-0.26335158340579,0.451,0.562,1,0.925554950163483
TCF21(var.2),0.193757844500889,-0.200393838434485,0.549,0.641,1,0.925554950163483
FOXG1,0.195113866921086,-0.111648782608876,0.488,0.594,1,0.925554950163483
NFKB2,0.200607566183936,-0.185769827240364,0.317,0.406,1,0.925554950163483
NR1H4,0.201998463697657,0.229805677283687,0.5,0.406,1,0.925554950163483
ZNF140,0.201998463697657,-0.285863443765322,0.451,0.469,1,0.925554950163483
MLXIPL,0.203396377898134,0.286189168255593,0.512,0.484,1,0.925554950163483
PPARG,0.204801322328524,-0.251613132737879,0.476,0.5,1,0.925554950163483
SHOX,0.206213310380832,0.272539842777219,0.463,0.406,1,0.925554950163483
HAND2,0.206213310380832,0.27141346899864,0.512,0.484,1,0.925554950163483
KLF4,0.206213310380832,0.162571123722492,0.329,0.297,1,0.925554950163483
NEUROD2,0.207632355294531,-0.241928830776425,0.512,0.547,1,0.925554950163483
TFAP2B(var.3),0.211931961281663,0.168280102048774,0.585,0.5,1,0.925554950163483
BHLHE23,0.213379362936622,-0.199550903307876,0.451,0.578,1,0.925554950163483
BHLHE22,0.216295540709172,-0.211326946433914,0.476,0.578,1,0.925554950163483
MAF::NFE2,0.217764341255258,0.227909634282103,0.5,0.469,1,0.925554950163483
EGR1,0.220723425513976,0.219276688522102,0.463,0.406,1,0.925554950163483
E2F2,0.223711231860817,-0.16145979131917,0.354,0.438,1,0.925554950163483
LMX1B,0.226727851385211,0.211433717401297,0.585,0.484,1,0.925554950163483
SOHLH2,0.23284788066042,0.19730242936565,0.524,0.391,1,0.925554950163483
RXRB(var.2),0.234396030924679,-0.148896414645119,0.329,0.5,1,0.925554950163483
HOXC12,0.235951458798138,-0.105737795039353,0.427,0.562,1,0.925554950163483
BATF,0.235951458798138,0.249241818647683,0.524,0.453,1,0.925554950163483
PPARD,0.237514174183486,0.240771456141407,0.488,0.344,1,0.925554950163483
ZNF317,0.237514174183486,0.183476790134054,0.524,0.438,1,0.925554950163483
GBX2,0.239084186802565,-0.133036261241727,0.451,0.562,1,0.925554950163483
HOXA4,0.240661506195069,-0.142356595695095,0.415,0.469,1,0.925554950163483
MYC,0.242246141717247,0.235647101859261,0.476,0.359,1,0.925554950163483
ZNF382,0.242246141717247,-0.143188546022901,0.366,0.531,1,0.925554950163483
BATF::JUN,0.242246141717247,0.248025479046224,0.512,0.438,1,0.925554950163483
MIXL1,0.245437397650679,0.285814546728787,0.537,0.453,1,0.925554950163483
MYOG,0.245437397650679,0.194292258048802,0.598,0.547,1,0.925554950163483
NR1H2::RXRA,0.247044035845635,0.181682119922685,0.439,0.344,1,0.925554950163483
FOXC2,0.247044035845635,0.0986268306558508,0.549,0.438,1,0.925554950163483
FOS::JUNB,0.247044035845635,0.2079060315752,0.512,0.406,1,0.925554950163483
ARNT::HIF1A,0.25027937573893,0.168974572604394,0.463,0.438,1,0.925554950163483
OTX2,0.253544188811979,0.159664982733936,0.488,0.391,1,0.925554950163483
POU2F2,0.260162485435486,-0.184854300510221,0.439,0.547,1,0.925554950163483
BACH1,0.260162485435486,0.149943364533878,0.451,0.359,1,0.925554950163483
CREB3L4(var.2),0.263516086622013,-0.209648413970104,0.415,0.516,1,0.925554950163483
KLF2,0.263516086622013,0.0955869221146174,0.378,0.359,1,0.925554950163483
TBX18,0.265204024603487,-0.11940983894202,0.341,0.484,1,0.925554950163483
SOX13,0.266899396182007,-0.216110723023023,0.476,0.516,1,0.925554950163483
SNAI2,0.266899396182007,0.258046100643099,0.561,0.484,1,0.925554950163483
NKX2-8,0.273755340387352,-0.210294867891403,0.488,0.5,1,0.925554950163483
PHOX2A,0.273755340387352,0.213213585969177,0.524,0.5,1,0.925554950163483
POU2F1,0.273755340387352,0.202083875395157,0.463,0.391,1,0.925554950163483
ESR1,0.275487969589704,-0.151743152540397,0.317,0.438,1,0.925554950163483
TGIF1,0.277228066796405,0.113004282540419,0.537,0.391,1,0.925554950163483
RARB(var.3),0.278975637012525,-0.167594729777435,0.439,0.531,1,0.925554950163483
MTF1,0.282493215434727,0.233456723211279,0.439,0.406,1,0.925554950163483
SPIC,0.284263232588994,-0.316207244875677,0.549,0.578,1,0.925554950163483
FOS::JUND,0.284263232588994,0.17247931505587,0.5,0.375,1,0.925554950163483
OVOL2,0.286040740646813,0.197814893332272,0.512,0.422,1,0.925554950163483
NFIX(var.2),0.287825743544592,0.20050021179686,0.476,0.469,1,0.925554950163483
BATF3,0.287825743544592,0.166173457355174,0.537,0.469,1,0.925554950163483
NFE2L1,0.289618245001681,0.145748638442261,0.5,0.422,1,0.925554950163483
TGIF2,0.291418248519289,0.158570162819457,0.549,0.359,1,0.925554950163483
ZBTB33,0.296863303152566,0.216635218504283,0.476,0.438,1,0.925554950163483
THRB,0.296863303152566,0.179362825078657,0.476,0.375,1,0.925554950163483
TEAD4,0.296863303152566,-0.148255626272882,0.488,0.578,1,0.925554950163483
MNX1,0.298693345523902,0.196514291988127,0.585,0.453,1,0.925554950163483
TBXT,0.302375981207547,0.182638048687589,0.427,0.312,1,0.925554950163483
OSR1,0.302375981207547,0.149288739462939,0.488,0.375,1,0.925554950163483
MYF6,0.304228578634408,0.129705631837254,0.585,0.516,1,0.925554950163483
FOSL1,0.304228578634408,0.230182172948871,0.476,0.422,1,0.925554950163483
FOXA2,0.306088698150824,0.189141342119613,0.524,0.469,1,0.925554950163483
REST,0.307956341247307,0.222445543853301,0.524,0.453,1,0.925554950163483
TFDP1,0.307956341247307,0.225574479140396,0.488,0.391,1,0.925554950163483
HOXC10,0.309831509185867,0.184052164166539,0.463,0.344,1,0.925554950163483
RUNX3,0.309831509185867,0.189905934105627,0.488,0.438,1,0.925554950163483
ONECUT3,0.313604423488871,-0.13515640863402,0.402,0.5,1,0.925554950163483
FIGLA,0.315502171226049,0.231325086910085,0.476,0.406,1,0.925554950163483
GMEB2,0.317407446548858,0.174673945240531,0.5,0.453,1,0.925554950163483
ZNF682,0.317407446548858,0.120587272862403,0.488,0.359,1,0.925554950163483
TAL1::TCF3,0.323168437908908,0.138670027009377,0.524,0.453,1,0.925554950163483
NR2C1,0.323168437908908,-0.229004567924268,0.427,0.453,1,0.925554950163483
RAX,0.327046732404751,0.149940824439445,0.537,0.438,1,0.925554950163483
DUXA,0.327046732404751,-0.175473990455629,0.451,0.5,1,0.925554950163483
CEBPA,0.327046732404751,-0.267531553634391,0.561,0.641,1,0.925554950163483
DMRT3,0.328997167216156,0.155512888148508,0.524,0.5,1,0.925554950163483
HSF1,0.328997167216156,-0.122494690109803,0.463,0.438,1,0.925554950163483
SMAD3,0.328997167216156,0.164997420719427,0.5,0.469,1,0.925554950163483
NR2F2,0.328997167216156,0.0891858659405929,0.415,0.391,1,0.925554950163483
TFAP4(var.2),0.328997167216156,0.12053049519247,0.537,0.406,1,0.925554950163483
MLX,0.33095512539753,0.197821087289621,0.5,0.484,1,0.925554950163483
FOSL2::JUND,0.33095512539753,0.0829251084410896,0.512,0.375,1,0.925554950163483
ERF,0.33292060539536,-0.137521223713876,0.378,0.5,1,0.925554950163483
ZNF136,0.33292060539536,0.189225949837217,0.451,0.406,1,0.925554950163483
TEAD1,0.33886215714116,-0.080896118761754,0.476,0.562,1,0.925554950163483
SPIB,0.342860761382489,-0.451170710664708,0.402,0.484,1,0.925554950163483
HOXC13,0.350948031126766,0.130261544952883,0.524,0.438,1,0.925554950163483
HOXD12,0.352988590548496,-0.0979129037452333,0.415,0.484,1,0.925554950163483
NR2F6(var.3),0.355036638651995,-0.160012949074376,0.512,0.516,1,0.925554950163483
NFIL3,0.355036638651995,-0.220799433734716,0.5,0.547,1,0.925554950163483
HOXD11,0.357092170946082,0.14652065464018,0.512,0.406,1,0.925554950163483
MYCN,0.357092170946082,0.177988460880779,0.512,0.453,1,0.925554950163483
HNF1B,0.359155182689904,0.223015383936792,0.402,0.375,1,0.925554950163483
SRF,0.359155182689904,-0.153834404250093,0.439,0.547,1,0.925554950163483
FOXB1,0.361225668892249,0.136987563326969,0.537,0.438,1,0.925554950163483
PITX3,0.363303624310877,0.14211516533349,0.451,0.391,1,0.925554950163483
BACH2,0.365389043451848,0.10773575513032,0.476,0.422,1,0.925554950163483
KLF11,0.365389043451848,0.144239464009587,0.402,0.297,1,0.925554950163483
FOS::JUN,0.369582249662704,0.144870166085559,0.476,0.406,1,0.925554950163483
ARGFX,0.371690024480459,0.186037458815069,0.561,0.5,1,0.925554950163483
CREB1,0.371690024480459,0.0934428878030606,0.451,0.344,1,0.925554950163483
RREB1,0.373805238515064,0.0605178942236743,0.439,0.422,1,0.925554950163483
JUN(var.2),0.373805238515064,0.155081135271071,0.415,0.391,1,0.925554950163483
NEUROG1,0.380195447023627,-0.185021279452964,0.439,0.469,1,0.925554950163483
POU4F1,0.382340347750084,0.272928236442377,0.512,0.422,1,0.925554950163483
TEF,0.384492651324485,-0.19045255570658,0.488,0.625,1,0.925554950163483
RARA::RXRG,0.384492651324485,0.117488933834813,0.451,0.375,1,0.925554950163483
ZBTB7A,0.386652349702471,-0.059263231944193,0.329,0.453,1,0.925554950163483
FOXD2,0.388819434581604,-0.0939383799973223,0.524,0.594,1,0.925554950163483
