,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
MAX,0.00074073616027595,-0.527312100700493,0.398,0.61,0.468885989454677,0.260739128417135
SREBF1,0.00175905294597339,-0.472587149469884,0.265,0.468,1,0.309593318491317
MAX::MYC,0.0054387958570934,-0.434465987026176,0.422,0.584,1,0.408767067853607
ZNF528,0.00742013498134683,0.366552149353544,0.554,0.338,1,0.408767067853607
EBF3,0.00916973254036521,0.358098433437902,0.434,0.234,1,0.408767067853607
DUX4,0.0092615557223662,0.362823889867944,0.687,0.61,1,0.408767067853607
ATOH7,0.00944766724089505,0.330515568148161,0.639,0.468,1,0.408767067853607
MNT,0.0099276192034458,-0.433161444902093,0.41,0.545,1,0.408767067853607
PITX2,0.0109531473273969,0.285527171389676,0.53,0.403,1,0.408767067853607
TFCP2,0.0116127007912956,-0.298923493183051,0.458,0.688,1,0.408767067853607
OSR1,0.0142070781627752,-0.329675483024599,0.494,0.61,1,0.420712644084285
MYC,0.0143424765028734,-0.396036792928273,0.494,0.597,1,0.420712644084285
CEBPA,0.0159086627315226,0.577321605186065,0.494,0.273,1,0.430757637038151
IRF3,0.0181181835431379,-0.349968198366679,0.361,0.506,1,0.442587829510015
FOSL2::JUN(var.2),0.0207794098011169,-0.33052921066851,0.422,0.584,1,0.442587829510015
SREBF2,0.0219357510387247,-0.375217880010559,0.301,0.429,1,0.442587829510015
TCF7,0.0237751532248992,0.38635491061785,0.663,0.468,1,0.442587829510015
MEIS2,0.0239875652325582,0.335669755752556,0.59,0.403,1,0.442587829510015
JDP2,0.0248537532355407,-0.397153036580106,0.373,0.519,1,0.442587829510015
POU6F1,0.0269022592239893,0.39747204288139,0.711,0.558,1,0.442587829510015
JUND(var.2),0.0273767855114566,-0.319447823595275,0.398,0.571,1,0.442587829510015
E2F2,0.0301177900396691,-0.325207324085551,0.422,0.584,1,0.442587829510015
BHLHE41,0.0303782820849919,-0.245630045530444,0.253,0.468,1,0.442587829510015
BHLHE40,0.0354087759878857,-0.307342818482195,0.386,0.481,1,0.442587829510015
HES5,0.0363128042440659,-0.341651291056663,0.301,0.494,1,0.442587829510015
