,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
NR2F6(var.3),0.00457868999211149,-0.32254791282903,0.429,0.587,1,0.389240133451207
KLF13,0.00529874352388484,-0.280762730081429,0.429,0.547,1,0.389240133451207
NKX2-2,0.00678179378126256,0.292908479683132,0.539,0.393,1,0.389240133451207
NKX2-5,0.00913706369700883,0.275294988655576,0.552,0.407,1,0.389240133451207
NFIC::TLX1,0.0113254429776216,-0.262083697054121,0.429,0.52,1,0.389240133451207
ZNF16,0.012515833266531,-0.229998130989002,0.461,0.573,1,0.389240133451207
SOX14,0.01332099060943,0.291798303370844,0.61,0.533,1,0.389240133451207
PBX2,0.015960533229143,-0.266894040442468,0.474,0.633,1,0.389240133451207
HOXD4,0.016540480302099,-0.252681305687689,0.474,0.613,1,0.389240133451207
NR4A2::RXRA,0.0167775919591037,-0.266607461016366,0.468,0.573,1,0.389240133451207
CREB3L1,0.0220358075424705,0.257275524900894,0.506,0.407,1,0.404083944276601
EHF,0.0221876556553671,-0.398173801375719,0.195,0.24,1,0.404083944276601
NFIX(var.2),0.0234355431621656,-0.229803013652023,0.448,0.58,1,0.404083944276601
MYF6,0.025421482295547,-0.243988251548639,0.487,0.607,1,0.404083944276601
GABPA,0.0265568032262305,-0.308326022943503,0.305,0.333,1,0.404083944276601
SPIC,0.0345524140576136,-0.324456866821688,0.214,0.307,1,0.404083944276601
BARX1,0.039768823345234,-0.252728290723565,0.429,0.52,1,0.404083944276601
TFAP2A,0.0400210159824295,-0.222459056551001,0.455,0.507,1,0.404083944276601
EN1,0.0401476202240299,-0.254393532075056,0.461,0.587,1,0.404083944276601
ELF5,0.0454976776490152,-0.235888929845189,0.247,0.347,1,0.404083944276601
HSF1,0.0457802492989601,-0.160952397369287,0.396,0.513,1,0.404083944276601
ELF3,0.0497418990722309,-0.30950997117398,0.234,0.253,1,0.404083944276601
ZBED1,0.0535009744959005,-0.238582222747821,0.442,0.553,1,0.404083944276601
SPI1,0.0576660171548165,-0.311936725878131,0.143,0.2,1,0.404083944276601
ZNF410,0.0587047717709307,0.202116438288251,0.597,0.48,1,0.404083944276601
PPARD,0.0639467794780702,-0.191085818311597,0.461,0.56,1,0.404083944276601
VENTX,0.0670006649710303,-0.199515185037803,0.461,0.607,1,0.404083944276601
ZNF143,0.0671954528511644,-0.167084015423212,0.487,0.58,1,0.404083944276601
HOXB4,0.0697703727928648,-0.216777578383535,0.539,0.667,1,0.404083944276601
NR2F1(var.3),0.0697703727928648,-0.263247174635972,0.422,0.513,1,0.404083944276601
ELF1,0.0728415107436917,-0.249098414180338,0.253,0.3,1,0.404083944276601
ZNF140,0.0730501264142015,-0.159720496101335,0.403,0.487,1,0.404083944276601
DMRTA2,0.0755918505301139,-0.145926807968963,0.461,0.613,1,0.404083944276601
PLAG1,0.079539339370826,-0.182950195207017,0.383,0.48,1,0.404083944276601
JUND(var.2),0.079763468417925,-0.198440385754803,0.429,0.54,1,0.404083944276601
TAL1::TCF3,0.0811190449029694,0.191567028715969,0.578,0.473,1,0.404083944276601
SPIB,0.0829555076333122,-0.376951315929868,0.136,0.167,1,0.404083944276601
NFIX,0.0879368702951393,-0.2176984388491,0.481,0.547,1,0.404083944276601
TBX1,0.0894035984292818,-0.161258423227411,0.338,0.46,1,0.404083944276601
FIGLA,0.09189187020225,-0.201885406423057,0.435,0.52,1,0.404083944276601
SIX2,0.092396140142182,-0.193460727395433,0.487,0.547,1,0.404083944276601
FOS::JUN(var.2),0.0929026300044973,-0.192856916022301,0.448,0.58,1,0.404083944276601
TFEC,0.0959885405355957,0.19665193909152,0.474,0.413,1,0.404083944276601
ZBTB12,0.0972983136760308,-0.142456030875785,0.474,0.567,1,0.404083944276601
BHLHE23,0.0988888577051577,-0.151365412325005,0.468,0.607,1,0.404083944276601
EBF1,0.0988888577051577,-0.17077290132129,0.422,0.507,1,0.404083944276601
ESX1,0.0996918766770567,-0.176405217614275,0.494,0.593,1,0.404083944276601
NR1H4::RXRA,0.100230106257078,-0.167330507825528,0.455,0.547,1,0.404083944276601
