,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
FLI1,0.00386878292389897,0.416428633958451,0.568,0.317,1,0.450885566099927
IRF6,0.00498886067165745,-0.450840304722135,0.387,0.55,1,0.450885566099927
ATOH7,0.00540484605864568,-0.385670191894216,0.378,0.533,1,0.450885566099927
ETS1,0.00614796654712482,0.472238338144103,0.586,0.45,1,0.450885566099927
ERG,0.00939398444228768,0.386095311983451,0.532,0.333,1,0.450885566099927
ZFP42,0.0101264802495904,0.403839095507415,0.523,0.367,1,0.450885566099927
SP9,0.0109094051348219,0.267619398174939,0.495,0.283,1,0.450885566099927
ZNF528,0.011113354315798,0.367341348146633,0.568,0.417,1,0.450885566099927
CDX2,0.0124096944798145,0.344965176169216,0.586,0.4,1,0.450885566099927
DPRX,0.0154100313445582,0.435842762324924,0.523,0.383,1,0.453179881591156
TFAP2A(var.2),0.015826737771229,0.308390509401437,0.532,0.367,1,0.453179881591156
NR4A2,0.0182207631273802,0.372383497073292,0.523,0.417,1,0.453179881591156
OSR1,0.0191970906080033,0.357685904743655,0.559,0.35,1,0.453179881591156
FEV,0.020393666580215,0.410774049513149,0.559,0.433,1,0.453179881591156
NFIX,0.022596656948494,0.311637028113005,0.532,0.383,1,0.453179881591156
PROX1,0.023375590981677,0.340226880452757,0.477,0.317,1,0.453179881591156
GATA5,0.0243819513151563,0.737672992661843,0.342,0.25,1,0.453179881591156
ZBED1,0.0283219513569056,0.327216401331477,0.559,0.4,1,0.453179881591156
YY2,0.0290293313826342,0.412932911478127,0.459,0.333,1,0.453179881591156
ZNF274,0.0295093215502263,0.291704967394103,0.55,0.367,1,0.453179881591156
RFX3,0.0317546613231352,0.287601707040938,0.468,0.3,1,0.453179881591156
SOX14,0.0322730576190534,0.291684427710478,0.604,0.45,1,0.453179881591156
ETV2,0.0366873365569885,0.338265132090259,0.577,0.4,1,0.453179881591156
SPDEF,0.0369795356285025,0.310715334053718,0.559,0.383,1,0.453179881591156
TFAP4,0.0387746604469821,0.374991409130041,0.459,0.417,1,0.453179881591156
E2F7,0.0387746604469821,0.335523531519774,0.541,0.383,1,0.453179881591156
RXRA::VDR,0.0412828933174144,0.286451996888115,0.495,0.367,1,0.453179881591156
ERF,0.0467131394809395,0.340522960862962,0.55,0.45,1,0.453179881591156
ZBTB7B,0.0488988853259963,-0.263050783153629,0.459,0.567,1,0.453179881591156
NKX2-3,0.0496462840190237,0.342378055768229,0.523,0.417,1,0.453179881591156
GATA4,0.0523380382556614,0.678470025152419,0.369,0.25,1,0.453179881591156
FERD3L,0.0531291582113304,0.247087377680287,0.495,0.367,1,0.453179881591156
TFAP2C,0.0563942121624632,0.263049201134146,0.459,0.383,1,0.453179881591156
ZNF317,0.0563942121624632,0.272350748675136,0.55,0.383,1,0.453179881591156
PBX1,0.0611548518072833,-0.242961636824629,0.423,0.583,1,0.453179881591156
THAP1,0.0629665254064297,0.244758656513523,0.45,0.333,1,0.453179881591156
KLF17,0.0629665254064297,0.322196855596293,0.432,0.367,1,0.453179881591156
TFDP1,0.0657670362170104,0.244658926870096,0.468,0.317,1,0.453179881591156
SRF,0.0662436232099053,0.273310893308585,0.613,0.417,1,0.453179881591156
PRDM4,0.0672053341789696,0.273110748827464,0.459,0.333,1,0.453179881591156
INSM1,0.0686694216264343,0.268714084362789,0.532,0.383,1,0.453179881591156
FOXK2,0.0701596204773248,0.347761997302642,0.523,0.4,1,0.453179881591156
RORC,0.0721877278581373,0.289692070464252,0.577,0.467,1,0.453179881591156
HNF4G,0.0742635960532761,0.264376211575516,0.505,0.333,1,0.453179881591156
TBXT,0.0747901157691578,0.297006604746907,0.595,0.45,1,0.453179881591156
ETS2,0.0747901157691578,0.375597885819625,0.505,0.433,1,0.453179881591156
ZNF75D,0.075852302562985,0.206186922216308,0.495,0.35,1,0.453179881591156
TFAP2C(var.2),0.075852302562985,-0.221500225057239,0.441,0.567,1,0.453179881591156
MLX,0.078013602663166,0.215285332524963,0.523,0.333,1,0.453179881591156
FOXI1,0.0785616909869448,0.335109761797383,0.514,0.333,1,0.453179881591156
FOXL1,0.0785616909869448,0.335109761797383,0.514,0.333,1,0.453179881591156
FOXO4,0.0785616909869448,0.335109761797383,0.514,0.333,1,0.453179881591156
FOXO6,0.0785616909869448,0.335109761797383,0.514,0.333,1,0.453179881591156
FOXP3,0.0785616909869448,0.335109761797383,0.514,0.333,1,0.453179881591156
FOSL1::JUN(var.2),0.0785616909869448,-0.255490025662198,0.468,0.567,1,0.453179881591156
SCRT1,0.079112908740419,-0.251765925456722,0.45,0.567,1,0.453179881591156
DMRT3,0.0796672679844828,-0.304411283182804,0.414,0.517,1,0.453179881591156
ATF3,0.0824866088657089,-0.246094027823821,0.468,0.65,1,0.453179881591156
FOXP2,0.0830600704594401,0.298710701186322,0.486,0.35,1,0.453179881591156
NRF1,0.0859760094621725,0.202425383917942,0.378,0.333,1,0.453179881591156
MEIS1,0.0877649122333213,0.229475945245129,0.514,0.383,1,0.453179881591156
HNF4A,0.0901966875024153,0.278490469480976,0.477,0.367,1,0.453179881591156
RREB1,0.0908130280450988,0.214727331626971,0.441,0.383,1,0.453179881591156
SNAI1,0.0920558695224844,0.273640663506419,0.595,0.467,1,0.453179881591156
TFAP2B,0.0939457132183098,0.237062089765861,0.477,0.433,1,0.453179881591156
HLF,0.096513761657212,-0.37683937922944,0.505,0.583,1,0.453179881591156
PAX9,0.0984764104804701,-0.271051928719752,0.477,0.667,1,0.453179881591156
SPIC,0.0991376644194512,-0.439257594134755,0.414,0.433,1,0.453179881591156
THAP11,0.103179919241068,0.18002782126333,0.45,0.383,1,0.453179881591156
TEF,0.104556092262604,-0.322556618562036,0.514,0.6,1,0.453179881591156
BHLHE22,0.105249623723171,-0.207603034579178,0.396,0.55,1,0.453179881591156
SOX21,0.110930113813036,0.310700805806211,0.559,0.483,1,0.453179881591156
TCF7,0.113121683042399,0.219862323036734,0.405,0.283,1,0.453179881591156
GATA3,0.113859740417068,0.562780618876303,0.315,0.233,1,0.453179881591156
HOXA6,0.113859740417068,0.178481384869058,0.514,0.367,1,0.453179881591156
JUNB(var.2),0.113859740417068,-0.27247832146342,0.505,0.583,1,0.453179881591156
SCRT2,0.116096678328941,-0.202825999642926,0.505,0.567,1,0.453179881591156
POU6F2,0.1168499515461,0.318615214108799,0.486,0.433,1,0.453179881591156
FOS::JUN(var.2),0.1168499515461,-0.205029699606767,0.423,0.65,1,0.453179881591156
PAX5,0.119901488582715,0.189327728797728,0.495,0.4,1,0.453179881591156
NHLH1,0.124595388182582,0.18034582555418,0.486,0.4,1,0.453179881591156
E2F8,0.125391453676516,0.259664301635686,0.459,0.417,1,0.453179881591156
MEIS2,0.126995471257573,0.184431789969017,0.45,0.35,1,0.453179881591156
GLIS2,0.127803445839314,0.174844681099869,0.423,0.35,1,0.453179881591156
HOXB13,0.128615412565288,-0.225854177330765,0.495,0.617,1,0.453179881591156
EGR2,0.131075377234157,0.206666577088189,0.514,0.367,1,0.453179881591156
GATA2,0.131903424015769,0.663231901742314,0.351,0.25,1,0.453179881591156
KLF11,0.132735518532393,0.198792593947574,0.468,0.383,1,0.453179881591156
ZBTB26,0.132735518532393,0.268909833641149,0.55,0.45,1,0.453179881591156
TBX19,0.133571671811302,0.251971160071329,0.55,0.45,1,0.453179881591156
HOXB7,0.136104594019679,0.207962718531987,0.532,0.383,1,0.453179881591156
SOX4,0.136957091983892,0.190730483252227,0.514,0.4,1,0.453179881591156
OTX2,0.139539309667204,0.2256738078302,0.541,0.417,1,0.453179881591156
EGR1,0.140408326146575,0.193267892839585,0.441,0.4,1,0.453179881591156
NRL,0.143040357501465,0.29730095803646,0.459,0.4,1,0.453179881591156
CDX4,0.145710085063681,0.179416531079723,0.559,0.45,1,0.453179881591156
TFAP4(var.2),0.145710085063681,-0.241020351924051,0.45,0.517,1,0.453179881591156
NKX6-1,0.146608420465248,0.295893629602803,0.559,0.45,1,0.453179881591156
NKX6-2,0.146608420465248,0.295893629602803,0.559,0.45,1,0.453179881591156
LHX5,0.146608420465248,0.295893629602803,0.559,0.45,1,0.453179881591156
