	Before	After	A/B
0	2055	8571	4.170802919708029
1	2029	8527	4.202562838836865
2	1905	8503	4.463517060367454
3	1971	8524	4.324708269913749
4	1958	8637	4.411133810010215
5	1944	8450	4.346707818930041
6	2027	8546	4.2160828811050814
7	1978	8558	4.326592517694641
8	1912	8477	4.433577405857741
9	1917	8476	4.4214919144496605
10	1994	8475	4.25025075225677
11	1988	8520	4.285714285714286
12	1985	8485	4.27455919395466
13	2030	8563	4.218226600985222
14	1942	8512	4.383110195674562
15	1993	8522	4.275965880582037
16	2074	8601	4.147058823529412
17	1993	8589	4.309583542398395
18	1999	8595	4.299649824912456
19	1975	8531	4.319493670886076
20	1970	8479	4.304060913705584
21	1989	8607	4.327300150829562
22	1979	8569	4.329964628600303
23	1929	8454	4.38258164852255
24	2009	8574	4.267794922847187
25	1972	8518	4.31947261663286
26	1982	8544	4.310797174571141
27	2025	8574	4.234074074074074
28	1972	8480	4.300202839756592
29	2022	8651	4.278437190900099
30	1943	8523	4.386515697375193
31	2021	8542	4.226620484908461
32	1943	8541	4.395779722079259
33	2017	8585	4.256321269211701
34	2064	8645	4.188468992248062
35	1955	8580	4.388746803069053
36	2004	8494	4.238522954091817
37	1974	8540	4.326241134751773
38	1985	8514	4.2891687657430735
39	2035	8696	4.273218673218674
40	2020	8535	4.225247524752476
41	2023	8605	4.253583786455759
42	2036	8585	4.216601178781925
43	2005	8626	4.302244389027432
44	2013	8567	4.2558370591157475
45	1967	8519	4.330960854092527
46	2025	8567	4.230617283950617
47	1916	8460	4.4154488517745305
48	1967	8572	4.3579054397559736
49	2014	8525	4.23286991062562
50	2056	8559	4.162937743190661
51	2064	8578	4.1560077519379846
52	2047	8669	4.234978016609673
53	2035	8620	4.235872235872236
54	1960	8561	4.367857142857143
55	1989	8555	4.301156359979889
56	1919	8548	4.454403335070349
57	2043	8538	4.179148311306902
58	1976	8563	4.333502024291498
59	2033	8605	4.232661091982292
60	2044	8617	4.215753424657534
61	2088	8634	4.135057471264368
62	1965	8563	4.357760814249364
63	2013	8534	4.239443616492797
64	2095	8621	4.115035799522673
65	1935	8560	4.423772609819121
66	2062	8668	4.20368574199806
67	2089	8690	4.159885112494016
68	2087	8632	4.1360804983229515
69	2071	8680	4.191211974891357
70	2025	8532	4.213333333333333
71	1980	8537	4.311616161616161
72	2030	8542	4.207881773399015
73	2009	8609	4.285216525634644
74	2020	8574	4.244554455445544
75	1965	8558	4.355216284987278
76	2099	8625	4.109099571224393
77	2050	8585	4.18780487804878
78	2012	8586	4.2673956262425445
79	2011	8596	4.2744903033316755
80	2050	8536	4.16390243902439
81	2029	8587	4.232134056185313
82	1974	8610	4.361702127659575
83	2012	8512	4.230616302186879
84	2030	8585	4.229064039408867
85	2057	8603	4.182304326689353
86	1986	8536	4.2980866062437055
87	1966	8545	4.346388606307222
88	2010	8581	4.269154228855721
89	1992	8656	4.3453815261044175
90	1995	8524	4.272681704260652
91	2013	8590	4.267262791852956
92	2022	8525	4.216122650840751
93	2048	8727	4.26123046875
94	1936	8473	4.37654958677686
95	2017	8616	4.271690629647992
96	1993	8578	4.304064224786754
97	1991	8541	4.2898041185334
98	1982	8554	4.3158425832492435
99	1976	8461	4.281882591093117
