	Before	After	A/B
0	1986	9747	4.90785498489426
1	1970	9720	4.934010152284264
2	2047	9736	4.756228627259404
3	2049	9763	4.764763299170327
4	1996	9721	4.8702404809619235
5	2002	9746	4.868131868131868
6	1987	9711	4.887267237040765
7	2001	9758	4.87656171914043
8	1980	9736	4.917171717171717
9	1988	9727	4.892857142857143
10	1965	9706	4.939440203562341
11	2038	9754	4.786064769381746
12	1995	9741	4.882706766917293
13	2076	9741	4.692196531791907
14	1999	9742	4.87343671835918
15	1993	9742	4.8881083793276465
16	2042	9743	4.77130264446621
17	2084	9733	4.6703454894433785
18	2041	9756	4.780009799118079
19	1985	9746	4.909823677581864
20	1986	9740	4.904330312185297
21	1955	9717	4.970332480818414
22	2031	9764	4.807483998030527
23	2010	9716	4.8338308457711445
24	2013	9724	4.830601092896175
25	1950	9746	4.997948717948718
26	1908	9711	5.089622641509434
27	1953	9753	4.993855606758832
28	1977	9740	4.926656550328781
29	2051	9759	4.75816674792784
30	1970	9755	4.951776649746193
31	2031	9754	4.802560315115707
32	2061	9774	4.74235807860262
33	2016	9746	4.834325396825397
34	2011	9755	4.850820487319742
35	2008	9745	4.85308764940239
36	1917	9704	5.06207616066771
37	1999	9731	4.867933966983491
38	1982	9722	4.905146316851665
39	1997	9696	4.85528292438658
40	1906	9737	5.1086044071353625
41	2002	9747	4.868631368631369
42	2004	9705	4.842814371257485
43	1991	9741	4.89251632345555
44	2006	9732	4.851445663010967
45	2022	9751	4.822453016815035
46	2017	9743	4.830441249380268
47	1994	9707	4.868104312938817
48	1995	9718	4.871177944862155
49	2028	9753	4.809171597633136
50	1984	9723	4.90070564516129
51	1998	9760	4.884884884884885
52	1941	9734	5.014940752189593
53	2042	9761	4.780117531831538
54	2064	9726	4.712209302325581
55	2015	9740	4.833746898263027
56	2014	9739	4.835650446871897
57	1984	9753	4.915826612903226
58	1992	9751	4.895080321285141
59	1970	9752	4.950253807106599
60	2043	9756	4.775330396475771
61	1989	9742	4.897938662644545
62	2005	9717	4.84638403990025
63	1953	9699	4.966205837173579
64	2004	9713	4.8468063872255485
65	1987	9748	4.905888273779567
66	2012	9737	4.8394632206759445
67	2009	9743	4.849676455948233
68	1998	9732	4.870870870870871
69	1963	9723	4.953132959755476
70	1982	9746	4.917255297679112
71	2031	9747	4.7991137370753325
72	2008	9730	4.845617529880478
73	2094	9748	4.655205348615091
74	1987	9759	4.911424257674887
75	1961	9734	4.963793982661907
76	1963	9727	4.955170657157412
77	1990	9724	4.88643216080402
78	2043	9756	4.775330396475771
79	2088	9743	4.666187739463601
80	2080	9746	4.685576923076923
81	1992	9725	4.882028112449799
82	2040	9740	4.7745098039215685
83	1976	9734	4.926113360323886
84	2036	9744	4.785854616895874
85	2025	9726	4.802962962962963
86	1959	9733	4.968351199591629
87	2009	9733	4.844698855151817
88	2005	9746	4.860847880299252
89	2028	9752	4.808678500986193
90	1991	9728	4.88598694123556
91	1979	9711	4.907023749368368
92	1993	9753	4.893627696939287
93	1955	9723	4.973401534526854
94	1941	9714	5.004636785162288
95	2025	9757	4.818271604938271
96	2027	9759	4.814504193389245
97	2031	9757	4.804037419990153
98	1975	9726	4.924556962025316
99	1925	9722	5.05038961038961
