	Before	After	A/B
0	2007	9693	4.829596412556054
1	2040	9749	4.778921568627451
2	2060	9757	4.7364077669902915
3	2011	9734	4.840377921432124
4	2029	9753	4.806801379990143
5	2044	9732	4.761252446183953
6	2010	9746	4.848756218905472
7	2039	9775	4.794016674840608
8	1994	9737	4.883149448345035
9	2013	9719	4.828117237953304
10	2051	9762	4.759629449049244
11	2070	9739	4.704830917874396
12	2067	9741	4.712626995645864
13	2021	9763	4.830776843146957
14	1999	9754	4.8794397198599295
15	2026	9722	4.7986179664363275
16	2020	9741	4.822277227722772
17	2028	9742	4.8037475345167655
18	1948	9719	4.989219712525667
19	1974	9735	4.9316109422492405
20	1971	9749	4.946220192795535
21	2096	9747	4.650286259541985
22	2004	9734	4.857285429141717
23	2006	9757	4.863908275174476
24	1948	9707	4.98305954825462
25	2077	9741	4.689937409725566
26	2061	9750	4.730713245997089
27	2043	9730	4.762604013705335
28	1944	9753	5.0169753086419755
29	1951	9733	4.9887237314197845
30	1942	9733	5.011843460350154
31	2009	9736	4.846192135390742
32	1982	9763	4.925832492431887
33	2040	9743	4.775980392156863
34	2105	9743	4.628503562945368
35	1995	9755	4.889724310776942
36	2025	9753	4.816296296296296
37	2004	9771	4.875748502994012
38	2062	9754	4.730358874878759
39	2003	9742	4.863704443334997
40	1974	9718	4.922998986828774
41	1962	9748	4.968399592252803
42	1987	9740	4.9018621036738805
43	2061	9766	4.73847646773411
44	1960	9730	4.964285714285714
45	1987	9729	4.896326119778561
46	2001	9732	4.863568215892054
47	1979	9719	4.911066195048004
48	1984	9732	4.905241935483871
49	1938	9747	5.029411764705882
50	2038	9723	4.770853778213935
51	1918	9727	5.071428571428571
52	2016	9754	4.838293650793651
53	2079	9741	4.6854256854256855
54	1959	9761	4.9826442062276675
55	1975	9777	4.950379746835443
56	1987	9738	4.900855561147458
57	2025	9732	4.8059259259259255
58	1995	9723	4.873684210526315
59	2034	9735	4.786135693215339
60	1984	9707	4.892641129032258
61	2029	9745	4.80285855101035
62	2028	9750	4.8076923076923075
63	1947	9749	5.007190549563431
64	2028	9727	4.796351084812623
65	2039	9742	4.777832270720942
66	2007	9753	4.85949177877429
67	1950	9745	4.9974358974358974
68	1968	9752	4.955284552845528
69	1995	9721	4.872681704260652
70	2046	9757	4.768817204301075
71	1983	9726	4.904689863842663
72	1969	9744	4.948704926358558
73	1902	9735	5.118296529968454
74	1923	9725	5.057202288091523
75	2011	9740	4.843361511685728
76	2041	9765	4.784419402253797
77	2085	9773	4.687290167865707
78	1997	9731	4.872809213820731
79	1988	9752	4.905432595573441
80	1954	9726	4.977482088024565
81	2006	9758	4.864406779661017
82	1955	9716	4.969820971867008
83	2018	9745	4.829038652130823
84	1964	9738	4.958248472505091
85	1950	9716	4.982564102564103
86	2100	9753	4.644285714285714
87	2061	9737	4.724405628335759
88	2040	9723	4.766176470588236
89	2027	9769	4.819437592501234
90	2091	9761	4.668101386896222
91	2076	9761	4.701830443159923
92	1974	9733	4.930597771023303
93	1980	9767	4.932828282828283
94	2046	9740	4.760508308895406
95	2000	9750	4.875
96	1988	9717	4.887826961770624
97	1979	9715	4.909044972208186
98	2023	9746	4.817597627286209
99	2073	9749	4.702846116739026
