	Before	After	A/B
0	2000	2106	1.053
1	2004	2084	1.0399201596806387
2	1973	2099	1.06386213887481
3	2048	2214	1.0810546875
4	2038	2155	1.0574092247301277
5	1984	2066	1.0413306451612903
6	1976	2007	1.0156882591093117
7	1943	1961	1.0092640247040658
8	1962	2101	1.0708460754332314
9	1982	2146	1.082744702320888
10	1965	2101	1.0692111959287531
11	1973	2067	1.0476431829700963
12	1974	2071	1.0491388044579535
13	2046	2221	1.0855327468230693
14	2004	2107	1.0513972055888223
15	2018	2112	1.0465807730426164
16	1979	2131	1.0768064679130873
17	2041	2174	1.0651641352278296
18	1987	2153	1.0835430296930044
19	1989	2231	1.12166918049271
20	2025	2085	1.0296296296296297
21	2008	2187	1.0891434262948207
22	2044	2228	1.0900195694716244
23	1942	2041	1.0509783728115345
24	1967	2158	1.0971021860701575
25	2012	2134	1.0606361829025845
26	2063	2197	1.0649539505574406
27	2026	2171	1.0715695952615991
28	1960	2099	1.0709183673469387
29	2007	2083	1.0378674638764325
30	1977	2068	1.0460293373798686
31	1997	2062	1.0325488232348523
32	2054	2190	1.0662122687439144
33	1971	2077	1.0537798072044648
34	2022	2128	1.0524233432245302
35	2031	2108	1.0379123584441161
36	1973	2171	1.1003547896604156
37	2034	2127	1.0457227138643068
38	2024	2142	1.058300395256917
39	2098	2267	1.0805529075309819
40	2014	2048	1.0168818272095332
41	2020	2113	1.046039603960396
42	2026	2159	1.0656465942744324
43	2043	2184	1.0690161527165933
44	1954	2127	1.0885363357215967
45	2026	2146	1.0592300098716683
46	1980	2142	1.0818181818181818
47	2060	2179	1.057766990291262
48	2041	2208	1.0818226359627634
49	1976	2099	1.062246963562753
50	2008	2143	1.0672310756972112
51	2005	2151	1.0728179551122194
52	2002	2070	1.033966033966034
53	1993	2184	1.0958354239839438
54	1994	2146	1.0762286860581745
55	1930	1975	1.0233160621761659
56	1960	2106	1.0744897959183672
57	2041	2118	1.0377266046055855
58	2041	2136	1.0465458108770211
59	1946	2102	1.08016443987667
60	1997	2049	1.0260390585878818
61	2116	2173	1.026937618147448
62	2020	2165	1.0717821782178218
63	2030	2186	1.076847290640394
64	1954	2052	1.0501535312180144
65	2051	2156	1.0511945392491469
66	2017	2104	1.0431333663857214
67	2068	2179	1.0536750483558994
68	2028	2151	1.0606508875739644
69	1964	2079	1.0585539714867618
70	1985	2140	1.0780856423173804
71	1981	2073	1.0464411913175165
72	2025	2171	1.0720987654320988
73	1996	2159	1.0816633266533067
74	2023	2147	1.0612951062778053
75	1978	2030	1.0262891809908998
76	1969	2093	1.062976130015236
77	1987	2155	1.0845495722194263
78	1994	2125	1.0656970912738215
79	1985	2096	1.055919395465995
80	2023	2145	1.0603064755313891
81	2011	2076	1.0323222277473894
82	1994	2130	1.0682046138415247
83	2051	2117	1.0321794246708922
84	1986	2164	1.0896273917421955
85	1952	2034	1.0420081967213115
86	1935	2067	1.0682170542635658
87	2025	2161	1.0671604938271604
88	2001	2138	1.0684657671164417
89	1969	2087	1.0599288979177248
90	1939	2013	1.038164002062919
91	1956	2007	1.0260736196319018
92	2084	2188	1.0499040307101728
93	1986	2103	1.0589123867069485
94	1964	2089	1.0636456211812628
95	1934	2053	1.0615305067218201
96	1964	1981	1.0086558044806517
97	1959	2104	1.0740173557937724
98	2001	2057	1.0279860069965017
99	2002	2149	1.0734265734265733
