	Before	After	A/B
0	200	3339	16.695
1	206	3216	15.611650485436893
2	232	3498	15.077586206896552
3	195	3113	15.964102564102564
4	219	3384	15.452054794520548
5	242	3736	15.438016528925619
6	213	3408	16.0
7	190	3028	15.936842105263159
8	199	3430	17.236180904522612
9	200	3232	16.16
10	214	3352	15.663551401869158
11	219	3466	15.826484018264841
12	210	3352	15.961904761904762
13	211	3338	15.819905213270141
14	203	3289	16.201970443349754
15	191	3232	16.921465968586386
16	177	2935	16.581920903954803
17	185	3024	16.345945945945946
18	213	3241	15.215962441314554
19	195	3124	16.02051282051282
20	205	3376	16.46829268292683
21	182	3018	16.582417582417584
22	188	3418	18.180851063829788
23	211	3478	16.48341232227488
24	199	3209	16.12562814070352
25	188	3248	17.27659574468085
26	221	3493	15.805429864253394
27	206	3368	16.349514563106798
28	187	3046	16.288770053475936
29	201	3227	16.054726368159205
30	220	3526	16.027272727272727
31	200	3294	16.47
32	201	3257	16.203980099502488
33	218	3368	15.44954128440367
34	223	3361	15.071748878923767
35	196	3301	16.841836734693878
36	208	3304	15.884615384615385
37	213	3252	15.267605633802816
38	191	2936	15.3717277486911
39	181	3146	17.38121546961326
40	203	3367	16.586206896551722
41	165	2751	16.672727272727272
42	194	3161	16.29381443298969
43	197	3212	16.304568527918782
44	197	3202	16.253807106598984
45	181	3005	16.60220994475138
46	219	3355	15.319634703196346
47	203	3152	15.527093596059114
48	218	3255	14.931192660550458
49	171	2961	17.31578947368421
50	168	2846	16.94047619047619
51	166	2841	17.1144578313253
52	207	3444	16.63768115942029
53	209	3325	15.909090909090908
54	191	3004	15.727748691099476
55	238	3631	15.256302521008404
56	201	3318	16.507462686567163
57	218	3382	15.513761467889909
58	203	3313	16.320197044334975
59	192	3224	16.791666666666668
60	215	3324	15.46046511627907
61	187	3201	17.11764705882353
62	191	3115	16.308900523560208
63	225	3351	14.893333333333333
64	195	3075	15.76923076923077
65	193	2951	15.290155440414507
66	201	3154	15.691542288557214
67	205	3077	15.009756097560976
68	229	3493	15.253275109170305
69	203	3214	15.832512315270936
70	212	3420	16.132075471698112
71	198	3204	16.181818181818183
72	218	3459	15.86697247706422
73	182	3060	16.813186813186814
74	229	3576	15.615720524017467
75	222	3551	15.995495495495495
76	199	3084	15.49748743718593
77	212	3378	15.933962264150944
78	221	3353	15.171945701357465
79	207	3476	16.792270531400966
80	209	3483	16.66507177033493
81	190	2984	15.705263157894738
82	189	2836	15.005291005291005
83	207	3260	15.748792270531402
84	210	3141	14.957142857142857
85	210	3723	17.728571428571428
86	188	3165	16.835106382978722
87	189	3122	16.51851851851852
88	176	3053	17.34659090909091
89	190	3158	16.621052631578948
90	219	3599	16.4337899543379
91	211	3419	16.203791469194314
92	198	3120	15.757575757575758
93	215	3347	15.567441860465117
94	213	3513	16.492957746478872
95	188	3006	15.98936170212766
96	193	2868	14.860103626943005
97	218	3539	16.23394495412844
98	184	3095	16.820652173913043
99	213	3393	15.929577464788732
