	Before	After	A/B
0	2058	2146	1.0427599611273082
1	1996	2146	1.0751503006012024
2	2024	2055	1.015316205533597
3	1998	2052	1.027027027027027
4	1983	2090	1.053958648512355
5	2018	2128	1.0545094152626362
6	2012	2146	1.0666003976143141
7	2020	2141	1.05990099009901
8	2002	2127	1.0624375624375624
9	2012	2167	1.0770377733598409
10	2061	2185	1.0601649684619117
11	2015	2082	1.0332506203473946
12	1939	2073	1.0691077875193398
13	2056	2193	1.0666342412451362
14	2005	2125	1.059850374064838
15	2074	2198	1.059787849566056
16	2049	2191	1.0693020985846755
17	2012	2080	1.0337972166998013
18	1940	2063	1.06340206185567
19	1987	2073	1.0432813286361349
20	1953	2114	1.082437275985663
21	1956	2167	1.1078732106339468
22	1976	2160	1.0931174089068827
23	2070	2232	1.0782608695652174
24	1985	2058	1.0367758186397984
25	2089	2242	1.0732407850646242
26	1923	2065	1.0738429537181486
27	2022	2150	1.063303659742829
28	2064	2203	1.06734496124031
29	2026	2192	1.0819348469891412
30	2059	2164	1.0509956289460904
31	1947	2015	1.0349255264509503
32	2017	2102	1.0421417947446703
33	1939	2093	1.0794223826714802
34	2057	2211	1.0748663101604279
35	2007	2039	1.0159441953163926
36	2010	2127	1.0582089552238807
37	1993	2104	1.0556949322629203
38	2014	2155	1.0700099304865938
39	1983	2027	1.022188603126576
40	1996	2150	1.0771543086172344
41	2033	2115	1.0403344810624693
42	2015	2192	1.0878411910669976
43	1993	2144	1.075765178123432
44	1960	2165	1.1045918367346939
45	2039	2199	1.0784698381559588
46	2021	2229	1.1029193468579912
47	1967	2139	1.0874428063040162
48	1996	2080	1.0420841683366733
49	2032	2177	1.0713582677165354
50	1970	2080	1.0558375634517767
51	2045	2227	1.0889975550122248
52	1983	2086	1.0519415027735755
53	1978	1961	0.9914054600606673
54	2033	2246	1.104771273979341
55	1985	2137	1.076574307304786
56	1995	2057	1.031077694235589
57	1947	2034	1.044684129429892
58	2046	2182	1.0664711632453567
59	2026	2130	1.0513326752221126
60	1989	2093	1.0522875816993464
61	2023	2159	1.0672268907563025
62	1944	2129	1.0951646090534979
63	1971	2158	1.0948756976154237
64	1990	2100	1.0552763819095476
65	1984	2186	1.1018145161290323
66	2032	2175	1.0703740157480315
67	1999	2088	1.0445222611305653
68	2028	2156	1.0631163708086786
69	2010	2123	1.0562189054726367
70	2013	2141	1.0635866865375063
71	2037	2201	1.0805105547373588
72	1981	2038	1.0287733467945481
73	2022	2146	1.0613254203758655
74	1962	2105	1.0728848114169216
75	1985	2130	1.0730478589420656
76	2020	2191	1.0846534653465347
77	1988	2086	1.0492957746478873
78	2023	2163	1.069204152249135
79	1988	2130	1.0714285714285714
80	1982	2175	1.0973763874873865
81	1968	2102	1.068089430894309
82	1978	2074	1.0485338725985844
83	2003	2033	1.0149775336994509
84	1953	2089	1.0696364567332308
85	1961	2063	1.0520142784293727
86	1981	2090	1.0550227158001009
87	1972	2151	1.0907707910750508
88	1983	2049	1.033282904689864
89	1972	2140	1.0851926977687627
90	2037	2154	1.0574374079528719
91	1997	2088	1.045568352528793
92	1973	2115	1.0719716168271667
93	1992	2182	1.0953815261044177
94	1916	2038	1.0636743215031315
95	2076	2238	1.0780346820809248
96	1958	2001	1.0219611848825332
97	1992	2168	1.0883534136546185
98	1964	2072	1.054989816700611
99	2016	2032	1.007936507936508
