	Before	After	A/B
0	199	3241	16.28643216080402
1	183	3000	16.39344262295082
2	208	3342	16.067307692307693
3	221	3526	15.95475113122172
4	201	3191	15.875621890547263
5	187	3266	17.46524064171123
6	198	3285	16.59090909090909
7	196	3206	16.357142857142858
8	210	3421	16.29047619047619
9	235	3680	15.659574468085106
10	205	3263	15.917073170731708
11	191	3032	15.87434554973822
12	188	3136	16.680851063829788
13	188	3084	16.404255319148938
14	189	3203	16.947089947089946
15	200	3266	16.33
16	193	3230	16.735751295336787
17	188	3192	16.97872340425532
18	199	3111	15.633165829145728
19	192	3142	16.364583333333332
20	209	3460	16.555023923444978
21	216	3308	15.314814814814815
22	204	3251	15.936274509803921
23	200	3254	16.27
24	190	3006	15.821052631578947
25	217	3588	16.534562211981566
26	216	3258	15.083333333333334
27	192	3195	16.640625
28	201	3257	16.203980099502488
29	174	2786	16.011494252873565
30	215	3437	15.986046511627906
31	210	3403	16.204761904761906
32	225	3386	15.04888888888889
33	193	3263	16.906735751295336
34	227	3605	15.881057268722467
35	193	2988	15.481865284974093
36	200	3145	15.725
37	179	2860	15.977653631284916
38	212	3250	15.330188679245284
39	200	3204	16.02
40	185	2981	16.113513513513514
41	202	3340	16.534653465346533
42	202	3189	15.787128712871286
43	192	3187	16.598958333333332
44	206	3378	16.398058252427184
45	185	3203	17.313513513513513
46	199	3444	17.306532663316585
47	209	3415	16.339712918660286
48	196	3075	15.688775510204081
49	215	3235	15.046511627906977
50	211	3586	16.99526066350711
51	203	3360	16.551724137931036
52	222	3360	15.135135135135135
53	215	3439	15.995348837209303
54	196	3143	16.035714285714285
55	213	3464	16.262910798122064
56	191	2903	15.198952879581151
57	192	3180	16.5625
58	212	3384	15.962264150943396
59	201	3282	16.328358208955223
60	211	3331	15.786729857819905
61	176	3148	17.886363636363637
62	218	3311	15.188073394495413
63	181	3059	16.900552486187845
64	160	2578	16.1125
65	197	3115	15.812182741116752
66	206	3251	15.781553398058252
67	184	3243	17.625
68	202	3376	16.712871287128714
69	194	3218	16.587628865979383
70	188	3219	17.122340425531913
71	217	3345	15.414746543778802
72	179	2893	16.162011173184357
73	214	3433	16.042056074766354
74	222	3452	15.54954954954955
75	210	3391	16.14761904761905
76	199	3079	15.472361809045227
77	190	3118	16.410526315789475
78	198	3277	16.550505050505052
79	197	3111	15.791878172588833
80	200	3122	15.61
81	210	3269	15.566666666666666
82	158	2535	16.044303797468356
83	208	3115	14.975961538461538
84	198	3144	15.878787878787879
85	198	3298	16.656565656565657
86	186	2971	15.973118279569892
87	173	3078	17.791907514450866
88	210	3194	15.209523809523809
89	210	3315	15.785714285714286
90	203	3300	16.25615763546798
91	214	3230	15.093457943925234
92	205	3474	16.946341463414633
93	213	3280	15.39906103286385
94	157	2665	16.97452229299363
95	223	3393	15.215246636771301
96	175	2965	16.942857142857143
97	206	3223	15.645631067961165
98	193	3219	16.678756476683937
99	206	3219	15.62621359223301
