	Before	After	A/B
0	2013	8660	4.302036761053155
1	1965	8536	4.344020356234097
2	1994	8574	4.299899699097292
3	2011	8611	4.281949278965689
4	1999	8591	4.297648824412206
5	2003	8531	4.259111333000499
6	2028	8623	4.251972386587771
7	1956	8562	4.377300613496932
8	1979	8530	4.310257705912077
9	1963	8490	4.325012735608762
10	1986	8583	4.3217522658610275
11	2003	8591	4.289066400399401
12	1996	8559	4.288076152304609
13	1992	8565	4.299698795180723
14	1961	8533	4.351351351351352
15	1984	8580	4.324596774193548
16	2038	8546	4.193326790971541
17	2009	8526	4.2439024390243905
18	2022	8626	4.2660731948565775
19	1986	8527	4.293554884189326
20	2015	8533	4.234739454094293
21	1949	8525	4.374037968188815
22	2011	8569	4.261064147190453
23	2011	8579	4.266036797613128
24	1980	8551	4.318686868686869
25	2002	8596	4.293706293706293
26	2017	8582	4.254833911750124
27	2014	8593	4.266633565044687
28	1976	8608	4.3562753036437245
29	2005	8659	4.318703241895262
30	2069	8593	4.153214113098115
31	1966	8609	4.378942014242116
32	1931	8498	4.400828586224754
33	1961	8576	4.373278939316675
34	1964	8551	4.353869653767821
35	1989	8509	4.2780291603821015
36	1948	8526	4.376796714579055
37	1933	8477	4.385411277806519
38	1969	8489	4.311325545962418
39	1979	8529	4.309752400202123
40	2020	8552	4.233663366336634
41	2053	8639	4.207988309790551
42	1980	8585	4.335858585858586
43	2020	8622	4.268316831683168
44	2039	8510	4.1736145169200585
45	1948	8501	4.363963039014374
46	2031	8535	4.202363367799114
47	2016	8586	4.258928571428571
48	2065	8664	4.195641646489104
49	2041	8591	4.20921117099461
50	2022	8583	4.244807121661721
51	2055	8577	4.173722627737226
52	1947	8521	4.376476630713919
53	2050	8647	4.218048780487805
54	1997	8530	4.271407110665999
55	2022	8567	4.236894164193868
56	2069	8608	4.160463992266796
57	1990	8575	4.309045226130653
58	2030	8592	4.232512315270936
59	2018	8612	4.267591674925669
60	2002	8521	4.256243756243756
61	2030	8612	4.242364532019704
62	1948	8548	4.388090349075975
63	1973	8493	4.304612265585403
64	2041	8631	4.228809407153356
65	2054	8605	4.189386562804284
66	1986	8534	4.297079556898288
67	1988	8627	4.339537223340041
68	2064	8638	4.185077519379845
69	2002	8536	4.263736263736264
70	2000	8605	4.3025
71	1957	8566	4.377107818088912
72	1978	8614	4.354903943377149
73	1993	8523	4.27646763672855
74	1988	8565	4.308350100603621
75	1938	8460	4.365325077399381
76	2082	8636	4.147934678194044
77	2036	8619	4.2333005893909625
78	2027	8525	4.205722742969907
79	1956	8575	4.383946830265849
80	1978	8514	4.304347826086956
81	1945	8596	4.419537275064267
82	2025	8568	4.231111111111111
83	2061	8588	4.1669092673459485
84	2043	8596	4.2075379344101815
85	2041	8642	4.234198922097011
86	2020	8650	4.282178217821782
87	2069	8615	4.16384726921218
88	2029	8592	4.234598324297684
89	2037	8602	4.222876779577811
90	2055	8627	4.1980535279805355
91	1999	8543	4.273636818409204
92	1961	8514	4.341662417134115
93	1965	8355	4.251908396946565
94	2031	8530	4.199901526341703
95	1997	8550	4.2814221331998
96	1951	8522	4.368016401845208
97	1980	8566	4.3262626262626265
98	1987	8510	4.282838449924509
99	1992	8576	4.305220883534137
