	Before	After	A/B
0	3937	4070	1.0337820675641352
1	4034	4248	1.053049082796232
2	3985	4279	1.0737766624843161
3	4094	4348	1.0620420127015144
4	4060	4333	1.0672413793103448
5	4053	4170	1.0288675055514434
6	3963	4252	1.0729245521069897
7	4077	4261	1.045131223939171
8	4025	4206	1.0449689440993788
9	4008	4245	1.0591317365269461
10	3933	4168	1.0597508263412154
11	3896	4159	1.067505133470226
12	3984	4218	1.0587349397590362
13	3956	4142	1.0470171890798787
14	4029	4255	1.0560933234053116
15	3962	4133	1.0431600201918223
16	3994	4161	1.041812719078618
17	3970	4194	1.0564231738035263
18	4047	4299	1.0622683469236471
19	4059	4291	1.0571569352057157
20	3976	4242	1.0669014084507042
21	3999	4239	1.0600150037509377
22	3998	4231	1.0582791395697848
23	4009	4128	1.0296832127712647
24	3941	4198	1.0652118751585893
25	4011	4285	1.068312141610571
26	3985	4163	1.044667503136763
27	3979	4264	1.0716260366926362
28	4042	4248	1.0509648688767936
29	4038	4270	1.057454185240218
30	3993	4212	1.0548459804658152
31	4050	4249	1.0491358024691357
32	3964	4257	1.0739152371342078
33	3981	4219	1.0597839738759105
34	4011	4276	1.0660683121416106
35	4054	4274	1.0542673902318698
36	4038	4344	1.075780089153046
37	3940	4194	1.0644670050761422
38	4035	4371	1.083271375464684
39	4068	4315	1.0607177974434612
40	3936	4206	1.0685975609756098
41	4055	4249	1.047842170160296
42	4014	4253	1.0595416043846537
43	3957	4138	1.0457417235279252
44	3979	4171	1.0482533299824077
45	4042	4306	1.0653142008906482
46	3930	4133	1.0516539440203563
47	3960	4280	1.0808080808080809
48	3966	4245	1.0703479576399395
49	3960	4225	1.0669191919191918
50	4009	4262	1.0631080069842853
51	3946	4120	1.0440952863659403
52	3953	4288	1.0847457627118644
53	4025	4240	1.053416149068323
54	4038	4236	1.049034175334324
55	3971	4278	1.0773105011332158
56	4042	4298	1.0633349826818406
57	4097	4396	1.0729802294361728
58	3955	4260	1.077117572692794
59	4009	4251	1.0603641805936643
60	3950	4173	1.0564556962025315
61	4032	4271	1.0592757936507937
62	3973	4159	1.046816008054367
63	4063	4344	1.0691607186807777
64	4017	4298	1.0699527010206622
65	4046	4326	1.069204152249135
66	4009	4257	1.0618608131703666
67	3919	4223	1.0775708088798164
68	3928	4238	1.0789205702647657
69	4000	4233	1.05825
70	3968	4168	1.0504032258064515
71	4001	4276	1.068732816795801
72	4055	4284	1.0564734895191121
73	3966	4194	1.0574886535552193
74	3998	4324	1.0815407703851927
75	4046	4251	1.050667325753831
76	4026	4366	1.0844510680576254
77	3907	4181	1.070130534937292
78	3988	4215	1.0569207622868606
79	4025	4295	1.067080745341615
80	3931	4324	1.0999745611803613
81	3981	4274	1.0735995980909319
82	3974	4088	1.0286864620030196
83	3905	4101	1.0501920614596671
84	4017	4305	1.071695294996266
85	3977	4147	1.042745788282625
86	4078	4306	1.0559097596861207
87	3981	4292	1.0781210751067571
88	3936	4249	1.0795223577235773
89	4012	4241	1.0570787637088734
90	4063	4225	1.0398720157519075
91	3999	4266	1.0667666916729182
92	3992	4224	1.0581162324649298
93	3934	4179	1.0622775800711743
94	3992	4269	1.0693887775551103
95	4031	4285	1.063011659637807
96	3971	4205	1.0589272223621253
97	4023	4307	1.0705940840169028
98	4006	4286	1.0698951572641038
99	4031	4247	1.0535847184321507
