	Before	After	A/B
0	2028	2170	1.0700197238658777
1	2023	2140	1.0578348986653485
2	1941	1951	1.0051519835136526
3	2006	2159	1.076271186440678
4	2077	2205	1.0616273471352913
5	1940	2102	1.0835051546391752
6	1979	2089	1.0555836280949975
7	2074	2163	1.0429122468659595
8	2044	2204	1.0782778864970646
9	1978	2069	1.046006066734075
10	1997	2065	1.0340510766149225
11	2021	2128	1.0529440870856013
12	1982	2121	1.0701311806256306
13	2011	2072	1.0303331675783192
14	1989	2193	1.1025641025641026
15	1959	2041	1.041858090862685
16	2084	2252	1.0806142034548945
17	2042	2132	1.0440744368266406
18	2046	2190	1.0703812316715542
19	1988	2099	1.0558350100603622
20	2052	2138	1.0419103313840157
21	1959	2094	1.0689127105666156
22	2015	2117	1.050620347394541
23	1983	2113	1.0655572365103378
24	2006	2091	1.0423728813559323
25	2000	2137	1.0685
26	1973	2038	1.0329447541814496
27	2023	2172	1.073652990608008
28	1969	2068	1.0502793296089385
29	1983	2135	1.076651538073626
30	1977	2144	1.084471421345473
31	2008	2111	1.0512948207171315
32	1966	2111	1.0737538148524923
33	1987	2129	1.0714645193759436
34	1965	2100	1.0687022900763359
35	1930	2119	1.0979274611398964
36	2022	2077	1.0272007912957468
37	2028	2127	1.0488165680473374
38	1975	2111	1.068860759493671
39	2058	2194	1.066083576287658
40	2056	2182	1.061284046692607
41	1988	2161	1.0870221327967806
42	1949	2018	1.0354027706516162
43	2028	2182	1.0759368836291914
44	2011	2093	1.0407757334659373
45	2010	2128	1.0587064676616915
46	2021	2119	1.0484908461157842
47	2066	2151	1.0411423039690222
48	1990	2106	1.0582914572864321
49	1963	2086	1.0626591951095263
50	1889	1918	1.015352038115405
51	1999	2079	1.0400200100050025
52	2005	2100	1.0473815461346634
53	2020	2077	1.0282178217821782
54	1965	2137	1.087531806615776
55	1974	2100	1.0638297872340425
56	1997	2201	1.1021532298447672
57	2059	2188	1.0626517727051967
58	1981	2100	1.0600706713780919
59	1981	2060	1.0398788490661282
60	2008	2209	1.1000996015936255
61	1946	2094	1.0760534429599178
62	1954	1984	1.015353121801433
63	1949	2072	1.0631092868137506
64	1980	2149	1.0853535353535353
65	1986	2082	1.0483383685800605
66	2024	2097	1.0360671936758894
67	2089	2277	1.089995213020584
68	2041	2202	1.0788829005389515
69	1955	2085	1.0664961636828645
70	2033	2128	1.0467289719626167
71	2024	2077	1.026185770750988
72	1911	2066	1.0811093668236524
73	2066	2203	1.0663117134559534
74	2099	2269	1.0809909480705098
75	1996	2147	1.0756513026052104
76	1948	2034	1.0441478439425051
77	2084	2286	1.0969289827255277
78	2002	2069	1.0334665334665334
79	1999	2198	1.0995497748874437
80	1999	2083	1.0420210105052525
81	1890	1991	1.0534391534391534
82	2076	2192	1.0558766859344895
83	2018	2166	1.0733399405351833
84	2027	2163	1.0670942279230389
85	2026	2132	1.052319842053307
86	2052	2151	1.0482456140350878
87	1995	2022	1.0135338345864662
88	1971	2019	1.0243531202435312
89	1967	2118	1.0767666497203863
90	2039	2167	1.062775870524767
91	1968	2164	1.0995934959349594
92	2034	2162	1.0629301868239922
93	2035	2265	1.113022113022113
94	1979	2075	1.0485093481556342
95	2007	2120	1.0563029397110115
96	2011	2099	1.0437593237195426
97	2020	2079	1.0292079207920792
98	1955	2064	1.0557544757033248
99	1973	2166	1.097820577800304
