	Before	After	A/B
0	4049	9422	2.326994319585083
1	3990	9426	2.362406015037594
2	3981	9416	2.3652348656116553
3	3957	9405	2.376800606520091
4	3956	9434	2.384732052578362
5	4083	9455	2.315699240754347
6	3942	9414	2.3881278538812785
7	3987	9401	2.3579132179583646
8	4078	9433	2.3131436978911233
9	3978	9411	2.365761689291101
10	4015	9426	2.3476961394769615
11	3952	9437	2.387904858299595
12	3989	9434	2.3650037603409375
13	4022	9393	2.335405271009448
14	4010	9410	2.346633416458853
15	4041	9416	2.330116307844593
16	3969	9451	2.381204333585286
17	3917	9457	2.4143477150880774
18	3941	9438	2.3948236488200965
19	4009	9476	2.363681716138688
20	3988	9436	2.366098294884654
21	4045	9481	2.3438813349814587
22	3950	9415	2.383544303797468
23	3950	9413	2.3830379746835444
24	3980	9402	2.362311557788945
25	4016	9437	2.349850597609562
26	4053	9464	2.3350604490500864
27	4019	9465	2.3550634486190596
28	3972	9397	2.3658106747230616
29	3937	9432	2.395732791465583
30	4013	9440	2.3523548467480686
31	3994	9443	2.3642964446670005
32	3952	9438	2.388157894736842
33	4026	9443	2.345504222553403
34	3979	9415	2.366172405126916
35	3963	9405	2.3732021196063586
36	4020	9442	2.3487562189054727
37	4005	9437	2.3563046192259676
38	3948	9425	2.3872847011144884
39	3949	9422	2.3859204861990375
40	4012	9429	2.350199401794616
41	3997	9406	2.3532649487115336
42	3914	9394	2.4001021972406744
43	3985	9416	2.3628607277289837
44	4023	9449	2.3487447178722345
45	3964	9442	2.3819374369323913
46	4085	9474	2.3192166462668298
47	3936	9463	2.404217479674797
48	3996	9438	2.3618618618618616
49	4049	9414	2.3250185230921216
50	3978	9410	2.3655103066867773
51	4106	9431	2.296882610813444
52	3968	9461	2.3843245967741935
53	4037	9460	2.343324250681199
54	4004	9429	2.354895104895105
55	3992	9426	2.3612224448897794
56	3973	9475	2.384847722124339
57	4017	9428	2.347025143141648
58	3960	9407	2.3755050505050503
59	4041	9426	2.3325909428359317
60	3982	9445	2.3719236564540433
61	3965	9451	2.3836065573770493
62	4024	9417	2.3402087475149105
63	4103	9455	2.304411406288082
64	4068	9440	2.32055063913471
65	3969	9435	2.377173091458806
66	4048	9442	2.332509881422925
67	3952	9411	2.381325910931174
68	3951	9448	2.3912933434573524
69	4013	9440	2.3523548467480686
70	4071	9460	2.3237533775485137
71	3948	9424	2.387031408308004
72	3969	9364	2.35928445452255
73	3960	9392	2.371717171717172
74	3971	9395	2.365902795265676
75	4023	9428	2.3435247327864777
76	3963	9400	2.371940449154681
77	4077	9451	2.3181260730929605
78	4010	9424	2.3501246882793017
79	3982	9430	2.3681567051732797
80	4027	9445	2.3454184256270176
81	3954	9392	2.375316135558928
82	3967	9404	2.3705570960423494
83	4002	9416	2.352823588205897
84	3972	9401	2.3668177240684796
85	4026	9417	2.3390461997019374
86	3983	9405	2.3612854632186795
87	4011	9440	2.3535277985539764
88	3981	9401	2.3614669680984677
89	4002	9421	2.3540729635182407
90	3953	9415	2.3817353908423984
91	4057	9426	2.3233916687207294
92	4043	9451	2.337620578778135
93	3934	9402	2.3899339095068632
94	4071	9439	2.3185949398182264
95	4058	9423	2.3220798422868407
96	3970	9421	2.3730478589420656
97	3997	9413	2.3550162621966475
98	3951	9427	2.3859782333586432
99	3949	9403	2.3811091415548242
