	Before	After	A/B
0	172	2863	16.6453488372093
1	207	3204	15.478260869565217
2	202	3118	15.435643564356436
3	200	3209	16.045
4	205	3275	15.975609756097562
5	226	3384	14.973451327433628
6	191	2998	15.696335078534032
7	197	3344	16.9746192893401
8	206	3140	15.242718446601941
9	216	3319	15.36574074074074
10	208	3294	15.836538461538462
11	209	3359	16.071770334928228
12	198	3145	15.883838383838384
13	187	3225	17.245989304812834
14	182	3127	17.181318681318682
15	202	3261	16.143564356435643
16	198	3097	15.641414141414142
17	199	3131	15.733668341708542
18	188	3024	16.085106382978722
19	207	3177	15.347826086956522
20	192	3122	16.260416666666668
21	240	3788	15.783333333333333
22	182	3304	18.153846153846153
23	163	2906	17.828220858895705
24	190	3120	16.42105263157895
25	204	3204	15.705882352941176
26	180	3099	17.216666666666665
27	203	3477	17.12807881773399
28	214	3327	15.546728971962617
29	192	3113	16.213541666666668
30	195	3204	16.43076923076923
31	189	3212	16.994708994708994
32	206	3471	16.849514563106798
33	202	3391	16.787128712871286
34	208	3469	16.677884615384617
35	201	3287	16.35323383084577
36	187	2873	15.363636363636363
37	176	2847	16.176136363636363
38	215	3434	15.972093023255814
39	188	3156	16.78723404255319
40	177	2880	16.271186440677965
41	176	2919	16.585227272727273
42	209	3338	15.971291866028707
43	219	3423	15.63013698630137
44	189	2966	15.693121693121693
45	212	3330	15.70754716981132
46	192	3153	16.421875
47	184	3021	16.418478260869566
48	201	3175	15.796019900497512
49	190	3399	17.889473684210525
50	208	3372	16.21153846153846
51	202	3266	16.168316831683168
52	203	3447	16.980295566502463
53	211	3495	16.563981042654028
54	174	2858	16.42528735632184
55	192	3057	15.921875
56	184	2976	16.17391304347826
57	198	3064	15.474747474747474
58	199	3197	16.065326633165828
59	189	3014	15.947089947089948
60	216	3444	15.944444444444445
61	185	3108	16.8
62	210	3329	15.852380952380953
63	195	3281	16.825641025641026
64	187	3056	16.342245989304814
65	211	3456	16.379146919431278
66	211	3352	15.886255924170616
67	199	3160	15.879396984924623
68	226	3638	16.097345132743364
69	209	3388	16.210526315789473
70	188	3112	16.5531914893617
71	220	3616	16.436363636363637
72	236	3770	15.974576271186441
73	202	3229	15.985148514851485
74	236	3576	15.152542372881356
75	209	3471	16.607655502392344
76	205	3339	16.28780487804878
77	217	3376	15.557603686635945
78	186	3037	16.327956989247312
79	201	3185	15.845771144278608
80	180	2910	16.166666666666668
81	225	3307	14.697777777777778
82	188	2895	15.398936170212766
83	216	3415	15.810185185185185
84	186	3096	16.64516129032258
85	215	3394	15.786046511627907
86	204	3172	15.549019607843137
87	202	3512	17.386138613861387
88	170	2974	17.49411764705882
89	213	3395	15.938967136150234
90	211	3234	15.327014218009479
91	202	3389	16.777227722772277
92	222	3383	15.23873873873874
93	192	3158	16.447916666666668
94	232	3684	15.879310344827585
95	189	3072	16.253968253968253
96	187	3020	16.149732620320854
97	200	3219	16.095
98	222	3468	15.621621621621621
99	187	3193	17.074866310160427
