	Before	After	A/B
0	2003	2130	1.0634048926610085
1	1926	2051	1.0649013499480788
2	1994	2163	1.084754262788365
3	2096	2214	1.0562977099236641
4	2087	2185	1.046957355055103
5	1989	2130	1.0708898944193062
6	1920	2018	1.0510416666666667
7	2042	2159	1.0572967678746328
8	2011	2107	1.0477374440576828
9	1939	2063	1.0639504899432697
10	2070	2140	1.0338164251207729
11	1913	2002	1.046523784631469
12	1952	2005	1.0271516393442623
13	1995	2047	1.0260651629072681
14	2047	2160	1.0552027357107963
15	2018	2206	1.0931615460852329
16	1980	2088	1.0545454545454545
17	1928	2060	1.0684647302904564
18	2024	2183	1.0785573122529644
19	1956	2043	1.044478527607362
20	1990	2086	1.0482412060301507
21	1975	2136	1.081518987341772
22	1992	2114	1.0612449799196788
23	1994	2103	1.0546639919759278
24	1988	2151	1.0819919517102616
25	1944	2055	1.0570987654320987
26	1962	2071	1.0555555555555556
27	2000	2149	1.0745
28	1972	2098	1.063894523326572
29	1945	1990	1.0231362467866323
30	1976	2042	1.0334008097165992
31	2023	2175	1.0751359367276323
32	2036	2220	1.0903732809430255
33	2033	2181	1.0727988194786031
34	1980	2036	1.0282828282828282
35	2004	2164	1.0798403193612773
36	1995	2157	1.081203007518797
37	1989	2144	1.077928607340372
38	2007	2162	1.0772296960637768
39	2002	2110	1.053946053946054
40	1954	2028	1.037871033776868
41	2085	2252	1.080095923261391
42	1944	2007	1.0324074074074074
43	1991	2095	1.0522350577599195
44	2002	2140	1.068931068931069
45	1978	2054	1.038422649140546
46	2030	2126	1.0472906403940887
47	2011	2152	1.0701143709597216
48	2012	2191	1.0889662027833003
49	1947	2152	1.1052901900359529
50	2038	2218	1.0883218842001963
51	1971	2089	1.0598680872653476
52	1952	2094	1.0727459016393444
53	1991	2107	1.0582621798091412
54	1968	2119	1.0767276422764227
55	2039	2229	1.0931829328102012
56	1993	2105	1.056196688409433
57	1967	2184	1.1103202846975089
58	2037	2168	1.0643102601865488
59	1981	2075	1.0474507824331145
60	2001	2141	1.0699650174912543
61	1971	2107	1.0690005073566717
62	1981	2180	1.1004543160020193
63	1952	2055	1.052766393442623
64	1976	2087	1.0561740890688258
65	2000	2048	1.024
66	1996	2161	1.0826653306613228
67	1917	2055	1.0719874804381846
68	1944	2052	1.0555555555555556
69	1974	2126	1.077001013171226
70	1992	2086	1.0471887550200802
71	1988	2091	1.0518108651911469
72	1972	2043	1.0360040567951319
73	2063	2211	1.0717401841977703
74	2101	2297	1.0932889100428367
75	1980	2026	1.0232323232323233
76	1970	2129	1.0807106598984773
77	2045	2180	1.0660146699266504
78	1921	2030	1.0567412805830296
79	1951	2116	1.0845720143516147
80	1986	2068	1.041289023162135
81	2001	2066	1.0324837581209396
82	2013	2183	1.0844510680576254
83	1974	2094	1.060790273556231
84	1968	2099	1.0665650406504066
85	2024	2087	1.0311264822134387
86	2003	2141	1.0688966550174739
87	1988	2159	1.086016096579477
88	2000	2071	1.0355
89	1954	2112	1.0808597748208801
90	1993	2019	1.0130456598093327
91	2050	2180	1.0634146341463415
92	2007	2112	1.0523168908819134
93	1898	2012	1.060063224446786
94	2006	2112	1.0528414755732802
95	1979	2068	1.0449722081859525
96	1984	2129	1.0730846774193548
97	1984	2055	1.0357862903225807
98	2009	2113	1.0517670482827277
99	2058	2240	1.08843537414966
