	Before	After	A/B
0	207	227	1.0966183574879227
1	185	207	1.1189189189189188
2	181	187	1.0331491712707181
3	211	228	1.080568720379147
4	221	249	1.1266968325791855
5	214	231	1.0794392523364487
6	172	178	1.0348837209302326
7	203	236	1.1625615763546797
8	191	183	0.9581151832460733
9	228	241	1.0570175438596492
10	207	260	1.2560386473429952
11	185	197	1.0648648648648649
12	193	211	1.0932642487046633
13	191	220	1.1518324607329844
14	223	236	1.0582959641255605
15	222	232	1.045045045045045
16	196	210	1.0714285714285714
17	208	253	1.2163461538461537
18	186	182	0.978494623655914
19	206	206	1.0
20	212	206	0.9716981132075472
21	211	187	0.8862559241706162
22	190	230	1.2105263157894737
23	180	203	1.1277777777777778
24	195	205	1.0512820512820513
25	211	238	1.127962085308057
26	205	202	0.9853658536585366
27	193	185	0.9585492227979274
28	186	196	1.053763440860215
29	204	213	1.0441176470588236
30	199	248	1.2462311557788945
31	178	177	0.9943820224719101
32	227	241	1.0616740088105727
33	189	209	1.1058201058201058
34	206	229	1.1116504854368932
35	206	204	0.9902912621359223
36	208	201	0.9663461538461539
37	204	224	1.0980392156862746
38	208	204	0.9807692307692307
39	224	236	1.0535714285714286
40	207	248	1.1980676328502415
41	176	181	1.0284090909090908
42	184	189	1.0271739130434783
43	190	212	1.1157894736842104
44	223	266	1.1928251121076232
45	209	233	1.1148325358851674
46	227	238	1.0484581497797356
47	208	229	1.1009615384615385
48	186	193	1.0376344086021505
49	188	204	1.0851063829787233
50	204	217	1.0637254901960784
51	202	246	1.2178217821782178
52	195	213	1.0923076923076922
53	211	242	1.146919431279621
54	210	212	1.0095238095238095
55	196	199	1.0153061224489797
56	173	168	0.9710982658959537
57	211	214	1.014218009478673
58	215	234	1.0883720930232559
59	200	203	1.015
60	170	170	1.0
61	218	220	1.0091743119266054
62	210	220	1.0476190476190477
63	237	272	1.1476793248945147
64	173	182	1.0520231213872833
65	214	226	1.0560747663551402
66	195	211	1.082051282051282
67	203	212	1.0443349753694582
68	213	212	0.9953051643192489
69	205	191	0.9317073170731708
70	194	193	0.9948453608247423
71	202	234	1.1584158415841583
72	190	185	0.9736842105263158
73	174	181	1.0402298850574712
74	216	230	1.0648148148148149
75	218	243	1.114678899082569
76	216	258	1.1944444444444444
77	190	217	1.1421052631578947
78	202	201	0.995049504950495
79	197	231	1.1725888324873097
80	202	244	1.2079207920792079
81	195	205	1.0512820512820513
82	188	217	1.1542553191489362
83	198	222	1.121212121212121
84	199	201	1.0100502512562815
85	201	214	1.064676616915423
86	206	227	1.1019417475728155
87	208	210	1.0096153846153846
88	208	195	0.9375
89	190	224	1.1789473684210525
90	182	184	1.010989010989011
91	164	168	1.024390243902439
92	215	215	1.0
93	205	210	1.024390243902439
94	179	200	1.1173184357541899
95	195	217	1.1128205128205129
96	199	195	0.9798994974874372
97	204	218	1.0686274509803921
98	203	237	1.167487684729064
99	227	252	1.1101321585903083
