	Before	After	A/B
0	3956	9435	2.384984833164813
1	4038	9424	2.33382862803368
2	4033	9410	2.333250681874535
3	4112	9446	2.297178988326848
4	3963	9455	2.385818824123139
5	4026	9463	2.3504719324391457
6	4151	9451	2.2768007708985785
7	4103	9469	2.307823543748477
8	4050	9426	2.3274074074074074
9	3967	9415	2.3733299722712378
10	4030	9463	2.3481389578163774
11	3964	9389	2.3685671039354186
12	4084	9467	2.3180705190989226
13	4043	9415	2.328716299777393
14	3972	9416	2.3705941591137965
15	4000	9423	2.35575
16	3948	9381	2.3761398176291793
17	3938	9420	2.39207719654647
18	3950	9427	2.3865822784810127
19	3925	9393	2.39312101910828
20	4022	9431	2.344853306812531
21	3997	9414	2.355266449837378
22	3970	9410	2.370277078085642
23	3969	9375	2.362055933484505
24	4014	9426	2.3482810164424515
25	4055	9453	2.3311960542540073
26	3981	9393	2.359457422758101
27	4019	9370	2.3314257277929835
28	4011	9421	2.348790825230616
29	3886	9373	2.4119917653113743
30	4007	9440	2.3558772148739706
31	3974	9396	2.3643683945646705
32	4100	9433	2.300731707317073
33	4084	9421	2.3068070519098924
34	4018	9426	2.345943255350921
35	3915	9405	2.4022988505747125
36	3978	9475	2.381850175967823
37	4021	9433	2.345933847301666
38	3995	9433	2.3612015018773467
39	4102	9467	2.3078985860555825
40	4056	9452	2.3303747534516766
41	4035	9461	2.344733581164808
42	4068	9433	2.3188298918387416
43	3956	9422	2.3816986855409503
44	4073	9490	2.3299779032654064
45	3938	9394	2.3854748603351954
46	4009	9391	2.3424794213020705
47	3975	9426	2.3713207547169812
48	4071	9484	2.3296487349545565
49	3982	9384	2.3566047212456054
50	3943	9398	2.383464367233071
51	3987	9432	2.36568848758465
52	4040	9388	2.3237623762376236
53	3934	9395	2.3881545500762584
54	4007	9450	2.3583728475168457
55	4041	9437	2.3353130413264043
56	3983	9386	2.3565151895556116
57	3963	9409	2.3742114559677012
58	4031	9442	2.3423468122054083
59	4100	9473	2.310487804878049
60	3966	9388	2.367120524457892
61	3933	9441	2.40045766590389
62	4078	9439	2.3146150073565472
63	3958	9423	2.3807478524507326
64	4057	9447	2.3285679073206804
65	4007	9449	2.358123284252558
66	3967	9404	2.3705570960423494
67	4017	9448	2.352003983071944
68	4038	9421	2.33308568598316
69	4092	9436	2.3059628543499513
70	4055	9427	2.3247842170160298
71	4013	9405	2.343633192125592
72	3975	9437	2.3740880503144655
73	3967	9410	2.3720695739853794
74	3881	9396	2.4210255088894614
75	4161	9515	2.2867099254986782
76	4000	9406	2.3515
77	4028	9437	2.342850049652433
78	3945	9426	2.3893536121673002
79	3949	9425	2.3866801721954927
80	4036	9460	2.34390485629336
81	3976	9411	2.3669517102615694
82	3969	9407	2.3701184177374652
83	4059	9420	2.320768662232077
84	3974	9421	2.3706592853548063
85	3970	9405	2.3690176322418135
86	4060	9442	2.325615763546798
87	4004	9478	2.367132867132867
88	4031	9481	2.3520218308112133
89	4038	9451	2.3405151064883607
90	4015	9451	2.353922789539228
91	3941	9352	2.3730017761989344
92	4049	9427	2.3282291923931835
93	4035	9439	2.339281288723668
94	4033	9402	2.331267046863377
95	4008	9457	2.3595309381237524
96	3960	9411	2.3765151515151515
97	3972	9425	2.372860020140987
98	3993	9404	2.355121462559479
99	3981	9399	2.360964581763376
