	Before	After	A/B
0	3964	4243	1.0703834510595358
1	3964	4324	1.0908173562058527
2	4006	4231	1.0561657513729406
3	4023	4361	1.084016902808849
4	4066	4318	1.0619773733398918
5	3927	4281	1.0901451489686784
6	4048	4294	1.0607707509881423
7	3985	4217	1.0582183186951066
8	4005	4217	1.0529338327091136
9	3983	4276	1.073562641225207
10	3975	4234	1.0651572327044025
11	3908	4176	1.068577277379734
12	3932	4177	1.0623092573753814
13	4000	4274	1.0685
14	3951	4233	1.0713743356112377
15	3978	4250	1.0683760683760684
16	3998	4271	1.0682841420710356
17	4033	4161	1.0317381601785272
18	3959	4173	1.054054054054054
19	4039	4293	1.0628868531814806
20	4047	4275	1.056338028169014
21	4009	4277	1.0668495884260414
22	4023	4334	1.077305493412876
23	4062	4217	1.0381585425898572
24	4030	4302	1.0674937965260547
25	3988	4238	1.0626880641925778
26	3984	4192	1.0522088353413654
27	3921	4146	1.0573833205814842
28	4000	4289	1.07225
29	3918	4180	1.0668708524757529
30	3978	4232	1.0638511814982403
31	3983	4232	1.0625156916896812
32	4094	4322	1.0556912554958475
33	4001	4362	1.0902274431392152
34	3997	4301	1.0760570427820866
35	3899	4189	1.0743780456527314
36	4007	4260	1.0631395058647366
37	3981	4243	1.0658126098970109
38	3901	4080	1.0458856703409383
39	4051	4195	1.0355467785731918
40	4029	4262	1.0578307272276
41	3921	4171	1.0637592450905382
42	4033	4263	1.0570295065707909
43	4029	4398	1.0915860014892034
44	3973	4276	1.076264787314372
45	3970	4151	1.0455919395465996
46	3938	4129	1.0485017775520569
47	3987	4230	1.0609480812641083
48	3956	4192	1.0596562184024267
49	3931	4243	1.0793691172729585
50	4075	4347	1.0667484662576687
51	4018	4285	1.0664509706321552
52	4051	4294	1.0599851888422611
53	4012	4360	1.086739780658026
54	3949	4213	1.0668523676880224
55	4042	4243	1.049727857496289
56	4067	4357	1.0713056306860094
57	3990	4221	1.0578947368421052
58	4029	4351	1.0799205758252668
59	4005	4336	1.0826466916354556
60	4049	4278	1.0565571746110152
61	3990	4171	1.0453634085213033
62	4004	4236	1.057942057942058
63	3957	4142	1.0467525903462218
64	3983	4181	1.049711272909867
65	4031	4204	1.0429173902257505
66	3918	4191	1.069678407350689
67	4079	4287	1.0509928904143173
68	3967	4168	1.050668011091505
69	4060	4291	1.056896551724138
70	4018	4255	1.058984569437531
71	4098	4344	1.0600292825768667
72	3983	4266	1.071051970876224
73	3987	4255	1.0672184599949837
74	4027	4292	1.0658058107772534
75	3978	4217	1.0600804424333836
76	4014	4282	1.066766317887394
77	4090	4326	1.0577017114914427
78	3992	4293	1.0754008016032064
79	4004	4208	1.050949050949051
80	4013	4326	1.077996511338151
81	3962	4355	1.0991923271075215
82	4032	4389	1.0885416666666667
83	3977	4238	1.065627357304501
84	3994	4220	1.056584877315974
85	4019	4214	1.0485195322219458
86	3985	4273	1.0722710163111668
87	4000	4234	1.0585
88	4044	4282	1.0588526211671612
89	3993	4193	1.0500876533934385
90	3901	4153	1.0645988208151755
91	3905	4216	1.079641485275288
92	4019	4228	1.0520029858173674
93	3984	4255	1.0680220883534137
94	3959	4162	1.0512755746400606
95	3976	4139	1.0409959758551308
96	4034	4211	1.0438770451165096
97	3963	4159	1.0494574817057785
98	3970	4222	1.0634760705289672
99	3988	4208	1.0551654964894683
