	Before	After	A/B
0	3930	9400	2.391857506361323
1	3971	9427	2.3739612188365653
2	4036	9459	2.3436570862239843
3	3871	9369	2.420304830793077
4	4041	9433	2.334323187329869
5	4051	9443	2.331029375462849
6	3992	9383	2.3504509018036073
7	3978	9428	2.3700351935646053
8	3909	9388	2.401637247377846
9	4024	9419	2.3407057654075545
10	3981	9408	2.3632253202712885
11	4005	9422	2.3525593008739074
12	3985	9396	2.3578419071518195
13	3983	9387	2.3567662565905096
14	4033	9426	2.337217951896851
15	4016	9448	2.352589641434263
16	4046	9431	2.3309441423628274
17	4027	9428	2.341196920784703
18	4009	9481	2.3649289099526065
19	4005	9408	2.349063670411985
20	4114	9462	2.299951385512883
21	3966	9397	2.369389813414019
22	3982	9427	2.367403314917127
23	4001	9406	2.350912271932017
24	3972	9448	2.37865055387714
25	4022	9415	2.3408751864743906
26	4044	9448	2.3363006923837784
27	4000	9448	2.362
28	4062	9436	2.322993599212211
29	4002	9437	2.3580709645177413
30	3914	9378	2.3960143076136946
31	3967	9454	2.3831610789009328
32	4049	9428	2.3284761669548035
33	4049	9419	2.3262533959002223
34	4048	9435	2.3307806324110674
35	4071	9417	2.3131908621960204
36	3992	9391	2.3524549098196395
37	3976	9433	2.3724849094567406
38	3966	9420	2.3751891074130107
39	3999	9446	2.3620905226306577
40	3997	9435	2.3605203902927197
41	4045	9465	2.3399258343634117
42	4019	9425	2.3451107240607114
43	4032	9399	2.3311011904761907
44	3984	9385	2.3556726907630523
45	3975	9420	2.369811320754717
46	3888	9399	2.4174382716049383
47	4086	9435	2.3091042584434653
48	3988	9468	2.374122367101304
49	3989	9405	2.3577337678616193
50	3949	9400	2.380349455558369
51	4009	9453	2.357944624594662
52	3978	9443	2.373805932629462
53	3997	9442	2.3622717037778336
54	3958	9420	2.379989893885801
55	3991	9425	2.3615635179153096
56	3977	9411	2.36635655016344
57	4002	9408	2.350824587706147
58	3970	9409	2.3700251889168764
59	4053	9461	2.334320256600049
60	3903	9375	2.401998462720984
61	3943	9393	2.382196297235607
62	3985	9403	2.359598494353827
63	3990	9390	2.3533834586466167
64	4050	9475	2.3395061728395063
65	4059	9374	2.3094358216309434
66	4040	9492	2.3495049504950494
67	4097	9415	2.2980229436172808
68	3983	9414	2.3635450665327644
69	3972	9392	2.364551863041289
70	4066	9419	2.3165272995573045
71	4053	9452	2.3320996792499384
72	4071	9460	2.3237533775485137
73	3945	9406	2.3842839036755388
74	4007	9408	2.3478911904167705
75	3935	9466	2.4055908513341806
76	3952	9391	2.3762651821862346
77	3998	9442	2.36168084042021
78	4007	9461	2.3611180434240078
79	4038	9433	2.3360574541852404
80	4021	9461	2.3528972892315343
81	4043	9447	2.3366312144447194
82	4016	9441	2.3508466135458166
83	4032	9443	2.342013888888889
84	4011	9432	2.3515332834704563
85	4078	9457	2.31902893575282
86	4066	9441	2.32193802262666
87	4030	9452	2.345409429280397
88	4068	9474	2.3289085545722714
89	3957	9408	2.3775587566338134
90	4007	9446	2.3573745944596953
91	4011	9425	2.349788082772376
92	4064	9440	2.322834645669291
93	4085	9505	2.3268053855569155
94	3848	9429	2.4503638253638256
95	3885	9430	2.427284427284427
96	4010	9422	2.349625935162095
97	3934	9383	2.3851042196237926
98	4061	9428	2.3215956660920956
99	3931	9396	2.390231493258713
