	Before	After	A/B
0	3992	9426	2.3612224448897794
1	4001	9443	2.3601599600099976
2	3942	9417	2.388888888888889
3	3983	9420	2.365051468742154
4	4011	9429	2.350785340314136
5	4073	9408	2.309845322857844
6	4095	9459	2.3098901098901097
7	4044	9414	2.327893175074184
8	4003	9416	2.3522358231326503
9	4006	9436	2.3554667998002996
10	3993	9433	2.3623841723015278
11	4066	9458	2.3261190359075257
12	4004	9353	2.335914085914086
13	3918	9380	2.3940786115364983
14	4011	9443	2.3542757417102966
15	3964	9400	2.371342078708375
16	3971	9428	2.3742130445731555
17	4072	9451	2.3209724950884087
18	3982	9414	2.3641386238071322
19	4035	9373	2.3229244114002476
20	4098	9444	2.3045387994143485
21	4005	9415	2.3508114856429465
22	4116	9465	2.2995626822157433
23	4039	9411	2.3300321861846993
24	4047	9389	2.319990116135409
25	3972	9385	2.3627895266868078
26	4075	9425	2.312883435582822
27	4003	9415	2.351986010492131
28	3892	9363	2.405704008221994
29	4034	9455	2.343827466534457
30	4036	9451	2.341674925668979
31	4018	9445	2.3506719761075163
32	3973	9429	2.3732695695947648
33	4037	9481	2.3485261332672778
34	4038	9466	2.344229816740961
35	3927	9475	2.4127832951362365
36	3938	9403	2.387760284408329
37	4108	9447	2.299659201557936
38	4078	9431	2.3126532614026485
39	3968	9454	2.3825604838709675
40	4035	9424	2.335563816604709
41	3997	9411	2.3545158869151863
42	3985	9460	2.373902132998745
43	3953	9435	2.3867948393625094
44	3944	9416	2.387423935091278
45	3977	9436	2.37264269549912
46	4073	9444	2.3186840166953107
47	4032	9420	2.3363095238095237
48	3989	9444	2.367510654299323
49	4030	9411	2.3352357320099255
50	3991	9405	2.3565522425457277
51	4020	9390	2.3358208955223883
52	4154	9445	2.2737120847376024
53	4013	9438	2.351856466483927
54	4026	9414	2.338301043219076
55	4080	9453	2.3169117647058823
56	3972	9414	2.3700906344410875
57	3970	9415	2.3715365239294712
58	4002	9429	2.356071964017991
59	4016	9401	2.340886454183267
60	3953	9417	2.382241335694409
61	3959	9414	2.3778732003031067
62	4068	9432	2.3185840707964602
63	3991	9440	2.365321974442496
64	4034	9401	2.3304412493802675
65	4127	9468	2.2941604070753576
66	4032	9427	2.338045634920635
67	3992	9407	2.3564629258517034
68	3952	9408	2.380566801619433
69	3959	9401	2.3745895428138417
70	3986	9424	2.364274962368289
71	4042	9459	2.3401781296387925
72	4149	9422	2.2709086526873947
73	4051	9447	2.332016785978771
74	4085	9439	2.3106487148102817
75	4094	9457	2.3099658036150466
76	4019	9429	2.3461059965165463
77	4003	9428	2.355233574818886
78	3984	9371	2.3521586345381524
79	3951	9428	2.3862313338395342
80	4002	9412	2.351824087956022
81	4049	9428	2.3284761669548035
82	4119	9410	2.28453508133042
83	4031	9397	2.33118332919871
84	4062	9441	2.3242245199409157
85	3995	9417	2.3571964956195246
86	4013	9456	2.356341888861201
87	3933	9439	2.399949148232901
88	3982	9447	2.372425916624812
89	4061	9439	2.3243043585323813
90	4085	9442	2.3113831089351287
91	4018	9478	2.3588850174216027
92	3963	9367	2.363613424173606
93	3982	9391	2.3583626318432946
94	3979	9444	2.3734606685096757
95	3968	9421	2.374243951612903
96	3946	9380	2.377090724784592
97	4021	9434	2.3461825416563045
98	3952	9402	2.3790485829959516
99	4013	9431	2.350112135559432
