	Before	After	A/B
0	1004	1050	1.045816733067729
1	998	1068	1.0701402805611222
2	1023	1118	1.0928641251221896
3	1031	1102	1.0688651794374393
4	1040	1130	1.0865384615384615
5	963	1046	1.0861889927310489
6	988	1032	1.0445344129554657
7	1019	1104	1.083415112855741
8	930	998	1.0731182795698924
9	993	1035	1.042296072507553
10	991	1077	1.0867810292633704
11	988	992	1.0040485829959513
12	981	1023	1.0428134556574924
13	925	927	1.0021621621621621
14	978	1068	1.0920245398773005
15	957	986	1.0303030303030303
16	1041	1075	1.032660902977906
17	1030	1126	1.0932038834951456
18	1014	1058	1.0433925049309665
19	1013	1072	1.0582428430404738
20	982	1035	1.0539714867617107
21	972	1048	1.0781893004115226
22	991	1032	1.041372351160444
23	989	1043	1.0546006066734075
24	1012	1086	1.0731225296442688
25	1020	1102	1.080392156862745
26	987	1007	1.0202634245187436
27	1026	1026	1.0
28	1038	1099	1.058766859344894
29	996	1039	1.0431726907630523
30	973	980	1.0071942446043165
31	978	1023	1.0460122699386503
32	1027	1131	1.1012658227848102
33	995	1052	1.057286432160804
34	1007	1076	1.0685203574975173
35	969	1093	1.12796697626419
36	1041	1088	1.0451488952929875
37	961	985	1.0249739854318418
38	949	956	1.0073761854583771
39	1005	1068	1.0626865671641792
40	1004	1066	1.0617529880478087
41	1016	1116	1.0984251968503937
42	1006	1007	1.0009940357852882
43	991	1063	1.072653884964682
44	991	1040	1.0494450050454087
45	1013	1085	1.0710760118460019
46	968	1025	1.0588842975206612
47	997	1114	1.1173520561685055
48	994	1093	1.0995975855130784
49	982	1033	1.0519348268839104
50	962	1047	1.0883575883575884
51	1028	1137	1.1060311284046693
52	979	1012	1.0337078651685394
53	1028	1060	1.0311284046692606
54	1028	1110	1.0797665369649805
55	991	1059	1.0686175580221997
56	933	985	1.0557341907824223
57	973	1032	1.0606372045220966
58	1034	1066	1.0309477756286267
59	928	951	1.0247844827586208
60	1033	1091	1.0561471442400774
61	952	1037	1.0892857142857142
62	1022	1089	1.0655577299412915
63	1005	1053	1.0477611940298508
64	990	1042	1.0525252525252524
65	1029	1059	1.0291545189504374
66	986	1048	1.0628803245436105
67	978	1063	1.086912065439673
68	1009	1111	1.1010901883052526
69	1010	1115	1.103960396039604
70	991	1073	1.082744702320888
71	1010	1096	1.0851485148514852
72	1023	1078	1.053763440860215
73	1039	1112	1.070259865255053
74	1039	1126	1.0837343599615015
75	1015	1131	1.1142857142857143
76	1015	1115	1.0985221674876848
77	1005	1093	1.0875621890547265
78	1016	1083	1.0659448818897639
79	1043	1044	1.0009587727708533
80	1000	1063	1.063
81	1033	1110	1.074540174249758
82	958	1084	1.1315240083507307
83	998	1078	1.0801603206412826
84	975	1054	1.081025641025641
85	1026	1043	1.0165692007797271
86	1035	1119	1.0811594202898551
87	1018	1098	1.0785854616895874
88	935	1008	1.0780748663101605
89	1006	1054	1.047713717693837
90	1048	1133	1.0811068702290076
91	973	1081	1.1109969167523124
92	971	1070	1.101956745623069
93	1029	1159	1.1263362487852284
94	992	1065	1.0735887096774193
95	1000	1064	1.064
96	1018	1054	1.0353634577603144
97	924	952	1.0303030303030303
98	933	1000	1.0718113612004287
99	1008	1107	1.0982142857142858
