	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Precision	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999549279742	0.999999964121442	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999909941476	1.0	0.999999990965019	1.0	1.0	1.0	0.9999999911260068	0.9999999910891105	1.0	1.0	1.0	1.0	1.0	0.9999999910806927	1.0	0.9999999999999999	1.0	0.9999999649757619	1.0	1.0	0.999999964385024	1.0	1.0	0.9999999818083364	1.0	1.0	0.9999999905877531	1.0	0.9999999999999999	1.0	0.9999999823941016	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	0.9999999999999999	1.0	1.0	0.999999991063822	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999910265366	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999999	1.0	1.0	0.9999999999999999	0.9999999730140368	1.0	1.0
Dropout	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
