	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Precision	0.1421429568789953	0.14100662170918163	0.13862333059393786	0.14039241926462903	0.14205797398795997	0.13609686501167031	0.1466399289816957	0.13595585849455993	0.14048909917365376	0.14213466033166833	0.1377815937967436	0.14001727125562902	0.1381329746643063	0.13949063446529925	0.13713859662996206	0.14956774324102706	0.1377791815680314	0.1463245487723026	0.1329769628333938	0.14105772952625006	0.14445687950553973	0.13700917732463888	0.13836437360315032	0.14870268485712212	0.13623883564306982	0.13758870740895734	0.1371133927931489	0.14503521785336845	0.13724939773247657	0.13840174713483644	0.14143471845197836	0.14172393915332082	0.13520012955968205	0.1383680557955854	0.14423454657465618	0.13669987063743294	0.13993397741774152	0.14582955847419962	0.14496806101522774	0.137499281573529	0.13867068503623142	0.14354111159038938	0.13857431263764405	0.14125407210036678	0.13882767563176523	0.13937738071510156	0.14192224093683067	0.14245953671377226	0.1373448406475803	0.1374634844021367	0.139158288393336	0.14095188194350192	0.13872117907192538	0.1419350767396881	0.1444552872300467	0.13650352655713274	0.13842540636499728	0.13843950919896844	0.14057004727875572	0.1429026920398307	0.13891282038433078	0.1470056711416642	0.13808105691826156	0.14018369976030715	0.1347792009065819	0.1338508003659411	0.14287832516637278	0.14255855593835642	0.13319008285431172	0.14200577369594009	0.1360739072808386	0.134883390889572	0.14045646123364278	0.13657250439238122	0.13532433692218226	0.1453494186274674	0.1417495741261158	0.14476523731588278	0.1405835199408536	0.1373044527938324	0.14136199732896607	0.14122559648401303	0.1484911502812122	0.13934847082745383	0.14552888776571157	0.14459353610322845	0.1359871049453325	0.14099538414515503	0.13422363630074227	0.14258936339654527	0.14316708620536991	0.1360636744476528	0.1391081847055885	0.13565715756777452	0.13540919779974525	0.13911416717464092	0.13997369274342564	0.1414631784020521	0.1404202523321572	0.14152302001657113
Dropout	0.0166	0.01945	0.01805	0.0196	0.01915	0.01625	0.01745	0.01815	0.0183	0.0195	0.01875	0.0187	0.0175	0.0176	0.0174	0.02125	0.01825	0.01765	0.0182	0.01945	0.01585	0.0189	0.02135	0.02	0.02035	0.0196	0.0189	0.01995	0.01715	0.02105	0.0164	0.01785	0.0189	0.0223	0.01815	0.0186	0.02115	0.01935	0.0173	0.0221	0.01845	0.02065	0.0182	0.01965	0.0201	0.01745	0.01835	0.0191	0.02025	0.0173	0.02015	0.01915	0.0173	0.01755	0.01925	0.0169	0.0182	0.02175	0.0164	0.0203	0.01835	0.01905	0.01795	0.01985	0.0155	0.01685	0.0193	0.0185	0.019	0.02105	0.01815	0.01935	0.01965	0.02045	0.01975	0.0217	0.01965	0.01945	0.01905	0.02075	0.01835	0.0178	0.01965	0.0211	0.0192	0.01885	0.0175	0.01845	0.0183	0.01835	0.01915	0.0196	0.01845	0.01725	0.0192	0.0168	0.0191	0.0188	0.0156	0.0202
