	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Precision	0.16713589472961948	0.20585616596972406	0.19098775793124212	0.211602900532545	0.2119817237601611	0.19834970900230686	0.19362138840537857	0.2303107970532335	0.21076612973677544	0.22979396816210942	0.2045547021473882	0.2358718642410673	0.20665557588605132	0.2142786478805916	0.19878097051478266	0.22199934407851307	0.2051623645241834	0.19683094563365894	0.21925801803869602	0.19494782687121204	0.22687386239218488	0.25499245774422685	0.23073827535099622	0.18693105646925434	0.2063862229711577	0.23252150495042034	0.200621604285342	0.20919278244269118	0.20049164061433458	0.21694404312365378	0.2299387021146059	0.21546959959490886	0.22279282600535152	0.2143318987285825	0.21694164687164263	0.21165391644816478	0.18615034439788536	0.19580754295108663	0.2001123102503512	0.19340525756532612	0.20918012192950633	0.2118311172269057	0.2163225003333199	0.21083804573869055	0.20225690900378449	0.21377032381128636	0.205179375279194	0.18483025932015348	0.21416700653404447	0.22873033751711436	0.21577944627662388	0.20099372563339374	0.2293750252234992	0.23998162441443885	0.18413786071649335	0.2043640219200914	0.19987792323918016	0.21614023798632187	0.211442383445162	0.195319637889762	0.2168707231736357	0.2052167627300266	0.2141337234543364	0.22177072914836066	0.1994795038684805	0.21477770322109166	0.2021196024458628	0.2391736385689658	0.2577904259917067	0.21335039068626074	0.20691963272137098	0.225193396359841	0.2438610322167748	0.19974356610376642	0.20878169085875747	0.2342072039102837	0.2168188558738947	0.2205664151793298	0.1829614624422315	0.1969873439664448	0.1907096605867258	0.2314877333182694	0.18784379455152878	0.2125523999536328	0.1967143596845531	0.21597017447223174	0.20881764293519314	0.21555629241681515	0.22503888975690006	0.2235038252651337	0.19627861584476108	0.23057116227843286	0.19765241773516706	0.19189190376852217	0.22997597854090884	0.2142426586689684	0.18133591602692278	0.2054249671226996	0.2269822927262223	0.21623751889450152
Dropout	0.0012	0.0017	0.0015	0.002	0.00105	0.00225	0.00155	0.0022	0.00245	0.0015	0.0022	0.00235	0.0016	0.00115	0.00165	0.00165	0.00175	0.00185	0.00145	0.00175	0.0012	0.00185	0.0018	0.00145	0.0017	0.0016	0.00205	0.00115	0.0018	0.0019	0.0017	0.0012	0.0022	0.00165	0.0011	0.00175	0.00205	0.0016	0.0019	0.0018	0.0013	0.00165	0.00185	0.0019	0.00195	0.0013	0.0023	0.0023	0.00175	0.0012	0.002	0.00155	0.00225	0.00215	0.00175	0.00145	0.0013	0.00165	0.002	0.0019	0.00125	0.00095	0.002	0.0015	0.00155	0.0018	0.0021	0.00245	0.0021	0.00135	0.00145	0.0021	0.0021	0.0016	0.00235	0.0016	0.0017	0.0017	0.0018	0.00155	0.00145	0.00185	0.00135	0.0017	0.00125	0.00215	0.00145	0.0014	0.0013	0.0024	0.00155	0.00205	0.0015	0.00175	0.00245	0.0018	0.00115	0.0018	0.00185	0.0015
