	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Precision	0.3600026607769694	0.36419309862556787	0.36545032705171293	0.36173144682758157	0.3670423322359668	0.36437282107101754	0.35738054798494556	0.3624285532768	0.3605451509874374	0.36495675698756297	0.36043053265791614	0.35419228594633356	0.36179299613198823	0.3638517906064041	0.3631462198833859	0.3594189040248529	0.3656857207132699	0.3639742770287696	0.3696692080649153	0.3589749216303903	0.36739913954898945	0.3595616920398666	0.36190346734338785	0.3523429884494372	0.3572215797574031	0.3599588243937239	0.35754912937085115	0.36689713267381807	0.36006602718592395	0.36834238170736655	0.36273341436275697	0.36014982237812676	0.36085373994169323	0.36203830931271214	0.35788092353275325	0.36216518727117375	0.36253610418457827	0.3569339062976853	0.36257346710803845	0.36180685369987414	0.3656948602532353	0.35909835874412394	0.36446980025712195	0.3694705130555791	0.35869714330271313	0.36275044307076004	0.35829995420803434	0.36259059292656265	0.36314079927229986	0.3706764504384219	0.3594832194236995	0.35793430095948675	0.35702118319211323	0.3639639060058004	0.3563496646618196	0.36529479451675384	0.36720563071618734	0.36390752589266695	0.3573227121715019	0.3643006834095957	0.36365580337245446	0.35966063545387567	0.3632466579158344	0.363093029797744	0.35897322079930005	0.3570428474863552	0.3582605901899314	0.3653236159229289	0.3611121841343968	0.36737382264418983	0.362701617550345	0.3620353139467212	0.36497059686141475	0.36407893843804673	0.3651748163877436	0.3615791048418476	0.36099282609433925	0.3625095823266398	0.36014641818123333	0.3613802130317774	0.36475000581126293	0.3698673551086063	0.3671660346614414	0.360718822850616	0.3681467072224721	0.36066101088873365	0.3616575248802871	0.3550787385140995	0.365037693321631	0.3614921613382822	0.3659443661726059	0.35304636166397724	0.3593770238980897	0.3631153602965328	0.36768157102484517	0.3622337191580985	0.36445412808726657	0.36169682097416567	0.3646740041861956	0.3565478241764979
Dropout	0.00565	0.006	0.00655	0.00695	0.00555	0.00785	0.00685	0.00645	0.00725	0.0065	0.0063	0.00595	0.0076	0.0064	0.00615	0.00785	0.00715	0.00655	0.00645	0.00625	0.0068	0.00565	0.00715	0.00675	0.0065	0.00745	0.00635	0.00585	0.00735	0.0067	0.0069	0.0061	0.00625	0.00725	0.00695	0.0065	0.0067	0.0076	0.00685	0.00585	0.00715	0.0074	0.0066	0.0064	0.0068	0.00655	0.00695	0.007	0.00765	0.00735	0.0059	0.0061	0.0068	0.00645	0.00705	0.00655	0.00705	0.00615	0.0062	0.0054	0.0066	0.0069	0.00755	0.0075	0.00665	0.0072	0.006	0.0078	0.00565	0.0082	0.00665	0.00555	0.00665	0.00725	0.0073	0.0062	0.0074	0.0064	0.00685	0.0063	0.0065	0.007	0.0066	0.00715	0.0071	0.0072	0.0071	0.00655	0.00685	0.0069	0.00735	0.0055	0.0085	0.00585	0.007	0.00745	0.0068	0.0067	0.007	0.0064
