	Before	After	A/B
0	1998	8528	4.268268268268268
1	1927	8476	4.398546964193046
2	2022	8587	4.246785361028684
3	1977	8597	4.3485078401618615
4	2022	8595	4.250741839762611
5	1999	8535	4.269634817408704
6	1990	8552	4.2974874371859295
7	1959	8553	4.3660030627871365
8	1979	8556	4.323395654370894
9	2039	8552	4.194212849435998
10	2059	8580	4.167071393880525
11	2061	8634	4.189228529839884
12	1949	8588	4.406362237044639
13	1950	8532	4.375384615384616
14	1943	8502	4.375707668553783
15	2039	8542	4.18930848455125
16	2074	8552	4.123432979749277
17	1922	8517	4.431321540062435
18	1980	8471	4.278282828282828
19	1977	8525	4.312089023773394
20	1957	8493	4.339805825242719
21	1997	8601	4.306960440660991
22	2025	8568	4.231111111111111
23	1926	8466	4.395638629283489
24	1946	8536	4.3864337101747175
25	1995	8612	4.316791979949874
26	2019	8583	4.25111441307578
27	1983	8528	4.300554715078165
28	2045	8585	4.198044009779951
29	2037	8581	4.212567501227295
30	1990	8586	4.314572864321608
31	2006	8554	4.264207377866401
32	2032	8615	4.239665354330708
33	2006	8515	4.244765702891326
34	1958	8508	4.345250255362615
35	1954	8541	4.3710337768679635
36	1988	8514	4.282696177062374
37	1966	8514	4.330620549338759
38	1957	8576	4.382217680122637
39	2039	8590	4.212849435998038
40	2024	8593	4.245553359683795
41	2019	8603	4.261020307082714
42	2035	8591	4.221621621621622
43	2002	8615	4.303196803196803
44	2006	8616	4.295114656031904
45	1986	8544	4.302114803625377
46	1955	8526	4.361125319693095
47	2029	8572	4.224741251848201
48	1925	8461	4.395324675324676
49	2047	8572	4.187591597459697
50	2032	8577	4.220964566929134
51	2035	8572	4.212285012285013
52	2057	8619	4.190082644628099
53	2095	8656	4.131742243436754
54	2024	8607	4.252470355731226
55	2063	8696	4.215220552593311
56	2010	8606	4.281592039800995
57	1919	8476	4.416883793642522
58	2013	8527	4.235966219572777
59	1983	8503	4.287947554210792
60	2007	8558	4.2640757349277525
61	1990	8571	4.307035175879397
62	1947	8516	4.373908577298407
63	1974	8566	4.339412360688956
64	2009	8595	4.278247884519661
65	2061	8611	4.178068898592916
66	1985	8531	4.297732997481108
67	1983	8580	4.326777609682299
68	1938	8538	4.405572755417957
69	1994	8573	4.299398194583751
70	2041	8575	4.2013718765311125
71	1972	8549	4.335192697768763
72	2061	8557	4.1518680252304705
73	2025	8650	4.271604938271605
74	1953	8562	4.384024577572965
75	1955	8573	4.385166240409207
76	1993	8597	4.313597591570497
77	2001	8596	4.295852073963019
78	2038	8615	4.227183513248282
79	1990	8580	4.311557788944723
80	2048	8630	4.2138671875
81	2006	8579	4.2766699900299106
82	2044	8582	4.198630136986301
83	1926	8498	4.412253374870197
84	2017	8584	4.255825483391175
85	2011	8569	4.261064147190453
86	2044	8596	4.205479452054795
87	2005	8511	4.244887780548629
88	1975	8536	4.322025316455696
89	1977	8499	4.298937784522003
90	2042	8525	4.174828599412341
91	2019	8584	4.251609707776127
92	1987	8584	4.320080523402114
93	1955	8560	4.378516624040921
94	1928	8482	4.399377593360996
95	2001	8552	4.273863068465767
96	1962	8527	4.3460754332313964
97	1938	8479	4.375128998968008
98	1990	8558	4.300502512562814
99	1961	8516	4.342682304946456
