	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Precision	0.6015546990852635	0.5971762979029052	0.6024328296991384	0.5958605551684921	0.592210248720077	0.597956401993998	0.6011436121984643	0.5972467120658502	0.5981873782806162	0.6079474132100735	0.6008877605844911	0.5980068251025191	0.5947383762579689	0.5916160229219378	0.6003405321766294	0.5978816447662334	0.6073652777512266	0.595575367178704	0.5976749464974535	0.5981446671171687	0.5995481985352484	0.5974512773020522	0.6039897572444808	0.6015732873606618	0.6020033835068574	0.606642957156571	0.5973614545130296	0.5917746921037998	0.5954258292183741	0.600468110314231	0.6019780770234746	0.5951414458005952	0.601260400871203	0.5956053635035738	0.5946662543280288	0.5982947072259933	0.5975697382399667	0.5969846260784781	0.6008308826705557	0.5940950400954451	0.5909332526515196	0.5998183511848282	0.6037222097119281	0.6010278036069603	0.5981405737609308	0.6041222838413868	0.5947179994748149	0.5981526881106812	0.5947391639490587	0.602282078506235	0.6062929149294319	0.6020676444992653	0.6012541122595485	0.5989531649239901	0.5988246446438346	0.6049333774357608	0.6046980200998138	0.6077844581603071	0.6053699694270365	0.5976780805833064	0.5927000835852826	0.5963402012610654	0.5908287925659161	0.5998461908164605	0.6021937437891114	0.5967070733607008	0.6041296729508835	0.5931629571955235	0.5986541391634003	0.600463067972345	0.5979666055123634	0.5963648987720839	0.5987408557101631	0.6030294438016506	0.5930541524066282	0.603667110597582	0.601007103918586	0.5999113272884107	0.6058684669551078	0.6003852578861903	0.5949243310279941	0.6002732084878969	0.596929517223866	0.6007422796045176	0.5957568676415499	0.595035558276644	0.6046663716051014	0.5982985738784914	0.5958862223844388	0.5952577696662373	0.5983009626304383	0.6110813116773073	0.6011191933617575	0.6028390766288466	0.6042824052824437	0.5947980523197081	0.6119654277589319	0.6047995452599403	0.601192532995788	0.6014762378316847
Dropout	0.03835	0.03815	0.03595	0.03815	0.03705	0.0376	0.03725	0.0365	0.0375	0.03755	0.0348	0.036	0.03755	0.03685	0.0384	0.03625	0.0379	0.0362	0.03595	0.039	0.0375	0.03835	0.0364	0.03435	0.03595	0.0351	0.0378	0.03725	0.03585	0.0395	0.03675	0.03875	0.03555	0.03555	0.0354	0.0354	0.03625	0.0361	0.0391	0.03485	0.03745	0.03505	0.0363	0.0345	0.03665	0.0369	0.0383	0.03655	0.0358	0.0391	0.0357	0.036	0.0359	0.0379	0.0381	0.0391	0.03845	0.03815	0.03565	0.0369	0.03595	0.03585	0.0373	0.0373	0.03775	0.0365	0.03745	0.03685	0.0375	0.0392	0.0364	0.0344	0.0374	0.03905	0.0331	0.03525	0.03655	0.0385	0.03545	0.03915	0.0342	0.0379	0.03475	0.0358	0.0361	0.0377	0.0371	0.03755	0.0369	0.0369	0.03625	0.0372	0.0374	0.036	0.03885	0.03665	0.0357	0.03725	0.03945	0.03885
