	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Precision	0.9999996715073973	0.9999999560061351	0.9999998554235779	0.9999779407480911	0.9999952951326064	0.9999999333106282	0.9999999943734528	0.999999876897675	0.9999999277576428	0.9999988503751337	0.9999999944104101	0.9999995682163242	1.0	0.9999999018063537	0.99999997821501	0.9999998884359671	0.9999999779554812	0.9999999340102105	0.9999998888933029	0.9999999611128855	0.9999994469473634	1.0	0.9999996950895222	0.9999999831561753	1.0	0.9999998940834209	1.0	0.9999992444899513	0.999999972062912	0.9999999384329303	0.9999996672538862	0.9999999154978656	0.9999993649711107	0.9999999434255841	0.999999915993342	0.9999998250163924	0.9999997483080934	0.9999999606938148	0.9999999888032477	0.9999997036884986	0.999999806796841	0.999999900246838	0.9999994517830472	0.9999976932283539	0.999999939271776	0.9999999721587254	0.999999767774751	0.9999998844094226	1.0	1.0	0.9999999833860258	0.9999999945012257	0.9999999440790132	1.0	0.9999997931142028	0.9999992959775031	0.9999992738971889	1.0	0.9999998659003558	0.9999973545086156	0.9999996576171524	0.9999999944856982	0.9999999671900797	0.9999999605731965	0.9999999603533197	0.9999999944774993	0.9999994275283796	0.999999866648601	0.9999972272142463	0.9999999719472813	0.9999956559049048	0.9999987783499172	0.9999998569175019	0.9999999551253154	1.0	1.0	0.999999860313629	0.9999993630158553	0.9999999668354276	0.9999998996688471	0.9999999667056	0.9999999171739788	0.9999998616871516	0.9999997517186171	0.999999877956068	1.0	0.9999999661849371	0.9999996791964046	0.999999955442074	0.9999998669041995	0.9999998423003621	0.9999999498629264	0.9999998678101645	0.9999998869854954	0.9999999340965872	0.999999751532365	0.9999999944470044	0.99999982041495	1.0	0.9999999551882649
Dropout	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
