	Before	After	A/B
0	2019	8541	4.2303120356612185
1	2042	8602	4.212536728697356
2	2047	8704	4.252076209086468
3	2071	8647	4.175277643650411
4	2026	8544	4.217176702862784
5	1950	8521	4.36974358974359
6	1954	8600	4.401228249744115
7	1952	8533	4.371413934426229
8	1977	8575	4.3373798684876075
9	1988	8567	4.309356136820925
10	1999	8573	4.288644322161081
11	1989	8483	4.264957264957265
12	2033	8653	4.256271519921299
13	1965	8490	4.320610687022901
14	1938	8477	4.374097007223942
15	2026	8603	4.246298124383021
16	2062	8568	4.155189136760427
17	2043	8592	4.2055800293685754
18	1986	8627	4.3439073514602216
19	1985	8556	4.310327455919396
20	2029	8567	4.2222769837358305
21	2029	8596	4.23656973878758
22	2017	8608	4.2677243430837875
23	1938	8520	4.396284829721362
24	2000	8533	4.2665
25	2086	8597	4.121284755512943
26	1938	8523	4.397832817337461
27	1983	8477	4.274836106908724
28	1981	8514	4.297829379101464
29	1964	8527	4.341649694501018
30	2010	8593	4.275124378109453
31	2041	8581	4.204311611954924
32	2031	8647	4.257508616445101
33	2031	8596	4.232397833579517
34	1978	8494	4.294236602628918
35	1988	8511	4.281187122736418
36	2007	8614	4.29197807673144
37	1975	8572	4.340253164556962
38	2028	8570	4.225838264299803
39	1996	8570	4.293587174348698
40	1947	8566	4.399589111453518
41	2016	8618	4.274801587301587
42	2053	8555	4.167072576717
43	1957	8552	4.369954011241696
44	1957	8484	4.335206949412366
45	1948	8517	4.37217659137577
46	2037	8591	4.217476681394207
47	1921	8499	4.424258198854763
48	2074	8577	4.135486981677917
49	1972	8570	4.345841784989858
50	1960	8600	4.387755102040816
51	1972	8558	4.3397565922920895
52	2004	8614	4.298403193612774
53	2070	8636	4.171980676328502
54	1964	8584	4.370672097759674
55	1983	8608	4.340897629853757
56	2053	8534	4.156843643448612
57	2045	8596	4.203422982885086
58	2015	8642	4.288833746898263
59	2010	8547	4.2522388059701495
60	1967	8564	4.35383833248602
61	2049	8609	4.201561737432894
62	2043	8557	4.188448360254528
63	2005	8609	4.293765586034913
64	2004	8607	4.294910179640719
65	2049	8651	4.222059541239629
66	1962	8541	4.353211009174312
67	1997	8565	4.2889334001001505
68	1979	8602	4.346639717028802
69	1953	8549	4.3773681515617
70	2036	8610	4.228880157170924
71	2045	8581	4.196088019559903
72	2013	8667	4.305514157973175
73	2021	8557	4.23404255319149
74	1954	8558	4.379733879222108
75	1968	8573	4.35619918699187
76	2008	8548	4.256972111553785
77	2012	8644	4.296222664015905
78	1976	8616	4.3603238866396765
79	2044	8559	4.187377690802348
80	1986	8619	4.33987915407855
81	2064	8540	4.137596899224806
82	1987	8538	4.296930045294413
83	1943	8503	4.376222336592898
84	2051	8571	4.17893710385178
85	1962	8522	4.343527013251784
86	1963	8559	4.360163015792155
87	1987	8566	4.311021640664318
88	1981	8519	4.30035335689046
89	1987	8612	4.334172118772018
90	2008	8541	4.253486055776892
91	1939	8494	4.380608561113976
92	1958	8551	4.367211440245148
93	2029	8603	4.240019714144899
94	1999	8590	4.297148574287143
95	2017	8580	4.253842340109073
96	2048	8616	4.20703125
97	2001	8597	4.296351824087956
98	1961	8551	4.360530341662417
99	2025	8601	4.247407407407407
