	Before	After	A/B
0	194	3208	16.536082474226806
1	189	3112	16.465608465608465
2	223	3460	15.515695067264573
3	194	3152	16.24742268041237
4	207	3357	16.217391304347824
5	176	2927	16.630681818181817
6	193	3186	16.507772020725387
7	221	3497	15.823529411764707
8	205	3199	15.604878048780488
9	190	3205	16.86842105263158
10	220	3424	15.563636363636364
11	200	3392	16.96
12	198	3347	16.904040404040405
13	213	3408	16.0
14	201	3248	16.1592039800995
15	205	3230	15.75609756097561
16	192	3316	17.270833333333332
17	184	2929	15.918478260869565
18	215	3435	15.976744186046512
19	203	3268	16.098522167487683
20	202	3358	16.623762376237625
21	195	3169	16.25128205128205
22	198	3233	16.328282828282827
23	221	3546	16.04524886877828
24	189	3136	16.59259259259259
25	205	3348	16.33170731707317
26	181	3067	16.944751381215468
27	180	3144	17.466666666666665
28	221	3607	16.32126696832579
29	205	3412	16.64390243902439
30	194	3163	16.304123711340207
31	192	3073	16.005208333333332
32	201	3167	15.756218905472636
33	197	3152	16.0
34	190	3109	16.36315789473684
35	203	3118	15.35960591133005
36	209	3338	15.971291866028707
37	181	2955	16.325966850828728
38	191	3056	16.0
39	202	3181	15.747524752475247
40	229	3585	15.655021834061136
41	185	3166	17.113513513513514
42	210	3315	15.785714285714286
43	203	3125	15.394088669950738
44	193	3210	16.632124352331605
45	191	3156	16.523560209424083
46	199	3332	16.743718592964825
47	211	3415	16.18483412322275
48	233	3477	14.92274678111588
49	184	3056	16.608695652173914
50	183	3031	16.562841530054644
51	191	2967	15.534031413612565
52	199	3269	16.42713567839196
53	177	3130	17.683615819209038
54	189	3012	15.936507936507937
55	215	3248	15.106976744186046
56	232	3428	14.775862068965518
57	201	3162	15.73134328358209
58	207	3432	16.579710144927535
59	191	3098	16.219895287958114
60	194	3139	16.18041237113402
61	216	3304	15.296296296296296
62	197	3367	17.091370558375633
63	208	3450	16.58653846153846
64	233	3675	15.772532188841202
65	217	3510	16.17511520737327
66	203	3235	15.935960591133005
67	205	3355	16.365853658536587
68	231	3465	15.0
69	190	2999	15.784210526315789
70	173	3102	17.930635838150287
71	219	3456	15.780821917808218
72	187	3074	16.43850267379679
73	210	3425	16.30952380952381
74	202	3264	16.15841584158416
75	189	3098	16.391534391534393
76	200	3214	16.07
77	197	3438	17.451776649746193
78	212	3332	15.716981132075471
79	195	3297	16.907692307692308
80	180	3151	17.505555555555556
81	209	3305	15.813397129186603
82	185	3082	16.65945945945946
83	185	3191	17.248648648648647
84	210	3387	16.12857142857143
85	187	3020	16.149732620320854
86	182	2936	16.13186813186813
87	194	3009	15.510309278350515
88	203	3174	15.635467980295566
89	203	3438	16.935960591133004
90	212	3393	16.004716981132077
91	197	3099	15.730964467005077
92	249	3804	15.27710843373494
93	210	3357	15.985714285714286
94	205	3320	16.195121951219512
95	183	2933	16.027322404371585
96	209	3328	15.923444976076555
97	202	3232	16.0
98	184	3021	16.418478260869566
99	211	3387	16.0521327014218
