	Before	After	A/B
0	1990	2087	1.048743718592965
1	1987	2135	1.0744841469552089
2	1981	2169	1.0949015648662292
3	2039	2111	1.0353114271701815
4	1982	2071	1.044904137235116
5	2031	2262	1.1137370753323486
6	2012	2161	1.0740556660039762
7	2014	2127	1.0561072492552135
8	2066	2196	1.0629235237173282
9	2059	2173	1.0553666828557553
10	1952	2127	1.0896516393442623
11	1947	2094	1.0755007704160247
12	2051	2152	1.0492442710872745
13	1993	2058	1.0326141495233316
14	2021	2169	1.0732310737258783
15	2023	2160	1.0677212061295107
16	1989	2064	1.0377073906485672
17	2033	2179	1.071815051647811
18	1957	2032	1.0383239652529381
19	1925	2095	1.0883116883116883
20	2004	2156	1.0758483033932136
21	1964	2090	1.0641547861507128
22	1997	2093	1.0480721081622433
23	1977	2080	1.0520991401112798
24	1998	2094	1.048048048048048
25	2084	2182	1.0470249520153552
26	1982	2166	1.0928355196770938
27	2045	2156	1.054278728606357
28	2007	2119	1.0558046836073742
29	2061	2192	1.0635613779718582
30	2061	2194	1.064531780688986
31	1923	1982	1.03068122724909
32	1992	2110	1.0592369477911647
33	2081	2233	1.0730418068236425
34	1971	2034	1.0319634703196348
35	2084	2235	1.0724568138195778
36	2019	2073	1.026745913818722
37	1920	2059	1.0723958333333334
38	2023	2136	1.0558576371725161
39	1920	2140	1.1145833333333333
40	1910	2014	1.0544502617801048
41	2012	2119	1.0531809145129225
42	2040	2160	1.0588235294117647
43	2014	2157	1.071002979145978
44	2002	2129	1.0634365634365635
45	1995	2089	1.0471177944862156
46	2033	2115	1.0403344810624693
47	2020	2153	1.065841584158416
48	2002	2149	1.0734265734265733
49	1929	2054	1.0648004147226542
50	1935	2090	1.0801033591731266
51	1973	2037	1.0324379118094273
52	2010	2152	1.0706467661691543
53	1989	2118	1.0648567119155354
54	2086	2223	1.0656759348034517
55	1991	2074	1.041687594173782
56	1997	2100	1.0515773660490737
57	2005	2245	1.119700748129676
58	2037	2130	1.0456553755522828
59	2056	2200	1.0700389105058365
60	2025	2125	1.0493827160493827
61	1953	2068	1.0588837685611878
62	2056	2183	1.0617704280155642
63	2008	2084	1.0378486055776892
64	1993	2028	1.0175614651279479
65	1981	2092	1.0560323069156992
66	2019	2188	1.0837048043585933
67	2018	2131	1.05599603567889
68	2020	2135	1.056930693069307
69	2013	2107	1.0466964729259811
70	1984	2049	1.0327620967741935
71	1987	2127	1.070457976849522
72	1975	2113	1.069873417721519
73	1963	2041	1.0397350993377483
74	2067	2177	1.0532172230285437
75	2057	2199	1.0690325717063685
76	1948	2066	1.0605749486652978
77	2003	2178	1.0873689465801297
78	2003	2079	1.037943085371942
79	1960	2005	1.0229591836734695
80	1971	1983	1.0060882800608828
81	1991	2121	1.0652938221998995
82	2022	2209	1.0924826904055391
83	2000	2071	1.0355
84	1993	2119	1.0632212744606122
85	2015	2154	1.0689826302729528
86	1995	2121	1.063157894736842
87	2048	2068	1.009765625
88	1972	2108	1.0689655172413792
89	2007	2219	1.1056302939711011
90	2010	2072	1.0308457711442787
91	2012	2163	1.0750497017892644
92	2014	2198	1.0913604766633564
93	1999	2089	1.0450225112556277
94	1923	2092	1.0878835153406137
95	1964	1976	1.0061099796334012
96	2001	2060	1.0294852573713142
97	1980	2093	1.057070707070707
98	1977	2063	1.0435002529084472
99	2025	2151	1.0622222222222222
