	Before	After	A/B
0	201	3363	16.73134328358209
1	198	3144	15.878787878787879
2	214	3562	16.64485981308411
3	201	3139	15.616915422885572
4	202	3408	16.871287128712872
5	215	3453	16.06046511627907
6	222	3481	15.68018018018018
7	192	3167	16.494791666666668
8	221	3489	15.787330316742082
9	223	3415	15.31390134529148
10	201	3267	16.253731343283583
11	206	3353	16.276699029126213
12	177	2799	15.813559322033898
13	210	3486	16.6
14	209	3255	15.574162679425838
15	180	2900	16.11111111111111
16	185	3161	17.086486486486486
17	215	3480	16.186046511627907
18	194	3129	16.128865979381445
19	195	3184	16.328205128205127
20	181	3198	17.668508287292816
21	217	3678	16.94930875576037
22	189	3304	17.48148148148148
23	220	3600	16.363636363636363
24	197	3178	16.131979695431472
25	223	3323	14.90134529147982
26	201	3305	16.442786069651742
27	205	3244	15.824390243902439
28	215	3515	16.348837209302324
29	185	3096	16.735135135135135
30	195	3032	15.548717948717949
31	213	3419	16.051643192488264
32	189	3115	16.48148148148148
33	181	2914	16.099447513812155
34	205	3404	16.60487804878049
35	215	3615	16.813953488372093
36	205	3356	16.370731707317074
37	198	3227	16.2979797979798
38	240	3639	15.1625
39	190	3124	16.442105263157895
40	202	3177	15.727722772277227
41	217	3353	15.451612903225806
42	191	3253	17.031413612565444
43	158	2757	17.449367088607595
44	185	2893	15.637837837837838
45	211	3463	16.412322274881518
46	207	3264	15.768115942028986
47	208	3495	16.802884615384617
48	188	3176	16.893617021276597
49	194	3257	16.788659793814432
50	174	2811	16.155172413793103
51	198	3133	15.823232323232324
52	204	3230	15.833333333333334
53	216	3432	15.88888888888889
54	231	3565	15.432900432900434
55	182	3119	17.13736263736264
56	205	3184	15.53170731707317
57	195	3159	16.2
58	226	3448	15.256637168141593
59	203	3388	16.689655172413794
60	217	3457	15.930875576036867
61	221	3550	16.063348416289593
62	189	3180	16.825396825396826
63	224	3702	16.526785714285715
64	179	2969	16.58659217877095
65	179	2959	16.53072625698324
66	191	3033	15.879581151832461
67	206	3178	15.427184466019417
68	215	3283	15.269767441860465
69	210	3384	16.114285714285714
70	181	2948	16.287292817679557
71	200	3165	15.825
72	195	3034	15.558974358974359
73	198	3196	16.141414141414142
74	191	3359	17.586387434554975
75	196	3215	16.403061224489797
76	180	2896	16.08888888888889
77	176	2878	16.352272727272727
78	228	3566	15.640350877192983
79	197	3107	15.771573604060913
80	214	3287	15.35981308411215
81	193	3059	15.849740932642487
82	203	3204	15.783251231527094
83	196	3203	16.341836734693878
84	215	3366	15.655813953488373
85	209	3202	15.320574162679426
86	200	3247	16.235
87	201	3203	15.935323383084578
88	206	3312	16.07766990291262
89	211	3396	16.09478672985782
90	212	3334	15.726415094339623
91	231	3505	15.173160173160174
92	197	3238	16.436548223350254
93	192	3239	16.869791666666668
94	221	3518	15.918552036199095
95	224	3567	15.924107142857142
96	214	3468	16.205607476635514
97	190	3204	16.86315789473684
98	190	2842	14.957894736842105
99	185	3291	17.78918918918919
