	Before	After	A/B
0	4007	4233	1.0564012977289743
1	4039	4284	1.0606585788561524
2	4000	4308	1.077
3	4000	4224	1.056
4	3999	4256	1.0642660665166292
5	3950	4266	1.08
6	4095	4370	1.0671550671550671
7	4049	4246	1.0486539886391701
8	3998	4152	1.038519259629815
9	4016	4259	1.06050796812749
10	4040	4331	1.072029702970297
11	4031	4272	1.059786653435872
12	3930	4238	1.0783715012722646
13	3992	4253	1.0653807615230462
14	4023	4309	1.0710912254536415
15	4053	4307	1.0626696274364669
16	4040	4169	1.0319306930693068
17	4012	4262	1.0623130608175473
18	3935	4199	1.0670902160101652
19	3970	4184	1.053904282115869
20	3954	4178	1.0566514921598382
21	3974	4221	1.0621540010065424
22	3965	4201	1.0595208070617907
23	4003	4203	1.049962528103922
24	3925	4189	1.0672611464968154
25	3922	4161	1.0609382967873533
26	3928	4177	1.0633910386965377
27	3998	4277	1.0697848924462232
28	3983	4197	1.05372834546824
29	4026	4246	1.0546448087431695
30	3955	4155	1.0505689001264222
31	3988	4218	1.0576730190571715
32	4039	4406	1.090864075266155
33	4045	4257	1.0524103831891223
34	3926	4127	1.0511971472236372
35	3952	4169	1.0549089068825912
36	4063	4435	1.0915579620969726
37	4067	4289	1.0545856896975658
38	3997	4118	1.0302727045283964
39	4084	4372	1.070519098922625
40	4052	4253	1.0496051332675223
41	3922	4146	1.057113717491076
42	4021	4344	1.0803282765481224
43	4062	4311	1.0612998522895125
44	3967	4139	1.0433577010335267
45	3920	4210	1.0739795918367347
46	3941	4136	1.0494798274549606
47	4019	4217	1.0492659865638219
48	4042	4255	1.0526966848095003
49	3949	4143	1.049126361104077
50	4035	4328	1.0726146220570012
51	4026	4252	1.0561351217088921
52	4023	4285	1.0651255282127765
53	3946	4200	1.0643689812468322
54	3970	4192	1.055919395465995
55	4084	4342	1.063173359451518
56	4045	4303	1.0637824474660074
57	4051	4204	1.0377684522340163
58	3998	4243	1.06128064032016
59	3991	4260	1.067401653720872
60	3964	4251	1.072401614530777
61	3971	4238	1.0672374716696047
62	4081	4315	1.0573388875275667
63	4027	4427	1.0993295257015148
64	3945	4178	1.059062103929024
65	3879	4170	1.0750193348801238
66	3971	4256	1.0717703349282297
67	3944	4236	1.0740365111561867
68	3933	4079	1.0371217899822018
69	3965	4106	1.0355611601513242
70	3985	4201	1.0542032622333752
71	3923	4110	1.0476676013255162
72	4072	4285	1.0523084479371316
73	3995	4169	1.0435544430538173
74	4041	4206	1.04083147735709
75	4026	4356	1.0819672131147542
76	4014	4194	1.0448430493273542
77	4040	4250	1.051980198019802
78	3926	4089	1.0415180845644423
79	4050	4326	1.068148148148148
80	4029	4409	1.0943162074956565
81	4010	4209	1.0496259351620947
82	4012	4210	1.0493519441674974
83	4077	4336	1.0635271032622027
84	4059	4320	1.06430155210643
85	4016	4195	1.0445717131474104
86	4033	4223	1.0471113315150011
87	4022	4334	1.0775733465937345
88	3946	4115	1.0428281804358845
89	4012	4271	1.064556331006979
90	3937	4166	1.0581661163322327
91	4080	4235	1.0379901960784315
92	3967	4196	1.0577262414923116
93	3991	4221	1.0576296667501879
94	4066	4311	1.060255779636006
95	4000	4133	1.03325
96	4048	4263	1.053112648221344
97	4072	4372	1.0736738703339883
98	4027	4188	1.0399801340948598
99	4102	4339	1.0577766942954656
