	Before	After	A/B
0	2060	2124	1.0310679611650486
1	2038	2171	1.0652600588812562
2	2041	2137	1.0470357667809898
3	2062	2251	1.091658583899127
4	2020	2196	1.0871287128712872
5	1956	2063	1.0547034764826175
6	2018	2131	1.05599603567889
7	2005	2143	1.0688279301745636
8	2059	2251	1.093249150072851
9	1991	2241	1.1255650426921144
10	1973	2028	1.0278763304612266
11	2002	2196	1.0969030969030968
12	1960	2025	1.0331632653061225
13	2029	2174	1.0714637752587481
14	1976	2110	1.0678137651821862
15	1975	2055	1.040506329113924
16	2020	2215	1.0965346534653466
17	2017	2144	1.0629647992067426
18	1952	2066	1.0584016393442623
19	2018	2154	1.0673934588701686
20	2007	2088	1.0403587443946187
21	1978	2117	1.0702730030333671
22	1948	2079	1.0672484599589322
23	2019	2193	1.0861812778603268
24	1967	2111	1.0732079308591764
25	1955	2038	1.042455242966752
26	2002	2156	1.0769230769230769
27	2034	2251	1.106686332350049
28	1989	2119	1.065359477124183
29	2006	2079	1.0363908275174476
30	1996	2085	1.0445891783567134
31	1989	2176	1.0940170940170941
32	2053	2209	1.0759863614223089
33	1998	2178	1.09009009009009
34	2005	2096	1.0453865336658354
35	1991	2198	1.1039678553490708
36	1969	2042	1.0370746571863891
37	1981	2105	1.0625946491670872
38	1970	2067	1.049238578680203
39	1925	2019	1.048831168831169
40	1989	2153	1.0824534942182
41	1994	2108	1.057171514543631
42	2024	2168	1.0711462450592886
43	1963	2126	1.0830361691288843
44	2039	2131	1.0451201569396764
45	2006	2152	1.0727816550348954
46	1969	2045	1.0385982732351446
47	2029	2239	1.1034992607195664
48	2060	2227	1.0810679611650484
49	1994	2214	1.110330992978937
50	1988	2117	1.0648893360160965
51	2024	2084	1.0296442687747036
52	2025	2120	1.0469135802469136
53	1991	2091	1.0502260170768458
54	1954	2101	1.0752302968270215
55	1997	2109	1.056084126189284
56	2017	2082	1.0322260783341597
57	1996	2112	1.0581162324649298
58	1957	2015	1.0296371997956055
59	1996	2099	1.0516032064128256
60	1984	2120	1.0685483870967742
61	2042	2193	1.073947110675808
62	2032	2187	1.076279527559055
63	1993	2046	1.0265930757651782
64	2000	2090	1.045
65	1903	2040	1.071991592222806
66	1987	2051	1.0322093608454956
67	1931	2033	1.0528223718280683
68	1932	2011	1.0408902691511388
69	2011	2093	1.0407757334659373
70	1990	2046	1.028140703517588
71	1958	2016	1.0296220633299284
72	1909	2035	1.0660031430068098
73	2005	2136	1.0653366583541146
74	2017	2160	1.0708973723351511
75	1963	2086	1.0626591951095263
76	1980	2064	1.0424242424242425
77	2035	2088	1.026044226044226
78	1949	2017	1.034889687018984
79	1979	2108	1.0651844365841334
80	1946	2032	1.0441932168550874
81	1996	2093	1.0485971943887775
82	2116	2242	1.059546313799622
83	1975	2149	1.0881012658227849
84	1975	2022	1.0237974683544304
85	2017	2121	1.0515617253346554
86	2028	2111	1.0409270216962525
87	1954	2106	1.0777891504605936
88	1999	2144	1.072536268134067
89	1991	2184	1.0969362129583125
90	1985	2035	1.0251889168765742
91	1989	2164	1.0879839115133232
92	1977	2059	1.0414769853313102
93	1997	2222	1.112669003505258
94	1982	2112	1.0655903128153381
95	2009	2119	1.0547536087605773
96	2051	2193	1.0692345197464652
97	2024	2094	1.034584980237154
98	2067	2158	1.0440251572327044
99	2009	2098	1.0443006470881036
