	Before	After	A/B
0	2003	2141	1.0688966550174739
1	2038	2151	1.0554465161923454
2	1970	2126	1.0791878172588834
3	1984	2151	1.0841733870967742
4	1986	2199	1.107250755287009
5	1955	2048	1.0475703324808183
6	2101	2220	1.056639695383151
7	1941	2060	1.0613086038124677
8	2004	2116	1.0558882235528941
9	2029	2118	1.0438639724001972
10	2000	2075	1.0375
11	2008	2158	1.0747011952191234
12	1958	2121	1.0832482124616956
13	1987	2107	1.0603925515853045
14	1975	2067	1.0465822784810126
15	2106	2275	1.0802469135802468
16	1908	2138	1.120545073375262
17	2080	2135	1.0264423076923077
18	1894	2028	1.0707497360084477
19	2017	2156	1.0689142290530491
20	2048	2190	1.0693359375
21	1961	2049	1.0448750637429882
22	2023	2099	1.0375679683638162
23	2068	2276	1.1005802707930368
24	1981	2063	1.0413932357395255
25	2000	2111	1.0555
26	2009	2091	1.0408163265306123
27	2053	2225	1.0837798343886995
28	1949	2120	1.0877373011800924
29	1983	2132	1.0751386787695412
30	2006	2153	1.0732801595214356
31	2039	2130	1.0446297204512016
32	1937	2063	1.0650490449148167
33	1981	2111	1.0656234225138819
34	2043	2182	1.0680372001957905
35	1976	2101	1.063259109311741
36	2005	2104	1.0493765586034913
37	2089	2219	1.0622307324078506
38	2063	2176	1.0547746000969462
39	1988	2062	1.0372233400402415
40	1980	2105	1.0631313131313131
41	2065	2186	1.058595641646489
42	1974	2095	1.0612968591691996
43	1976	2145	1.0855263157894737
44	1984	2099	1.0579637096774193
45	2040	2091	1.025
46	2000	2179	1.0895
47	2019	2163	1.0713224368499257
48	1970	2122	1.0771573604060913
49	1945	2077	1.067866323907455
50	2017	2109	1.045612295488349
51	2047	2134	1.0425012212994627
52	2005	2081	1.0379052369077306
53	2040	2150	1.053921568627451
54	2090	2164	1.0354066985645933
55	1906	2100	1.1017838405036726
56	1961	2114	1.0780214176440592
57	2001	2104	1.0514742628685658
58	2024	2124	1.0494071146245059
59	2059	2151	1.0446818844099077
60	2000	2129	1.0645
61	2041	2285	1.119549240568349
62	1977	2120	1.0723318158826505
63	2032	2138	1.0521653543307086
64	1956	2073	1.0598159509202454
65	1904	2049	1.076155462184874
66	2030	2168	1.0679802955665025
67	1987	2174	1.0941117262204327
68	1923	2056	1.0691627665106604
69	2036	2159	1.0604125736738703
70	1972	2002	1.015212981744422
71	1947	2062	1.059065228556754
72	2035	2128	1.0457002457002458
73	1957	2085	1.0654062340316812
74	1948	2063	1.0590349075975358
75	2066	2217	1.0730880929332043
76	2030	2138	1.0532019704433497
77	2066	2178	1.054211035818006
78	2003	2113	1.0549176235646531
79	2010	2088	1.0388059701492538
80	2010	2173	1.081094527363184
81	1986	2148	1.081570996978852
82	2118	2239	1.0571293673276676
83	2024	2117	1.0459486166007905
84	2045	2217	1.0841075794621027
85	2077	2169	1.0442946557534907
86	1955	2071	1.0593350383631714
87	1981	2149	1.0848056537102473
88	1996	2035	1.0195390781563127
89	2019	2162	1.070827142149579
90	2021	2203	1.0900544285007423
91	1965	2060	1.0483460559796438
92	1981	2106	1.0630994447248865
93	1936	2102	1.0857438016528926
94	1951	2079	1.0656073808303435
95	2012	2077	1.0323061630218688
96	2013	2131	1.0586189766517635
97	2000	2176	1.088
98	1989	2130	1.0708898944193062
99	2056	2103	1.0228599221789882
