	Before	After	A/B
0	206	3317	16.101941747572816
1	204	3265	16.004901960784313
2	208	3316	15.942307692307692
3	188	3214	17.095744680851062
4	185	2979	16.102702702702704
5	209	3357	16.0622009569378
6	210	3280	15.619047619047619
7	193	3210	16.632124352331605
8	193	3146	16.300518134715027
9	189	3109	16.44973544973545
10	209	3300	15.789473684210526
11	213	3310	15.539906103286384
12	186	3171	17.048387096774192
13	189	3124	16.52910052910053
14	200	3387	16.935
15	197	3141	15.944162436548224
16	206	3148	15.281553398058252
17	156	2856	18.307692307692307
18	207	3443	16.632850241545892
19	193	3264	16.911917098445596
20	204	3272	16.03921568627451
21	216	3264	15.11111111111111
22	203	3449	16.99014778325123
23	178	3005	16.882022471910112
24	211	3507	16.620853080568722
25	194	3009	15.510309278350515
26	207	3446	16.647342995169083
27	191	3149	16.486910994764397
28	205	3169	15.458536585365854
29	207	3179	15.357487922705314
30	196	3356	17.122448979591837
31	200	3360	16.8
32	168	2877	17.125
33	194	3094	15.948453608247423
34	205	3264	15.921951219512195
35	194	3110	16.030927835051546
36	198	3269	16.51010101010101
37	198	3213	16.227272727272727
38	195	3446	17.671794871794873
39	190	3121	16.426315789473684
40	208	3270	15.721153846153847
41	192	3220	16.770833333333332
42	211	3441	16.308056872037916
43	204	3343	16.387254901960784
44	204	3172	15.549019607843137
45	196	3361	17.147959183673468
46	202	3391	16.787128712871286
47	187	3011	16.101604278074866
48	211	3420	16.208530805687204
49	214	3351	15.658878504672897
50	209	3327	15.91866028708134
51	204	3406	16.69607843137255
52	208	3301	15.870192307692308
53	184	2964	16.108695652173914
54	219	3606	16.465753424657535
55	195	3219	16.50769230769231
56	207	3272	15.806763285024154
57	214	3264	15.25233644859813
58	206	3357	16.296116504854368
59	197	3265	16.573604060913706
60	214	3424	16.0
61	190	3280	17.263157894736842
62	212	3453	16.287735849056602
63	204	3363	16.485294117647058
64	176	2729	15.505681818181818
65	205	3342	16.302439024390242
66	186	3058	16.440860215053764
67	202	3295	16.31188118811881
68	169	2817	16.668639053254438
69	200	3273	16.365
70	196	3264	16.653061224489797
71	201	3146	15.651741293532337
72	175	2963	16.931428571428572
73	195	3132	16.06153846153846
74	185	2943	15.908108108108108
75	219	3560	16.255707762557076
76	216	3243	15.01388888888889
77	202	3241	16.044554455445546
78	185	3072	16.605405405405406
79	231	3697	16.004329004329005
80	212	3520	16.60377358490566
81	219	3378	15.424657534246576
82	185	2977	16.09189189189189
83	185	3026	16.356756756756756
84	203	3268	16.098522167487683
85	178	2943	16.53370786516854
86	175	3024	17.28
87	193	3188	16.518134715025905
88	209	3462	16.564593301435405
89	181	3109	17.176795580110497
90	196	3122	15.928571428571429
91	208	3320	15.961538461538462
92	200	3457	17.285
93	222	3661	16.49099099099099
94	212	3344	15.773584905660377
95	210	3424	16.304761904761904
96	211	3390	16.066350710900473
97	183	2980	16.284153005464482
98	208	3519	16.91826923076923
99	228	3321	14.56578947368421
