	Before	After	A/B
0	2010	8605	4.281094527363184
1	2035	8617	4.234398034398034
2	2031	8549	4.209256523879862
3	1965	8612	4.382697201017812
4	2023	8643	4.272367770637667
5	1980	8571	4.328787878787879
6	1988	8628	4.340040241448692
7	1926	8508	4.417445482866044
8	1994	8586	4.305917753259779
9	2022	8615	4.2606330365974285
10	1926	8447	4.385773624091381
11	2019	8507	4.2134720158494305
12	1966	8504	4.325534079348932
13	1992	8583	4.308734939759036
14	2017	8532	4.230044620723847
15	2015	8596	4.2660049627791565
16	2005	8593	4.285785536159601
17	2008	8606	4.285856573705179
18	1951	8547	4.380830343413634
19	1996	8545	4.281062124248497
20	2062	8538	4.1406401551891365
21	2018	8626	4.274529236868187
22	1995	8582	4.301754385964912
23	2066	8658	4.190706679574056
24	1976	8515	4.309210526315789
25	2034	8592	4.224188790560472
26	1984	8520	4.294354838709677
27	1915	8430	4.402088772845953
28	1987	8566	4.311021640664318
29	1967	8565	4.354346720894764
30	2039	8572	4.2040215792054925
31	2039	8617	4.226091221186857
32	2017	8589	4.2583044124938025
33	2114	8714	4.122043519394513
34	1965	8463	4.306870229007633
35	1981	8510	4.295810196870267
36	1968	8506	4.3221544715447155
37	2031	8561	4.215164943377647
38	2027	8538	4.212136161815491
39	1987	8518	4.2868646200301965
40	2041	8561	4.194512493875552
41	2024	8640	4.2687747035573125
42	2026	8544	4.217176702862784
43	1996	8482	4.249498997995992
44	1905	8533	4.479265091863517
45	1993	8525	4.277471149021576
46	1921	8467	4.407600208224883
47	2007	8645	4.307424015944195
48	1944	8538	4.3919753086419755
49	1986	8612	4.336354481369587
50	2007	8568	4.2690582959641254
51	2073	8627	4.161601543656537
52	2027	8625	4.255056734089788
53	2046	8644	4.224828934506354
54	2020	8539	4.227227722772278
55	2038	8655	4.246810598626104
56	1960	8529	4.351530612244898
57	2055	8648	4.208272506082725
58	1953	8489	4.346646185355863
59	2000	8582	4.291
60	1962	8523	4.344036697247707
61	1986	8570	4.315206445115811
62	2048	8519	4.15966796875
63	2008	8583	4.274402390438247
64	1986	8552	4.306143001007049
65	1985	8551	4.307808564231738
66	1966	8534	4.340793489318413
67	1946	8515	4.375642343268242
68	2017	8606	4.2667327714427365
69	2082	8557	4.109990393852065
70	2033	8650	4.254795868175111
71	1939	8516	4.391954615781331
72	2044	8617	4.215753424657534
73	1967	8553	4.348246059989832
74	1978	8503	4.298786653185036
75	1997	8619	4.315973960941412
76	1982	8544	4.310797174571141
77	1978	8534	4.314459049544995
78	2085	8548	4.0997601918465225
79	2004	8561	4.271956087824352
80	1990	8539	4.2909547738693465
81	1993	8563	4.296537882589062
82	1996	8523	4.270040080160321
83	2027	8601	4.243216576221016
84	1964	8463	4.309063136456212
85	1880	8508	4.525531914893617
86	1992	8512	4.2730923694779115
87	1923	8535	4.438377535101404
88	1970	8541	4.335532994923858
89	2003	8580	4.283574638042936
90	2006	8618	4.296111665004985
91	1991	8600	4.319437468608739
92	1955	8503	4.349360613810742
93	1981	8514	4.297829379101464
94	1994	8538	4.281845536609829
95	1988	8520	4.285714285714286
96	1910	8468	4.433507853403142
97	2038	8654	4.246319921491659
98	1951	8442	4.327011788826243
99	1945	8535	4.388174807197943
