	Before	After	A/B
0	2009	2125	1.0577401692384272
1	2038	2101	1.0309126594700686
2	2014	2141	1.0630585898709037
3	1948	2070	1.0626283367556468
4	1948	2035	1.0446611909650925
5	2009	2076	1.0333499253359881
6	1971	2028	1.0289193302891932
7	1984	2177	1.0972782258064515
8	2003	2123	1.0599101347978033
9	1970	2138	1.085279187817259
10	2022	2146	1.0613254203758655
11	1932	2113	1.0936853002070392
12	2038	2152	1.055937193326791
13	2028	2020	0.9960552268244576
14	2001	2180	1.089455272363818
15	1998	2187	1.0945945945945945
16	2074	2187	1.0544840887174542
17	1981	2109	1.0646138313982838
18	1971	2129	1.080162354134957
19	2011	2121	1.0546991546494282
20	2022	2159	1.0677546983184965
21	1999	2129	1.0650325162581291
22	1977	2088	1.0561456752655538
23	2058	2210	1.0738581146744413
24	2052	2146	1.0458089668615984
25	1986	2079	1.0468277945619335
26	1975	2147	1.0870886075949366
27	2072	2233	1.0777027027027026
28	2023	2110	1.0430054374691053
29	1991	2055	1.0321446509291814
30	1966	2052	1.0437436419125128
31	1991	2133	1.071320944249121
32	2047	2236	1.0923302393746948
33	2022	2082	1.029673590504451
34	1982	2069	1.0438950554994955
35	1983	2062	1.0398386283408976
36	2043	2193	1.0734214390602055
37	1946	2120	1.0894141829393629
38	2013	2138	1.0620963735717834
39	2065	2274	1.1012106537530266
40	1949	2024	1.0384812724474088
41	2016	2170	1.0763888888888888
42	1911	2015	1.054421768707483
43	2002	2088	1.042957042957043
44	2054	2149	1.046251217137293
45	1959	2126	1.0852475752935171
46	2017	2177	1.0793257312840854
47	2016	2197	1.089781746031746
48	1960	2085	1.0637755102040816
49	2037	2206	1.0829651448208149
50	1989	2157	1.0844645550527903
51	1992	2168	1.0883534136546185
52	1956	2050	1.0480572597137015
53	1940	2076	1.0701030927835051
54	2026	2152	1.0621915103652517
55	1969	2148	1.0909090909090908
56	2025	2137	1.0553086419753086
57	1992	2054	1.0311244979919678
58	1977	2050	1.0369246332827518
59	1976	2109	1.0673076923076923
60	1947	2071	1.0636877247046739
61	2043	2131	1.0430739109153206
62	1989	2091	1.0512820512820513
63	2015	2123	1.0535980148883375
64	2014	2132	1.0585898709036743
65	2028	2085	1.0281065088757397
66	2117	2199	1.0387340576287198
67	2023	2097	1.0365793376174
68	1976	2150	1.0880566801619433
69	2031	2162	1.0645002461841457
70	1986	2081	1.0478348439073515
71	2001	2206	1.102448775612194
72	2000	2150	1.075
73	2017	2174	1.0778383738225086
74	1952	2058	1.0543032786885247
75	1980	2017	1.0186868686868686
76	1945	2001	1.0287917737789203
77	1941	2036	1.0489438433797011
78	1937	1983	1.0237480640165204
79	2081	2245	1.0788082652570878
80	2001	2117	1.0579710144927537
81	1992	2128	1.0682730923694779
82	1964	2125	1.0819755600814664
83	1955	2055	1.051150895140665
84	1946	2099	1.078622816032888
85	2011	2105	1.0467429139731477
86	1949	2087	1.0708055413032325
87	2031	2233	1.0994583948793697
88	2029	2204	1.0862493839329719
89	2043	2212	1.0827214880078315
90	1978	2092	1.057633973710819
91	2006	2075	1.034396809571286
92	2048	2144	1.046875
93	2024	2194	1.0839920948616601
94	1984	2208	1.1129032258064515
95	1990	2126	1.0683417085427136
96	2005	2229	1.1117206982543641
97	2070	2164	1.0454106280193236
98	1991	2025	1.0170768458061277
99	1968	2022	1.0274390243902438
