	Before	After	A/B
0	181	189	1.0441988950276244
1	212	220	1.0377358490566038
2	217	216	0.9953917050691244
3	197	227	1.1522842639593909
4	191	193	1.0104712041884816
5	196	196	1.0
6	225	218	0.9688888888888889
7	186	205	1.1021505376344085
8	198	199	1.005050505050505
9	207	205	0.9903381642512077
10	168	204	1.2142857142857142
11	193	206	1.067357512953368
12	216	258	1.1944444444444444
13	205	223	1.0878048780487806
14	186	187	1.0053763440860215
15	190	187	0.9842105263157894
16	186	208	1.118279569892473
17	218	216	0.9908256880733946
18	182	200	1.098901098901099
19	206	203	0.9854368932038835
20	193	181	0.9378238341968912
21	216	235	1.087962962962963
22	198	202	1.02020202020202
23	193	195	1.0103626943005182
24	200	215	1.075
25	194	202	1.041237113402062
26	223	228	1.0224215246636772
27	191	206	1.0785340314136125
28	200	199	0.995
29	193	181	0.9378238341968912
30	193	215	1.1139896373056994
31	195	229	1.1743589743589744
32	210	220	1.0476190476190477
33	192	197	1.0260416666666667
34	215	228	1.0604651162790697
35	175	190	1.0857142857142856
36	218	223	1.0229357798165137
37	216	230	1.0648148148148149
38	194	201	1.0360824742268042
39	210	215	1.0238095238095237
40	203	206	1.0147783251231528
41	176	182	1.0340909090909092
42	184	202	1.0978260869565217
43	195	216	1.1076923076923078
44	186	188	1.010752688172043
45	190	198	1.0421052631578946
46	180	195	1.0833333333333333
47	199	209	1.050251256281407
48	227	249	1.0969162995594715
49	218	202	0.926605504587156
50	195	228	1.1692307692307693
51	194	193	0.9948453608247423
52	211	190	0.9004739336492891
53	199	206	1.035175879396985
54	187	210	1.1229946524064172
55	200	212	1.06
56	194	200	1.0309278350515463
57	201	214	1.064676616915423
58	180	201	1.1166666666666667
59	202	214	1.0594059405940595
60	214	222	1.0373831775700935
61	180	193	1.0722222222222222
62	212	218	1.028301886792453
63	205	199	0.9707317073170731
64	208	218	1.0480769230769231
65	202	231	1.1435643564356435
66	198	209	1.0555555555555556
67	241	228	0.946058091286307
68	166	200	1.2048192771084338
69	211	205	0.9715639810426541
70	196	227	1.1581632653061225
71	176	216	1.2272727272727273
72	214	210	0.9813084112149533
73	199	238	1.1959798994974875
74	217	226	1.0414746543778801
75	183	206	1.1256830601092895
76	202	221	1.0940594059405941
77	188	227	1.2074468085106382
78	158	171	1.0822784810126582
79	203	212	1.0443349753694582
80	212	237	1.1179245283018868
81	199	207	1.0402010050251256
82	177	208	1.1751412429378532
83	212	237	1.1179245283018868
84	192	190	0.9895833333333334
85	189	186	0.9841269841269841
86	203	218	1.0738916256157636
87	195	214	1.0974358974358975
88	189	212	1.1216931216931216
89	192	187	0.9739583333333334
90	193	228	1.1813471502590673
91	177	207	1.1694915254237288
92	192	195	1.015625
93	229	240	1.0480349344978166
94	229	232	1.0131004366812226
95	215	222	1.0325581395348837
96	212	212	1.0
97	214	260	1.2149532710280373
98	204	219	1.0735294117647058
99	194	210	1.0824742268041236
