	Before	After	A/B
0	197	3155	16.01522842639594
1	212	3314	15.632075471698114
2	196	3117	15.903061224489797
3	183	2991	16.34426229508197
4	198	3535	17.853535353535353
5	198	3239	16.358585858585858
6	199	3101	15.582914572864322
7	192	3021	15.734375
8	194	3112	16.04123711340206
9	206	3361	16.315533980582526
10	174	2918	16.770114942528735
11	214	3374	15.766355140186915
12	172	2882	16.75581395348837
13	186	3050	16.397849462365592
14	187	3136	16.77005347593583
15	194	3274	16.876288659793815
16	199	3191	16.035175879396984
17	203	3203	15.77832512315271
18	185	3081	16.654054054054054
19	193	3204	16.60103626943005
20	190	3115	16.394736842105264
21	183	3069	16.770491803278688
22	195	3294	16.892307692307693
23	200	3327	16.635
24	207	3255	15.72463768115942
25	175	2856	16.32
26	186	2929	15.74731182795699
27	213	3103	14.568075117370892
28	228	3713	16.285087719298247
29	230	3341	14.52608695652174
30	244	3709	15.200819672131148
31	191	2994	15.675392670157068
32	204	3556	17.431372549019606
33	176	3067	17.426136363636363
34	207	3194	15.429951690821255
35	205	3261	15.907317073170733
36	211	3417	16.194312796208532
37	190	3254	17.126315789473683
38	211	3312	15.696682464454977
39	225	3575	15.88888888888889
40	199	3235	16.256281407035175
41	193	3241	16.792746113989637
42	200	3267	16.335
43	223	3502	15.704035874439462
44	212	3403	16.05188679245283
45	205	3356	16.370731707317074
46	207	3272	15.806763285024154
47	231	3438	14.883116883116884
48	207	3144	15.18840579710145
49	208	3332	16.01923076923077
50	187	3165	16.925133689839573
51	218	3222	14.779816513761467
52	200	3298	16.49
53	212	3335	15.731132075471699
54	208	3401	16.35096153846154
55	175	3033	17.33142857142857
56	211	3290	15.592417061611375
57	215	3449	16.04186046511628
58	213	3400	15.96244131455399
59	173	3059	17.68208092485549
60	203	3296	16.236453201970445
61	182	3024	16.615384615384617
62	206	3357	16.296116504854368
63	199	3264	16.402010050251256
64	204	3328	16.313725490196077
65	203	3360	16.551724137931036
66	218	3535	16.21559633027523
67	201	3103	15.437810945273633
68	188	3265	17.367021276595743
69	197	3275	16.624365482233504
70	184	2926	15.902173913043478
71	203	3175	15.64039408866995
72	183	2944	16.08743169398907
73	208	3249	15.620192307692308
74	190	3149	16.573684210526316
75	177	2842	16.056497175141242
76	188	3204	17.04255319148936
77	180	3040	16.88888888888889
78	191	3329	17.42931937172775
79	182	3088	16.967032967032967
80	180	3068	17.044444444444444
81	180	3029	16.82777777777778
82	215	3514	16.344186046511627
83	187	3082	16.481283422459892
84	201	3231	16.074626865671643
85	197	3219	16.34010152284264
86	202	3332	16.495049504950494
87	200	3310	16.55
88	201	3233	16.084577114427862
89	218	3401	15.600917431192661
90	204	3350	16.42156862745098
91	226	3530	15.619469026548673
92	180	3168	17.6
93	191	3169	16.591623036649214
94	202	3327	16.47029702970297
95	211	3394	16.085308056872037
96	203	3369	16.59605911330049
97	214	3541	16.546728971962615
98	241	3658	15.178423236514522
99	216	3497	16.189814814814813
