	Before	After	A/B
0	1954	2043	1.0455475946775845
1	2044	2180	1.066536203522505
2	1972	2143	1.0867139959432048
3	2026	2168	1.0700888450148076
4	2018	2149	1.0649157581764124
5	1976	2080	1.0526315789473684
6	2015	2124	1.0540942928039703
7	1994	2128	1.0672016048144433
8	1924	2016	1.0478170478170479
9	1943	2015	1.0370560988162636
10	2046	2235	1.0923753665689149
11	1931	2069	1.0714655618850337
12	2005	2194	1.0942643391521196
13	2032	2126	1.046259842519685
14	2062	2203	1.068380213385063
15	1935	1983	1.0248062015503876
16	1973	2037	1.0324379118094273
17	2017	2118	1.0500743678730788
18	1981	2054	1.0368500757193337
19	2023	2188	1.0815620365793377
20	2008	2139	1.0652390438247012
21	1983	2068	1.042864346949067
22	2046	2126	1.0391006842619745
23	1974	2015	1.0207700101317123
24	1942	2063	1.0623069001029866
25	1949	2003	1.0277065161621344
26	2004	2140	1.0678642714570858
27	1997	2147	1.0751126690035053
28	1971	2056	1.0431253170979198
29	1957	2107	1.0766479305058763
30	2029	2156	1.062592410054214
31	2001	2134	1.0664667666166916
32	1985	2092	1.053904282115869
33	1948	2177	1.1175564681724846
34	1961	2036	1.0382457929627742
35	2012	2169	1.0780318091451293
36	2025	2123	1.048395061728395
37	1965	1978	1.006615776081425
38	2009	2188	1.0890990542558487
39	2035	2176	1.0692874692874692
40	2036	2192	1.0766208251473477
41	2050	2181	1.0639024390243903
42	2009	2157	1.0736684917869588
43	2035	2171	1.066830466830467
44	2045	2140	1.0464547677261613
45	2008	2084	1.0378486055776892
46	1973	2060	1.0440952863659403
47	2103	2245	1.0675225867807894
48	2015	2186	1.084863523573201
49	1998	2153	1.0775775775775776
50	2073	2182	1.0525808007718283
51	2001	2069	1.0339830084957522
52	1953	2101	1.0757808499743984
53	2016	2165	1.0739087301587302
54	2007	2101	1.0468360737419034
55	2030	2162	1.065024630541872
56	1920	2024	1.0541666666666667
57	1996	2137	1.0706412825651304
58	1974	2125	1.0764944275582573
59	1969	2023	1.0274250888776029
60	2088	2193	1.0502873563218391
61	2034	2157	1.0604719764011798
62	2034	2165	1.0644051130776795
63	1913	2033	1.0627286983795086
64	2017	2152	1.0669310857709469
65	1978	2088	1.0556117290192113
66	1996	2081	1.0425851703406814
67	2031	2115	1.0413589364844904
68	1999	2063	1.032016008004002
69	1998	2122	1.062062062062062
70	2024	2147	1.0607707509881423
71	2041	2088	1.0230279274865262
72	2004	2072	1.033932135728543
73	1981	2005	1.012115093387178
74	2047	2183	1.066438690766976
75	1966	2076	1.0559511698880977
76	1996	2170	1.0871743486973948
77	2049	2229	1.0878477306002927
78	2068	2180	1.0541586073500968
79	2033	2205	1.0846040334481062
80	1937	2065	1.066081569437274
81	2013	2100	1.0432190760059612
82	1959	2058	1.0505359877488514
83	2033	2131	1.0482046237088047
84	1979	2058	1.0399191510864072
85	2003	2098	1.0474288567149277
86	1938	2062	1.0639834881320949
87	1952	1992	1.0204918032786885
88	1996	2114	1.059118236472946
89	2137	2273	1.0636406176883482
90	1987	2131	1.0724710619023654
91	2045	2161	1.056723716381418
92	2058	2222	1.0796890184645287
93	2070	2217	1.0710144927536231
94	2002	2118	1.057942057942058
95	1977	2148	1.08649468892261
96	1985	2149	1.0826196473551637
97	2026	2165	1.0686080947680159
98	1965	2112	1.0748091603053436
99	2032	2117	1.0418307086614174
