	Before	After	A/B
0	972	7208	7.415637860082304
1	1057	7366	6.968779564806055
2	1035	7373	7.123671497584541
3	1014	7227	7.127218934911243
4	1022	7258	7.101761252446184
5	1015	7318	7.209852216748769
6	958	7155	7.468684759916493
7	1030	7301	7.088349514563107
8	992	7192	7.25
9	968	7212	7.450413223140496
10	1067	7433	6.966260543580131
11	982	7160	7.291242362525458
12	1009	7098	7.034687809712587
13	1026	7307	7.121832358674464
14	963	7002	7.271028037383178
15	969	7130	7.3581011351909185
16	995	7356	7.392964824120603
17	950	7102	7.475789473684211
18	944	7177	7.602754237288136
19	976	7169	7.345286885245901
20	980	7190	7.336734693877551
21	1007	7187	7.137040714995035
22	998	7295	7.309619238476954
23	974	7176	7.367556468172484
24	1037	7290	7.029893924783028
25	999	7095	7.102102102102102
26	993	7108	7.158106747230614
27	971	7244	7.460350154479918
28	1010	7241	7.169306930693069
29	1000	7226	7.226
30	965	7135	7.393782383419689
31	992	7315	7.373991935483871
32	953	7174	7.527806925498426
33	1018	7285	7.156188605108055
34	1015	7246	7.138916256157636
35	1003	7222	7.200398803589232
36	989	7107	7.186046511627907
37	957	7245	7.570532915360501
38	959	7185	7.492179353493222
39	977	7251	7.421699078812692
40	1008	7268	7.2103174603174605
41	974	7194	7.386036960985626
42	1074	7388	6.878957169459963
43	979	7105	7.257405515832482
44	962	7191	7.475051975051975
45	998	7115	7.129258517034068
46	995	7193	7.229145728643216
47	969	7112	7.339525283797729
48	1010	7298	7.225742574257426
49	1034	7352	7.110251450676983
50	987	7228	7.323201621073961
51	1017	7272	7.150442477876106
52	1021	7253	7.103819784524975
53	1009	7219	7.154608523290387
54	991	7254	7.319878910191726
55	988	7260	7.348178137651822
56	929	7109	7.6523143164693215
57	989	7145	7.224469160768453
58	1006	7214	7.170974155069582
59	982	7203	7.335030549898167
60	1014	7324	7.222879684418146
61	945	7097	7.51005291005291
62	1018	7403	7.272102161100197
63	1007	7259	7.208540218470705
64	958	7159	7.4728601252609606
65	1026	7344	7.157894736842105
66	967	7231	7.477766287487073
67	974	7182	7.373716632443532
68	1043	7400	7.094918504314477
69	990	7259	7.332323232323232
70	1011	7172	7.093966369930762
71	971	7252	7.468589083419156
72	959	7078	7.3806047966631905
73	978	7235	7.397750511247444
74	999	7188	7.195195195195195
75	1042	7389	7.091170825335893
76	999	7225	7.232232232232232
77	966	7278	7.53416149068323
78	991	7163	7.228052472250252
79	998	7255	7.2695390781563125
80	1009	7209	7.144697720515362
81	922	7065	7.662689804772234
82	987	7226	7.321175278622087
83	1013	7231	7.138203356367226
84	1004	7411	7.381474103585657
85	1036	7329	7.074324324324325
86	1016	7366	7.25
87	1001	7224	7.216783216783217
88	1041	7419	7.126801152737752
89	1019	7224	7.089303238469087
90	1042	7352	7.0556621880998085
91	1034	7303	7.062862669245648
92	969	7223	7.454076367389061
93	981	7374	7.516819571865444
94	1019	7198	7.063788027477919
95	987	7228	7.323201621073961
96	985	7244	7.354314720812183
97	1009	7248	7.183349851337958
98	1020	7269	7.126470588235295
99	990	7247	7.320202020202021
