	Before	After	A/B
0	4025	9890	2.4571428571428573
1	3992	9910	2.4824649298597192
2	3974	9913	2.4944640161046805
3	4012	9897	2.4668494516450648
4	3934	9908	2.5185561769191662
5	3901	9910	2.5403742630094848
6	3968	9924	2.501008064516129
7	3955	9889	2.500379266750948
8	4006	9906	2.472790813779331
9	4037	9912	2.45528858062918
10	4090	9888	2.4176039119804402
11	3961	9902	2.4998737692501893
12	4004	9893	2.470779220779221
13	3991	9906	2.482084690553746
14	4013	9899	2.4667331173685523
15	4035	9906	2.4550185873605948
16	4056	9904	2.4418145956607495
17	3992	9907	2.4817134268537075
18	3970	9909	2.495969773299748
19	3996	9903	2.4782282282282284
20	3935	9902	2.5163913595933924
21	3981	9905	2.4880683245415725
22	4016	9914	2.468625498007968
23	3990	9896	2.4802005012531327
24	3957	9915	2.505686125852919
25	3917	9918	2.5320398263977535
26	3966	9901	2.4964699949571356
27	3979	9895	2.4868057300829354
28	4073	9908	2.43260495948932
29	3988	9908	2.4844533600802405
30	3980	9891	2.485175879396985
31	4016	9910	2.4676294820717133
32	3951	9897	2.5049354593773727
33	4022	9921	2.4666832421680756
34	3970	9908	2.495717884130982
35	4080	9898	2.4259803921568626
36	4051	9914	2.4472969637126636
37	3913	9888	2.526961410682341
38	4009	9903	2.4701920678473437
39	4004	9899	2.472277722277722
40	4020	9910	2.4651741293532337
41	3919	9906	2.527685634090329
42	4005	9926	2.4784019975031213
43	3932	9900	2.517802644964395
44	3993	9906	2.48084147257701
45	3891	9886	2.540735029555384
46	3988	9913	2.485707121364092
47	4015	9922	2.4712328767123286
48	3977	9919	2.4940910233844606
49	3941	9888	2.5090078660238517
50	3972	9912	2.495468277945619
51	4009	9893	2.4676976802195063
52	3950	9904	2.5073417721518987
53	4046	9905	2.4480968858131487
54	4020	9906	2.464179104477612
55	4037	9911	2.455040871934605
56	3958	9900	2.501263264274886
57	3936	9895	2.5139735772357725
58	4004	9905	2.4737762237762237
59	4075	9904	2.430429447852761
60	4047	9899	2.4460093896713615
61	4067	9905	2.4354561101549055
62	4006	9910	2.473789316025961
63	3990	9905	2.482456140350877
64	4057	9907	2.4419521814148384
65	4003	9898	2.472645515863103
66	3968	9894	2.4934475806451615
67	3977	9903	2.4900678903696254
68	3971	9890	2.4905565348778644
69	4117	9923	2.410250182171484
70	4023	9905	2.46209296544867
71	3926	9899	2.521395822720326
72	4037	9905	2.4535546197671536
73	3968	9903	2.4957157258064515
74	3970	9896	2.4926952141057934
75	3962	9891	2.4964664310954063
76	3982	9891	2.4839276745354093
77	4074	9909	2.4322533136966125
78	4051	9896	2.4428536163910146
79	3940	9903	2.513451776649746
80	4005	9887	2.468664169787765
81	3909	9904	2.5336403172166793
82	3950	9913	2.509620253164557
83	4092	9899	2.41911045943304
84	3985	9886	2.4808030112923465
85	3959	9905	2.5018944177822684
86	4057	9914	2.4436775942814886
87	3966	9897	2.495461422087746
88	4068	9915	2.437315634218289
89	3940	9913	2.515989847715736
90	4034	9905	2.4553792761527022
91	4008	9901	2.470309381237525
92	3955	9902	2.503666245259166
93	3918	9898	2.526288922919857
94	4002	9893	2.472013993003498
95	3989	9903	2.4825770869892203
96	4018	9895	2.462667994026879
97	4007	9910	2.473171949089094
98	3958	9908	2.5032844871147044
99	3942	9888	2.5083713850837137
