	Before	After	A/B
0	182	2777	15.258241758241759
1	201	3279	16.313432835820894
2	180	3115	17.305555555555557
3	206	3331	16.16990291262136
4	196	3213	16.392857142857142
5	194	3234	16.670103092783506
6	202	3324	16.455445544554454
7	202	3260	16.138613861386137
8	221	3359	15.199095022624434
9	181	3033	16.756906077348066
10	201	3198	15.91044776119403
11	198	3184	16.08080808080808
12	196	3082	15.724489795918368
13	211	3451	16.355450236966824
14	208	3127	15.033653846153847
15	178	2867	16.10674157303371
16	191	3012	15.769633507853403
17	214	3166	14.794392523364486
18	178	2925	16.43258426966292
19	183	3105	16.9672131147541
20	213	3638	17.079812206572768
21	184	2924	15.891304347826088
22	212	3393	16.004716981132077
23	204	3357	16.455882352941178
24	218	3386	15.53211009174312
25	210	3377	16.080952380952382
26	185	2953	15.962162162162162
27	189	3053	16.15343915343915
28	195	3184	16.328205128205127
29	179	3054	17.06145251396648
30	209	3327	15.91866028708134
31	211	3338	15.819905213270141
32	207	3276	15.826086956521738
33	200	3125	15.625
34	190	3137	16.510526315789473
35	226	3515	15.553097345132743
36	216	3336	15.444444444444445
37	200	3260	16.3
38	191	3065	16.047120418848166
39	209	3443	16.473684210526315
40	188	2860	15.212765957446809
41	198	3308	16.707070707070706
42	183	3148	17.202185792349727
43	191	3083	16.141361256544503
44	211	3330	15.781990521327014
45	205	3296	16.078048780487805
46	202	3087	15.282178217821782
47	210	3415	16.261904761904763
48	197	3402	17.269035532994923
49	205	3298	16.08780487804878
50	195	3249	16.661538461538463
51	205	3186	15.541463414634146
52	174	2926	16.816091954022987
53	202	3242	16.04950495049505
54	187	3136	16.77005347593583
55	190	3042	16.010526315789473
56	206	3354	16.281553398058254
57	219	3510	16.027397260273972
58	219	3399	15.520547945205479
59	216	3480	16.11111111111111
60	209	3282	15.703349282296651
61	199	3322	16.693467336683415
62	207	3251	15.705314009661835
63	189	3152	16.677248677248677
64	212	3278	15.462264150943396
65	219	3491	15.940639269406393
66	188	3061	16.28191489361702
67	204	3242	15.892156862745098
68	205	3399	16.58048780487805
69	191	3042	15.926701570680628
70	216	3654	16.916666666666668
71	183	3043	16.628415300546447
72	210	3455	16.452380952380953
73	210	3188	15.18095238095238
74	205	3319	16.190243902439025
75	211	3299	15.635071090047393
76	199	3291	16.537688442211056
77	206	3272	15.883495145631068
78	224	3599	16.066964285714285
79	201	3198	15.91044776119403
80	195	3275	16.794871794871796
81	178	2830	15.898876404494382
82	215	3518	16.36279069767442
83	197	3189	16.18781725888325
84	190	3134	16.49473684210526
85	180	3146	17.477777777777778
86	208	3339	16.052884615384617
87	214	3359	15.69626168224299
88	198	3293	16.63131313131313
89	198	3148	15.8989898989899
90	202	3369	16.678217821782177
91	175	2976	17.005714285714287
92	216	3355	15.532407407407407
93	180	3020	16.77777777777778
94	196	3309	16.882653061224488
95	212	3195	15.070754716981131
96	180	3100	17.22222222222222
97	200	3238	16.19
98	181	3116	17.215469613259668
99	190	3204	16.86315789473684
