	Before	After	A/B
0	3998	4191	1.0482741370685342
1	4011	4241	1.0573423086512093
2	3903	4149	1.0630284396617986
3	4056	4288	1.057199211045365
4	4125	4307	1.0441212121212122
5	4016	4218	1.0502988047808766
6	4075	4272	1.0483435582822085
7	4047	4341	1.072646404744255
8	4018	4316	1.0741662518666002
9	4083	4316	1.0570658829292188
10	3999	4187	1.0470117529382346
11	4080	4330	1.0612745098039216
12	4021	4258	1.0589405620492416
13	3969	4160	1.0481229528848577
14	4031	4236	1.0508558670305135
15	3927	4161	1.0595874713521771
16	3970	4317	1.0874055415617128
17	4018	4333	1.078397212543554
18	3948	4251	1.0767477203647415
19	3998	4206	1.0520260130065033
20	4026	4283	1.0638350720317933
21	3980	4226	1.0618090452261306
22	3944	4167	1.0565415821501014
23	4021	4257	1.0586918676946033
24	4010	4237	1.0566084788029926
25	4058	4360	1.0744208969935929
26	4002	4188	1.0464767616191903
27	3977	4200	1.056072416394267
28	3972	4232	1.0654582074521652
29	4069	4335	1.0653723273531581
30	3990	4196	1.0516290726817044
31	3996	4187	1.0477977977977977
32	3971	4158	1.0470914127423823
33	3997	4278	1.070302727045284
34	3948	4159	1.0534447821681865
35	3974	4216	1.0608958228485152
36	4040	4214	1.043069306930693
37	4026	4212	1.0461997019374067
38	4004	4262	1.0644355644355645
39	4033	4265	1.0575254153235805
40	4034	4317	1.070153693604363
41	4010	4277	1.0665835411471323
42	3979	4285	1.0769037446594623
43	4088	4347	1.0633561643835616
44	3955	4325	1.093552465233881
45	3888	4087	1.0511831275720165
46	4045	4233	1.0464771322620519
47	3924	4236	1.0795107033639144
48	4016	4263	1.061503984063745
49	4076	4312	1.0578999018645732
50	4052	4316	1.0651530108588352
51	4042	4331	1.0714992577931717
52	3978	4287	1.0776772247360482
53	3999	4191	1.0480120030007503
54	4061	4274	1.052450135434622
55	4033	4350	1.0786015373171336
56	3941	4155	1.054300938848008
57	3996	4228	1.058058058058058
58	3888	4036	1.0380658436213992
59	3981	4209	1.0572720422004522
60	4023	4315	1.0725826497638578
61	3969	4179	1.052910052910053
62	3978	4310	1.0834590246354951
63	4073	4329	1.0628529339553154
64	4026	4312	1.0710382513661203
65	3911	4246	1.0856558424955254
66	4025	4295	1.067080745341615
67	4000	4295	1.07375
68	3960	4242	1.0712121212121213
69	3959	4132	1.0436979035109877
70	3968	4210	1.0609879032258065
71	4020	4275	1.0634328358208955
72	4081	4202	1.0296495956873315
73	4026	4223	1.0489319423745653
74	4027	4286	1.0643158678917308
75	3944	4189	1.0621196754563895
76	3963	4136	1.0436537976280595
77	3986	4156	1.0426492724535876
78	3946	4109	1.0413076533198176
79	3998	4293	1.0737868934467234
80	3974	4221	1.0621540010065424
81	4010	4267	1.0640897755610972
82	4128	4424	1.071705426356589
83	3970	4300	1.0831234256926952
84	4058	4324	1.0655495317890586
85	3995	4331	1.0841051314142678
86	4039	4317	1.068828918049022
87	3988	4251	1.0659478435305918
88	3999	4203	1.0510127531882971
89	3995	4287	1.0730913642052566
90	3826	4065	1.0624673288029274
91	3990	4363	1.093483709273183
92	3990	4154	1.0411027568922306
93	3990	4190	1.050125313283208
94	3952	4105	1.0387145748987854
95	3927	4187	1.066208301502419
96	3959	4202	1.0613791361454912
97	4000	4152	1.038
98	3982	4270	1.072325464590658
99	4003	4275	1.067949038221334
