,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
PPARA::RXRA,0.00375182741493953,0.41432688874081,0.521,0.311,1,0.863630508604948
RARB(var.3),0.00514370637195221,0.46159568965122,0.563,0.295,1,0.863630508604948
HOXD4,0.00670457301332641,-0.478055417182137,0.408,0.59,1,0.863630508604948
HIC2,0.0113037325860301,0.394352885861668,0.592,0.328,1,0.863630508604948
BARHL2,0.0123767522722853,-0.446147761942293,0.366,0.59,1,0.863630508604948
NR2F2,0.013197491547546,0.296987532594118,0.437,0.311,1,0.863630508604948
ESRRB,0.0149845414178529,0.353861909676051,0.521,0.328,1,0.863630508604948
IRF9,0.0163591582378394,0.426453383070613,0.451,0.311,1,0.863630508604948
SRF,0.0189745063720636,0.34334757967599,0.535,0.377,1,0.863630508604948
PRRX1,0.0227523589068572,-0.346592499738487,0.394,0.623,1,0.863630508604948
UNCX,0.0227523589068572,-0.346592499738487,0.394,0.623,1,0.863630508604948
CDX2,0.027167439707328,-0.288213401283245,0.408,0.689,1,0.863630508604948
JUN::JUNB(var.2),0.02813414645181,0.421504155744495,0.634,0.443,1,0.863630508604948
ETV6,0.0284629031071199,0.446269972161841,0.394,0.23,1,0.863630508604948
TFCP2,0.0291303543971079,0.390973650374956,0.62,0.475,1,0.863630508604948
FOSL1::JUN,0.0305057472686632,0.426924224626553,0.577,0.41,1,0.863630508604948
HES5,0.0323031134996178,0.374443693224567,0.549,0.361,1,0.863630508604948
MYBL1,0.0338056274612656,0.387518247097624,0.535,0.344,1,0.863630508604948
STAT1::STAT2,0.0341904611506557,0.34138849875898,0.197,0.148,1,0.863630508604948
ETV5,0.0395438061334279,0.398441608151687,0.465,0.279,1,0.863630508604948
HOXA10,0.0408755604521144,-0.322115499740938,0.479,0.672,1,0.863630508604948
RARG(var.3),0.0422451287158405,0.341770259731217,0.507,0.393,1,0.863630508604948
MEF2B,0.0427101942712626,0.368430389204657,0.451,0.311,1,0.863630508604948
FOS::JUND,0.0436533205709105,0.409693719085799,0.577,0.393,1,0.863630508604948
FOSB::JUNB(var.2),0.0446139762121449,0.41452535908813,0.592,0.475,1,0.863630508604948
HES6,0.047603569525239,0.240231917166097,0.549,0.377,1,0.863630508604948
GABPA,0.0481178549179241,0.364316698883047,0.394,0.213,1,0.863630508604948
NFIC::TLX1,0.0513025279900482,-0.26950744142531,0.324,0.508,1,0.863630508604948
FOSB::JUN,0.0524025422377639,0.310969859749522,0.606,0.443,1,0.863630508604948
FOSL2::JUN,0.0535222084717036,0.40578511913032,0.606,0.475,1,0.863630508604948
CDX4,0.0546617828147063,-0.370574132164662,0.507,0.607,1,0.863630508604948
RAX,0.055821522596357,-0.277629890152868,0.479,0.574,1,0.863630508604948
TBX3,0.0575995082265001,0.355502059372454,0.479,0.41,1,0.863630508604948
HOXD9,0.0594243250488127,-0.317682957947627,0.479,0.639,1,0.863630508604948
FOXD2,0.0600431566212515,-0.345603788393997,0.451,0.607,1,0.863630508604948
NR1I2,0.0612968554590302,0.349036300433112,0.521,0.443,1,0.863630508604948
TEF,0.0651886109907105,0.279796740605405,0.493,0.344,1,0.863630508604948
RXRB(var.2),0.0651886109907105,0.393141686223919,0.479,0.344,1,0.863630508604948
NFIB,0.0651886109907105,-0.20933355942474,0.352,0.525,1,0.863630508604948
OTX1,0.0658566388993544,0.366983027223088,0.662,0.475,1,0.863630508604948
TFAP2B(var.3),0.0658566388993544,0.280647157941635,0.507,0.361,1,0.863630508604948
TBX1,0.0672096241251238,0.325223351588727,0.535,0.393,1,0.863630508604948
NR2F6(var.3),0.0721263395479923,0.379209318735719,0.493,0.361,1,0.863630508604948
MEF2D,0.0735840123401796,0.35259145366319,0.38,0.311,1,0.863630508604948
ZBTB14,0.0743218330183885,-0.344641012840287,0.437,0.59,1,0.863630508604948
MLX,0.0765716367440386,0.186050702960044,0.549,0.426,1,0.863630508604948
ZNF282,0.0765716367440386,0.298178712947572,0.577,0.459,1,0.863630508604948
ELF1,0.0773337977235513,0.341185427058759,0.366,0.213,1,0.863630508604948
ETV1,0.0781021282062898,0.376662715999815,0.423,0.262,1,0.863630508604948
NOTO,0.0788766619972292,-0.284882454401338,0.493,0.623,1,0.863630508604948
RORA(var.2),0.0812378214583801,0.269593839988672,0.563,0.443,1,0.863630508604948
KLF15,0.0820375067702004,-0.262276950395345,0.521,0.623,1,0.863630508604948
HESX1,0.0836560287309227,-0.376572703252712,0.507,0.623,1,0.863630508604948
MEIS2(var.2),0.0836560287309227,-0.288320990843118,0.507,0.656,1,0.863630508604948
ELF3,0.0878156296241207,0.388715010137218,0.324,0.262,1,0.863630508604948
PBX2,0.0878156296241207,-0.350065920095769,0.493,0.623,1,0.863630508604948
FOSL2::JUND,0.0886672427408081,0.334306297690634,0.62,0.459,1,0.863630508604948
ELF5,0.0895254991026349,0.33713504053409,0.408,0.295,1,0.863630508604948
ZKSCAN5,0.0895254991026349,0.322218482123933,0.282,0.18,1,0.863630508604948
REST,0.0921404656112355,0.255569686927009,0.451,0.328,1,0.863630508604948
SOX15,0.0921404656112355,0.278136311348979,0.592,0.475,1,0.863630508604948
NR2F1(var.3),0.0939176120972974,0.317498639281181,0.479,0.328,1,0.863630508604948
HLF,0.0966347592632239,0.283481381271465,0.451,0.246,1,0.863630508604948
SPIB,0.0975543235623761,0.434373990821303,0.211,0.049,1,0.863630508604948
MSANTD3,0.10130271868695,0.275299857690907,0.507,0.311,1,0.863630508604948
JDP2,0.102257519331835,0.286766480638015,0.592,0.426,1,0.863630508604948
FOS::JUNB,0.106148530262767,0.384590878371854,0.563,0.492,1,0.863630508604948
CREM,0.109143117063981,0.311715933206476,0.62,0.475,1,0.863630508604948
GLIS2,0.110156027860353,-0.205431472031188,0.451,0.525,1,0.863630508604948
SNAI2,0.110156027860353,-0.289083904722176,0.31,0.492,1,0.863630508604948
HOXB4,0.112204119759306,-0.288641508535587,0.507,0.623,1,0.863630508604948
NRF1,0.114282123928553,-0.274756808208004,0.479,0.689,1,0.863630508604948
MIXL1,0.117455786689095,-0.214506012144924,0.437,0.59,1,0.863630508604948
TBX6,0.117455786689095,0.285342627452114,0.521,0.426,1,0.863630508604948
NR1D2,0.119609711418734,0.258667417549364,0.507,0.426,1,0.863630508604948
NFIX(var.2),0.120698215477208,-0.257646917344277,0.423,0.492,1,0.863630508604948
TGIF2,0.121794456820911,0.30094781396709,0.479,0.41,1,0.863630508604948
HNF4A(var.2),0.122898467448374,0.214479478128278,0.577,0.426,1,0.863630508604948
ISX,0.126257433531406,-0.299585512428446,0.507,0.574,1,0.863630508604948
RAX2,0.126257433531406,-0.299585512428446,0.507,0.574,1,0.863630508604948
SOX4,0.126257433531406,0.196182422816559,0.648,0.459,1,0.863630508604948
SOX18,0.127392839277331,-0.316529659109876,0.493,0.574,1,0.863630508604948
